answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3446,absa_sentiment_3446,absa_scores_3446,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3469,absa_sentiment_3469,absa_scores_3469,absa_token_weights_3471,absa_sentiment_3471,absa_scores_3471,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"RT @JCVPSchweiz: Damit man nachhaltige marktwirtschaftliche Lösungen findet, müssen sowohl die Umwelt, als auch die Gesellschaft berücksich…",nachhaltig marktwirtschaftliche lösungen finden müssen sowohl umwelt gesellschaft berücksich,,,,,,,,,,,,,,,,,,,,,,,,,"{'Damit': 0.07250000000000001, 'man': 0, 'nachhaltige': 1.0, 'marktwirtschaftliche': 1.0, 'Lösungen': 0.31, 'findet': 0, 'müssen': 0.08, 'sowohl': 0, 'die': 0.07, 'Umwelt': 0.13, 'als': 0, 'auch': 0, 'Gesellschaft': 0.13, 'berücksich': 0.055, '…': 0}",positive,"[0.008220697, 0.00545824, 0.98632103]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @CVPAargau: Nachhaltigkeit und soziale Marktwirtschaft sind CVP-Anliegen. @CVPAargau will Standort und Arbeitsplätze @kantonaargau besse…,nachhaltigkeit soziale marktwirtschaft cvp anliegen standort arbeitsplätze besse,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nachhaltigkeit': 0.65, 'und': 0.19, 'soziale': 0.28, 'Marktwirtschaft': 0.385, 'sind': 1.0, 'CVP-Anliegen': 0.935, 'will': 0, 'Standort': 0.25, 'Arbeitsplätze': 0.16, 'besse': 0, '…': 0}",positive,"[0.025999596, 0.04576541, 0.928235]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @DieJungeMitteCH: Unser Nationalrat @SimonStadler7 macht vorwärts, damit es in der Schweiz mit der Digitalisierung weiter geht! Wir sind…",nationalrat vorwärts schweiz digitalisierung weit gehen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Unser': 0.12, 'Nationalrat': 0.17, 'macht': 0, 'vorwärts': 0.16, 'damit': 0.08, 'es': 0.21, 'in': 0.08, 'der': 0, 'Schweiz': 0.2, 'mit': 0, 'Digitalisierung': 0, 'weiter': 0, 'geht': 0, 'Wir': 0.69, 'sind': 1.0, '…': 0}",positive,"[0.10653472, 0.015745312, 0.87771994]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Ein Schritt zurück, um zwei nach vorne zu gehen. Die Schweiz braucht dringend Fortschritte in der Digitalisierung und die rechtlichen Grundlagen hierzu. Warten wir nicht zu lange und nehmen wir alle mit auf den Weg in die digitale Zukunft! #eID https://t.co/z79DGVsAyu",schritt zurück zwei vorne gehen schweiz brauchen dringen fortschritte digitalisierung rechtlich grundlagen hierzu warten lang nehmen all digitale zukunft eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0, 'Schritt': 0.1, 'zurück': 0.06, 'um': 0, 'zwei': 0.05, 'nach': 0, 'vorne': 0.07, 'zu': 0.11, 'gehen': 0, 'Die': 0.15, 'Schweiz': 0.24, 'braucht': 0.08, 'dringend': 0.15, 'Fortschritte': 0.13, 'in': 0.07, 'der': 0.15, 'Digitalisierung': 0, 'und': 0.14, 'die': 0.15, 'rechtlichen': 0.4, 'Grundlagen': 0, 'hierzu': 0.06, 'Warten': 0.15, 'wir': 0, 'nicht': 0.1, 'lange': 0.12, 'nehmen': 0.165, 'alle': 0.11, 'mit': 0.08, 'auf': 0.08, 'den': 0.15, 'Weg': 0, 'digitale': 0.31, 'Zukunft': 0.21, 'eID': 0}",positive,"[0.060353998, 0.101787, 0.837859]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @DieJungeMitteCH: Die Digitalisierung macht in der Schweiz keinen Halt. Darum sagen wir JA zum Fortschritt und somit JA zur E-ID.

#abst…",digitalisierung schweiz halt darum sagen ja fortschritt somit ja e id abst,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0, 'Digitalisierung': 0, 'macht': 0, 'in': 0.14, 'der': 0, 'Schweiz': 0.07, 'keinen': 0, 'Halt': 0, 'Darum': 0, 'sagen': 0.04, 'wir': 0, 'JA': 0.03, 'zum': 0.05, 'Fortschritt': 0.07, 'und': 0.03, 'somit': 0, 'zur': 0.05, 'E-ID': 0, 'abst': 0.04, '…': 0}",neutral,"[0.5314302, 0.054677602, 0.41389224]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @dominikfurrer1: ""Die Schweizer sind Profis. Nicht in der Digitalisierung, sondern im Zerreden von Digitalisierungsprojekten."" @kledor…",schweizer profis digitalisierung zerreden digitalisierungsprojekten,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.09, 'Schweizer': 0.11, 'sind': 0.27, 'Profis': 0.28, 'Nicht': 1.0, 'in': 0.26, 'der': 0.09, 'Digitalisierung': 0, 'sondern': 1.0, 'im': 0, 'Zerreden': 0, 'von': 0, 'Digitalisierungsprojekten': 0.125, '…': 0}",neutral,"[0.9207685, 0.035586547, 0.043644935]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @JCVPSchweiz: AHV-Beitragslücken frühzeitig erkennen ist wichtig. „Mit den heute gegebenen Möglichkeiten der Digitalisierung, sollte ein…",ahv beitragslücken frühzeitig erkennen wichtig heute gegeben möglichkeiten digitalisierung sollen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'AHV-Beitragslücken': 0.14250000000000002, 'frühzeitig': 0.1, 'erkennen': 0.2, 'ist': 0.06, 'wichtig': 0.19, '„': 0, 'Mit': 0, 'den': 0, 'heute': 0, 'gegebenen': 0, 'Möglichkeiten': 0, 'der': 0, 'Digitalisierung': 0, 'sollte': 0, 'ein': 0, '…': 0}",positive,"[0.0068001617, 0.002027287, 0.9911725]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.35,neutral,"„In einer Welt, in der 66 Prozent der Schweizer Jugendlichen täglich gamen, durchschnittlich nur noch einmal pro Woche draussen spielen und die Menschheit auf Instagram pro Tag 3,5 Milliarden Likes vergibt, kann auch die Schule nicht mehr ohne Digitalisierung.“⬇️📲💻 https://t.co/FitBBJz4Rr",welt prozent schweizer jugendlich täglich gamen durchschnittlich pro woche draussen spielen menschheit instagram pro tag milliarden likes vergeben schule mehr digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'„': 0, 'In': 0, 'einer': 0, 'Welt': 0, 'in': 0, 'der': 0, 'Prozent': 0, 'Schweizer': 0, 'Jugendlichen': 0, 'täglich': 0, 'gamen': 0, 'durchschnittlich': 0, 'nur': 0, 'noch': 0, 'einmal': 0, 'pro': 0, 'Woche': 0, 'draussen': 0, 'spielen': 0, 'und': 0, 'die': 0, 'Menschheit': 0, 'auf': 0, 'Instagram': 0, 'Tag': 0, '3,5': 0, 'Milliarden': 0, 'Likes': 0, 'vergibt': 0, 'kann': 0, 'auch': 0, 'Schule': 0, 'nicht': 0, 'mehr': 0, 'ohne': 0, 'Digitalisierung.“': 0, '⬇': 0, '️': 0}",neutral,"[0.7123189, 0.18205383, 0.10562729]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @JCVPSchweiz: Mit der Digitalisierung können Kosten im Gesundheitswesen gesenkt werden.

#gesundheitskosten #digitalisierung #lösungenmi…",digitalisierung kosten gesundheitswesen senken gesundheitskosten digitalisierung lösungenmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mit': 1.0, 'der': 0.12, 'Digitalisierung': 0, 'können': 0.27, 'Kosten': 0.44, 'im': 0, 'Gesundheitswesen': 0, 'gesenkt': 0, 'werden': 0, 'gesundheitskosten': 0.1475, 'digitalisierung': 0, 'lösungenmi': 0, '…': 0}",negative,"[0.19257835, 0.64004415, 0.16737746]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @JCVPSchweiz: Häufig versucht man heute Prozesse zu “verdigitalisieren“. Um von der Digitalisierung zu profitieren, müssen viele Prozess…",häufig versuchen heute prozesse verdigitalisieren digitalisierung profitieren müssen prozess,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Häufig': 0.1, 'versucht': 0.09, 'man': 0, 'heute': 0, 'Prozesse': 0.33, 'zu': 0, '“': 0, 'verdigitalisieren': 0, 'Um': 0, 'von': 0, 'der': 0, 'Digitalisierung': 0, 'profitieren': 0, 'müssen': 0, 'viele': 0, 'Prozess': 0, '…': 0}",positive,"[0.454313, 0.027495513, 0.51819146]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @CVP_PDC: ⛰ Berglerin,
🇨🇭 heimatverbunden,
🌲 naturverbunden
und 💪🏻 stark für den Umweltschutz!

Heidi Z‘graggen will Taten statt Worte s…",berglerin heimatverbunden naturverbunden stark umweltschutz heidi z graggen taten statt worte s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Berglerin': 0.1, '🇨': 0, '🇭': 0, 'heimatverbunden': 0, 'naturverbunden': 0, 'und': 0, 'stark': 0, 'für': 0, 'den': 0, 'Umweltschutz': 0, 'Heidi': 0, 'Z': 0, '‘': 0, 'graggen': 0, 'will': 0, 'Taten': 0, 'statt': 0, 'Worte': 0, 's': 0, '…': 0}",positive,"[0.0062752967, 0.023221048, 0.9705037]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"RT @BinderMarianne: Bei aller Wertschätzung, Joseph, aber ein Beitritt zur EU ist kein Souveränitätsgewinn. Die EU passt nicht zum Erfolgsm…",all wertschätzung joseph beitreten eu souveränitätsgewinn eu passt erfolgsm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bei': 0, 'aller': 0, 'Wertschätzung': 0, 'Joseph': 0.03, 'aber': 0, 'ein': 0, 'Beitritt': 0.04, 'zur': 0.12000000000000001, 'EU': 0, 'ist': 0.06, 'kein': 0, 'Souveränitätsgewinn': 0.0975, 'Die': 0.2, 'passt': 0, 'nicht': 1.0, 'zum': 0.12000000000000001, 'Erfolgsm': 0.35, '…': 0}",negative,"[0.20515555, 0.4693096, 0.32553485]",,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @DieJungeMitteCH: Zusammen mit anderen Jungparteien setzen wir uns für das #Freihandelsabkommen mit #Indonesien ein. Es sichert uns eine…,zusammen jungparteien setzen freihandelsabkommen indonesien sichern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Zusammen': 0.09, 'mit': 0.04, 'anderen': 0, 'Jungparteien': 0.08499999999999999, 'setzen': 0, 'wir': 0, 'uns': 0.42, 'für': 0, 'das': 0, 'Freihandelsabkommen': 0, 'Indonesien': 0.11, 'ein': 0, 'Es': 0, 'sichert': 0, 'eine': 0, '…': 0}",positive,"[0.009642222, 0.0062618945, 0.9840958]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,RT @CVP_PDC: Susanne Hartmann wird bereits im 1. Wahlgang in den St. Galler Regierungsrat gewählt und verteidigt den CVP Sitz! Bruno Damann…,susanne hartmann bereits wahlgang st galler regierungsrat wählen verteidigen cvp sitzen bruno damann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Susanne': 0.14, 'Hartmann': 0.16, 'wird': 0, 'bereits': 0, 'im': 0, '1.': 0, 'Wahlgang': 0.14, 'in': 0.06, 'den': 0.26, 'St.': 0, 'Galler': 0, 'Regierungsrat': 0.115, 'gewählt': 0, 'und': 0.21, 'verteidigt': 0, 'CVP': 0.33, 'Sitz': 0.81, 'Bruno': 0.9, 'Damann': 0.48, '…': 0}",neutral,"[0.7872753, 0.07758758, 0.13513717]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.9,neutral,"„Entwicklungshilfe soll zur Entwicklungszusammenarbeit werden.“ @Elisabeth_S_S Das bedeutet keine Kürzung, sondern eine effektive Unterstützung. Nur Zusammenarbeit hilft, Armut wirklich zu reduzieren. 
https://t.co/PlM0Fktos8 via @tagblatt_ch",entwicklungshilfe entwicklungszusammenarbeit bedeuten kürzung effektive unterstützung zusammenarbeit helfen armut wirklich reduzieren via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'„': 0, 'Entwicklungshilfe': 0, 'soll': 0, 'zur': 0, 'Entwicklungszusammenarbeit': 0, 'werden': 0, '“': 0, 'Das': 0, 'bedeutet': 0, 'keine': 0, 'Kürzung': 0, 'sondern': 0, 'eine': 0, 'effektive': 0, 'Unterstützung': 0, 'Nur': 0, 'Zusammenarbeit': 0, 'hilft': 0, 'Armut': 0, 'wirklich': 0, 'zu': 0, 'reduzieren': 0, 'via': 0}",positive,"[0.31202754, 0.1569529, 0.5310195]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @Zoller_Matthias: Gewusst, dass...

die Landesverteidigung als einziger Bereich des Bundeshaushalts heute weniger Ausgaben generiert als…",gewusst landesverteidigung einzig bereich bundeshaushalts heute wenig ausgaben generieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gewusst': 0.49, 'dass': 0.18, '...': 0, 'die': 0.06, 'Landesverteidigung': 0.69, 'als': 0, 'einziger': 0.68, 'Bereich': 0.28, 'des': 0, 'Bundeshaushalts': 0.18, 'heute': 0, 'weniger': 0, 'Ausgaben': 0.09, 'generiert': 0, '…': 0}",positive,"[0.03353227, 0.0037143829, 0.9627534]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @DieJungeMitteCH: Es braucht klare Perspektiven für die Wirtschaft, Forschung &amp; Bildung, welche alle auf länderübergreifende Abkommen an…",brauchen klaren perspektiven wirtschaft forschung amp bildung welch all länderübergreifende abkommen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0, 'braucht': 0, 'klare': 0, 'Perspektiven': 0.19, 'für': 0.25, 'die': 0, 'Wirtschaft': 0.11, 'Forschung': 0.28, 'amp': 0.33, 'Bildung': 1.0, 'welche': 0.27, 'alle': 0, 'auf': 0.04, 'länderübergreifende': 0.1, 'Abkommen': 0, 'an': 0, '…': 0}",positive,"[0.011923373, 0.0015748318, 0.9865019]",,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"RT @DieJungeMitteCH: Wir bedauern den Abbruch der Verhandlungen mit der EU um das #InstA.
Unser Land, die Wirtschaft, Bildung &amp; Forschung b…",bedauern abbruch verhandlungen eu insta land wirtschaft bildung amp forschung b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.04, 'bedauern': 0.18, 'den': 0.16, 'Abbruch': 0, 'der': 0.16, 'Verhandlungen': 0.09, 'mit': 0.03, 'EU': 0, 'um': 0, 'das': 0.12, 'InstA.': 0, 'Unser': 0.15, 'Land': 0, 'die': 0.16, 'Wirtschaft': 0, 'Bildung': 1.0, 'amp': 0.38, 'Forschung': 0.38, 'b': 0.28, '…': 0}",positive,"[0.027886955, 0.0069689434, 0.9651441]",,,,,,,negative
0.0,0.0,0.0,-1.0,negative,"RT @kuendigung_nein: Warum es für den Schweizer Bildungs- und Forschungsplatz fatal wäre, wenn wegen der #Kündigungsinitiative die Bilatera…",warum schweizer bildungs forschungsplatz fatal wegen kündigungsinitiative bilatera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Warum': 0.17, 'es': 0, 'für': 0.16, 'den': 0.11, 'Schweizer': 0.21, 'Bildungs-': 0, 'und': 1.0, 'Forschungsplatz': 0.36, 'fatal': 0.16, 'wäre': 0.07, 'wenn': 0.38, 'wegen': 0, 'der': 0.11, 'Kündigungsinitiative': 0, 'die': 0.11, 'Bilatera': 0.12, '…': 0}",positive,"[0.1003609, 0.095653154, 0.80398595]",,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"RT @paganini_nr: Für mich ist klar: Die #Kündigungsinitiative steht für einen Alleingang der Schweiz in Bildung, Wirtschaft &amp; Forschung. Du…",klaren kündigungsinitiative stehen alleingang schweiz bildung wirtschaft amp forschung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Für': 0.17, 'mich': 0.02, 'ist': 0.02, 'klar': 0.1, 'Die': 0.07, 'Kündigungsinitiative': 0, 'steht': 0.08, 'für': 0.17, 'einen': 0, 'Alleingang': 0.26, 'der': 0.07, 'Schweiz': 0.56, 'in': 0.55, 'Bildung': 1.0, 'Wirtschaft': 0.44, 'amp': 0.12, 'Forschung': 0.52, 'Du': 0, '…': 0}",neutral,"[0.5538177, 0.006292257, 0.4398901]",,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"RT @JCVPSchweiz: Die #JCVP ist erfreut, dass in der Botschaft Bildung, Forschung &amp; Innovation 2021-2024 insbesondere die Berufsbildung gest…",jcvp erfreuen botschaft bildung forschung amp innovation insbesondere berufsbildung gest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.14, 'JCVP': 0.28, 'ist': 0.35, 'erfreut': 0, 'dass': 0.6, 'in': 0, 'der': 0.14, 'Botschaft': 0, 'Bildung': 0.87, 'Forschung': 0.22, 'amp': 0.06, 'Innovation': 0.08, 'insbesondere': 0, 'die': 0.14, 'Berufsbildung': 0.06, 'gest': 0, '…': 0}",positive,"[0.0005947602, 0.00087993155, 0.9985253]",,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"RT @JCVPSchweiz: Wir freuen uns, dass der Ständerat sich für einen höheren Beitrag für die Forschung und Bildung ausgesprochen hat. Eine st…",freuen ständerat hoch beitrag forschung bildung aussprechen st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.02, 'freuen': 0, 'uns': 0, 'dass': 0.04, 'der': 0.02, 'Ständerat': 0.055, 'sich': 0, 'für': 0, 'einen': 0.13, 'höheren': 0.21, 'Beitrag': 0.3, 'die': 0.02, 'Forschung': 0.54, 'und': 1.0, 'Bildung': 1.0, 'ausgesprochen': 0, 'hat': 0, 'Eine': 0.07, 'st': 0.05, '…': 0}",positive,"[0.06616691, 0.013305028, 0.920528]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @JCVPSchweiz: Viele Studierende reisen mit dem öffentlichen Verkehr an ihre Hochschulen. Dies ist eine nachhaltige Mobilität, deren Attr…",studierend reisen öffentlich verkehr hochschulen nachhaltig mobilität attr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Viele': 0, 'Studierende': 0.14, 'reisen': 0, 'mit': 0, 'dem': 0.04, 'öffentlichen': 0.05, 'Verkehr': 0, 'an': 0, 'ihre': 0.05, 'Hochschulen': 0.12, 'Dies': 0, 'ist': 0.17, 'eine': 0, 'nachhaltige': 0.28, 'Mobilität': 0.17, 'deren': 0.93, 'Attr': 0.69, '…': 0}",positive,"[0.46434805, 0.06994712, 0.46570483]",,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @jcvp_sg: ""Als Knotenpunkt zwischen Zürich, Chur und St. Gallen ist eine gute Anbindung an den öffentlichen Verkehr für das Sarganserlan…",knotenpunkt zürich chur st gallen gut anbindung öffentlich verkehr sarganserlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Als': 0, 'Knotenpunkt': 0.15, 'zwischen': 0.08, 'Zürich': 0, 'Chur': 0, 'und': 0.05, 'St.': 0, 'Gallen': 0.13, 'ist': 0.31, 'eine': 0, 'gute': 0, 'Anbindung': 1.0, 'an': 0, 'den': 0.19, 'öffentlichen': 0.18, 'Verkehr': 0, 'für': 0.19, 'das': 0, 'Sarganserlan': 0.33, '…': 0}",positive,"[0.014561135, 0.0057420074, 0.9796968]",,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @JCVPSchweiz: Die JCVP begrüsst die Haltung der Landwirtschaftskammer des Schweizerischen Bauernverbands, welche die parlamentarische In…",jcvp begrüsst haltung landwirtschaftskammer schweizerisch bauernverbands welch parlamentarische,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.08, 'JCVP': 0.42, 'begrüsst': 0, 'die': 0.08, 'Haltung': 0.41, 'der': 0.08, 'Landwirtschaftskammer': 0.28, 'des': 0, 'Schweizerischen': 0.07, 'Bauernverbands': 0, 'welche': 0.19, 'parlamentarische': 0.09, 'In': 0, '…': 0}",positive,"[0.01995818, 0.002545868, 0.9774959]",positive
