answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3469,absa_sentiment_3469,absa_scores_3469,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
0.0,0.0,0.0,-1.0,neutral,RT @meierelias: Fehlende Unterstützung ist zwar definitiv der falsche Grund. Trotzdem Danke @Bundesrat_CH für die Vernunft! #Kriegsmaterial…,fehlend unterstützung definitiv falsch grund trotzdem danke vernunft kriegsmaterial,,,,,,,,,,,,,,,,,,,,,,"{'Fehlende': 0, 'Unterstützung': 0.19, 'ist': 0.1, 'zwar': 0.1, 'definitiv': 0, 'der': 0.21, 'falsche': 0.13, 'Grund': 0, 'Trotzdem': 0.15, 'Danke': 0, 'für': 0.14, 'die': 0.21, 'Vernunft': 0.07, 'Kriegsmaterial': 0.72, '…': 0}",positive,"[0.023169206, 0.002539205, 0.9742916]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @sicherheit_ja: Schon abgestimmt?🚨#abst20 #air2030 #kampfflugzeuge https://t.co/s6sIq9usF3,schon abstimmen abst20 air2030 kampfflugzeuge,,,,,,,,,,,,,,,,,,,,,,,,,"{'Schon': 0, 'abgestimmt?#abst20': 0.645, 'air2030': 0.75, 'kampfflugzeuge': 0.65}",neutral,"[0.8874037, 0.006530493, 0.10606577]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @JCVPSchweiz: 2030 brauchen wir neue Kampfflugzeuge, damit der Luftraum auch dann noch zuverlässig geschützt wird. Das Geld dafür kommt…",brauchen neue kampfflugzeuge luftraum zuverlässig schützen geld dafür kommen,,,,,,,,,,,,,,,,,,,,,,,,,"{'brauchen': 0.13, 'wir': 0, 'neue': 0.14, 'Kampfflugzeuge': 0, 'damit': 0.09, 'der': 0.52, 'Luftraum': 0.08, 'auch': 0, 'dann': 0, 'noch': 0.08, 'zuverlässig': 0, 'geschützt': 0.07, 'wird': 0.06, 'Das': 0.52, 'Geld': 0.55, 'dafür': 0, 'kommt': 0.65, '…': 0}",positive,"[0.36709464, 0.063061185, 0.5698442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @vbs_ddps: #Air2030 @Violapamherd an der Medienkonferenz zur Abstimmung über die neuen Kampfflugzeuge am 27. September 2020. https://t.c…,air2030 medienkonferenz abstimmung neu kampfflugzeuge september,,,,,,,,,,,,,,,,,,,,,,,,,"{'Air2030': 0.35, 'an': 0, 'der': 0.2, 'Medienkonferenz': 0.31, 'zur': 0.345, 'Abstimmung': 0, 'über': 0, 'die': 0.2, 'neuen': 0.23, 'Kampfflugzeuge': 0, 'am': 0, '27.': 0, 'September': 0.13, '2020.': 0}",neutral,"[0.9694365, 0.01364742, 0.01691606]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @gerhardpfister: Prätendent Burkart heute: ‚Wir basieren auf dem Fundament der sozialen Marktwirtschaft‘. Er meint mit ‚wir‘ die FDP. Ge…,prätendent burkart heute basieren fundament sozial marktwirtschaft fdp ge,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Prätendent': 0.14, 'Burkart': 0.24, 'heute': 0.09, '‚': 0, 'Wir': 0, 'basieren': 0, 'auf': 0, 'dem': 0, 'Fundament': 0, 'der': 0, 'sozialen': 0, 'Marktwirtschaft': 0, '‘': 0, 'Er': 0, 'meint': 0, 'mit': 0, 'wir': 0, 'die': 0, 'FDP': 0, 'Ge': 0, '…': 0}",positive,"[0.09762792, 0.014686632, 0.8876855]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"«Was wir jetzt tun müssen, ist, die Gelegenheit zu nutzen, um neue Ansätze zur Organisation des Kapitals zu erkunden», sagt Suzman. 👉🏼 Genau! Wir müssen die soziale Marktwirtschaft weiterentwickeln. #Corona ist eine Chance zum Umdenken. 💡 Nutzen wir sie! https://t.co/DjfCHYSTne",tun müssen gelegenheit nutzen neue ansätze organisation kapitals erkunden sagen suzman genau müssen soziale marktwirtschaft weiterentwickel corona chance umdenken nutzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Was': 0, 'wir': 0, 'jetzt': 0, 'tun': 0, 'müssen': 0, 'ist': 0, 'die': 0, 'Gelegenheit': 0, 'zu': 0, 'nutzen': 0, 'um': 0, 'neue': 0, 'Ansätze': 0, 'zur': 0, 'Organisation': 0, 'des': 0, 'Kapitals': 0, 'erkunden': 0, '»': 0, 'sagt': 0, 'Suzman': 0, 'Genau': 0, 'Wir': 0, 'soziale': 0, 'Marktwirtschaft': 0, 'weiterentwickeln': 0, 'Corona': 0, 'eine': 0, 'Chance': 0, 'zum': 0, 'Umdenken': 0, 'Nutzen': 0, 'sie': 0}",positive,"[0.011927103, 0.004116342, 0.9839565]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,negative,"Ich sehe es genau wie ⁦@SarahBuenter⁩: «Ich bin keine, die alles vom Staat erwartet. Und ich bin keine, die glaubt, die reine Marktwirtschaft löse alles.» Das ist #Mitte! #AufbruchMitte #AufbruchJungeMitte  https://t.co/Sbv1aj0uTX",sehen genau staat erwarten glauben reine marktwirtschaft lösen mitte aufbruchmitte aufbruchjungemitte,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0, 'sehe': 0.03, 'es': 0.04, 'genau': 0.03, 'wie': 0, '\u2066\u2069': 0, '«': 0, 'bin': 0, 'keine': 0, 'die': 0, 'alles': 0, 'vom': 0, 'Staat': 0, 'erwartet': 0, 'Und': 0, 'ich': 0, 'glaubt': 0, 'reine': 0, 'Marktwirtschaft': 0, 'löse': 0, '»': 0, 'Das': 0, 'ist': 0, 'Mitte': 0, 'AufbruchMitte': 0, 'AufbruchJungeMitte': 0}",positive,"[0.021543514, 0.0069754315, 0.9714811]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"@muusaebaer @JayBadran @CVP_PDC Also nur weil man darüber eine Diskussion starten will, muss man nicht gleich den ganzen Kapitalismus in Frage stellen. Die @CVP_PDC setzt sich für eine soziale Marktwirtschaft ein und nicht für eine naive liberale.",darüber diskussion starten gleichen ganz kapitalismus fragen stellen setzen soziale marktwirtschaft naive liberale,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Also': 0, 'nur': 0, 'weil': 0.03, 'man': 0, 'darüber': 0.04, 'eine': 0.07, 'Diskussion': 0.08, 'starten': 0.02, 'will': 0, 'muss': 0.04, 'nicht': 0.19, 'gleich': 0, 'den': 0, 'ganzen': 0, 'Kapitalismus': 0.26, 'in': 0, 'Frage': 0, 'stellen': 0, 'Die': 0, 'setzt': 0, 'sich': 0, 'für': 0, 'soziale': 1.0, 'Marktwirtschaft': 0.725, 'ein': 0.07, 'und': 0.12, 'naive': 0.19, 'liberale': 0.22}",positive,"[0.093338415, 0.024116825, 0.88254476]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,RT @CVP_PDC: Die @CVP_PDC kämpft für eine soziale Marktwirtschaft. Schweizer Unternehmen mit hohem strategischem Wert sollen vor ausländisc…,kämpfen soziale marktwirtschaft schweizer unternehmen hoch strategisch wert sollen ausländisc,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0, 'kämpft': 0.2, 'für': 0.24, 'eine': 0, 'soziale': 1.0, 'Marktwirtschaft': 0.885, 'Schweizer': 0.2, 'Unternehmen': 0, 'mit': 0.06, 'hohem': 0.11, 'strategischem': 0.15, 'Wert': 0, 'sollen': 0.04, 'vor': 0, 'ausländisc': 0.25, '…': 0}",positive,"[0.0041257422, 0.0035004737, 0.99237376]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@bergh3x3 Was in 30 Jahren ist, weiss ich nicht. Ich weiss, dass die Digitalisierung enorm schnell voran geht &amp; die 🇨🇭 aufzuholen hat. Jetzt haben wir die Chance zu einer Schweizer Lösung nach Schweizer Recht Ja zu stimmen. Sonst spielen wir den internationalen Tech-Giganten in die Hände.",jahren weiss weiss digitalisierung enorm schnellen voran gehen amp aufholen chance schweizer lösung schweizer recht ja stimmen spielen international tech giganten hände,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'in': 0, 'Jahren': 0.04, 'ist': 0.19, 'weiss': 0, 'ich': 0.02, 'nicht': 0, 'Ich': 0.02, 'dass': 0.14, 'die': 0, 'Digitalisierung': 0, 'enorm': 0, 'schnell': 0, 'voran': 0, 'geht': 0, 'amp': 0.09, '🇨': 0, '🇭': 0, 'aufzuholen': 0, 'hat': 0, 'Jetzt': 0, 'haben': 0, 'wir': 0, 'Chance': 0, 'zu': 0, 'einer': 0, 'Schweizer': 0, 'Lösung': 0, 'nach': 0, 'Recht': 0, 'Ja': 0, 'stimmen': 0, 'Sonst': 0, 'spielen': 0, 'den': 0, 'internationalen': 0, 'Tech-Giganten': 0, 'Hände': 0}",positive,"[0.0024880187, 0.0016674792, 0.99584454]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @Elisabeth_S_S: Die Coronakrise verleiht der Digitalisierung der Bundesverwaltung hoffentlich einen längst fälligen Schub.  https://t.co…,coronakrise verleihen digitalisierung bundesverwaltung hoffentlich längst fällig schub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.12, 'Coronakrise': 0, 'verleiht': 0, 'der': 0.12, 'Digitalisierung': 0, 'Bundesverwaltung': 0.095, 'hoffentlich': 0.16, 'einen': 0.11, 'längst': 0.08499999999999999, 'fälligen': 0, 'Schub': 0}",positive,"[0.10685539, 0.11071854, 0.7824261]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Sicht vom Podium an der Kantonsschule Wil. Spannende Diskussion über die #Digitalisierung 💻 und die Gleichstellung von Mann 🙋🏼‍♂️ und Frau 🙋🏼‍♀️. #WahlCH19 
Meine Botschaft an meine Generation: Geht wählen - wir haben es in der Hand. 💪🏻 https://t.co/ueOR8DtaFj",sicht podium kantonsschule wil spannend diskussion digitalisierung gleichstellung mann frau wahlch19 botschaft generation gehen wählen hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Sicht': 0.07, 'vom': 0.03, 'Podium': 0.06, 'an': 0, 'der': 0, 'Kantonsschule': 0.04, 'Wil': 0.02, 'Spannende': 1.0, 'Diskussion': 1.0, 'über': 0, 'die': 0.03, 'Digitalisierung': 0, 'und': 0, 'Gleichstellung': 0.12, 'von': 0.03, 'Mann': 0, '\u200d️': 0, 'Frau': 0, '\u200d️.': 0, 'WahlCH19': 0, 'Meine': 0, 'Botschaft': 0, 'meine': 0, 'Generation': 0, 'Geht': 0, 'wählen': 0, 'wir': 0, 'haben': 0, 'es': 0, 'in': 0, 'Hand': 0}",positive,"[0.0020164356, 0.0018166181, 0.9961669]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0999999999999999,negative,"Schweizer Gymnasiasten lernen das Falsche https://t.co/MlNod6qTb6 Es braucht dringend umfassende Reform. Man lernt zu wenig über Digitalisierung, Globalisierung, Politik. Wichtige Kompetenzen werden nicht erlernt. Meiner Erfahrung nach wird v.a. Auswendig lernen gefördert.",schweizer gymnasiasten lernen falsch brauchen dringen umfassend reform lernen wenig digitalisierung globalisierung politik wichtig kompetenzen erlernen erfahrung v a auswendig lernen fördern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Schweizer': 0.04, 'Gymnasiasten': 0, 'lernen': 0.15, 'das': 0, 'Falsche': 0.18, 'Es': 0.76, 'braucht': 0, 'dringend': 0, 'umfassende': 0.03, 'Reform': 0.08, 'Man': 0, 'lernt': 0, 'zu': 0, 'wenig': 0.09, 'über': 0, 'Digitalisierung': 0, 'Globalisierung': 0.05, 'Politik': 0, 'Wichtige': 0.07, 'Kompetenzen': 0, 'werden': 0, 'nicht': 0.11, 'erlernt': 0, 'Meiner': 0, 'Erfahrung': 0.41, 'nach': 0, 'wird': 0, 'v.a.': 0, 'Auswendig': 0.2, 'gefördert': 0}",negative,"[0.20147094, 0.56177783, 0.23675115]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @CVP_PDC: @Violapamherd setzt im VBS auf mehr Nachhaltigkeit und Umweltschutz. Im Militär besteht Optimierungspotenzial bez. Energieeffi…,setzen vbs mehr nachhaltigkeit umweltschutz militär bestehen optimierungspotenzial bez energieeffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'setzt': 0, 'im': 0, 'VBS': 0, 'auf': 0, 'mehr': 1.0, 'Nachhaltigkeit': 0.85, 'und': 0.51, 'Umweltschutz': 0.42000000000000004, 'Im': 0, 'Militär': 0.15, 'besteht': 0, 'Optimierungspotenzial': 0.245, 'bez': 0, 'Energieeffi': 0.1, '…': 0}",positive,"[0.002508922, 0.0025023639, 0.99498874]",,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,86.0,0.4333333333333333,negative,"@xHascox @narimoldi @klimastreik Nein, ein Kompromiss ist nicht per se gut. Aber dieser ist viel besser als ein erneuter Scherbenhaufen.
Die CVP macht viel mehr für die Energiewende &amp; den Umweltschutz als Sie denken. Aber davon werde ich Sie wohl kaum überzeugen können.",nein kompromiss per se gut gut erneut scherbenhaufen cvp mehr energiewende amp umweltschutz denken davon wohl kaum überzeugen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nein': 0.03, 'ein': 0.02, 'Kompromiss': 0.04, 'ist': 0.04, 'nicht': 0.03, 'per': 0.04, 'se': 0.04, 'gut': 0, 'Aber': 0.14, 'dieser': 0.04, 'viel': 0.12, 'besser': 0.03, 'als': 0, 'erneuter': 0, 'Scherbenhaufen': 0.042499999999999996, 'Die': 0.25, 'CVP': 0.16, 'macht': 0, 'mehr': 0.26, 'für': 0.24, 'die': 0.25, 'Energiewende': 0.27, 'amp': 0.9, 'den': 0.25, 'Umweltschutz': 0.7849999999999999, 'Sie': 0, 'denken': 0.06999999999999999, 'davon': 0.05, 'werde': 0, 'ich': 0.04, 'wohl': 0, 'kaum': 0, 'überzeugen': 0.03, 'können': 0.03}",neutral,"[0.51640934, 0.09891736, 0.38467327]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @StrebelLuca: Selbst wenn gewisse Leute für einen Beitritt zur EU sind (looking at you GLP), verstehe ich die Euphorie um das Rahmenabko…",gewiß leute beitreten eu looking at you glp verstehen euphorie rahmenabko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Selbst': 0, 'wenn': 0.21, 'gewisse': 0.1, 'Leute': 0.08, 'für': 0, 'einen': 0, 'Beitritt': 0, 'zur': 0.08, 'EU': 0.69, 'sind': 0.06, 'looking': 0.14, 'at': 0.07, 'you': 0.2, 'GLP': 0.22, 'verstehe': 1.0, 'ich': 0.69, 'die': 0.08, 'Euphorie': 0.63, 'um': 0, 'das': 0, 'Rahmenabko': 0, '…': 0}",positive,"[0.37780523, 0.041981693, 0.5802131]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @DieJungeMitteCH: Zusammen mit anderen Jungparteien setzen wir uns für das #Freihandelsabkommen mit #Indonesien ein. Es sichert uns eine…,zusammen jungparteien setzen freihandelsabkommen indonesien sichern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Zusammen': 0.09, 'mit': 0.04, 'anderen': 0, 'Jungparteien': 0.08499999999999999, 'setzen': 0, 'wir': 0, 'uns': 0.42, 'für': 0, 'das': 0, 'Freihandelsabkommen': 0, 'Indonesien': 0.11, 'ein': 0, 'Es': 0, 'sichert': 0, 'eine': 0, '…': 0}",positive,"[0.009642222, 0.0062618945, 0.9840958]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @SarahBuenter: „Entwicklungshilfe soll zur Entwicklungszusammenarbeit werden.“ @Elisabeth_S_S Das bedeutet keine Kürzung, sondern eine e…",entwicklungshilfe entwicklungszusammenarbeit bedeuten kürzung e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'„': 0, 'Entwicklungshilfe': 0, 'soll': 0, 'zur': 0, 'Entwicklungszusammenarbeit': 0, 'werden': 0, '“': 0, 'Das': 0, 'bedeutet': 0, 'keine': 0, 'Kürzung': 0, 'sondern': 0, 'eine': 0, 'e': 0, '…': 0}",neutral,"[0.7477663, 0.03475702, 0.2174766]",,,,,,,,,,,,,neutral
0.0,0.0,0.0,-0.925,neutral,"Es braucht endlich härtere Strafen gegen gewalttätige Fans! 
➡️ Man muss diese Leute anzeigen und dann hart bestrafen. Es dürfen nicht alle Sicherheits-Kosten der öffentlichen Hand aufgeladen werden. Dazu braucht es die Mitarbeit der Vereine und Organisationen. #TeamOrange https://t.co/oFxpB3ZfCB",brauchen endlich hart strafen gewalttätig fans leute anzeigen hart bestrafen dürfen all sicherheits kosten öffentlich hand aufladen brauchen mitarbeit vereine organisationen teamorange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0, 'braucht': 0, 'endlich': 0, 'härtere': 0, 'Strafen': 0.05, 'gegen': 0.04, 'gewalttätige': 0.07, 'Fans': 0.1, '️': 0, 'Man': 0, 'muss': 0, 'diese': 0, 'Leute': 0, 'anzeigen': 0, 'und': 0, 'dann': 0, 'hart': 0, 'bestrafen': 0, 'dürfen': 0, 'nicht': 0, 'alle': 0, 'Sicherheits-Kosten': 0, 'der': 0, 'öffentlichen': 0, 'Hand': 0, 'aufgeladen': 0, 'werden': 0, 'Dazu': 0, 'es': 0, 'die': 0, 'Mitarbeit': 0, 'Vereine': 0, 'Organisationen': 0, 'TeamOrange': 0}",positive,"[0.30033943, 0.1327986, 0.5668619]",,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @DieJungeMitteCH: Es braucht klare Perspektiven für die Wirtschaft, Forschung &amp; Bildung, welche alle auf länderübergreifende Abkommen an…",brauchen klaren perspektiven wirtschaft forschung amp bildung welch all länderübergreifende abkommen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0, 'braucht': 0, 'klare': 0, 'Perspektiven': 0.19, 'für': 0.25, 'die': 0, 'Wirtschaft': 0.11, 'Forschung': 0.28, 'amp': 0.33, 'Bildung': 1.0, 'welche': 0.27, 'alle': 0, 'auf': 0.04, 'länderübergreifende': 0.1, 'Abkommen': 0, 'an': 0, '…': 0}",positive,"[0.011923373, 0.0015748318, 0.9865019]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @JCVPSchweiz: Viele Studierende reisen mit dem öffentlichen Verkehr an ihre Hochschulen. Dies ist eine nachhaltige Mobilität, deren Attr…",studierend reisen öffentlich verkehr hochschulen nachhaltig mobilität attr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Viele': 0, 'Studierende': 0.14, 'reisen': 0, 'mit': 0, 'dem': 0.04, 'öffentlichen': 0.05, 'Verkehr': 0, 'an': 0, 'ihre': 0.05, 'Hochschulen': 0.12, 'Dies': 0, 'ist': 0.17, 'eine': 0, 'nachhaltige': 0.28, 'Mobilität': 0.17, 'deren': 0.93, 'Attr': 0.69, '…': 0}",positive,"[0.46434805, 0.06994712, 0.46570483]",,,,neutral
50.0,75.0,57.0,0.0,neutral,"@DianaGutjahr1 @NeinCo2Gesetz @tagblatt_ch Dem Klima bringt dieses Gesetz sehr wohl etwas. Wenn wir jetzt nichts tun, dann werden wir das später berappen müssen und dann wird es viel teurer. Viele Landwirtschaftsbetriebe gerade im Kanton TG spüren den Klimawandel jetzt schon. Wir müssen jetzt handeln. @JaCO2Gesetz",klima bringen gesetz wohl tun spät berappen müssen teuer landwirtschaftsbetriebe gerade kanton tg spüren klimawandel schon müssen handeln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Dem': 0.02, 'Klima': 0.04, 'bringt': 0, 'dieses': 0.24, 'Gesetz': 1.0, 'sehr': 0, 'wohl': 0, 'etwas': 0, 'Wenn': 0, 'wir': 0, 'jetzt': 0.04, 'nichts': 0, 'tun': 0.035, 'dann': 0, 'werden': 0, 'das': 0, 'später': 0.03, 'berappen': 0.02, 'müssen': 0.035, 'und': 0.02, 'wird': 0, 'es': 0, 'viel': 0.025, 'teurer': 0.06, 'Viele': 0, 'Landwirtschaftsbetriebe': 0.04, 'gerade': 0, 'im': 0, 'Kanton': 0.02, 'TG': 0.03, 'spüren': 0, 'den': 0.01, 'Klimawandel': 0.05, 'schon': 0, 'Wir': 0.05, 'handeln': 0.13}",positive,"[0.06534148, 0.017034216, 0.91762435]",neutral
100.0,100.0,100.0,1.0,negative,RT @ZukunftKlima: Effektiver Klimaschutz funktioniert nicht gegen die Wirtschaft oder gegen die Landwirtschaft. Nur gemeinsam erreichen wir…,effektiv klimaschutz funktionieren wirtschaft landwirtschaft gemeinsam erreichen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Effektiver': 0.33, 'Klimaschutz': 0.15, 'funktioniert': 0, 'nicht': 1.0, 'gegen': 0.16, 'die': 0.07, 'Wirtschaft': 0, 'oder': 0.36, 'Landwirtschaft': 0.51, 'Nur': 0, 'gemeinsam': 0.12, 'erreichen': 0, 'wir': 0, '…': 0}",neutral,"[0.52622175, 0.30000255, 0.17377567]",positive
