answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3391,absa_sentiment_3391,absa_scores_3391,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3421,absa_sentiment_3421,absa_scores_3421,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3439,absa_sentiment_3439,absa_scores_3439,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
25.0,0.0,14.0,-0.5,negative,RT @SP_Aargau: Wir sind enttäuscht: Das Ja zum verschärften Einbürgerungsgesetz im #Aargau und das Nein zur Initiative für mehr bezahlbare…,enttäuschen ja verschärfen einbürgerungsgesetz aargau nein initiative mehr bezahlbare,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.19, 'sind': 0.36, 'enttäuscht': 1.0, 'Das': 0.04, 'Ja': 0.08, 'zum': 0.05, 'verschärften': 0.1, 'Einbürgerungsgesetz': 0.36, 'im': 0, 'Aargau': 0.09, 'und': 0.08, 'das': 0, 'Nein': 0.19, 'zur': 0.05, 'Initiative': 0.09, 'für': 0.05, 'mehr': 0.07, 'bezahlbare': 0, '…': 0}",positive,"[0.03856368, 0.06299131, 0.89844495]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,25.0,57.0,-0.075,neutral,"Déjà-vu: Die absurde Einbürgerungsgroteske erinnert an Buchs, #Aargau. Damals wurde der bestens integrierten Funda Yilmaz der Pass verweigert, u.a. weil sie nicht wusste, wie die Dorfmetzg heisst. Zeit, dass Einbürgerungen zum reinen Verwaltungsakt werden! https://t.co/25UC74r2QA",déjà vu absurd einbürgerungsgroteske erinnern buchs aargau damals bestens integrieren funda yilmaz pass verweigern u a wusste dorfmetzg heisst zeit einbürgerungen rein verwaltungsakt,,,,,,,,,,,,,,,,,,,,,,,,,"{'Déjà-vu': 0, 'Die': 0.01, 'absurde': 1.0, 'Einbürgerungsgroteske': 0.755, 'erinnert': 0, 'an': 0, 'Buchs': 0, 'Aargau': 0.11, 'Damals': 0.03, 'wurde': 0, 'der': 0.01, 'bestens': 0.05, 'integrierten': 0.03, 'Funda': 0, 'Yilmaz': 0.07, 'Pass': 0.03, 'verweigert': 0.07, 'u.a.': 0, 'weil': 0.03, 'sie': 0, 'nicht': 0.02, 'wusste': 0, 'wie': 0, 'die': 0.01, 'Dorfmetzg': 0, 'heisst': 0.16, 'Zeit': 0.03, 'dass': 0.03, 'Einbürgerungen': 0.06, 'zum': 0.015, 'reinen': 0, 'Verwaltungsakt': 0.08, 'werden': 0}",negative,"[0.059706025, 0.6647229, 0.27557105]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Mobilisieren bei Minusgraden❄️: Für mehr bezahlbare Wohnungen und ein #jazumschutz🌈🌈🌈, und für ein Nein zum verschärften Einbürgerungsgesetz im #Aargau! https://t.co/vSJntzSt35",mobilisieren minusgraden mehr bezahlbare wohnungen jazumschutz nein verschärfen einbürgerungsgesetz aargau,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mobilisieren': 0.1, 'bei': 0, 'Minusgraden️': 0.1, 'Für': 0.1, 'mehr': 0.03, 'bezahlbare': 0, 'Wohnungen': 0.04, 'und': 0.05, 'ein': 0, 'jazumschutz': 0, 'für': 0.1, 'Nein': 0.25, 'zum': 0.135, 'verschärften': 0, 'Einbürgerungsgesetz': 0.66, 'im': 0, 'Aargau': 0.12}",positive,"[0.102812834, 0.063940026, 0.8332471]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"In #Aarau auf der Strasse für  mehr bezahlbaren Wohnraum, #JazumSchutz vor Hass und gegen das verschärfte kantonale  #Einbürgerungsgesetz mit @hitz_lara @B_Ammann @cedricwermuth @sp_aarau @SP_Aargau @mieterinnenverband https://t.co/8VsvOIv3OP",aarau strasse mehr bezahlbar wohnraum jazumschutz hass verschärfen kantonale einbürgerungsgesetz,,,,,,,,,,,,,,,,,,,,,,,,,"{'In': 0.1, 'Aarau': 0.12, 'auf': 0.05, 'der': 0.3, 'Strasse': 0, 'für': 0.05, 'mehr': 0.04, 'bezahlbaren': 0.1, 'Wohnraum': 0, 'JazumSchutz': 0, 'vor': 0, 'Hass': 0, 'und': 0.14, 'gegen': 0.57, 'das': 0, 'verschärfte': 0.26, 'kantonale': 0.34, 'Einbürgerungsgesetz': 1.0, 'mit': 0}",positive,"[0.37782484, 0.20985773, 0.41231748]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"Ich freue mich sehr, dass die #SP MigrantInnen #Aargau mit 14 starken Kandidierenden bei den Nationalratswahlen antreten. Für politische Teilhabe der ganzen Bevölkerung! #Einbürgerung #fürallestattfürwenige #darumstarkesp https://t.co/eFF9yMdDII",freuen sp migrantinnen aargau stark kandidierend nationalratswahlen antreten politische teilhabe ganz bevölkerung einbürgerung fürallestattfürwenige darumstarkesp,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.04, 'freue': 0.075, 'mich': 0, 'sehr': 0.07, 'dass': 0.05, 'die': 0.05, 'SP': 0.03, 'MigrantInnen': 0.04, 'Aargau': 0.07, 'mit': 0.04, 'starken': 0, 'Kandidierenden': 0.08, 'bei': 0, 'den': 0.05, 'Nationalratswahlen': 0.045, 'antreten': 0, 'Für': 0.09, 'politische': 0.06, 'Teilhabe': 0.06, 'der': 0.05, 'ganzen': 0, 'Bevölkerung': 0.08, 'Einbürgerung': 0.8, 'fürallestattfürwenige': 0.06, 'darumstarkesp': 0}",positive,"[0.09566922, 0.009890971, 0.89443976]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"Wenn diese Vorwürfe stimmen, hat der Boswiler Gemeindeschreiber seine Position gezielt missbraucht, um Einbürgerungen zu erschweren und zu verzögern. Untragbar! Wo blieb die Aufsicht durch den Gemeinderat? https://t.co/B6KXO5ekg7",vorwürfe stimmen boswiler gemeindeschreiber position zielen missbraucht einbürgerungen erschweren verzögern untragbar bleiben aufsicht gemeinderat,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0, 'diese': 0, 'Vorwürfe': 0, 'stimmen': 0, 'hat': 0, 'der': 0.03, 'Boswiler': 0.06, 'Gemeindeschreiber': 0.07, 'seine': 0.08, 'Position': 0.28, 'gezielt': 0, 'missbraucht': 0.31, 'um': 0, 'Einbürgerungen': 0, 'zu': 0.47, 'erschweren': 0.7424999999999999, 'und': 0.2, 'verzögern': 0, 'Untragbar': 0, 'Wo': 0.07, 'blieb': 0, 'die': 0.03, 'Aufsicht': 0, 'durch': 0, 'den': 0.03, 'Gemeinderat': 0.04}",negative,"[0.004733403, 0.9910287, 0.0042379545]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"Auch wenn das Herz der Stimmberechtigten diesmal zum Glück richtig entschieden hat: #Einbürgerung muss zum Verwaltungsakt werden. – Gratulation zur Einbürgerung, Kaniz Fatema Khan! https://t.co/I6wQaXZ661",herz stimmberechtigt diesmal glück richtig entscheiden einbürgerung verwaltungsakt gratulation einbürgerung kaniz fatema khan,,,,,,,,,,,,,,,,,,,,,,,,,"{'Auch': 0, 'wenn': 0.09, 'das': 0, 'Herz': 0, 'der': 0.03, 'Stimmberechtigten': 0, 'diesmal': 0.025, 'zum': 0.025, 'Glück': 0, 'richtig': 0, 'entschieden': 0, 'hat': 0, 'Einbürgerung': 0, 'muss': 0.02, 'Verwaltungsakt': 0.1, 'werden': 0, '–': 0, 'Gratulation': 0, 'zur': 0, 'Kaniz': 0, 'Fatema': 0, 'Khan': 0}",positive,"[0.0042846324, 0.0015063053, 0.99420905]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @rocwint: #einbürgerungsposse Frau Khan und die Schweizermacher von Wislikofen. Erinnert an den Fall von Funda Yilmaz  https://t.co/ZsTm…,einbürgerungsposse frau khan schweizermacher wislikofen erinnern fall funda yilmaz,,,,,,,,,,,,,,,,,,,,,,,,,"{'einbürgerungsposse': 0.78, 'Frau': 0, 'Khan': 0.08, 'und': 0.17, 'die': 0.08, 'Schweizermacher': 0.06, 'von': 0.12, 'Wislikofen': 0.21, 'Erinnert': 0, 'an': 0, 'den': 0.08, 'Fall': 0, 'Funda': 0, 'Yilmaz': 0.12}",positive,"[0.006921855, 0.001327457, 0.99175066]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"Es wäre lustig, wenns nicht so traurig wär: Ohne #Raclette-Kenntnisse keine #Einbürgerung. #Seldwyla ist überall. https://t.co/WyhGHeFElF",lustig wenns traurig wär raclette kenntnisse einbürgerung seldwyla überall,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0.09, 'wäre': 0.02, 'lustig': 0, 'wenns': 0.03, 'nicht': 0, 'so': 0.03, 'traurig': 0.13, 'wär': 0.02, 'Ohne': 0.12, 'Raclette-Kenntnisse': 0.195, 'keine': 0, 'Einbürgerung': 1.0, 'Seldwyla': 0, 'ist': 0.09, 'überall': 0}",negative,"[0.18093064, 0.8063325, 0.012736788]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Richtig so, Funda Yilmaz! Wer hier lebt, soll auch mitgestalten können. #Partizipation #Demokratie #Einbürgerung P.S.: Fürs Mitwirken in der @spschweiz braucht es den Schweizer Pass nicht. Jetzt Mitglied werden: https://t.co/J1EBzjSLsy https://t.co/FnMVaxTJ4b",richtig funda yilmaz wer leben mitgestalten partizipation demokratie einbürgerung p s fürs mitwirken brauchen schweizer pass mitglied,,,,,,,,,,,,,,,,,,,,,,,,,"{'Richtig': 0.02, 'so': 0, 'Funda': 0, 'Yilmaz': 0.05, 'Wer': 0.01, 'hier': 0.01, 'lebt': 0, 'soll': 0, 'auch': 0.02, 'mitgestalten': 0.02, 'können': 0.005, 'Partizipation': 0.17, 'Demokratie': 0.4, 'Einbürgerung': 1.0, 'P.S.': 0, 'Fürs': 0, 'Mitwirken': 0, 'in': 0.02, 'der': 0.03, 'braucht': 0, 'es': 0, 'den': 0.03, 'Schweizer': 0.03, 'Pass': 0, 'nicht': 0, 'Jetzt': 0.04, 'Mitglied': 0, 'werden': 0}",positive,"[0.23279041, 0.012678994, 0.75453055]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Für eine lebendige #Demokratie ist es wichtig, dass sich möglichst viele Menschen daran beteiligen. #Einbürgerung #Partizipation https://t.co/HRW8cIOwQx",lebendig demokratie wichtig möglichst menschen daran beteiligen einbürgerung partizipation,,,,,,,,,,,,,,,,,,,,,,,,,"{'Für': 0.07, 'eine': 0, 'lebendige': 0.12, 'Demokratie': 0.07, 'ist': 0.05, 'es': 0.05, 'wichtig': 0.17, 'dass': 0.08, 'sich': 0, 'möglichst': 0.05, 'viele': 0, 'Menschen': 0.07, 'daran': 0.11, 'beteiligen': 0, 'Einbürgerung': 0.87, 'Partizipation': 0.47}",positive,"[0.042468943, 0.0068654013, 0.95066565]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @sp_aarau: 3xJA am 26.11.!
JA zur Initiative #raumfueralle | JA zur Einbürgerung durch Stadtrat | JA zum Budget 2018 #Aarau https://t.co…",3xja ja initiative raumfueralle ja einbürgerung stadtrat ja budget aarau,,,,,,,,,,,,,,,,,,,,,,,,,"{'3xJA': 0, 'am': 0, '26.11.': 0, 'JA': 0, 'zur': 0.11000000000000001, 'Initiative': 0.25, 'raumfueralle': 0, 'Einbürgerung': 1.0, 'durch': 0, 'Stadtrat': 0.06, 'zum': 0.11000000000000001, 'Budget': 0.05, 'Aarau': 0.06}",positive,"[0.0019546512, 0.0012373661, 0.996808]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Herzliche Gratulation, Funda Yilmaz! #Einbürgerung #Buchs https://t.co/gg5HnX73Sl",herzlich gratulation funda yilmaz einbürgerung buchs,,,,,,,,,,,,,,,,,,,,,,,,,"{'Herzliche': 0, 'Gratulation': 0.26, 'Funda': 0, 'Yilmaz': 0.22, 'Einbürgerung': 1.0, 'Buchs': 0}",positive,"[0.014921683, 0.0015114704, 0.9835669]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"@Nadja_Rohner Nicht so kritisch gegen die Kollegen;) Sie wollten Polit-O-Ton zu meinem Satz  ""Einbürgerungen sollten zum reinen Verwaltungsakt werden"".",kritisch kollegen polit o ton satz einbürgerungen sollen rein verwaltungsakt,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nicht': 0.03, 'so': 0.02, 'kritisch': 0.06, 'gegen': 0, 'die': 0, 'Kollegen': 0.08, 'Sie': 0, 'wollten': 0.06, 'Polit-O-Ton': 0, 'zu': 0, 'meinem': 0.07, 'Satz': 0.29, 'Einbürgerungen': 0, 'sollten': 0.36, 'zum': 0, 'reinen': 0, 'Verwaltungsakt': 0.16, 'werden': 0}",negative,"[0.28262344, 0.48192638, 0.23545015]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Es ist die Einbürgerungskommission #Buchs, die in ihrer eigenen, realitätsfernen Welt lebt, nicht Funda Yilmaz. https://t.co/iM0rdZUNUg",einbürgerungskommission buchs eigen realitätsfernen welt leben funda yilmaz,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0.2, 'ist': 0.2, 'die': 0.27, 'Einbürgerungskommission': 1.0, 'Buchs': 0, 'in': 0.13, 'ihrer': 0, 'eigenen': 0.1, 'realitätsfernen': 0, 'Welt': 0.14, 'lebt': 0.36, 'nicht': 0.1, 'Funda': 0, 'Yilmaz': 0.22}",positive,"[0.006962325, 0.001797779, 0.99123996]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Nein, die Einbürgerungskommission #Buchs hat im Fall Funda Yilmaz nicht richtig entschieden. Das Protokoll: https://t.co/ITsN6cjteq",nein einbürgerungskommission buchs fall funda yilmaz richtig entscheiden protokoll,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nein': 0.08, 'die': 0.3, 'Einbürgerungskommission': 0.095, 'Buchs': 0, 'hat': 0, 'im': 0, 'Fall': 0, 'Funda': 0, 'Yilmaz': 0.1, 'nicht': 0.16, 'richtig': 0, 'entschieden': 0, 'Das': 0.3, 'Protokoll': 1.0}",neutral,"[0.7442713, 0.034908466, 0.22082023]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,Die Schweizermacher von #Buchs: An Absurdität kaum zu überbieten. #Einbürgerung muss reiner Verwaltungsakt werden! https://t.co/tMi8PZ6e4d,schweizermacher buchs absurdität kaum überbieten einbürgerung rein verwaltungsakt,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.09, 'Schweizermacher': 0.05, 'von': 0, 'Buchs': 0, 'An': 0, 'Absurdität': 0.43, 'kaum': 0, 'zu': 0.06, 'überbieten': 0, 'Einbürgerung': 1.0, 'muss': 0.06, 'reiner': 0, 'Verwaltungsakt': 0.16499999999999998, 'werden': 0}",negative,"[0.078783065, 0.8261627, 0.095054224]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,RT @beatflach: 7 Aargauer Parteien für Annahme der erleichterten Einbürgerung #Aargau #Abst17 #erleichterteEinbürgerung https://t.co/zj8tpi…,aargauer parteien annahme erleichtern einbürgerung aargau abst17 erleichterteeinbürgerung,,,,,,,,,,,,,,,,,,,,,,,,,"{'Aargauer': 0.25, 'Parteien': 0.12, 'für': 0.06, 'Annahme': 0, 'der': 0.34, 'erleichterten': 0, 'Einbürgerung': 0.25, 'Aargau': 0.28, 'Abst17': 0.15, 'erleichterteEinbürgerung': 0.25}",positive,"[0.015532756, 0.0035384295, 0.98092884]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @SP_Aargau: ""Aufruf zur Einbürgerung!"" - neuer Blogbeitrag von Florim Kadriu auf @SP_Aargau https://t.co/qhl2ZKPla3 https://t.co/fnaXKbI…",aufruf einbürgerung neu blogbeitrag florim kadriu,,,,,,,,,,,,,,,,,,,,,,,,,"{'Aufruf': 1.0, 'zur': 0, 'Einbürgerung': 0.96, 'neuer': 0, 'Blogbeitrag': 0.16499999999999998, 'von': 0, 'Florim': 0.17, 'Kadriu': 0, 'auf': 0}",positive,"[0.023117056, 0.0013869234, 0.975496]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @spschweiz: Fortpflanzungsmedizingesetz: #spdv beschliesst Stimmfreigabe. #abst16 #FMedG,fortpflanzungsmedizingesetz spdv beschliesst stimmfreigabe abst16 fmedg,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Fortpflanzungsmedizingesetz': 0.8425, 'spdv': 0.43, 'beschliesst': 0.38, 'Stimmfreigabe': 0, 'abst16': 0.31, 'FMedG': 0.33}",neutral,"[0.84798574, 0.023763949, 0.12825036]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Abstimmung vorbei. Wir haben neu Kleidervorschriften(!) in der Bundesverfassung (Art. 10, zwischen Recht auf Leben und Folterverbot). Ändern wird sich nichts. Können wir nun endlich das Wichtige anpacken, z.B. #Wirtschaftshilfen #LongCovid #Altersvorsorge #Lohngleichheit?#Abst21",abstimmung vorbei neu kleidervorschriften bundesverfassung art recht leben folterverbot ändern endlich wichtig anpacken z b wirtschaftshilfen longcovid altersvorsorge lohngleichheit abst21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Abstimmung': 0, 'vorbei': 0, 'Wir': 0.11, 'haben': 0.034999999999999996, 'neu': 0.03, 'Kleidervorschriften': 0.02, 'in': 0.03, 'der': 0.11, 'Bundesverfassung': 0.05, 'Art': 0.04, 'zwischen': 0.04, 'Recht': 0, 'auf': 0, 'Leben': 0.02, 'und': 0.02, 'Folterverbot': 0.0325, 'Ändern': 0.030000000000000002, 'wird': 0.04, 'sich': 0, 'nichts': 0.05, 'Können': 0, 'wir': 0, 'nun': 0, 'endlich': 0, 'das': 0, 'Wichtige': 0.12, 'anpacken': 0.15, 'z.B.': 0, 'Wirtschaftshilfen': 0, 'LongCovid': 0.21, 'Altersvorsorge': 0.18, 'Lohngleichheit?#Abst21': 0.885}",neutral,"[0.80885893, 0.1204878, 0.070653215]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,RT @spschweiz: #Frauenstreik19 #Frauenstreik #Lohngleichheit #Gleichstellung #SPFrauen #SPFrauenBern https://t.co/1H6VwJmpoT,frauenstreik19 frauenstreik lohngleichheit gleichstellung spfrauen spfrauenbern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Frauenstreik19': 0, 'Frauenstreik': 0.06, 'Lohngleichheit': 0, 'Gleichstellung': 0.08, 'SPFrauen': 0, 'SPFrauenBern': 1.0}",neutral,"[0.7407458, 0.08130395, 0.17795026]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,Heraus zum #Frauenstreik! Weil sich noch so viel ändern muss. #Lohngleichheit #Gleichstellung https://t.co/oFHG0egyNy,heraus frauenstreik ändern lohngleichheit gleichstellung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Heraus': 0.09, 'zum': 0.07500000000000001, 'Frauenstreik': 0.13, 'Weil': 0.08, 'sich': 0, 'noch': 0.1, 'so': 0.11, 'viel': 0, 'ändern': 0.16999999999999998, 'muss': 0.05, 'Lohngleichheit': 0.71, 'Gleichstellung': 0.87}",positive,"[0.005359085, 0.001846154, 0.9927947]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,Genau deshalb brauchts den #Frauenstreik! #Gleichstellung #Lohngleichheit https://t.co/h4B9wUWUHM,genau deshalb brauchts frauenstreik gleichstellung lohngleichheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Genau': 0, 'deshalb': 0, 'brauchts': 0, 'den': 0.14, 'Frauenstreik': 0.28, 'Gleichstellung': 1.0, 'Lohngleichheit': 0}",positive,"[0.012622684, 0.0035703508, 0.98380697]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"Ich streike am 14. Juni, weil #Lohngleichheit endlich Tatsache werden muss! #frauenstreik2019 #Frauenstreik https://t.co/9IvrTIUQM3",streiken juni lohngleichheit endlich tatsache frauenstreik2019 frauenstreik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.1, 'streike': 1.0, 'am': 0, '14.': 0, 'Juni': 0.09, 'weil': 0.1, 'Lohngleichheit': 0, 'endlich': 0, 'Tatsache': 0.14, 'werden': 0, 'muss': 0, 'frauenstreik2019': 1.0, 'Frauenstreik': 1.0}",neutral,"[0.7196322, 0.06273641, 0.21763134]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @jacquelinefehr: Es gibt auch keine Alternative zur Lohngleichheit. Deshalb: Pro 25% Reduktion der Lohndifferenz zw. Frauen und Männern…,geben alternative lohngleichheit deshalb pro reduktion lohndifferenz zw frauen männern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0.1, 'gibt': 0, 'auch': 0.24, 'keine': 0, 'Alternative': 0.38, 'zur': 0.33999999999999997, 'Lohngleichheit': 1.0, 'Deshalb': 0.23, 'Pro': 0, 'Reduktion': 0.14, 'der': 0.09, 'Lohndifferenz': 0.13, 'zw': 0, 'Frauen': 0.07, 'und': 0.07, 'Männern': 0.08, '…': 0}",positive,"[0.4124654, 0.09693435, 0.49060032]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,positive,Die SP unterstützt den #Frauenstreik 2019! Ich freue mich sehr über das einstimmige Ja am Parteitag der @spschweiz. #Lohngleichheit #Gleichstellung https://t.co/rtrgvsTqVb,sp unterstützen frauenstreik freuen einstimmig ja parteitag lohngleichheit gleichstellung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.09, 'SP': 0.08, 'unterstützt': 0.1, 'den': 0.09, 'Frauenstreik': 0.06, 'Ich': 0.05, 'freue': 0.05500000000000001, 'mich': 0, 'sehr': 0.06, 'über': 0, 'das': 0, 'einstimmige': 0.09, 'Ja': 0, 'am': 0.04, 'Parteitag': 0.14, 'der': 0.09, 'Lohngleichheit': 0.6499999999999999, 'Gleichstellung': 1.0}",positive,"[0.009441121, 0.0019815434, 0.98857737]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Das ist ein klares Bekenntnis zur #Lohngleichheit! Ich freue mich, dass unser Postulat Wirkung zeigt und der Regierungsrat die Charta Lohngleichheit unterschrieben hat. Die Überprüfung der Lohngleichheit beim kantonalen Personal folgt 2019. #Aargau https://t.co/lESuUHkihj",klar bekenntnis lohngleichheit freuen postulat wirkung zeigen regierungsrat charta lohngleichheit unterschreiben überprüfung lohngleichheit beim kantonalen personal folgen aargau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.1, 'ist': 0.02, 'ein': 0, 'klares': 0.01, 'Bekenntnis': 0, 'zur': 0.065, 'Lohngleichheit': 0.07500000000000001, 'Ich': 0.01, 'freue': 0.01, 'mich': 0, 'dass': 0.14, 'unser': 0.02, 'Postulat': 0.04, 'Wirkung': 0.06, 'zeigt': 0, 'und': 0.06, 'der': 0.1, 'Regierungsrat': 0.08, 'die': 0.1, 'Charta': 0.57, 'unterschrieben': 0.59, 'hat': 0, 'Die': 0.1, 'Überprüfung': 0, 'beim': 0.1, 'kantonalen': 0.04, 'Personal': 0, 'folgt': 0, '2019.': 0, 'Aargau': 0.05}",positive,"[0.07064486, 0.0031159415, 0.92623913]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"#Lohngleichheit jetzt! Gleicher Lohn für gleichwertige Arbeit ist kein Geschenk an die Frauen, sondern ein Verfassungsauftrag. #enough18 https://t.co/ME96Fslzcb",lohngleichheit gleich lohn gleichwertige arbeit geschenk frauen verfassungsauftrag enough18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Lohngleichheit': 0.11, 'jetzt': 1.0, 'Gleicher': 0, 'Lohn': 0, 'für': 0.12, 'gleichwertige': 0, 'Arbeit': 0.12, 'ist': 0.18, 'kein': 0, 'Geschenk': 0.12, 'an': 0, 'die': 0, 'Frauen': 0.1, 'sondern': 0.07, 'ein': 0, 'Verfassungsauftrag': 0.13, 'enough18': 0.56}",positive,"[0.059056494, 0.010366472, 0.9305771]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Auf gehts zur #Demo für #Lohngleichheit! #enough18 https://t.co/0xfY4KODQS,gehts demo lohngleichheit enough18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Auf': 0, 'gehts': 0, 'zur': 0.095, 'Demo': 0.13, 'für': 0.11, 'Lohngleichheit': 0, 'enough18': 1.0}",positive,"[0.04573138, 0.017359447, 0.9369092]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
