answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,sentiment_tb
50.0,75.0,57.0,0.0,neutral,RT @empasquier: Frauen arbeiten bis zum 24. Februar gratis - Für die Lohngleichheit in der Schweiz #EqualPayDay #Schweiz https://t.co/QvrEj…,frauen arbeiten februar gratis lohngleichheit schweiz equalpayday schweiz,,,,,,,,,,,,,"{'Frauen': 0.17, 'arbeiten': 0.45, 'bis': 0.32, 'zum': 0, '24.': 0, 'Februar': 0.13, 'gratis': 0.77, 'Für': 1.0, 'die': 0, 'Lohngleichheit': 0.94, 'in': 0.32, 'der': 0, 'Schweiz': 0.11, 'EqualPayDay': 0.17}",positive,"[0.058452327, 0.0029418778, 0.9386058]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @NataschaWey: Island macht bei Lohngleichheit ernst. 2018 haben die rechten und bürgerlichen Frauenretter hier zumindest in Sachen Lohnt…,island lohngleichheit ernst recht bürgerlich frauenretter zumindest sachen lohnen,,,,,,,,,,,,,"{'Island': 0, 'macht': 0, 'bei': 0.03, 'Lohngleichheit': 0.7749999999999999, 'ernst': 0, '2018': 0, 'haben': 0.08, 'die': 0.1, 'rechten': 0, 'und': 0.1, 'bürgerlichen': 0, 'Frauenretter': 0, 'hier': 0, 'zumindest': 0.09, 'in': 0.04, 'Sachen': 0, 'Lohnt': 0, '…': 0}",positive,"[0.006127387, 0.002015142, 0.99185747]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @alliance_F: Die Schweiz macht rückwärts bei #Gleichstellung. Lösungen? #Geschlechterkonkordanz, #Lohngleichheit, @papizeit @wef
https:/…",schweiz rückwärts gleichstellung lösungen geschlechterkonkordanz lohngleichheit https,,,,,,,,,,,,,"{'Die': 0, 'Schweiz': 0.04, 'macht': 0, 'rückwärts': 0, 'bei': 0, 'Gleichstellung': 0.06, 'Lösungen': 0.12, 'Geschlechterkonkordanz': 0.16999999999999998, 'Lohngleichheit': 0.745, 'https': 0.44, ':/': 0, '…': 0}",positive,"[0.1187945, 0.0028719879, 0.87833357]",,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,RT @ChantalGallade: Kriegsmaterial in Länder mit bewaffneten Konflikten liefern? Jetzt hat der Bundesrat die rote Linie überschritten https…,kriegsmaterial länder bewaffnen konflikten liefern bundesrat rote linie überschreiten https,,,,,,,,,,,,,,,,"{'Kriegsmaterial': 0.78, 'in': 0, 'Länder': 0.28, 'mit': 0.19, 'bewaffneten': 0.11, 'Konflikten': 0.11, 'liefern': 1.0, 'Jetzt': 0.06, 'hat': 0, 'der': 0.06, 'Bundesrat': 0.11000000000000001, 'die': 0.06, 'rote': 0, 'Linie': 0.13, 'überschritten': 0, 'https': 0.14, '…': 0}",neutral,"[0.9664651, 0.0055971364, 0.027937798]",,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"RT @glplab: Gesucht: Ideen, wie die Digitalisierung für eine bessere Zukunft genützt werden kann. Am nächsten Dienstagabend, ab 19'15 im Sa…",suchen ideen digitalisierung gut zukunft nützen nächst dienstagabend ab sa,,,,,,,,,,,,,,,,,,,"{'Gesucht': 0, 'Ideen': 0.24, 'wie': 0.13, 'die': 1.0, 'Digitalisierung': 0, 'für': 0.04, 'eine': 0, 'bessere': 0.05, 'Zukunft': 0.12, 'genützt': 0.05, 'werden': 0, 'kann': 0.13, 'Am': 0, 'nächsten': 1.0, 'Dienstagabend': 0.39, 'ab': 0, ""19'15"": 0, 'im': 0, 'Sa': 0, '…': 0}",positive,"[0.24892865, 0.0075411983, 0.74353015]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @grunliberale: Die Grünliberalen verlangen, dass die Menschenrechte und der Umweltschutz durch Schweizer Unternehmen auch im Ausland res…",grünliberalen verlangen menschenrechte umweltschutz schweizer unternehmen ausland res,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.35, 'Grünliberalen': 0.455, 'verlangen': 1.0, 'dass': 0.93, 'die': 0.35, 'Menschenrechte': 0.29000000000000004, 'und': 0.21, 'der': 0.35, 'Umweltschutz': 0.265, 'durch': 0, 'Schweizer': 0.12, 'Unternehmen': 0, 'auch': 0.31, 'im': 0, 'Ausland': 0.12, 'res': 0, '…': 0}",positive,"[0.3089459, 0.26232198, 0.42873213]",,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @beatflach: #Menschenrechte und #Umweltschutz müssen durch Schweizer Unternehmen auch im Ausland respektiert werden. ""Der Gegenvorschlag…",menschenrechte umweltschutz müssen schweizer unternehmen ausland respektieren gegenvorschlag,,,,,,,,,,,,,,,,,,,,,,"{'Menschenrechte': 0.055, 'und': 0.08, 'Umweltschutz': 0.06, 'müssen': 0, 'durch': 0, 'Schweizer': 0.03, 'Unternehmen': 0, 'auch': 0.08, 'im': 0, 'Ausland': 0.08, 'respektiert': 0.14, 'werden': 0, 'Der': 1.0, 'Gegenvorschlag': 0.48, '…': 0}",positive,"[0.07788483, 0.015857732, 0.90625745]",,,,positive
50.0,75.0,57.0,0.0,negative,"RT @andibisig: „Offensichtlich haben urbane Wählerinnen und Wähler Gefallen gefunden an einer Partei, die für Europa, mehr Umweltschutz und…",offensichtlich urbane wählerinnen wähler fallen finden partei europa mehr umweltschutz,,,,,,,,,,,,,,,,,,,,,,"{'„': 0, 'Offensichtlich': 0, 'haben': 0, 'urbane': 0, 'Wählerinnen': 0, 'und': 0, 'Wähler': 0, 'Gefallen': 0, 'gefunden': 0, 'an': 0, 'einer': 0, 'Partei': 0, 'die': 0, 'für': 0, 'Europa': 0, 'mehr': 0, 'Umweltschutz': 0, '…': 0}",positive,"[0.008505571, 0.0032272423, 0.98826724]",,,,neutral
100.0,100.0,86.0,0.7,negative,RT @PVuichard: Offenbar ist weder Umweltschutz noch Wissenschaft in der #DNA der FDP - Warum sonst müssten sie zuerst bei ihren Mitgliedern…,offenbaren weder umweltschutz wissenschaft dna fdp warum müssten zuerst mitgliedern,,,,,,,,,,,,,,,,,,,,,,"{'Offenbar': 1.0, 'ist': 0.22, 'weder': 1.0, 'Umweltschutz': 0.27, 'noch': 0, 'Wissenschaft': 0.13, 'in': 0.15, 'der': 0.06, 'DNA': 0.06, 'FDP': 0.06, 'Warum': 0.13, 'sonst': 0, 'müssten': 0.0425, 'sie': 0, 'zuerst': 0.05, 'bei': 0, 'ihren': 0, 'Mitgliedern': 0.03, '…': 0}",negative,"[0.05522181, 0.93276596, 0.012012217]",,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @jglpCH: Du willst Dich für mehr #Umweltschutz 🐻, die #Ehefueralle  🌈 und gegen eine Politik der #Abschottung 🇪🇺🇨🇭 einsetzen? Dann bewir…",mehr umweltschutz ehefueralle politik abschottung einsetzen bewir,,,,,,,,,,,,,,,,,,,,,,"{'Du': 0, 'willst': 0.13, 'Dich': 0.12, 'für': 0.3, 'mehr': 0.68, 'Umweltschutz': 0.77, 'die': 0, 'Ehefueralle': 0.45, 'und': 0.15, 'gegen': 0.22, 'eine': 0, 'Politik': 0, 'der': 0, 'Abschottung': 0, '🇪': 0, '🇺': 0, '🇨': 0, '🇭': 0, 'einsetzen': 0, 'Dann': 0, 'bewir': 0, '…': 0}",positive,"[0.46339768, 0.053242583, 0.4833597]",,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @tiana_moser: Knapp 0,5% des BNE für öffentliche Entwicklungshilfe waren beantragt, deutlich weniger als das Ziel von 0,7. Doch nicht ma…",knapp bne öffentlich entwicklungshilfe beantragen deutlich wenig ziel ma,,,,,,,,,,,,,,,,,,,,,,,,,"{'Knapp': 0, '0,5': 0, 'des': 0, 'BNE': 0, 'für': 0.81, 'öffentliche': 0, 'Entwicklungshilfe': 1.0, 'waren': 0.49, 'beantragt': 0.68, 'deutlich': 0, 'weniger': 0, 'als': 0, 'das': 0, 'Ziel': 0, 'von': 0, '0,7.': 0, 'Doch': 0.05, 'nicht': 0.06, 'ma': 0.11, '…': 0}",neutral,"[0.5763013, 0.37807155, 0.045627173]",neutral
