answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3470,absa_sentiment_3470,absa_scores_3470,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
25.0,0.0,14.0,-0.5,neutral,"Ein Lichtblick für die #Freiheit des einzelnen in einer Zeit, in welcher Freiheiten immer mehr der Bevormundung, der Angst und der vermeintlichen Sicherheit weichen müssen.
#Sterbehilfe  https://t.co/SRd0NRzaR3",lichtblick freiheit einzeln zeit welch freiheiten immer mehr bevormundung angst vermeintlich sicherheit weich müssen sterbehilfe,,,,,,,,,,,,,,,,"{'Ein': 0.03, 'Lichtblick': 0, 'für': 0.05, 'die': 0.03, 'Freiheit': 0.09, 'des': 0, 'einzelnen': 0.04, 'in': 0.02, 'einer': 0, 'Zeit': 0.02, 'welcher': 0.03, 'Freiheiten': 0, 'immer': 0, 'mehr': 0, 'der': 0.03, 'Bevormundung': 0.08, 'Angst': 0, 'und': 0.07, 'vermeintlichen': 0.07, 'Sicherheit': 0, 'weichen': 0.03, 'müssen': 0.03, 'Sterbehilfe': 1.0}",positive,"[0.14952296, 0.005525083, 0.844952]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,0.85,neutral,@verathom @spschweiz Ja bei Luft und Liebe zeigen halt Steuersenkungen keine allzu grosse Wirkung...,ja luft lieb zeigen halt steuersenkungen allzu grosse wirkung,,,,,,,,,,,,,,,,,,,"{'Ja': 0.06, 'bei': 0, 'Luft': 0.07, 'und': 0.06, 'Liebe': 0.17, 'zeigen': 0, 'halt': 0, 'Steuersenkungen': 0.595, 'keine': 0, 'allzu': 0.51, 'grosse': 0, 'Wirkung': 0.31, '...': 0}",positive,"[0.38256592, 0.14408533, 0.47334874]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"@spschweiz @CVP_PDC Steuersenkungen sind keine Subvention, geschätzte Genossen. Man gibt etwas davon zurück, was einem (dem Staat) nicht gehört.",steuersenkungen subvention geschätzt genießen geben davon zurück staat hören,,,,,,,,,,,,,,,,,,,"{'Steuersenkungen': 0.5549999999999999, 'sind': 0.67, 'keine': 0, 'Subvention': 0, 'geschätzte': 0, 'Genossen': 0, 'Man': 0, 'gibt': 0.67, 'etwas': 0.3, 'davon': 0.11, 'zurück': 0.13, 'was': 0, 'einem': 0, 'dem': 0.085, 'Staat': 0.05, 'nicht': 1.0, 'gehört': 0}",neutral,"[0.604769, 0.29724085, 0.09799014]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-0.9,negative,"@alescha02 @FluriKurt @gerhardpfister @KantonSolothurn @ChristianImark Die Schweiz wird durch den internationalen Druck gezwungen, Steuerprivilegien aufzuheben = gleiche Steuern wir heute zu fordern ist daher völlig sinnfrei.
Zudem: irgendwie muss reduzierte Standortattraktivität kompensiert werden. Das geht nur via Steuersenkungen.",schweiz international druck zwingen steuerprivilegien aufheben gleich steuern heute fordern daher völlig sinnfrei zudem irgendwie reduzieren standortattraktivität kompensieren gehen via steuersenkungen,,,,,,,,,,,,,,,,,,,"{'Die': 0.03, 'Schweiz': 0.02, 'wird': 0, 'durch': 0, 'den': 0.03, 'internationalen': 0.03, 'Druck': 0.04, 'gezwungen': 0.03, 'Steuerprivilegien': 0.15000000000000002, 'aufzuheben': 0.02, 'gleiche': 0.02, 'Steuern': 0, 'wir': 0, 'heute': 0.03, 'zu': 0.02, 'fordern': 0, 'ist': 0.08, 'daher': 0, 'völlig': 0, 'sinnfrei': 0.06, 'Zudem': 0.03, 'irgendwie': 0.06, 'muss': 0.02, 'reduzierte': 0.04, 'Standortattraktivität': 0.06, 'kompensiert': 0.23, 'werden': 0, 'Das': 0.03, 'geht': 0, 'nur': 0.27, 'via': 1.0, 'Steuersenkungen': 0.64}",neutral,"[0.6500152, 0.08464119, 0.26534364]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,negative,"@ChStampfli @FluriKurt @spschweiz @spsolothurn Naja, gegen Föderalismus bist du ja eigentlich nicht, wie ich dich kenne 😉 es ist nun an den Kantonen, die Attraktivität ihres Wirtschaftsstandortes zu wahren - mit Steuersenkungen, verbunden mit den Instrumenten, welche die SV17 bereitstellt.",naja föderalismus ja eigentlich kennen kantonen attraktivität wirtschaftsstandortes wahr steuersenkungen verbinden instrumenten welch sv17 bereitstellen,,,,,,,,,,,,,,,,,,,"{'Naja': 0.05, 'gegen': 0.06, 'Föderalismus': 0.06, 'bist': 0.025, 'du': 0, 'ja': 0, 'eigentlich': 0.04, 'nicht': 0.03, 'wie': 0, 'ich': 0.02, 'dich': 0.02, 'kenne': 0.02, 'es': 0.08, 'ist': 0.08, 'nun': 0.05, 'an': 0, 'den': 0.09, 'Kantonen': 0.11, 'die': 0.09, 'Attraktivität': 0.61, 'ihres': 0, 'Wirtschaftsstandortes': 0.115, 'zu': 0.48, 'wahren': 0, 'mit': 0.15, 'Steuersenkungen': 0.69, 'verbunden': 0, 'Instrumenten': 0.09, 'welche': 0, 'SV17': 0.07, 'bereitstellt': 0}",neutral,"[0.59820175, 0.0066524246, 0.39514586]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,@ChStampfli @FluriKurt @spschweiz @spsolothurn Durch die Steuersenkungen im Kanton Solothurn werden die KMU entlastet.,steuersenkungen kanton solothurn kmu entlasten,,,,,,,,,,,,,,,,,,,"{'Durch': 0, 'die': 0.18, 'Steuersenkungen': 0.6950000000000001, 'im': 0, 'Kanton': 0.11, 'Solothurn': 0.16, 'werden': 0, 'KMU': 0, 'entlastet': 0}",positive,"[0.0012814216, 0.0014312617, 0.9972873]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"@jo_shum_fisnik @molinafab Kennst du einer dieser “diversen Gruppen”, die sich mal aktiv für Steuersenkungen eingesetzt hat, was die Bevölkerung finanziell entlasten würde?",kennen divers gruppen mal aktiv steuersenkungen einsetzen bevölkerung finanziell entlasten,,,,,,,,,,,,,,,,,,,"{'Kennst': 0.185, 'du': 0, 'einer': 0.1, 'dieser': 0, '“': 0, 'diversen': 0, 'Gruppen': 0, '”': 0, 'die': 0, 'sich': 0, 'mal': 0, 'aktiv': 0, 'für': 0, 'Steuersenkungen': 0, 'eingesetzt': 0, 'hat': 0, 'was': 0, 'Bevölkerung': 0, 'finanziell': 0, 'entlasten': 0, 'würde': 0}",neutral,"[0.7859341, 0.027224096, 0.18684185]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.6666666666666666,neutral,"“Die Überschüsse der letzten Jahre bedeuten nicht, dass der Bund zu wenig ausgegeben hat. Im Gegenteil, er hat zu viel eingenommen.”
Die Überschüsse gehören zurück ans Volk: Steuersenkungen ein Muss

Dem Bund geht es gefährlich gut: https://t.co/tF97uYIHD8 https://t.co/tF97uYIHD8",überschüsse letzt jahre bedeuten bund wenig ausgeben gegenteil einnehmen überschüsse gehören zurück ans volk steuersenkungen bund gehen gefährlich gut,,,,,,,,,,,,,,,,,,,"{'“': 0, 'Die': 0, 'Überschüsse': 0, 'der': 0, 'letzten': 0, 'Jahre': 0, 'bedeuten': 0, 'nicht': 0, 'dass': 0, 'Bund': 0, 'zu': 0, 'wenig': 0, 'ausgegeben': 0, 'hat': 0, 'Im': 0, 'Gegenteil': 0, 'er': 0, 'viel': 0, 'eingenommen': 0, '”': 0, 'gehören': 0, 'zurück': 0, 'ans': 0, 'Volk': 0, 'Steuersenkungen': 0, 'ein': 0, 'Muss': 0, 'Dem': 0, 'geht': 0, 'es': 0, 'gefährlich': 0, 'gut': 0}",positive,"[0.03795854, 0.015830198, 0.94621134]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,"@Efe_Yildiz_ @spschweiz Wo ist die FDP gegen den Kündigungsschutz? Und wieso ist es verwerflich, mit einem höheren Rentenalter auch den nachfolgenden Generationen eine Rente sichern zu wollen?",fdp kündigungsschutz wieso verwerflich hoch rentenalter nachfolgend generationen rente sichern,,,,,,,"{'Wo': 0.05, 'ist': 0.03, 'die': 0.05, 'FDP': 0.07, 'gegen': 0.08, 'den': 0.05, 'Kündigungsschutz': 0.08, 'Und': 0.04, 'wieso': 0, 'es': 0.03, 'verwerflich': 0.2, 'mit': 0.33, 'einem': 0, 'höheren': 1.0, 'Rentenalter': 0.905, 'auch': 0, 'nachfolgenden': 0, 'Generationen': 0.27, 'eine': 0, 'Rente': 0, 'sichern': 0.06, 'zu': 0.06, 'wollen': 0.09}",neutral,"[0.5615435, 0.06895204, 0.36950436]",,,,,,,,,,,,,"{'Wo': 1.0, 'ist': 0.08, 'die': 0.26, 'FDP': 0.25, 'gegen': 0.64, 'den': 0.26, 'Kündigungsschutz': 0.7025, 'Und': 0.24, 'wieso': 0, 'es': 0.08, 'verwerflich': 0.2, 'mit': 0.02, 'einem': 0, 'höheren': 0.02, 'Rentenalter': 0.035, 'auch': 0, 'nachfolgenden': 0, 'Generationen': 0.03, 'eine': 0, 'Rente': 0, 'sichern': 0.03, 'zu': 0.03, 'wollen': 0.03}",negative,"[0.011919075, 0.96640587, 0.021675054]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,25.0,57.0,-0.1,neutral,"Ein weiteres Mal denken gew. Gutmenschen, die Welt zu einem besseren Ort zu machen, wenn man die eigene Wirtschaft ruiniert.

Weder #KVI noch Verbot von #Kriegsmaterial-Lieferungen und schon gar nicht eine geschädigte 🇨🇭 Wirtschaft hilft irgendjemandem - nur dem Gewissen weniger. https://t.co/rdDh72pFuY",weit mal denken gew gutmenschen welt gut ort eigene wirtschaft ruinieren weder kvi verbieten kriegsmaterial lieferungen schon gar geschädigt wirtschaft helfen irgendjemandem gewiß wenig,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0.08, 'weiteres': 0, 'Mal': 0, 'denken': 0.025, 'gew': 0, 'Gutmenschen': 0, 'die': 0.04, 'Welt': 0.04, 'zu': 0.03, 'einem': 0.01, 'besseren': 0.02, 'Ort': 0, 'machen': 0, 'wenn': 0, 'man': 0, 'eigene': 0, 'Wirtschaft': 0, 'ruiniert': 0, 'Weder': 0.13, 'KVI': 0.13, 'noch': 0, 'Verbot': 0, 'von': 0, 'Kriegsmaterial-Lieferungen': 0.9375, 'und': 0.26, 'schon': 0, 'gar': 0, 'nicht': 0.24, 'eine': 0.01, 'geschädigte': 0, '🇨': 0, '🇭': 0, 'hilft': 0, 'irgendjemandem': 0, 'nur': 0, 'dem': 0, 'Gewissen': 0, 'weniger': 0}",neutral,"[0.77569073, 0.08371985, 0.1405894]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-0.85,neutral,"@othbuc @areinke @StrebelLuca @idamicha Wenn man dem Staat Geld entziehen will, um Kriegsmaterial-Lieferungen zu verhindern, kann man auch einfach die Steuern senken 🤔",staat geld entziehen kriegsmaterial lieferungen verhindern einfach steuern senken,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0, 'man': 0, 'dem': 0.365, 'Staat': 0.1, 'Geld': 0.11, 'entziehen': 0, 'will': 0, 'um': 0, 'Kriegsmaterial-Lieferungen': 0.37, 'zu': 0.37, 'verhindern': 0, 'kann': 0.13, 'auch': 0, 'einfach': 0, 'die': 0.36, 'Steuern': 0, 'senken': 0, '🤔': 0}",neutral,"[0.68484974, 0.29998234, 0.015167998]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"Die Kündigung für uns vorteilhafter Verträge hat nichts mit “gelebter Souveränität”, die #Begrenzungsinitiative nichts mit marktwirtschaftlichem Verständnis zu tun. Die @SVPch will diese Initiative für den Wahlkampf - deren Konsequenzen will aber niemand. #thinkbeforeyouvote https://t.co/fciCa3mlcc",kündigung vorteilhaft verträge gelebt souveränität begrenzungsinitiative marktwirtschaftlichem verständnis tun initiative wahlkampf konsequenzen niemand thinkbeforeyouvote,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0, 'Kündigung': 0.07, 'für': 0, 'uns': 0.02, 'vorteilhafter': 0.08, 'Verträge': 0.04, 'hat': 0, 'nichts': 0, 'mit': 0, '“': 0, 'gelebter': 0, 'Souveränität': 0, '”': 0, 'die': 0, 'Begrenzungsinitiative': 0, 'marktwirtschaftlichem': 0, 'Verständnis': 0, 'zu': 0, 'tun': 0, 'will': 0, 'diese': 0, 'Initiative': 0, 'den': 0, 'Wahlkampf': 0, 'deren': 0, 'Konsequenzen': 0, 'aber': 0, 'niemand': 0, 'thinkbeforeyouvote': 0}",neutral,"[0.5183227, 0.044084977, 0.43759233]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"@Dede71Mueller @jfsolothurn @Jungfreisinnige Natürlich. In einer freien Marktwirtschaft, in welcher der Staat den Menschen nichts ins Leben pfuscht bestimmen Konsumenten, wann sie einkaufen wollen und Arbeitnehmer zusammen mit Arbeitgeber die Zeit, wann sie ihre Waren anbieten. Die Kombination ergibt sinnv. Öffnungszeiten",natürlich frei marktwirtschaft welch staat menschen leben pfuschen bestimmen konsumenten wann einkaufen arbeitnehmer zusammen arbeitgeber zeit wann anbieten kombination ergeben sinnv öffnungszeiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Natürlich': 0.14, 'In': 0.07, 'einer': 0, 'freien': 1.0, 'Marktwirtschaft': 0.845, 'in': 0.07, 'welcher': 0.08, 'der': 0.02, 'Staat': 0.15, 'den': 0.02, 'Menschen': 0.06, 'nichts': 0, 'ins': 0, 'Leben': 0, 'pfuscht': 0, 'bestimmen': 0.04, 'Konsumenten': 0.08, 'wann': 0.03, 'sie': 0, 'einkaufen': 0, 'wollen': 0.03, 'und': 0.05, 'Arbeitnehmer': 0, 'zusammen': 0.03, 'mit': 0.03, 'Arbeitgeber': 0, 'die': 0.02, 'Zeit': 0.05, 'ihre': 0.02, 'Waren': 0, 'anbieten': 0.03, 'Die': 0.02, 'Kombination': 0.04, 'ergibt': 0, 'sinnv': 0, 'Öffnungszeiten': 0.07}",positive,"[0.0030907379, 0.0013097133, 0.9955995]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,"@redder66 Ach und wir hätten die Banken gerne sterben lassen können, das wäre (auch meiner Meinung nach) marktwirtschaftlich konsequent gewesen. Hätten Sie und Ihr (kapitalistisches) Konto daran Freude gehabt? Ich nicht.",ach banken gerne sterben lassen meinung marktwirtschaftlich konsequent kapitalistisch konto daran freude,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ach': 0, 'und': 0.05, 'wir': 0, 'hätten': 0.095, 'die': 1.0, 'Banken': 0.07, 'gerne': 0.03, 'sterben': 0.07, 'lassen': 0, 'können': 0, 'das': 0.04, 'wäre': 0.12, 'auch': 0, 'meiner': 0, 'Meinung': 0.06, 'nach': 0, 'marktwirtschaftlich': 0.86, 'konsequent': 0, 'gewesen': 0.07, 'Hätten': 0.07, 'Sie': 0, 'Ihr': 0, 'kapitalistisches': 0.08, 'Konto': 0.1, 'daran': 0.14, 'Freude': 0, 'gehabt': 0, 'Ich': 0, 'nicht': 0.35}",positive,"[0.45307067, 0.023988934, 0.5229404]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
25.0,25.0,28.0,-0.4,negative,"@JohLeut @LeaSchmid @vincenz_munger @jglpCH Weder marktwirtschaftlich, noch (und das noch viel weniger) verkehrstechnisch führt mehr Angebot zwingend zu mehr Nachfrage.
Stau ist schlimmer als jedes neue Auto, das in Betrieb genommen wird, aus ökologischer Sicht. Zudem muss veränderten Verhältnissen Rechnung getragen werden",weder marktwirtschaftlich wenig verkehrstechnisch führen mehr angebot zwingen mehr nachfragen stau schlimm jed neue auto betrieb nehmen ökologisch sicht zudem verändern verhältnissen rechnung tragen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Weder': 1.0, 'marktwirtschaftlich': 0.18, 'noch': 0, 'und': 0.08, 'das': 0.02, 'viel': 0.16, 'weniger': 0, 'verkehrstechnisch': 0, 'führt': 0.11, 'mehr': 0.04, 'Angebot': 0, 'zwingend': 0, 'zu': 0.03, 'Nachfrage': 0.03, 'Stau': 0, 'ist': 0.02, 'schlimmer': 0.07, 'als': 0, 'jedes': 0, 'neue': 0.01, 'Auto': 0, 'in': 0.02, 'Betrieb': 0.01, 'genommen': 0.01, 'wird': 0, 'aus': 0, 'ökologischer': 0.04, 'Sicht': 0.02, 'Zudem': 0.03, 'muss': 0.03, 'veränderten': 0.03, 'Verhältnissen': 0.02, 'Rechnung': 0, 'getragen': 0, 'werden': 0}",positive,"[0.042835154, 0.009841565, 0.94732326]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,neutral,"@Elisabeth_S_S @narimoldi @fgrueter @bglaettli @zac1967 @jcschwaab @eVoteMoratorium @FDP_Liberalen @CVP_PDC @CCC_CH Moratorien sind “halt Stop, denken wir, bevor wir blind weitermachen”. Sie sind Anreize, zu denken und den blinden Digitalisierungswahn auszubremsen, wo er schaden kann.",moratorien halt stop denken bevor blind weitermachen anreize denken blind digitalisierungswahn ausbremsen schaden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Moratorien': 0, 'sind': 0, '“': 0, 'halt': 0, 'Stop': 0, 'denken': 0, 'wir': 0, 'bevor': 0, 'blind': 0, 'weitermachen': 0, '”': 0, 'Sie': 0, 'Anreize': 0, 'zu': 0, 'und': 0, 'den': 0, 'blinden': 0, 'Digitalisierungswahn': 0, 'auszubremsen': 0, 'wo': 0, 'er': 0, 'schaden': 0, 'kann': 0}",positive,"[0.2236105, 0.20062116, 0.5757684]",,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,@Elisabeth_S_S @narimoldi @fgrueter @bglaettli @zac1967 @jcschwaab @eVoteMoratorium @FDP_Liberalen @CVP_PDC @CCC_CH Digitalisierung nur der Digitalisierung willen auch nicht. Doch das will die massgeblich gesetzgebende Generation teils nicht hören...,digitalisierung digitalisierung willen massgeblich gesetzgebende generation teils hören,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Digitalisierung': 0, 'nur': 0, 'der': 0.04, 'willen': 0.06, 'auch': 0, 'nicht': 0.11, 'Doch': 0.88, 'das': 0.08, 'will': 0, 'die': 0.04, 'massgeblich': 0, 'gesetzgebende': 0.07, 'Generation': 0.05, 'teils': 0, 'hören': 0, '...': 0}",neutral,"[0.53846306, 0.43313664, 0.0284003]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,Das können wir doch aus lauter Digitalisierungs-Euphorie nicht ernsthaft wollen..? Sobald #eVoting dasselbe Vertrauen geniessen darf wie die briefliche Stimmabgabe reden wir nochmal. #eVotingMoratorium gibt Zeit für die notwendigen Schritte. https://t.co/rHibnOhw7f,laut digitalisierungs euphorie ernsthaft sobald evoting vertrauen geniessen dürfen briefliche stimmabgabe reden nochmal evotingmoratorium geben zeit notwendig schritte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.02, 'können': 0, 'wir': 0, 'doch': 0, 'aus': 0.24, 'lauter': 0, 'Digitalisierungs-Euphorie': 0.7, 'nicht': 0, 'ernsthaft': 0, 'wollen': 0.11, '..': 0, 'Sobald': 0.02, 'eVoting': 0.03, 'dasselbe': 0.015, 'Vertrauen': 0.02, 'geniessen': 0.04, 'darf': 0, 'wie': 0, 'die': 0.02, 'briefliche': 0, 'Stimmabgabe': 0.02, 'reden': 0, 'nochmal': 0.01, 'eVotingMoratorium': 0.07, 'gibt': 0, 'Zeit': 0.02, 'für': 0.01, 'notwendigen': 0.01, 'Schritte': 0.02}",positive,"[0.108853295, 0.30966774, 0.5814789]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,71.0,0.15,neutral,"@eVoteMoratorium @jfsolothurn Digitalisierung der Digitalisierung willen kann kein gangbarer Weg sein, mit einem Moratorium gewinnen wir Zeit, um andere die Fehler machen zu lassen, welche das Vertrauen in Wahlen und Abstimmungen erschüttern könnten - dieses Vertrauen ist massgeblich für jede Demokratie.",digitalisierung digitalisierung willen gangbar moratorium gewinnen zeit fehler lassen welch vertrauen wahlen abstimmungen erschüttern vertrauen massgeblich jed demokratie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Digitalisierung': 0, 'der': 0.04, 'willen': 0, 'kann': 0, 'kein': 0, 'gangbarer': 0, 'Weg': 0, 'sein': 0, 'mit': 0.18, 'einem': 0, 'Moratorium': 0.18, 'gewinnen': 0.05, 'wir': 0, 'Zeit': 0.04, 'um': 0.07, 'andere': 0.05, 'die': 0.04, 'Fehler': 0, 'machen': 0, 'zu': 0.05, 'lassen': 0, 'welche': 0, 'das': 0.04, 'Vertrauen': 0.08, 'in': 0.03, 'Wahlen': 0, 'und': 0.02, 'Abstimmungen': 0, 'erschüttern': 0.05, 'könnten': 0.05, 'dieses': 0.05, 'ist': 0.07, 'massgeblich': 0.12, 'für': 0.03, 'jede': 0, 'Demokratie': 0.08}",negative,"[0.067430116, 0.68254155, 0.25002837]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.3333333333333333,negative,"Unterschriften sammeln ist aufwändig und je nach Wetter mühsam? Ja! Und genau diese Hürde ist gewollt, damit die sinnvollen Anliegen selektioniert werden können #ECollecting - Digitalisierung soll vereinfachen, aber bitte mit Vernunft. https://t.co/ejU6dxFeBp",unterschriften sammeln aufwändig je wetter mühsam ja genau hürde sinnvoll anliegen selektioniert ecollecting digitalisierung vereinfachen bitte vernunft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Unterschriften': 0.06, 'sammeln': 0, 'ist': 0.03, 'aufwändig': 0, 'und': 0.05, 'je': 0.03, 'nach': 0, 'Wetter': 0.05, 'mühsam': 0, 'Ja': 0.05, 'Und': 0.05, 'genau': 0, 'diese': 0.04, 'Hürde': 0.05, 'gewollt': 0.05, 'damit': 0, 'die': 0.08, 'sinnvollen': 0.08, 'Anliegen': 0, 'selektioniert': 0.25, 'werden': 0, 'können': 0.09, 'ECollecting': 0.56, 'Digitalisierung': 0, 'soll': 0, 'vereinfachen': 0.18, 'aber': 0.11, 'bitte': 0, 'mit': 0.04, 'Vernunft': 0}",positive,"[0.1976567, 0.07277901, 0.72956425]",,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @jfsolothurn: “Wir müssen schon heute für die Zukunft schauen”, die Digitalisierung ist ein wichtiger Pfeiler unserer Zukunft. @meliraci…",müssen schon heute zukunft schauen digitalisierung wichtig pfeiler zukunft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'“': 0, 'Wir': 0, 'müssen': 0, 'schon': 0, 'heute': 0, 'für': 0, 'die': 0, 'Zukunft': 0, 'schauen': 0, '”': 0, 'Digitalisierung': 0, 'ist': 0, 'ein': 0, 'wichtiger': 0, 'Pfeiler': 0, 'unserer': 0, '…': 0}",positive,"[0.0023720604, 0.0013455661, 0.9962824]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,25.0,28.0,-0.15,neutral,"“Für die Wirtschaft ist insbesondere mit der zunehmenden Digitalisierung der uneingeschränkte Online-Zugang mit entsprechenden grenzüberschreitenden Dienstleistungen zentral.” Netzsperren widersprechen einer offenen, freiheitlichen Gesellschaft diametral. https://t.co/gXmA8domjC",wirtschaft insbesondere zunehmend digitalisierung uneingeschränkt online zugang entsprechend grenzüberschreitend dienstleistungen zentral netzsperren widersprechen offen freiheitlich gesellschaft diametral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'“': 0, 'Für': 0, 'die': 0, 'Wirtschaft': 0, 'ist': 0, 'insbesondere': 0, 'mit': 0, 'der': 0, 'zunehmenden': 0, 'Digitalisierung': 0, 'uneingeschränkte': 0, 'Online-Zugang': 0, 'entsprechenden': 0, 'grenzüberschreitenden': 0, 'Dienstleistungen': 0, 'zentral': 0, '”': 0, 'Netzsperren': 0, 'widersprechen': 0, 'einer': 0, 'offenen': 0, 'freiheitlichen': 0, 'Gesellschaft': 0, 'diametral': 0}",positive,"[0.026102068, 0.12983938, 0.8440585]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,RT @jfsolothurn: #digitalisierung als Chance - minimale Regulierung für Innovation unf Fortschritt; mit @Jungfreisinnige bei #googleschweiz…,digitalisierung chance minimale regulierung innovation unf fortschritt googleschweiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'digitalisierung': 1.0, 'als': 0.23, 'Chance': 0, 'minimale': 0.27, 'Regulierung': 0.08, 'für': 0.06, 'Innovation': 0.13, 'unf': 0, 'Fortschritt': 0.09, 'mit': 0.13, 'bei': 0, 'googleschweiz': 0, '…': 0}",neutral,"[0.6339918, 0.043988604, 0.32201958]",,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @MathysRoland: Alt-BR Merz zur Digitalisierung: ""Früher hat man gemeint, eine App sei eine Abkürzung für einen Appenzeller"" #tagderfdp",alt br merz digitalisierung früh app abkürzung appenzeller tagderfdp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Alt-BR': 0, 'Merz': 0.4, 'zur': 0.02, 'Digitalisierung': 0, 'Früher': 0, 'hat': 0, 'man': 0, 'gemeint': 0, 'eine': 0, 'App': 0.05, 'sei': 0.02, 'Abkürzung': 0, 'für': 0.03, 'einen': 0, 'Appenzeller': 0.05, 'tagderfdp': 0.11}",neutral,"[0.9171781, 0.042484127, 0.040337827]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
