answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3437,absa_sentiment_3437,absa_scores_3437,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3446,absa_sentiment_3446,absa_scores_3446,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3451,absa_sentiment_3451,absa_scores_3451,absa_token_weights_3452,absa_sentiment_3452,absa_scores_3452,absa_token_weights_3455,absa_sentiment_3455,absa_scores_3455,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3469,absa_sentiment_3469,absa_scores_3469,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,negative,RT @jonasluethy: Ein Mindestlohn ist ein staatlicher Fehlanreiz sondergleichen. Wenn ein Ungelernter deutlich über 4000 Franken im Monat ve…,mindestlohn staatlich fehlanreiz sondergleichen ungelernt deutlich franken monat ve,,,,,,,,,,,,,,,,,,,"{'Ein': 0.1, 'Mindestlohn': 0.735, 'ist': 0.41, 'ein': 0, 'staatlicher': 0, 'Fehlanreiz': 0.52, 'sondergleichen': 0.61, 'Wenn': 0, 'Ungelernter': 0.07, 'deutlich': 0, 'über': 0.03, '4000': 0, 'Franken': 0, 'im': 0, 'Monat': 0.07, 've': 0, '…': 0}",neutral,"[0.49082986, 0.025714578, 0.48345557]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,negative,"@SchoyMichael @redder66 @SVPch @FDP_Liberalen Nach den Linken @spschweiz @GrueneCH hätten wir jetzt folgende ""Konjunktur-Förderprogramme"": Mindestlohn, 1:12, Einheitskasse, lasche Asyl-Wilkommenspolitik, alle Läden spätestens ab 18 Uhr zu, keine Sonntagsverkäufe,... #IronieOff",link folgend konjunktur förderprogramme mindestlohn einheitskasse lasch asyl wilkommenspolitik all läden spätestens ab uhr sonntagsverkäufe ironieoff,,,,,,,,,,,,,,,,,,,"{'Nach': 0.02, 'den': 0.01, 'Linken': 0.04, 'hätten': 0.12, 'wir': 0, 'jetzt': 0.08, 'folgende': 0.135, 'Konjunktur-Förderprogramme': 0.34500000000000003, 'Mindestlohn': 0.62, '1:12': 0, 'Einheitskasse': 0.14, 'lasche': 0, 'Asyl-Wilkommenspolitik': 0.14250000000000002, 'alle': 0, 'Läden': 0, 'spätestens': 0.36, 'ab': 0, '18': 0, 'Uhr': 0, 'zu': 0.02, 'keine': 0, 'Sonntagsverkäufe': 0.03, '...': 0, 'IronieOff': 0}",positive,"[0.12983975, 0.0356881, 0.8344721]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"Nationalrat stimmt für 5G! 📱💻
Das Parlament fordert raschen Aufbau des 5G-Mobilfunknetzes:
✅ bessere Rahmenbedingungen für hochwertiges 5G-Netz bis 2024
✅ Sachgerechte Information der Bevölkerung zum Thema 5G
#5G #Mobilfunk @FDP_Liberalen #Nationalrat @ParlCH https://t.co/bQPkht6BLp",nationalrat stimmen g parlament fordern rasch aufbau g mobilfunknetzes gut rahmenbedingungen hochwertig g netz sachgerechte information bevölkerung thema g g mobilfunk nationalrat,,,,,,,,,,,,,,,,,,,,,,"{'Nationalrat': 0.08, 'stimmt': 0, 'für': 0.02, '5': 0, 'G': 0, 'Das': 0.04, 'Parlament': 0.19, 'fordert': 0.18, 'raschen': 0, 'Aufbau': 0, 'des': 0, '5G-Mobilfunknetzes': 0.07, 'bessere': 0.13, 'Rahmenbedingungen': 0.04, 'hochwertiges': 0.065, '5G-Netz': 0.07, 'bis': 0, '2024': 0, 'Sachgerechte': 0.12, 'Information': 0.07, 'der': 0.04, 'Bevölkerung': 0.11, 'zum': 0.04, 'Thema': 0, 'Mobilfunk': 0}",positive,"[0.00902669, 0.0032619662, 0.98771137]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.3333333333333333,negative,"An ALLE, die wirklich erneuerbare Energien &amp; riesige Speicher wie die Wasserkraft ausbauen wollen: Die  Beschwerdeflut blockiert jegliche Bestrebungen. Neue Energie-Infrastrukturen (Netze, Kraftwerke usw.) muss man halt einfach einmal bauen können! #EnergieUmsetzen  @NZZ https://t.co/EiR8SUxauK",all wirklich erneuerbare energien amp riesige speicher wasserkraft ausbauen beschwerdeflut blockieren jeglich bestrebungen neue energie infrastrukturen netze kraftwerke usw halt einfach bauen energieumsetzen,,,,,,,,,,,,,,,,,,,,,,,,,"{'An': 0, 'ALLE': 0.11, 'die': 0.02, 'wirklich': 0.09, 'erneuerbare': 1.0, 'Energien': 0, 'amp': 0.25, 'riesige': 0.06, 'Speicher': 0.04, 'wie': 0, 'Wasserkraft': 0.05, 'ausbauen': 0, 'wollen': 0.11, 'Die': 0.02, 'Beschwerdeflut': 0.02, 'blockiert': 0, 'jegliche': 0, 'Bestrebungen': 0, 'Neue': 0.01, 'Energie-Infrastrukturen': 0.025, 'Netze': 0.01, 'Kraftwerke': 0.01, 'usw.': 0, 'muss': 0.01, 'man': 0, 'halt': 0, 'einfach': 0, 'einmal': 0, 'bauen': 0.015, 'können': 0.01, 'EnergieUmsetzen': 0.02}",positive,"[0.0026657265, 0.0021389544, 0.9951953]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Super Text pro Wasserkraft von Barbara Egger (@EggerJenzer)
""Die Wasserkraft ist die wichtigste Quelle für erneuerbare Energie in der Schweiz – und zwar mit Abstand.""
✅ bessere Versorgung im Winter
✅ Reduktion Stromimporte
✅ Projekt Trift bauen
https://t.co/fURglLKUPh @NZZaS https://t.co/irZxUaGCkW",super text pro wasserkraft barbara egger wasserkraft wichtigste quelle erneuerbare energie schweiz abstand gut versorgung winter reduktion stromimporte projekt trift bauen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Super': 0.05, 'Text': 0.04, 'pro': 0.05, 'Wasserkraft': 0.24, 'von': 0, 'Barbara': 0.03, 'Egger': 0.03, 'Die': 0.04, 'ist': 0.22, 'die': 0.04, 'wichtigste': 0.28, 'Quelle': 0, 'für': 0, 'erneuerbare': 1.0, 'Energie': 0.36, 'in': 0.03, 'der': 0.04, 'Schweiz': 0.09, '–': 0, 'und': 0, 'zwar': 0, 'mit': 0, 'Abstand': 0, 'bessere': 0, 'Versorgung': 0, 'im': 0, 'Winter': 0, 'Reduktion': 0, 'Stromimporte': 0, 'Projekt': 0, 'Trift': 0, 'bauen': 0}",positive,"[0.0010622931, 0.0010994602, 0.9978383]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"Politikerinnen &amp; Politiker der SP &amp; GLP wehren sich gegen den Ausbau der erneuerbaren #Wasserkraft! Waren die nicht für die #Energiestrategie #ES2050? 
Als Wasserfallen stehe ich zu 100% zur Wasserkraft!
😤⁦@spschweiz⁩ ⁦@grunliberale⁩  https://t.co/1HtUUyN0D3",politikerinnen amp politiker sp amp glp wehren ausbau erneuerbaren wasserkraft energiestrategie es2050 wasserfallen stehen wasserkraft,,,,,,,,,,,,,,,,,,,,,,,,,"{'Politikerinnen': 0.08, 'amp': 0.06, 'Politiker': 0, 'der': 0.07, 'SP': 0.04, 'GLP': 0.13, 'wehren': 0.11, 'sich': 0, 'gegen': 0.22, 'den': 0.07, 'Ausbau': 0.49, 'erneuerbaren': 1.0, 'Wasserkraft': 0.2, 'Waren': 0, 'die': 0.07, 'nicht': 0, 'für': 0.04, 'Energiestrategie': 0.105, 'ES2050': 0.13, 'Als': 0, 'Wasserfallen': 0, 'stehe': 0, 'ich': 0.03, 'zu': 0.05, '100': 0, 'zur': 0.060000000000000005, '\u2066\u2069': 0}",positive,"[0.003837574, 0.0022265038, 0.9939359]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,14.0,-0.7,neutral,Nationalrat behindert die erneuerbare Energie #1 der Schweiz 🇨🇭: Die #Wasserkraft wird leider nicht von einem tieferen #Wasserzins profitieren können und somit im Markt benachteiligt. #kopfschuettel 😠 https://t.co/nq2FU4pgUj,nationalrat behindern erneuerbare energie schweiz wasserkraft leider tief wasserzins profitieren somit markt benachteiligen kopfschuettel,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nationalrat': 0.26, 'behindert': 0, 'die': 0.01, 'erneuerbare': 0.42, 'Energie': 0.13, '1': 0, 'der': 0.01, 'Schweiz': 0.08, '🇨': 0, '🇭': 0, 'Die': 0, 'Wasserkraft': 0, 'wird': 0, 'leider': 0, 'nicht': 0, 'von': 0, 'einem': 0, 'tieferen': 0, 'Wasserzins': 0, 'profitieren': 0, 'können': 0, 'und': 0, 'somit': 0, 'im': 0, 'Markt': 0, 'benachteiligt': 0, 'kopfschuettel': 0}",positive,"[0.030936247, 0.010496447, 0.95856726]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,0.85,neutral,"Ich hoffe, dass beim #Wasserzins mein Antrag auf eine massvolle Senkung eine Mehrheit findet. Das wäre ein klares Zeichen für den Ausbau der erneuerbaren Energie Nummer 1 in der #Schweiz - der #Wasserkraft. https://t.co/TrLIKUNYwj",hoffen beim wasserzins antrag massvolle senkung mehrheit finden klar zeichen ausbau erneuerbaren energie nummer schweiz wasserkraft,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.05, 'hoffe': 0.1, 'dass': 0.12, 'beim': 0.295, 'Wasserzins': 0, 'mein': 0.05, 'Antrag': 0, 'auf': 0, 'eine': 0, 'massvolle': 0.12, 'Senkung': 0, 'Mehrheit': 0.14, 'findet': 0, 'Das': 0.5, 'wäre': 0.11, 'ein': 0, 'klares': 0.25, 'Zeichen': 0.76, 'für': 0.04, 'den': 0.5, 'Ausbau': 1.0, 'der': 0.5, 'erneuerbaren': 0.7, 'Energie': 0.57, 'Nummer': 0.43, '1': 0, 'in': 0.55, 'Schweiz': 0.19, 'Wasserkraft': 0.48}",positive,"[0.020704601, 0.00522358, 0.9740718]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,Schlag ins Wasser für die #Wasserkraft. #Bundesrat senkt den #Wasserzins leider nicht. So wird Schweizer Wasserkraft nicht wettbewerbsfähiger und damit geht die beste erneuerbare Energie den Bach runter. https://t.co/pDxch2Z6em,schlag wasser wasserkraft bundesrat senken wasserzins leider schweizer wasserkraft wettbewerbsfähiger gehen gut erneuerbare energie bach runter,,,,,,,,,,,,,,,,,,,,,,,,,"{'Schlag': 0, 'ins': 0, 'Wasser': 0.02, 'für': 0.02, 'die': 0.05, 'Wasserkraft': 0.09, 'Bundesrat': 0, 'senkt': 0, 'den': 0.05, 'Wasserzins': 0.035, 'leider': 0.06, 'nicht': 0.08, 'So': 0, 'wird': 0, 'Schweizer': 0.04, 'wettbewerbsfähiger': 0.07, 'und': 0.13, 'damit': 0.02, 'geht': 0.28, 'beste': 0, 'erneuerbare': 1.0, 'Energie': 0.44, 'Bach': 0, 'runter': 0.14}",positive,"[0.0010695804, 0.0029011848, 0.99602926]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
25.0,0.0,14.0,-0.5,neutral,6 Spuren auf den Autobahnen zwischen den städtischen Zentren sind zusammen mit dem Bahnausbau mit Viertelstunden-Takt dringend nötig. Es wird künftig zudem viel mehr #Elektroauto geben und die brauchen eben auch Platz. #InfrastrukturJetzt @InfraSuisse https://t.co/8ZHAf84k6r,spuren autobahnen städtisch zentren zusammen bahnausbau viertelstunden takt dringen nötigen künftig zudem mehr elektroauto geben brauchen eben platz infrastrukturjetzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'6': 0, 'Spuren': 0, 'auf': 0.03, 'den': 0.03, 'Autobahnen': 0, 'zwischen': 0.03, 'städtischen': 0.03, 'Zentren': 0.03, 'sind': 0.03, 'zusammen': 0.03, 'mit': 0.02, 'dem': 0.03, 'Bahnausbau': 0.1, 'Viertelstunden-Takt': 0.038125, 'dringend': 0.06, 'nötig': 0, 'Es': 0, 'wird': 0.07, 'künftig': 0.04, 'zudem': 0.03, 'viel': 0, 'mehr': 0.07, 'Elektroauto': 0.07, 'geben': 0, 'und': 0.08, 'die': 0.03, 'brauchen': 0.17, 'eben': 0, 'auch': 0.09, 'Platz': 0, 'InfrastrukturJetzt': 0}",negative,"[0.09644279, 0.7350913, 0.16846587]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,14.0,-0.7,neutral,"#MobilityPricing kommt nur in Frage, wenn:
➡️zum Zweck der Infrastruktur-Finanzierung (keine Lenkung)
➡️Pilotprojekte nur Verkehrsmittel übergreifend: ÖV &amp; Individualverkehr
➡️Kein einseitiges Road-Pricing durch die Hintertür!
➡️bestehende Abgaben gleichzeitig abschaffen https://t.co/gxEh89cPfD",mobilitypricing kommen fragen zweck infrastruktur finanzierung lenkung pilotprojekte verkehrsmittel übergreifen öv amp individualverkehr einseitig road pricing hintertür bestehend abgaben gleichzeitig abschaffen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'MobilityPricing': 0.05, 'kommt': 0, 'nur': 0.46, 'in': 0, 'Frage': 0, 'wenn': 0.13, '️zum': 0, 'Zweck': 0.04, 'der': 0.03, 'Infrastruktur-Finanzierung': 0.025, 'keine': 0, 'Lenkung': 0.02, '️Pilotprojekte': 0.1, 'Verkehrsmittel': 0.15000000000000002, 'übergreifend': 0, 'ÖV': 0, 'amp': 0.03, 'Individualverkehr': 0.24, '️Kein': 0, 'einseitiges': 0.55, 'Road-Pricing': 0, 'durch': 0.1, 'die': 0.03, 'Hintertür': 0.05500000000000001, '️bestehende': 0, 'Abgaben': 0.05, 'gleichzeitig': 0, 'abschaffen': 0.16}",negative,"[0.35174766, 0.6314844, 0.016768008]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-0.85,neutral,"Das Bundesamt für Strassen #astra und das @UVEK müssen den einseitigen #Roadpricing Versuch der @Bern_Stadt ablehnen. #MobilityPricing umfasst alle Verkehrsträger, nicht nur das Auto. Verkehrszahlen des motoroisierten Verkehrs sind in Bern zudem seit Jahren klar rückläufig. https://t.co/uERQ0MSDD7",bundesamt strassen astra müssen einseitig roadpricing versuch ablehnen mobilitypricing umfasst all verkehrsträger auto verkehrszahlen motoroisierten verkehrs bern zudem seit jahren klaren rückläufig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.03, 'Bundesamt': 0.02, 'für': 0.15, 'Strassen': 0, 'astra': 0.03, 'und': 0.03, 'das': 0.03, 'müssen': 0.19, 'den': 0.03, 'einseitigen': 0, 'Roadpricing': 0.12, 'Versuch': 0.1, 'der': 0.03, 'ablehnen': 0, 'MobilityPricing': 0.16, 'umfasst': 0.16, 'alle': 0, 'Verkehrsträger': 0.04, 'nicht': 0.08, 'nur': 0, 'Auto': 0, 'Verkehrszahlen': 0.245, 'des': 0, 'motoroisierten': 0.09, 'Verkehrs': 0.11, 'sind': 0, 'in': 0.06, 'Bern': 0.09, 'zudem': 0.06, 'seit': 0, 'Jahren': 0.28, 'klar': 0, 'rückläufig': 1.0}",negative,"[0.03951239, 0.94088936, 0.019598352]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"Werden die von direkten staatlichen Subventionen abhängigen Online-Medien die Hand noch beissen, die sie füttert? Sind Direktzahlungen wie in Landwirtschaft wirklich richtig für die dynamische Medienwelt? #Zweifel 🤔 

https://t.co/eAueO7zlPp via @SRF",direkt staatlich subventionen abhängig online medien hand beissen füttern direktzahlungen landwirtschaft wirklich richtig dynamisch medienwelt zweifel via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Werden': 0.28, 'die': 0.06, 'von': 0, 'direkten': 0.32, 'staatlichen': 0, 'Subventionen': 0.04, 'abhängigen': 0.04, 'Online-Medien': 0.045, 'Hand': 0.03, 'noch': 0.08, 'beissen': 0.03, 'sie': 0, 'füttert': 0.06, 'Sind': 1.0, 'Direktzahlungen': 0.545, 'wie': 0, 'in': 0.09, 'Landwirtschaft': 0.09, 'wirklich': 0.36, 'richtig': 0, 'für': 0.11, 'dynamische': 0.04, 'Medienwelt': 0.05, 'Zweifel': 0.41, '🤔': 0, 'via': 0}",neutral,"[0.7270593, 0.25239128, 0.020549495]",,,,,,,,,,,,,,,,,,,,,,,,,"{'Werden': 0.42, 'die': 0.13, 'von': 0, 'direkten': 0.11, 'staatlichen': 0, 'Subventionen': 0.09, 'abhängigen': 0.07, 'Online-Medien': 0.16, 'Hand': 0.04, 'noch': 0.06, 'beissen': 0.04, 'sie': 0, 'füttert': 0.06, 'Sind': 0.75, 'Direktzahlungen': 0.21, 'wie': 0, 'in': 0.17, 'Landwirtschaft': 0.62, 'wirklich': 0.42, 'richtig': 0, 'für': 0.15, 'dynamische': 0.16, 'Medienwelt': 0.225, 'Zweifel': 0.57, '🤔': 0, 'via': 0}",neutral,"[0.9352541, 0.035603978, 0.029141922]",neutral
50.0,75.0,57.0,0.0,neutral,RT @FluriKurt: Die Typenwahl eines Kampfflugzeugs auf Verfassungsstufe abzuhandeln ist ein Missbrauch der Volksrechte. Die Ziele von @GSoAS…,typenwahl kampfflugzeugs verfassungsstufe abhandeln missbrauch volksrechte ziele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.55, 'Typenwahl': 0, 'eines': 0, 'Kampfflugzeugs': 0.20500000000000002, 'auf': 0, 'Verfassungsstufe': 0.165, 'abzuhandeln': 0.19, 'ist': 0.24, 'ein': 0, 'Missbrauch': 0.74, 'der': 0.55, 'Volksrechte': 0.6, 'Ziele': 1.0, 'von': 0, '…': 0}",positive,"[0.13880113, 0.018320858, 0.84287804]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,RT @FDP_Liberalen: Die neue @gfsbern-Umfrage ist da. Stand heute würden die #Kündigungsinitiative abgelehnt und die neuen #Kampfflugzeuge a…,neue umfrage stehen heute kündigungsinitiative ablehnen neu kampfflugzeuge a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.8, 'neue': 1.0, '-Umfrage': 0.23, 'ist': 0.12, 'da': 0, 'Stand': 0, 'heute': 0.11, 'würden': 0.16, 'die': 0.8, 'Kündigungsinitiative': 0.18, 'abgelehnt': 0, 'und': 0.28, 'neuen': 1.0, 'Kampfflugzeuge': 0, 'a': 0.43, '…': 0}",neutral,"[0.65004337, 0.141625, 0.20833166]",,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,neutral,RT @themattmueller_: Fakt I ist: Die Jungen haben das illiberale #CO2Gesetz deutlich abgelehnt. Sie wollen marktwirtschaftlichen Klimaschut…,fakt i jung illiberale co2gesetz deutlich ablehnen marktwirtschaftlichen klimaschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Fakt': 0.04, 'I': 0.03, 'ist': 0.03, 'Die': 0.06, 'Jungen': 0, 'haben': 0.03, 'das': 0, 'illiberale': 0.15, 'CO2Gesetz': 0, 'deutlich': 0, 'abgelehnt': 0, 'Sie': 0, 'wollen': 0.34, 'marktwirtschaftlichen': 1.0, 'Klimaschut': 0.28, '…': 0}",positive,"[0.023828989, 0.0037317507, 0.9724392]",,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,Die Journalistin argumentiert nur aus der Theorie. Die Praxis sagt: Die Schweiz hat ihr Wirtschaftswachstum seit 1990 klar vom Energieverbrauch und CO2 Ausstoss entkoppelt. Das mit einem liberalen Arbeitsmarkt und Marktwirtschaft. #Klimakonkret https://t.co/piYXvoiuml https://t.co/yCUMxmPQjg,journalistin argumentieren theorie praxis sagen schweiz wirtschaftswachstum seit klaren energieverbrauch co2 ausstoss entkoppeln liberal arbeitsmarkt marktwirtschaft klimakonkret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.07, 'Journalistin': 0.16, 'argumentiert': 0, 'nur': 0.07, 'aus': 0, 'der': 0.07, 'Theorie': 0.14, 'Praxis': 0, 'sagt': 0.09, 'Schweiz': 0.17, 'hat': 0, 'ihr': 0, 'Wirtschaftswachstum': 0.135, 'seit': 0.12, '1990': 0, 'klar': 0, 'vom': 0.09, 'Energieverbrauch': 0.11, 'und': 0.45, 'CO2': 0.18, 'Ausstoss': 0, 'entkoppelt': 0.19, 'Das': 0.07, 'mit': 0.5, 'einem': 0, 'liberalen': 1.0, 'Arbeitsmarkt': 0.37, 'Marktwirtschaft': 0.685, 'Klimakonkret': 0.48}",positive,"[0.0015760686, 0.001161122, 0.99726284]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,@AGmur @FDP_Liberalen Der Beschluss war weitgehend entlang der Bundesratslinie mit mehr marktwirtschaftlichen Lösungen: Hier die nüchterne Analyse: https://t.co/UJE3ZULcpj,beschluss weitgehend entlang bundesratslinie mehr marktwirtschaftlichen lösungen nüchterne analyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.4, 'Beschluss': 0.16, 'war': 0, 'weitgehend': 0.11, 'entlang': 0.08, 'der': 0.4, 'Bundesratslinie': 0.155, 'mit': 0.07, 'mehr': 0.09, 'marktwirtschaftlichen': 0.21, 'Lösungen': 0.2, 'Hier': 0.45, 'die': 0.4, 'nüchterne': 0.64, 'Analyse': 0}",neutral,"[0.8901337, 0.014867797, 0.09499851]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @InfraSuisse: #Digitalisierung, #Nachhaltigkeit, #Beschaffungsrecht und Innovationen im #Tunnelbau sind u.a. Schwerpunkte am nächsten #I…",digitalisierung nachhaltigkeit beschaffungsrecht innovationen tunnelbau u a schwerpunkte nächst i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Digitalisierung': 0, 'Nachhaltigkeit': 0.17, 'Beschaffungsrecht': 0.17, 'und': 0.31, 'Innovationen': 0.34, 'im': 0, 'Tunnelbau': 0.14, 'sind': 0.17, 'u.a.': 0, 'Schwerpunkte': 0.13, 'am': 0, 'nächsten': 0.13, 'I': 0.08, '…': 0}",positive,"[0.0023310913, 0.0017020986, 0.9959668]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @FDP_Liberalen: #5G ist eine Chance für die Digitalisierung in der Schweiz. Hans Wicki, Co-Präsident von @CHANCE_5G zeigt in seinem Blog…",g chance digitalisierung schweiz hans wicki co präsident zeigen blog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'5': 0, 'G': 0, 'ist': 0.49, 'eine': 0, 'Chance': 0, 'für': 0.7, 'die': 0, 'Digitalisierung': 0, 'in': 0.05, 'der': 0, 'Schweiz': 0.2, 'Hans': 0.09, 'Wicki': 0.07, 'Co-Präsident': 0, 'von': 0, 'zeigt': 0, 'seinem': 0.06, 'Blog': 0.11, '…': 0}",positive,"[0.0022060107, 0.00134204, 0.996452]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,71.0,0.15,negative,"Die Schweiz braucht sehr dringend eine #Fitnesskur. Wir verlieren nicht nur in der Digitalisierung den Anschluss. Auch die Attraktivität sinkt. Mit Umverteilung und Schuldenwirtschaft ist noch nie ein Staat besser geworden.
https://t.co/YyOyp7Eu5D via @watson_news @philipploepfe",schweiz brauchen dringen fitnesskur verlieren digitalisierung anschluss attraktivität sinken umverteilung schuldenwirtschaft nie staat gut via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.04, 'Schweiz': 0.04, 'braucht': 0.07, 'sehr': 0, 'dringend': 0.06, 'eine': 0, 'Fitnesskur': 0.045, 'Wir': 0.16, 'verlieren': 0, 'nicht': 0.16, 'nur': 0.32, 'in': 0.25, 'der': 0.04, 'Digitalisierung': 0, 'den': 0.04, 'Anschluss': 0, 'Auch': 0.15, 'die': 0.04, 'Attraktivität': 0.12, 'sinkt': 0, 'Mit': 0.02, 'Umverteilung': 0.04, 'und': 0.01, 'Schuldenwirtschaft': 0.06, 'ist': 0, 'noch': 0, 'nie': 0, 'ein': 0, 'Staat': 0.05, 'besser': 0.02, 'geworden': 0, 'via': 0.03}",negative,"[0.0045529706, 0.8962421, 0.09920488]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Ist das #Erfolgsmodell Schweiz 🇨🇭am Ende? 
Burkaverbot in der Verfassung, Hinterbänkler bei Digitalisierung mit Nein zur #eID und nachhaltiges Freihandelsabkommen kommt nur hauchdünn durch. 
#abst21 #CHvote https://t.co/5sTlijWtcg",erfolgsmodell schweiz ende burkaverbot verfassung hinterbänkler digitalisierung nein eid nachhaltig freihandelsabkommen kommen hauchdünn abst21 chvote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ist': 0.02, 'das': 0, 'Erfolgsmodell': 0.03, 'Schweiz': 0.02, '🇨': 0, '🇭': 0, 'am': 0, 'Ende': 0, 'Burkaverbot': 0, 'in': 0, 'der': 0, 'Verfassung': 0, 'Hinterbänkler': 0, 'bei': 0, 'Digitalisierung': 0, 'mit': 0, 'Nein': 0, 'zur': 0, 'eID': 0, 'und': 0, 'nachhaltiges': 0, 'Freihandelsabkommen': 0, 'kommt': 0, 'nur': 0, 'hauchdünn': 0, 'durch': 0, 'abst21': 0, 'CHvote': 0}",negative,"[0.17948204, 0.7512786, 0.06923947]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,positive,"@joergmaeder @E_ID_Info Ok, endlich ein positives Zeichen von eurer Seite. Dann bitte noch digitale Unterschrift gleich mit integrieren. Wir sind so was von im Hintertreffen bei der Digitalisierung. #vorwärtsjetzt",ok endlich positiv zeichen seite bitte digitale unterschrift gleichen integrieren hintertreffen digitalisierung vorwärtsjetzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ok': 0.08, 'endlich': 0.17, 'ein': 0, 'positives': 0, 'Zeichen': 0.18, 'von': 0.07, 'eurer': 0, 'Seite': 0, 'Dann': 0.27, 'bitte': 0, 'noch': 0, 'digitale': 1.0, 'Unterschrift': 0.64, 'gleich': 0.46, 'mit': 0, 'integrieren': 1.0, 'Wir': 0.06, 'sind': 0, 'so': 0.04, 'was': 0, 'im': 0, 'Hintertreffen': 0.09, 'bei': 0.17, 'der': 0.08, 'Digitalisierung': 0, 'vorwärtsjetzt': 0.07}",neutral,"[0.8189383, 0.03936058, 0.14170116]",,,,,,,,,,,,,,,,,,,positive
