answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3464,absa_sentiment_3464,absa_scores_3464,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
0.0,0.0,0.0,-1.0,negative,"Wer sich ein Bild machen will, wie schlecht es um Digitalisierung in der Schweiz steht, der braucht sich nur beispielsweise die offiziellen Seiten zur Wahl anschauen:
https://t.co/pKsoXrXPUW
und noch viel schlimmer: https://t.co/AUZFxqkQyT
#WahlCH19 #WahlenCH19 #fremdschäm",wer bild schlecht digitalisierung schweiz stehen brauchen beispielsweise offiziell seiten wahl anschauen schlimm wahlch19 wahlench19 fremdschäm,,,,,,,,,,,,,"{'Wer': 0, 'sich': 0, 'ein': 0, 'Bild': 0, 'machen': 0, 'will': 0, 'wie': 0.53, 'schlecht': 1.0, 'es': 0, 'um': 0, 'Digitalisierung': 0, 'in': 0.1, 'der': 0.04, 'Schweiz': 0.1, 'steht': 0, 'braucht': 0, 'nur': 0.08, 'beispielsweise': 0.025, 'die': 0.04, 'offiziellen': 0.04, 'Seiten': 0.04, 'zur': 0.035, 'Wahl': 0, 'anschauen': 0.025, 'und': 0.03, 'noch': 0, 'viel': 0, 'schlimmer': 0.05, 'WahlCH19': 0, 'WahlenCH19': 0, 'fremdschäm': 0}",negative,"[0.048992716, 0.9067235, 0.04428381]",,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @ppsde: Einige Parteien versuchen gerade in letzer Minute in Punkto Digitalisierung zu punkten. Das Schaubild zeigt wie alle etablierten…,parteien versuchen gerade letzer minute punkto digitalisierung punkten schaubild zeigen all etablieren,,,,,,,,,,,,,"{'Einige': 0.1, 'Parteien': 0.11, 'versuchen': 0.11, 'gerade': 0, 'in': 0.12, 'letzer': 0.05, 'Minute': 0.13, 'Punkto': 0, 'Digitalisierung': 0, 'zu': 0.11, 'punkten': 0.19, 'Das': 0.05, 'Schaubild': 0, 'zeigt': 0, 'wie': 0, 'alle': 0, 'etablierten': 0.04, '…': 0}",neutral,"[0.9052634, 0.019801416, 0.07493526]",,,,,,,neutral
100.0,100.0,100.0,1.0,negative,"RT @DanielMoccand: Digitalisierung ist LEIDER kein Wahlthema, weil u.a. in Bundesbern vielerorts die nötigen Kenntnisse fehlen. Lesenswert…",digitalisierung leider wahlthema u a bundesbern vielerorts nötig kenntnisse fehlen lesenswert,,,,,,,,,,,,,"{'Digitalisierung': 0, 'ist': 0.02, 'LEIDER': 0.26, 'kein': 0, 'Wahlthema': 0, 'weil': 0.25, 'u.a.': 0, 'in': 0.01, 'Bundesbern': 0, 'vielerorts': 0.015, 'die': 0.02, 'nötigen': 0, 'Kenntnisse': 0, 'fehlen': 0, 'Lesenswert': 0.035, '…': 0}",positive,"[0.15049517, 0.01463906, 0.8348658]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @IhrNationalrat: #Piratenpartei trug dazu bei, die #Digitalisierung auf der politischen Agenda nach oben zu rücken – obwohl ihr der Spru…",piratenpartei tragen digitalisierung politisch agenda oben rücken obwohl spru,,,,,,,,,,,,,"{'Piratenpartei': 0.11, 'trug': 0, 'dazu': 0.35, 'bei': 0, 'die': 0.07, 'Digitalisierung': 0, 'auf': 0.1, 'der': 0, 'politischen': 0.09, 'Agenda': 0.07, 'nach': 0, 'oben': 0, 'zu': 0.35, 'rücken': 0, '–': 0, 'obwohl': 0, 'ihr': 0, 'Spru': 0, '…': 0}",positive,"[0.031483278, 0.009481289, 0.9590354]",,,,,,,neutral
50.0,75.0,57.0,0.0999999999999999,negative,"Die Zusatzumfrage von @smartvoteCH zur Digitalisierung war stark von Wirtschafts- und eGov-Fragen geprägt, Fragen zu Uploadfiltern/Zensur, Klarnamenpflicht usw usf gab es gar nicht, und kritische Äusserung zu bspw. #evoting gibt auch minus. Fazit: nicht aussagekräftig. Schade. https://t.co/eRuxTGzyOQ",zusatzumfrage digitalisierung stark wirtschafts egov fragen prägen fragen uploadfiltern zensur klarnamenpflicht usw usf geben gar kritisch äusserung bspw evoting geben minus fazit aussagekräftig schaden,,,,,,,,,,,,,"{'Die': 0.03, 'Zusatzumfrage': 0.045, 'von': 0, 'zur': 0.03, 'Digitalisierung': 0, 'war': 0, 'stark': 0, 'Wirtschafts-': 0.02, 'und': 0.04, 'eGov-Fragen': 0.075, 'geprägt': 0, 'Fragen': 0.12, 'zu': 0, 'Uploadfiltern': 0, 'Zensur': 0.06, 'Klarnamenpflicht': 0.03, 'usw': 0.02, 'usf': 0, 'gab': 0, 'es': 0, 'gar': 0, 'nicht': 0.54, 'kritische': 0, 'Äusserung': 0, 'bspw.': 0, 'evoting': 0, 'gibt': 0, 'auch': 0.05, 'minus': 0, 'Fazit': 0.21, 'aussagekräftig': 0.18, 'Schade': 0}",negative,"[0.14980228, 0.66569763, 0.18450001]",,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @PiratenBS_BL: Höchste Zeit, das die #Piraten ins #Parlament einziehen!
#Datenschutz und #Digitalisierung gehören zu unseren Kernkompete…",hoch zeit piraten parlament einziehen datenschutz digitalisierung gehören kernkompete,,,,,,,,,,,,,"{'Höchste': 0, 'Zeit': 0.02, 'das': 0, 'die': 0.03, 'Piraten': 0.06, 'ins': 0, 'Parlament': 0.05, 'einziehen': 0, 'Datenschutz': 0, 'und': 0.46, 'Digitalisierung': 0, 'gehören': 0, 'zu': 0.02, 'unseren': 0.12, 'Kernkompete': 0.11, '…': 0}",positive,"[0.0031221919, 0.0016211751, 0.9952566]",,,,,,,positive
100.0,100.0,86.0,0.7,negative,"28 Mio. Datensätze abgefischt. Fingerabdruckscanner, Alexa, Cloud etc. sind sicher sehr bequem, für den Datenschutz aber ein Super-GAU. Eins von vielen Digitalisierungs-Beispielen, bei dem die Risikoabwägung viel zu kurz kommt.
https://t.co/6MRDpRbgtA",mio datensätze abfischen fingerabdruckscanner alexa cloud etc sichern bequemen datenschutz super gau eins digitalisierungs beispielen risikoabwägung kurz kommen,,,,,,,,,,,,,"{'Mio.': 0, 'Datensätze': 0.1, 'abgefischt': 0.07, 'Fingerabdruckscanner': 0, 'Alexa': 0.04, 'Cloud': 0.08, 'etc.': 0, 'sind': 0.09, 'sicher': 0, 'sehr': 0.06, 'bequem': 0, 'für': 0.09, 'den': 0.15, 'Datenschutz': 0, 'aber': 0.15, 'ein': 0.6, 'Super-GAU': 0, 'Eins': 0, 'von': 0, 'vielen': 0.37, 'Digitalisierungs-Beispielen': 1.0, 'bei': 0, 'dem': 0.15, 'die': 0.15, 'Risikoabwägung': 0.18, 'viel': 0.12, 'zu': 0, 'kurz': 0, 'kommt': 0}",negative,"[0.028990317, 0.5963277, 0.37468192]",,,,,,,positive
75.0,75.0,71.0,0.35,negative,"@smartvoteCH @bfh_digital @UNIGE_ @UZH_ch @swicoDEU Leider kann ich den Digitalisierungsmonitor nicht mehr genauer anschauen, aber der kam mir auch ein bisschen so vor, als wären die Bürgerbedürfnisse stark untergegangen und das Hauptgewicht lag auf eGov-Aspekten.",leider digitalisierungsmonitor mehr genau anschauen kommen bisschen bürgerbedürfnisse stark untergehen hauptgewicht liegen egov aspekten,,,,,,,,,,,,,"{'Leider': 0.08, 'kann': 0.04, 'ich': 0.04, 'den': 0.04, 'Digitalisierungsmonitor': 0, 'nicht': 0, 'mehr': 0, 'genauer': 0, 'anschauen': 0.13, 'aber': 0.07, 'der': 0.04, 'kam': 0, 'mir': 0, 'auch': 0.02, 'ein': 0, 'bisschen': 0, 'so': 0, 'vor': 0, 'als': 0.03, 'wären': 0, 'die': 0.04, 'Bürgerbedürfnisse': 0.07, 'stark': 0, 'untergegangen': 0, 'und': 0.05, 'das': 0, 'Hauptgewicht': 0.04, 'lag': 0, 'auf': 0.02, 'eGov-Aspekten': 0.11}",neutral,"[0.40456483, 0.31622082, 0.27921444]",,,,,,,positive
0.0,0.0,14.0,-0.675,negative,"Erschreckend fand ich aber, wie wenige Fragen zur Digitalisierung gestellt wurden. Seit Jahren nimmt die Digitalpolitik einen viel zu geringen Stellenwert in der Politik ein, es ist 10 nach 12. Schade, dass dem auch von @smartvoteCH nicht Rechnung getragen wird",erschrecken finden wenig fragen digitalisierung stellen seit jahren nehmen digitalpolitik gering stellenwert politik schaden rechnung tragen,,,,,,,,,,,,,"{'Erschreckend': 0, 'fand': 0.67, 'ich': 0.21, 'aber': 0.29, 'wie': 1.0, 'wenige': 0.21, 'Fragen': 0.29, 'zur': 0, 'Digitalisierung': 0, 'gestellt': 0, 'wurden': 0, 'Seit': 0, 'Jahren': 0.07, 'nimmt': 0, 'die': 0, 'Digitalpolitik': 0.12, 'einen': 0.04, 'viel': 0.04, 'zu': 0, 'geringen': 0, 'Stellenwert': 0, 'in': 0.04, 'der': 0, 'Politik': 0, 'ein': 0, 'es': 0.03, 'ist': 0.03, 'nach': 0.04, '12.': 0, 'Schade': 0, 'dass': 0.04, 'dem': 0, 'auch': 0, 'von': 0, 'nicht': 0.03, 'Rechnung': 0, 'getragen': 0, 'wird': 0}",negative,"[0.013588671, 0.96433306, 0.022078285]",,,,,,,negative
50.0,75.0,57.0,0.0,negative,"Und wieder mal ein Grund, warum ich immer mehr gegen einen EU-Beitritt der Schweiz bin http://bit.ly/fT7BFu #fb #vorratsdatenspeicherung",mal grund warum immer mehr eu beitreten schweiz fb vorratsdatenspeicherung,,,,,,,,,,,,,,,,"{'Und': 0.04, 'wieder': 0.03, 'mal': 0, 'ein': 0, 'Grund': 0, 'warum': 0.03, 'ich': 0.02, 'immer': 0, 'mehr': 0, 'gegen': 0.04, 'einen': 0, 'EU-Beitritt': 0.05, 'der': 0.03, 'Schweiz': 0.06, 'bin': 0, 'fb': 0.05, 'vorratsdatenspeicherung': 0}",negative,"[0.14497957, 0.82505184, 0.029968604]",,,,neutral
50.0,75.0,57.0,0.0,neutral,"@metablog @ppsde [  ] hat verstanden [X] hat nicht verstanden.
Bauern nutzen zwar IT,  das bedeutet aber nicht, dass sie sich damit auskennen und die Probleme lösen können. Ein Koch verarbeitet viele landwirtschaftliche Erzeugnisse, aber einen Bauernhof wird er nicht führen können",verstehen x verstehen bauern nutzen it bedeuten auskennen probleme lösen koch verarbeiten landwirtschaftliche erzeugnisse bauernhof fahren,,,,,,,,,,,,,,,,,,,"{'hat': 0, 'verstanden': 0.02, 'X': 0.17, 'nicht': 0.03, 'Bauern': 0.25, 'nutzen': 0.055, 'zwar': 0.02, 'IT': 0.01, 'das': 0.02, 'bedeutet': 0, 'aber': 0.03, 'dass': 0.02, 'sie': 0, 'sich': 0, 'damit': 0.02, 'auskennen': 0, 'und': 0.02, 'die': 0.01, 'Probleme': 0.02, 'lösen': 0.03, 'können': 0.01, 'Ein': 0.01, 'Koch': 0, 'verarbeitet': 0, 'viele': 0, 'landwirtschaftliche': 0.02, 'Erzeugnisse': 0.01, 'einen': 0.01, 'Bauernhof': 0.03, 'wird': 0.02, 'er': 0, 'führen': 0.02}",neutral,"[0.7235019, 0.07702751, 0.19947061]",neutral
50.0,75.0,57.0,0.0,neutral,"Grad eben noch im Nordquartier geflyert, jetzt beim ip@6 des IGE, Thema: Patente in der Landwirtschaft",grad eben nordquartier geflyert beim ip ige thema patente landwirtschaft,,,,,,,,,,,,,,,,,,,"{'Grad': 0, 'eben': 0, 'noch': 0, 'im': 0, 'Nordquartier': 0, 'geflyert': 0, 'jetzt': 0.1, 'beim': 0.07, 'ip': 0.09, 'des': 0, 'IGE': 0.16, 'Thema': 0, 'Patente': 0, 'in': 1.0, 'der': 0.08, 'Landwirtschaft': 0.75}",positive,"[0.031264585, 0.0021697707, 0.96656567]",neutral
