answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3438,absa_sentiment_3438,absa_scores_3438,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,Die @spkantonbern (@adrianwuethrich) beantragt einen gesetzlichen Mindestlohn ins Sozialhilfegesetz schreiben. Einfach so als Reminder. https://t.co/2MPWH1q8Eo,beantragen gesetzlich mindestlohn sozialhilfegesetz schreiben einfach reminder,,,,,,,,,,,,,,,,,,,"{'Die': 0.12, 'beantragt': 0, 'einen': 0.04, 'gesetzlichen': 0, 'Mindestlohn': 0.9650000000000001, 'ins': 0, 'Sozialhilfegesetz': 0.195, 'schreiben': 0.185, 'Einfach': 0, 'so': 0, 'als': 0.06, 'Reminder': 0.11}",neutral,"[0.9680608, 0.006823859, 0.025115404]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,25.0,28.0,-0.15,neutral,"Das war es mit dem E-Voting-System des Kantons Genf, in das der @kanton_bern viel Geld investiert hat. Als ich eine vergleichende Analyse von Kosten, Nutzen und Sicherheit verlangte, hat die der Regierungsrat und die Mehrheit des Grossen Rates abgelehnt. https://t.co/oVXNfOmFpF",e voting system kantons genf geld investieren vergleichend analyse kosten nutzen sicherheit verlangen regierungsrat mehrheit grossen rates ablehnen,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.19, 'war': 0, 'es': 0, 'mit': 0.05, 'dem': 0.19, 'E-Voting-System': 0, 'des': 0, 'Kantons': 0, 'Genf': 0.09, 'in': 0.04, 'das': 0.06, 'der': 0.19, 'viel': 0.1, 'Geld': 0.14, 'investiert': 0.14, 'hat': 0, 'Als': 0.3, 'ich': 0.08, 'eine': 0, 'vergleichende': 0.22, 'Analyse': 0, 'von': 0, 'Kosten': 0.12, 'Nutzen': 0, 'und': 0.44, 'Sicherheit': 0, 'verlangte': 0, 'die': 0.19, 'Regierungsrat': 0.41500000000000004, 'Mehrheit': 0.57, 'Grossen': 0, 'Rates': 0, 'abgelehnt': 0}",neutral,"[0.5340447, 0.45692503, 0.0090302685]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @grunliberale: Nationalratskommission will #Kriegsmaterialexporte ""ausnahmsweise"" auch in Länder bewilligen, die in einen internen bewaf…",nationalratskommission kriegsmaterialexporte ausnahmsweise länder bewilligen intern bewaf,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nationalratskommission': 0, 'will': 0, 'Kriegsmaterialexporte': 0.85, 'ausnahmsweise': 0.59, 'auch': 0, 'in': 0.1, 'Länder': 0.31, 'bewilligen': 0.61, 'die': 0, 'einen': 0, 'internen': 0.15, 'bewaf': 0, '…': 0}",neutral,"[0.59501237, 0.024022594, 0.38096505]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"@Nils_Gueggi @Chr_Ineichen Kommunismus? Please... Das ist klassische Marktwirtschaft: Natürliche Monopole (Netze) zum Staat, funktionierende Märke den Privaten.",kommunismus please klassische marktwirtschaft natürlich monopole netze staat funktionierend märke privat,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kommunismus': 0.13, 'Please': 0.13, '...': 0, 'Das': 0.08, 'ist': 0.27, 'klassische': 1.0, 'Marktwirtschaft': 0.8300000000000001, 'Natürliche': 0.21, 'Monopole': 0, 'Netze': 0.1, 'zum': 0.07, 'Staat': 0.11, 'funktionierende': 0, 'Märke': 0, 'den': 0.08, 'Privaten': 0.12}",positive,"[0.0010601458, 0.00093560974, 0.99800426]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,@melaniebeutler @wenger_markus @Hans_Kipfer Die positiven Skaleneffekte entstehen insbesondere bei natürlichen Monopolen (Netze) und die sollen ja beim Staat bleiben. Für mich also kein Argument gegen die Abspaltung resp. Privatisierung marktwirtschaftlicher Teile.,positiv skaleneffekte entstehen insbesondere natürlich monopolen netze sollen ja beim staat bleiben argument abspaltung resp privatisierung marktwirtschaftlicher teile,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.23, 'positiven': 0.11, 'Skaleneffekte': 0.20249999999999999, 'entstehen': 0, 'insbesondere': 0.045, 'bei': 0, 'natürlichen': 0.05, 'Monopolen': 0, 'Netze': 0.07, 'und': 0.03, 'die': 0.23, 'sollen': 0.04, 'ja': 0.03, 'beim': 0.23, 'Staat': 0.09, 'bleiben': 0.04, 'Für': 0.06, 'mich': 0.08, 'also': 0, 'kein': 0.16, 'Argument': 0.12, 'gegen': 0.12, 'Abspaltung': 0, 'resp': 0.11, 'Privatisierung': 0.44, 'marktwirtschaftlicher': 0.9099999999999999, 'Teile': 1.0}",positive,"[0.0732699, 0.014945328, 0.9117848]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,SVP ist sauer wegen Agrarpolitik oder anders gesagt: SVP ist gegen Marktwirtschaft und Umweltschutz https://t.co/30fEt97gaZ,svp sauern wegen agrarpolitik sagen svp marktwirtschaft umweltschutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'SVP': 0, 'ist': 0.63, 'sauer': 0, 'wegen': 0, 'Agrarpolitik': 0.14, 'oder': 0.1, 'anders': 0, 'gesagt': 0, 'gegen': 1.0, 'Marktwirtschaft': 0.43500000000000005, 'und': 0.33, 'Umweltschutz': 0.33}",negative,"[0.10720504, 0.46043286, 0.43236214]",,,,"{'SVP': 0, 'ist': 0.15, 'sauer': 0, 'wegen': 0, 'Agrarpolitik': 0.11499999999999999, 'oder': 0.04, 'anders': 0, 'gesagt': 0, 'gegen': 0.51, 'Marktwirtschaft': 0.24, 'und': 0.36, 'Umweltschutz': 1.0}",positive,"[0.05830623, 0.2543038, 0.68738997]",,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,@m_schweikert Ist in einer liberalen Marktwirtschaft der Besitz von Gebäudetechnikunternehmen eine Staatsaufgabe?,liberal marktwirtschaft besitzen gebäudetechnikunternehmen staatsaufgabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ist': 0.2, 'in': 0.42, 'einer': 0, 'liberalen': 1.0, 'Marktwirtschaft': 0.855, 'der': 0.08, 'Besitz': 0, 'von': 0, 'Gebäudetechnikunternehmen': 0.095, 'eine': 0, 'Staatsaufgabe': 0}",positive,"[0.02718555, 0.013263951, 0.95955044]",,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.4199999999999999,neutral,"@o_kuehni Natürliche und regulatorische Monopole lösen sich sicher nicht von alleine auf. De facto Monopole, die einfach eine enorme Marktmacht haben (wie bspw. google oder Facebook) werden aber oft träge und bei Innovation verdrängt. Beispiel: Kodak vor und nach den Digitalisierung. (2/2)",natürlich regulatorische monopole lösen sichern alleine de facto monopole einfach enorme marktmacht bspw google facebook oft träge innovation verdrängen beispiel kodak digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Natürliche': 0.03, 'und': 0.57, 'regulatorische': 0.04, 'Monopole': 0, 'lösen': 0, 'sich': 0, 'sicher': 0, 'nicht': 0.02, 'von': 0, 'alleine': 0, 'auf': 0.02, 'De': 0, 'facto': 0.03, 'die': 0, 'einfach': 0, 'eine': 0, 'enorme': 0.05, 'Marktmacht': 0.09, 'haben': 0.05, 'wie': 0, 'bspw.': 0, 'google': 0.05, 'oder': 0.02, 'Facebook': 0.05, 'werden': 0.01, 'aber': 0, 'oft': 0, 'träge': 0.14, 'bei': 0, 'Innovation': 0.09, 'verdrängt': 0, 'Beispiel': 0.21, 'Kodak': 0.23, 'vor': 0.83, 'nach': 1.0, 'den': 0, 'Digitalisierung': 0}",neutral,"[0.8678439, 0.1165458, 0.015610266]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Mein ehemaliger Grossratskollege und Biobauer @Kilian_Baumann verwies übrigens schon lange darauf, dass subventionierte Schlachtviehmärkte in Zeiten der Digitalisierung ein alter Zopf seien. Nun bekommt er recht. https://t.co/IATp36rbZ1",ehemalig grossratskollege biobauer verweisen übrigens schon lang darauf subventionierte schlachtviehmärkte zeiten digitalisierung altern zopf bekommen recht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mein': 0.02, 'ehemaliger': 0.03, 'Grossratskollege': 0, 'und': 0.02, 'Biobauer': 0.05, 'verwies': 0, 'übrigens': 0.0125, 'schon': 0, 'lange': 0.01, 'darauf': 0, 'dass': 0.07, 'subventionierte': 0.23, 'Schlachtviehmärkte': 0.14500000000000002, 'in': 0.11, 'Zeiten': 0.1, 'der': 0.02, 'Digitalisierung': 0.61, 'ein': 0, 'alter': 0, 'Zopf': 0, 'seien': 0, 'Nun': 0, 'bekommt': 0, 'er': 0, 'recht': 0}",neutral,"[0.5936707, 0.22794713, 0.17838222]",,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.35,neutral,"@LahorJakrlin @FlorianSchwab Vorweg: Eine Dezentralisierung der Verwaltung unterstütze ich sehr. Dank der Digitalisierung ist der Publikumsverkehr je länger je weniger ein Argument. Das heisst aber nicht, dass es im ländlichen Raum @kanton_bern keinen Strukturwandel bräuchte.",vorweg dezentralisierung verwaltung unterstützen danken digitalisierung publikumsverkehr je lang je wenig argument heisst ländlich raum strukturwandel bräuchte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Vorweg': 0.01, 'Eine': 0, 'Dezentralisierung': 1.0, 'der': 0.02, 'Verwaltung': 0.22, 'unterstütze': 1.0, 'ich': 0.32, 'sehr': 0, 'Dank': 0.075, 'Digitalisierung': 0, 'ist': 0.03, 'Publikumsverkehr': 0.06, 'je': 0.03, 'länger': 0.04, 'weniger': 0, 'ein': 0, 'Argument': 0.06, 'Das': 0.02, 'heisst': 0.03, 'aber': 0.06, 'nicht': 0.02, 'dass': 0.02, 'es': 0.03, 'im': 0, 'ländlichen': 0.04, 'Raum': 0, 'keinen': 0, 'Strukturwandel': 0.05, 'bräuchte': 0.03}",positive,"[0.009232202, 0.010622926, 0.98014486]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @grunliberale: Die #Postregulierung stammt aus der Zeit vor der #Digitalisierung. Die Vorlage des Bundesrats will noch mehr Status Quo.…,postregulierung stammen zeit digitalisierung vorlage bundesrats mehr status quo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.03, 'Postregulierung': 0, 'stammt': 0, 'aus': 0, 'der': 0.03, 'Zeit': 0.49, 'vor': 1.0, 'Digitalisierung': 0, 'Vorlage': 0, 'des': 0.27, 'Bundesrats': 0.025, 'will': 0, 'noch': 0, 'mehr': 0.04, 'Status': 0.03, 'Quo': 0.03, '…': 0}",neutral,"[0.7346766, 0.04356108, 0.22176225]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @matthias_egli: Planen wir die Stadt der Zukunft, nicht der Vergangenheit #smartcity #digitalisierung #OpenData #chancennutzen @maemst @…",planen stadt zukunft vergangenheit smartcity digitalisierung opendata chancennutzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Planen': 0.34, 'wir': 0, 'die': 0.21, 'Stadt': 0.15, 'der': 0.21, 'Zukunft': 0.15, 'nicht': 1.0, 'Vergangenheit': 1.0, 'smartcity': 0.16, 'digitalisierung': 0.9, 'OpenData': 0.1, 'chancennutzen': 0, '…': 0}",neutral,"[0.63248104, 0.04949908, 0.3180199]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @matthias_egli: Planen wir die Stadt der Zukunft, nicht der Vergangenheit #smartcity #digitalisierung #OpenData #chancennutzen @maemst @…",planen stadt zukunft vergangenheit smartcity digitalisierung opendata chancennutzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Planen': 0.34, 'wir': 0, 'die': 0.21, 'Stadt': 0.15, 'der': 0.21, 'Zukunft': 0.15, 'nicht': 1.0, 'Vergangenheit': 1.0, 'smartcity': 0.16, 'digitalisierung': 0.9, 'OpenData': 0.1, 'chancennutzen': 0, '…': 0}",neutral,"[0.63248104, 0.04949908, 0.3180199]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @jglp_be: Die Digitalisierung verändert wie wir arbeiten und unsere Freizeit verbringen. Wir wollen auch hier keine Pflästerli-Politik!…,digitalisierung verändern arbeiten freizeit verbringen pflästerli politik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0, 'Digitalisierung': 0, 'verändert': 0, 'wie': 0.07, 'wir': 0, 'arbeiten': 0.04, 'und': 0.04, 'unsere': 0.02, 'Freizeit': 0, 'verbringen': 0.04, 'Wir': 0.03, 'wollen': 0.02, 'auch': 0, 'hier': 0.04, 'keine': 0, 'Pflästerli-Politik': 0, '…': 0}",neutral,"[0.513177, 0.07088293, 0.4159402]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @grunliberale: Wettbewerb und Digitalisierung als Chance: ""Rezeptfreie Medikamente sollten sowohl in Online-Shops als auch im Detailhand…",wettbewerb digitalisierung chance rezeptfreie medikamente sollen sowohl online shops detailhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wettbewerb': 0, 'und': 0.39, 'Digitalisierung': 0, 'als': 0.03, 'Chance': 0, 'Rezeptfreie': 0, 'Medikamente': 0, 'sollten': 0.06, 'sowohl': 0.03, 'in': 0.03, 'Online-Shops': 0, 'auch': 0, 'im': 0, 'Detailhand': 0, '…': 0}",positive,"[0.27152374, 0.11003446, 0.6184418]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"@Tscheru Ja, die Chancen der Digitalisierung werden in der Berner Politik leider viel zu wenig erkannt. Strukturerhaltung ist allzu oft Trumpf...",ja chancen digitalisierung berner politik leider wenig erkennen strukturerhaltung allzu oft trumpf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ja': 0, 'die': 0.03, 'Chancen': 0.36, 'der': 0.03, 'Digitalisierung': 0, 'werden': 0, 'in': 0.03, 'Berner': 0, 'Politik': 0, 'leider': 0.18, 'viel': 0, 'zu': 0, 'wenig': 0.13, 'erkannt': 0.07, 'Strukturerhaltung': 0.07, 'ist': 0.03, 'allzu': 0.05, 'oft': 0, 'Trumpf': 0, '...': 0}",positive,"[0.03256606, 0.10586811, 0.8615658]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @Hans_Kipfer: Die Vorschläge der Mittekandidaten zu Kantonsentwicklung, Finanzen und Digitalisierung stehen im Kontrast zu Extremforderu…",vorschläge mittekandidaten kantonsentwicklung finanzen digitalisierung stehen kontrast extremforderu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.03, 'Vorschläge': 0.2, 'der': 0.03, 'Mittekandidaten': 0, 'zu': 0.33, 'Kantonsentwicklung': 0.06, 'Finanzen': 0.07, 'und': 0.09, 'Digitalisierung': 0, 'stehen': 0, 'im': 0, 'Kontrast': 0.3, 'Extremforderu': 0, '…': 0}",positive,"[0.051194128, 0.18329954, 0.7655063]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @Juerg_Grossen: Heute zeigt sich im #Nationalrat, wer die Digitalisierung als Chance und wer als Risiko betrachtet. Lex Booking? https:/…",heute zeigen nationalrat wer digitalisierung chance wer risiko betrachten lex booking https,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Heute': 0.07, 'zeigt': 0, 'sich': 0, 'im': 0, 'Nationalrat': 0.08, 'wer': 0.05, 'die': 0.07, 'Digitalisierung': 0, 'als': 0.04, 'Chance': 0, 'und': 0.09, 'Risiko': 0.18, 'betrachtet': 0, 'Lex': 0.08, 'Booking': 0.11, 'https': 0.05, ':/': 0, '…': 0}",neutral,"[0.90747064, 0.04089366, 0.051635627]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"""Wenn ich es Taxi bruche, lüte ig am René a"" mit diesem Argument bekämpft @spkantonbern Liberalisierung im Taxiwesen. @Uber #Digitalisierung",taxi bruche lüte ig rené a argument bekämpfen liberalisierung taxiwesen digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0, 'ich': 0.03, 'es': 0, 'Taxi': 0.06, 'bruche': 0, 'lüte': 0, 'ig': 0.04, 'am': 0.04, 'René': 0, 'a': 0.04, 'mit': 0.06, 'diesem': 0.07, 'Argument': 0.16, 'bekämpft': 0, 'Liberalisierung': 0.15, 'im': 0, 'Taxiwesen': 0, 'Digitalisierung': 1.0}",positive,"[0.079185225, 0.009713208, 0.9111016]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @MoeLindgren: #stadtbern soll von Digitalisierung im Bauwesen profitieren - Wir fordern Pilotprojekt!#DigitalBauen #BIM @glp_bern @GFLBe…,stadtbern digitalisierung bauwesen profitieren fordern pilotprojekt digitalbauen bim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'stadtbern': 0.26, 'soll': 0, 'von': 0.63, 'Digitalisierung': 0, 'im': 0, 'Bauwesen': 0.11, 'profitieren': 1.0, 'Wir': 0.07, 'fordern': 0, 'Pilotprojekt!#DigitalBauen': 0.05, 'BIM': 0.05, '…': 0}",positive,"[0.0110112745, 0.004244128, 0.9847446]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @pirminmeyer: Und, liebes @ParlCH, Protektionismus ist die falsche Antwort auf die Digitalisierung. #netzsperre #uber #bookingcom",lieb protektionismus falsch antwort digitalisierung netzsperre uber bookingcom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.1, 'liebes': 0.1, 'Protektionismus': 0.48, 'ist': 0.38, 'die': 0.25, 'falsche': 1.0, 'Antwort': 0, 'auf': 0, 'Digitalisierung': 0, 'netzsperre': 0, 'uber': 0, 'bookingcom': 0.09}",negative,"[0.0033969246, 0.97763956, 0.01896349]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,SVP ist sauer wegen Agrarpolitik oder anders gesagt: SVP ist gegen Marktwirtschaft und Umweltschutz https://t.co/30fEt97gaZ,svp sauern wegen agrarpolitik sagen svp marktwirtschaft umweltschutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'SVP': 0, 'ist': 0.63, 'sauer': 0, 'wegen': 0, 'Agrarpolitik': 0.14, 'oder': 0.1, 'anders': 0, 'gesagt': 0, 'gegen': 1.0, 'Marktwirtschaft': 0.43500000000000005, 'und': 0.33, 'Umweltschutz': 0.33}",negative,"[0.10720504, 0.46043286, 0.43236214]",,,,"{'SVP': 0, 'ist': 0.15, 'sauer': 0, 'wegen': 0, 'Agrarpolitik': 0.11499999999999999, 'oder': 0.04, 'anders': 0, 'gesagt': 0, 'gegen': 0.51, 'Marktwirtschaft': 0.24, 'und': 0.36, 'Umweltschutz': 1.0}",positive,"[0.05830623, 0.2543038, 0.68738997]",,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @NeuhausC: Rahmenvertrag: Die SP mag es flexibel. Gestern gegen den Rahmenvertrag, heute für den EU-Beitritt. ⁦@FabianSchaefer1⁩ und ⁦@J…",rahmenvertrag sp mögen flexibel gestern rahmenvertrag heute eu beitreten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Rahmenvertrag': 0.08, 'Die': 0.11, 'SP': 0.05, 'mag': 0, 'es': 0, 'flexibel': 0.28, 'Gestern': 0.38, 'gegen': 0.29, 'den': 0.11, 'heute': 0.48, 'für': 0.52, 'EU-Beitritt': 0.19, '\u2066\u2069': 0, 'und': 0, '\u2066': 0, '…': 0}",positive,"[0.30218038, 0.036972675, 0.660847]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@David_Stampfli @ruediloeffel @verathom @Hans_Kipfer 1. Zur Engpässen kam es in der Vergangenheit in der Schweiz (trotz oder eben wegen dem Salzmonopol): https://t.co/uDiVj2mHO2 2. Es ist eine Regelung im EWR, nicht in der EU. Für einen EWR-Beitritt war ich immer.",engpässen kommen vergangenheit schweiz trotzen eben wegen salzmonopol regelung ewr eu ewr beitreten immer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'1.': 0, 'Zur': 0.03, 'Engpässen': 0.1, 'kam': 0, 'es': 0.14, 'in': 0.02, 'der': 0.03, 'Vergangenheit': 0.04, 'Schweiz': 0.04, 'trotz': 0.02, 'oder': 0.07, 'eben': 0, 'wegen': 0.06, 'dem': 0.03, 'Salzmonopol': 0, '):': 0, '2.': 0, 'Es': 0.14, 'ist': 0.14, 'eine': 0, 'Regelung': 0.1, 'im': 0, 'EWR': 0, 'nicht': 0.08, 'EU': 0.08, 'Für': 0, 'einen': 0.07, 'EWR-Beitritt': 0.05, 'war': 0, 'ich': 0.08, 'immer': 0.07}",neutral,"[0.8266171, 0.084294796, 0.08908809]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@chschoenb @fljan @jonasstreule Das ist nicht korrekt, es gibt kein Verbot. Privat finanziert ist jede Forschung und Innovation zulässig. Es geht in der Initiative einzig um die staatlich subventionierte Forschung, Beratung und Ausbildung,",korrekt geben verbieten privat finanzieren jed forschung innovation zulässig gehen initiative einzig staatlich subventionierte forschung beratung ausbildung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.14, 'ist': 0.23, 'nicht': 0.34, 'korrekt': 0, 'es': 0.23, 'gibt': 0, 'kein': 0.05, 'Verbot': 0, 'Privat': 0, 'finanziert': 0.04, 'jede': 0, 'Forschung': 0.13, 'und': 1.0, 'Innovation': 0.05, 'zulässig': 0, 'Es': 0.23, 'geht': 0, 'in': 0, 'der': 0.14, 'Initiative': 0.2, 'einzig': 0, 'um': 0, 'die': 0.14, 'staatlich': 0.06, 'subventionierte': 0.24, 'Beratung': 0, 'Ausbildung': 0.59}",positive,"[0.3646929, 0.06134057, 0.5739666]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @LeaKusano: Grundstzfrage: was haltet ihr davon, dass das @SBFI_CH (Bildung +  Forschung!!) Ausbildungen zu Cransiosacraltherapie (für d…",grundstzfrage halten davon bildung forschung ausbildungen cransiosacraltherapie d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Grundstzfrage': 0.48, 'was': 0, 'haltet': 0, 'ihr': 0, 'davon': 0.27, 'dass': 0, 'das': 0, 'Bildung': 0.24, 'Forschung': 0.15, 'Ausbildungen': 0.14, 'zu': 0, 'Cransiosacraltherapie': 0, 'für': 0.15, 'd': 0, '…': 0}",positive,"[0.099405505, 0.013025006, 0.8875695]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @doppel_m: @Michael_Koepfli @srfbern @SRF @glp_bern Making of Regierungsratskandidaten auf dem Prüfstand! im Strassenverkehrsamt 🎥😆 #Wah…,making of regierungsratskandidaten prüfstand strassenverkehrsamt wah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Making': 0.27, 'of': 0.16, 'Regierungsratskandidaten': 0.14750000000000002, 'auf': 0, 'dem': 0.32999999999999996, 'Prüfstand': 0.59, 'im': 0, 'Strassenverkehrsamt': 0.7675000000000001, 'Wah': 0.66, '…': 0}",neutral,"[0.7058654, 0.040070012, 0.25406456]",,,,neutral
50.0,75.0,57.0,0.0,neutral,Das dogmatische Festhalten am Gentech-Moratorium in der Landwirtschaft ist wissenschaftlich nicht begründbar - insbesondere bei Genome Editing (Crispr/Cas). Wir verpassen damit grosse Chancen für Umwelt und Ernährungssicherheit. https://t.co/bC03PU8oom,dogmatische festhalten gentech moratorium landwirtschaft wissenschaftlich begründbar insbesondere genome editing crispr cas verpassen grosse chancen umwelt ernährungssicherheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.02, 'dogmatische': 0.23, 'Festhalten': 0, 'am': 0, 'Gentech-Moratorium': 0, 'in': 0.08, 'der': 0.02, 'Landwirtschaft': 0.72, 'ist': 0, 'wissenschaftlich': 0, 'nicht': 0, 'begründbar': 0, 'insbesondere': 0.08, 'bei': 0, 'Genome': 0.06, 'Editing': 0.13, 'Crispr': 0.05, 'Cas': 0.2, 'Wir': 0.07, 'verpassen': 0, 'damit': 0.095, 'grosse': 0, 'Chancen': 0.06, 'für': 0.03, 'Umwelt': 0.04, 'und': 0.02, 'Ernährungssicherheit': 0.02}",positive,"[0.12514998, 0.091938674, 0.78291136]",neutral
0.0,0.0,14.0,-0.7,neutral,"Obwohl er mit der ""spirituellen Lehre nichts anfangen"" kann und Bedenken/Vorwürfe teilt, produziert @rkludwig #Demeter. Und ich verstehe ihn. Sein Thread regt zum Nachdenken an: Nicht über den haltlosen esoterischen Überbau, sondern über (Fehl-) Anreize in der #Landwirtschaft. https://t.co/69DXlHRE7p",obwohl spirituell lehre anfangen bedenken vorwürfe teilen produzieren demeter verstehen thread regen nachdenken haltlos esoterisch überbau fehl anreize landwirtschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Obwohl': 0, 'er': 0, 'mit': 0.02, 'der': 0.09, 'spirituellen': 0.09, 'Lehre': 0, 'nichts': 0, 'anfangen': 0, 'kann': 0, 'und': 0.04, 'Bedenken': 0, 'Vorwürfe': 0, 'teilt': 0, 'produziert': 0, 'Demeter': 0.17, 'Und': 0.04, 'ich': 0.03, 'verstehe': 0.08, 'ihn': 0.06, 'Sein': 0.07, 'Thread': 0.09, 'regt': 0, 'zum': 0.09, 'Nachdenken': 0.21, 'an': 0, 'Nicht': 0.09, 'über': 0, 'den': 0.09, 'haltlosen': 0, 'esoterischen': 0.18, 'Überbau': 0.09, 'sondern': 0.12, 'Fehl-': 0, 'Anreize': 0.17, 'in': 0.72, 'Landwirtschaft': 1.0}",neutral,"[0.5840302, 0.034083314, 0.38188654]",negative
50.0,75.0,57.0,0.0,neutral,RT @liberale_twi: Mit der #Trinkwasserinitiative kann die Bevölkerung den Stillstand in der Landwirtschaftspolitik endlich beenden – und da…,trinkwasserinitiative bevölkerung stillstand landwirtschaftspolitik endlich beenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mit': 0.06, 'der': 0.12, 'Trinkwasserinitiative': 0.1275, 'kann': 0.1, 'die': 0.12, 'Bevölkerung': 0.19, 'den': 0.12, 'Stillstand': 0.48, 'in': 0.61, 'Landwirtschaftspolitik': 1.0, 'endlich': 0, 'beenden': 0, '–': 0, 'und': 0, 'da': 0, '…': 0}",positive,"[0.12568837, 0.008185859, 0.86612576]",neutral
