answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3448,absa_sentiment_3448,absa_scores_3448,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3452,absa_sentiment_3452,absa_scores_3452,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,"Es geht vorwärts mit der #Energiespeicherung.
Das hilft dem Ausbau von erneuerbarer Stromproduktion. https://t.co/i9OP1ajlhG",gehen vorwärts energiespeicherung helfen ausbau erneuerbarer stromproduktion,,,,,,,,,,,,,,,,,,,"{'Es': 0, 'geht': 0, 'vorwärts': 0.21, 'mit': 0.25, 'der': 0.35, 'Energiespeicherung': 0.15, 'Das': 0.35, 'hilft': 1.0, 'dem': 0.35, 'Ausbau': 0.74, 'von': 0, 'erneuerbarer': 1.0, 'Stromproduktion': 0.14500000000000002}",positive,"[0.0026160027, 0.0016287727, 0.9957552]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,Guter Ansatz: Migrationsdruck lindern durch Arbeit in den Herkunftsländern - zum Beispiel in der Produktion von #erneuerbare #Energie. #WinWin https://t.co/mFvhP4LTac,gut ansatz migrationsdruck lindern arbeit herkunftsländern beispiel produktion erneuerbare energie winwin,,,,,,,,,,,,,,,,,,,"{'Guter': 0, 'Ansatz': 0, 'Migrationsdruck': 0, 'lindern': 0, 'durch': 0, 'Arbeit': 0, 'in': 0.14, 'den': 0.13, 'Herkunftsländern': 0.125, 'zum': 0.13, 'Beispiel': 0.19, 'der': 0.13, 'Produktion': 0.49, 'von': 0, 'erneuerbare': 0.8, 'Energie': 0.38, 'WinWin': 0}",positive,"[0.003491269, 0.002467286, 0.9940414]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Schöne Übersicht von #ChristianBach über die Optionen zur Energieversorgung. 
Nachhaltig - d.h. ohne Altlasten für unsere Nachkommen ist nur die Kombination #Erneuerbare plus #Speicherung https://t.co/4ZRc4AqygE",schöne übersicht christianbach optionen energieversorgung nachhaltig d h altlasten nachkommen kombination erneuerbare plus speicherung,,,,,,,,,,,,,,,,,,,"{'Schöne': 0, 'Übersicht': 0.13, 'von': 0.06, 'ChristianBach': 0.32, 'über': 0, 'die': 0.11, 'Optionen': 0.17, 'zur': 0.11, 'Energieversorgung': 0.39, 'Nachhaltig': 0, 'd.h.': 0, 'ohne': 0.25, 'Altlasten': 0.16999999999999998, 'für': 0.05, 'unsere': 0.1, 'Nachkommen': 0, 'ist': 0.12, 'nur': 0.06, 'Kombination': 0.06, 'Erneuerbare': 0, 'plus': 0.06, 'Speicherung': 0}",positive,"[0.0045465943, 0.0042857416, 0.99116766]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Innovative Technologien für eine erneuerbare Energiezukunft. 
Dafür setzen sich die @grunliberale ein. #EsIstZeit #Klimawahl

Aus Luft und Sonnenlicht kann CO2-neutraler Treibstoff erzeugt werden. https://t.co/5hBhopui0U via @nzz",innovative technologien erneuerbare energiezukunft dafür setzen esistzeit klimawahl luft sonnenlicht co2 neutral treibstoff erzeugen via,,,,,,,,,,,,,,,,,,,"{'Innovative': 1.0, 'Technologien': 1.0, 'für': 0.41, 'eine': 0, 'erneuerbare': 0.97, 'Energiezukunft': 0.135, 'Dafür': 0, 'setzen': 0, 'sich': 0, 'die': 0, 'ein': 0, 'EsIstZeit': 0, 'Klimawahl': 0.035, 'Aus': 0, 'Luft': 0.03, 'und': 0.02, 'Sonnenlicht': 0.04, 'kann': 0.05, 'CO2-neutraler': 0.055, 'Treibstoff': 0.08, 'erzeugt': 0, 'werden': 0, 'via': 0.05}",positive,"[0.0012862809, 0.001249302, 0.9974644]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-0.85,neutral,"Es braucht vernetztes Denken in #Energie und #Klimafragen.
Bin mit vielem einverstanden, warne aber vor dem #Wasserstoff-Hype OHNE massiven Zubau von erneuerbarer Stromproduktion.
https://t.co/yTNFIO10uT via @nzz",brauchen vernetzt denken energie klimafragen einverstanden warnen wasserstoff hype massiv zubau erneuerbarer stromproduktion via,,,,,,,,,,,,,,,,,,,"{'Es': 0.04, 'braucht': 0, 'vernetztes': 0.08, 'Denken': 0, 'in': 0.04, 'Energie': 0.02, 'und': 0.05, 'Klimafragen': 0.035, 'Bin': 0, 'mit': 0.05, 'vielem': 0.055, 'einverstanden': 0.09000000000000001, 'warne': 0, 'aber': 0.32, 'vor': 0, 'dem': 0.26, 'Wasserstoff-Hype': 0.43, 'OHNE': 1.0, 'massiven': 0.84, 'Zubau': 0, 'von': 0, 'erneuerbarer': 1.0, 'Stromproduktion': 0.165, 'via': 0.1}",neutral,"[0.41242346, 0.3254738, 0.26210275]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @swisscleantechD: Wie stellen wir die #Energieversorgung bis 2050 auf erneuerbare Energien um? Erleben Sie die Forschung dazu an der @hs…,stellen energieversorgung erneuerbare energien erleben forschung,,,,,,,,,,,,,,,,,,,"{'Wie': 0, 'stellen': 0, 'wir': 0, 'die': 0.22, 'Energieversorgung': 0.11, 'bis': 0, '2050': 0, 'auf': 0.15, 'erneuerbare': 0.22, 'Energien': 0.15, 'um': 0, 'Erleben': 1.0, 'Sie': 0, 'Forschung': 0.47, 'dazu': 0.21, 'an': 0, 'der': 0.22, '…': 0}",neutral,"[0.7671627, 0.041466538, 0.1913707]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Die neue Mehrheit im #krzh setzt sich zum ersten Mal durch - für mehr #Klimaschutz.
Durch die lange Diskussion kamen wir aber leider nicht mehr zu meinem konkreten Vorstoss für ein beschleunigtes Verfahren bei Bauprojekten für #erneuerbareEnergien.",neue mehrheit krzh setzen erst mal mehr klimaschutz lang diskussion kommen leider mehr konkret vorstoss beschleunigt verfahren bauprojekten erneuerbareenergien,,,,,,,,,,,,,,,,,,,"{'Die': 0.02, 'neue': 0.02, 'Mehrheit': 0.02, 'im': 0, 'krzh': 0.04, 'setzt': 0, 'sich': 0, 'zum': 0.02, 'ersten': 0.01, 'Mal': 0, 'durch': 0, 'für': 0.11, 'mehr': 0.02, 'Klimaschutz': 0.07, 'Durch': 0, 'die': 0.02, 'lange': 0.01, 'Diskussion': 0.03, 'kamen': 0.02, 'wir': 0, 'aber': 0, 'leider': 0.03, 'nicht': 0, 'zu': 0.02, 'meinem': 0.02, 'konkreten': 0, 'Vorstoss': 0, 'ein': 0, 'beschleunigtes': 0.06, 'Verfahren': 0, 'bei': 0, 'Bauprojekten': 0.11, 'erneuerbareEnergien': 0}",neutral,"[0.4555973, 0.39253125, 0.15187144]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@furkan_s_oguz @michaelzeugin und bei Traktandum 10 fordern wir verkürzte Verfahren für die Bewilligung von Projekten für Erneuerbare Energien (z.B. Wärmeverbund, Biogasanlage, Windparks, Geothermie, ...) - eine konkrete Massnahme zur Umsetzung der Bundesvorgaben aus der #ES2050.",traktandum fordern verkürzen verfahren bewilligung projekten erneuerbare energien z b wärmeverbund biogasanlage windparks geothermie konkrete massnahme umsetzung bundesvorgaben es2050,,,,,,,,,,,,,,,,,,,"{'und': 0.03, 'bei': 0, 'Traktandum': 0, '10': 0, 'fordern': 0.15, 'wir': 0, 'verkürzte': 0.18, 'Verfahren': 0, 'für': 1.0, 'die': 0.02, 'Bewilligung': 0, 'von': 0.04, 'Projekten': 0.53, 'Erneuerbare': 1.0, 'Energien': 0.52, 'z.B.': 0, 'Wärmeverbund': 0.04, 'Biogasanlage': 0.025, 'Windparks': 0.02, 'Geothermie': 0.025, '...': 0, 'eine': 0, 'konkrete': 0.02, 'Massnahme': 0.07, 'zur': 0.025, 'Umsetzung': 0, 'der': 0.02, 'Bundesvorgaben': 0.04, 'aus': 0, 'ES2050.': 0}",positive,"[0.2980452, 0.18721081, 0.5147439]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,"#H2-Mobilität ist so gut wie die Energiequelle. D. h. Die Ökobilanz stimmt nur bei erneuerbaren (Strom)quellen.  
Bitte daran denken, liebe @FDP_Liberalen, wenn es wieder einmal darum geht #erneuerbareEnergie auszubauen! https://t.co/CKILUb89lW",h2 mobilität gut energiequelle d h ökobilanz stimmen erneuerbaren strom quellen bitte daran denken lieb darum gehen erneuerbareenergie ausbauen,,,,,,,,,,,,,,,,,,,"{'H2-Mobilität': 0.03, 'ist': 0.16, 'so': 0, 'gut': 0, 'wie': 0, 'die': 0.1, 'Energiequelle': 0.03, 'D.': 0, 'h.': 0, 'Die': 0.1, 'Ökobilanz': 0, 'stimmt': 0, 'nur': 0.44, 'bei': 0, 'erneuerbaren': 1.0, 'Strom': 0, 'quellen': 0.41, 'Bitte': 0, 'daran': 0.06, 'denken': 0.09, 'liebe': 0, 'wenn': 0, 'es': 0.16, 'wieder': 0.06, 'einmal': 0, 'darum': 0, 'geht': 0, 'erneuerbareEnergie': 0.515, 'auszubauen': 0.09}",positive,"[0.099112704, 0.024009177, 0.87687814]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Was uns der Atomstrom schlussendlich kosten wird, ist nach wie vor unklar. Kosten für #erneuerbareEnergien sind beim Bau klar vorhersehbar und transparent. ⁦@NZZ⁩  https://t.co/H4xNiJiMjm",atomstrom schlussendlich kosten unklar kosten erneuerbareenergien beim bau klaren vorhersehbar transparent,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'uns': 0.04, 'der': 0, 'Atomstrom': 0.07500000000000001, 'schlussendlich': 0, 'kosten': 0.16, 'wird': 0.02, 'ist': 0.02, 'nach': 0, 'wie': 0, 'vor': 0, 'unklar': 0, 'Kosten': 0.16, 'für': 0.28, 'erneuerbareEnergien': 0, 'sind': 0.16, 'beim': 0, 'Bau': 0, 'klar': 0, 'vorhersehbar': 0.07, 'und': 0.08, 'transparent': 0.1, '\u2066\u2069': 0}",positive,"[0.31393126, 0.049933176, 0.6361356]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,"Gelesen: Warum der Ölboom in den USA bald wieder vorbei sein könnte.

Gedacht: Wir kommen nicht um erneuerbare Energien herum - besser früher umstellen als zu spät. https://t.co/QkReb5uhZf",lesen warum ölboom usa bald vorbei gedenken kommen erneuerbare energien herum gut früh umstellen spät,,,,,,,,,,,,,,,,,,,"{'Gelesen': 0.1, 'Warum': 0.05, 'der': 0.05, 'Ölboom': 0, 'in': 0, 'den': 0.05, 'USA': 0, 'bald': 0, 'wieder': 0, 'vorbei': 0, 'sein': 0, 'könnte': 0.05, 'Gedacht': 0.2, 'Wir': 0.33, 'kommen': 0, 'nicht': 0, 'um': 0, 'erneuerbare': 0.64, 'Energien': 0.36, 'herum': 0, 'besser': 0.07, 'früher': 0.06, 'umstellen': 0, 'als': 0, 'zu': 0.07, 'spät': 0.07}",positive,"[0.060093157, 0.03627223, 0.9036346]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"RT @swisscleantechD: Der Wechsel von fossiler zu erneuerbarer Energie muss gelingen, wenn wir #CO2Ausstoss reduzieren wollen, so Christian…",wechsel fossil erneuerbarer energie gelingen co2ausstoss reduzieren christian,,,,,,,,,,,,,,,,,,,"{'Der': 0.14, 'Wechsel': 0, 'von': 0.65, 'fossiler': 0.39, 'zu': 0.05, 'erneuerbarer': 1.0, 'Energie': 0.32, 'muss': 0.05, 'gelingen': 0.3, 'wenn': 0.08, 'wir': 0, 'CO2Ausstoss': 0, 'reduzieren': 0.07500000000000001, 'wollen': 0.03, 'so': 0, 'Christian': 0.05, '…': 0}",positive,"[0.20433532, 0.018544536, 0.7771202]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,@Swissdream97 @elkusarta @jglpCH @sbv Wasserstoff ist schön und gut als EnergieTRÄGER. EnergieQUELLE ist er nicht. Um CO2-freien Wasserstoff zu produzieren brauchen wir erneuerbare Energien. Und für deren Durchbruch braucht es immer noch politische Massnahmen.,wasserstoff schön gut energieträger energiequelle co2 frei wasserstoff produzieren brauchen erneuerbare energien durchbruch brauchen immer politische massnahmen,,,,,,,,,,,,,,,,,,,"{'Wasserstoff': 0.33, 'ist': 0.03, 'schön': 0, 'und': 0.15, 'gut': 0, 'als': 0.02, 'EnergieTRÄGER': 0.13, 'EnergieQUELLE': 0.115, 'er': 0.03, 'nicht': 0.2, 'Um': 0, 'CO2-freien': 0, 'zu': 0.05, 'produzieren': 0.11000000000000001, 'brauchen': 0.30500000000000005, 'wir': 0, 'erneuerbare': 1.0, 'Energien': 1.0, 'Und': 0.15, 'für': 0.07, 'deren': 0, 'Durchbruch': 0.12, 'braucht': 0, 'es': 0.03, 'immer': 0, 'noch': 0.05, 'politische': 0.12, 'Massnahmen': 0.08}",positive,"[0.28199777, 0.1318186, 0.58618367]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @AEE_SUISSE: Rückblick der Sessionsveranstaltung der Parlamentarischen Gruppe Erneuerbare Energien mit Dominik Bollier und Prof. Dr. Rol…,rückblick sessionsveranstaltung parlamentarisch gruppe erneuerbare energien dominik bollier prof dr rol,,,,,,,,,,,,,,,,,,,"{'Rückblick': 0.26, 'der': 0.16, 'Sessionsveranstaltung': 0, 'Parlamentarischen': 0.28, 'Gruppe': 0.63, 'Erneuerbare': 1.0, 'Energien': 0.74, 'mit': 0.42, 'Dominik': 0.13, 'Bollier': 0.09, 'und': 0.08, 'Prof.': 0, 'Dr.': 0, 'Rol': 0, '…': 0}",neutral,"[0.7157288, 0.012258872, 0.2720123]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Langfristig stabile Energiepreise gibt’s nur bei Erneuerbaren. https://t.co/IMFHu3Oywn,langfristig stabile energiepreise geben s erneuerbaren,,,,,,,,,,,,,,,,,,,"{'Langfristig': 0.08, 'stabile': 0.18, 'Energiepreise': 0.24000000000000002, 'gibt': 0.13, '’s': 0, 'nur': 0.2, 'bei': 0, 'Erneuerbaren': 1.0}",neutral,"[0.7904811, 0.028621217, 0.18089774]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @ChristophSchaer: „Die Kosten des Nichtstun sind langfristig höher als heute in erneuerbare Energien zu investieren“   @wuestenhagen am…,kosten nichtstun langfristig hoch heute erneuerbare energien investieren,,,,,,,,,,,,,,,,,,,"{'„': 0, 'Die': 0, 'Kosten': 0, 'des': 0, 'Nichtstun': 0, 'sind': 0, 'langfristig': 0, 'höher': 0, 'als': 0, 'heute': 0, 'in': 0, 'erneuerbare': 0, 'Energien': 0, 'zu': 0, 'investieren': 0, '“': 0, 'am': 0, '…': 0}",neutral,"[0.7476763, 0.057370927, 0.19495283]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @info_enaw: Die #Mobilität der Zukunft basiert auf erneuerbarer #Energie. Christian Bach, Abteilungsleiter Fahrzeugantriebssysteme der E…",mobilität zukunft basieren erneuerbarer energie christian bach abteilungsleiter fahrzeugantriebssysteme e,,,,,,,,,,,,,,,,,,,"{'Die': 0.04, 'Mobilität': 0.13, 'der': 0.04, 'Zukunft': 0.28, 'basiert': 1.0, 'auf': 1.0, 'erneuerbarer': 0.75, 'Energie': 0.27, 'Christian': 0.04, 'Bach': 0.03, 'Abteilungsleiter': 0.045, 'Fahrzeugantriebssysteme': 0.03, 'E': 0.03, '…': 0}",neutral,"[0.72529256, 0.028800016, 0.24590749]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Formel 1 ohne röhrende Motoren, dafür mit erneuerbaren Energien. #AmericasCup https://t.co/EGhvPcabbi",formel röhrende motoren dafür erneuerbaren energien americascup,,,,,,,,,,,,,,,,,,,"{'Formel': 0.14, '1': 0, 'ohne': 0.39, 'röhrende': 0.29, 'Motoren': 0.16, 'dafür': 0, 'mit': 1.0, 'erneuerbaren': 0.93, 'Energien': 0.61, 'AmericasCup': 0.22}",positive,"[0.001594793, 0.0012083246, 0.9971969]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @ZueriErneuerbar: Herzliche Einladung zu ""Energieeffizienz und erneuerbare Energien - Was können Gemeinden tun?"" am 22. Juni in Illnau
h…",herzlich einladung energieeffizienz erneuerbare energien gemeinden tun juni illnau h,,,,,,,,,,,,,,,,,,,"{'Herzliche': 0, 'Einladung': 0.87, 'zu': 0.26, 'Energieeffizienz': 0.075, 'und': 0.1, 'erneuerbare': 0.15, 'Energien': 0.09, 'Was': 0, 'können': 0, 'Gemeinden': 0.09, 'tun': 0.155, 'am': 0, '22.': 0, 'Juni': 0.46, 'in': 0.63, 'Illnau': 0.26, 'h': 0.13, '…': 0}",positive,"[0.01125552, 0.0027353028, 0.9860092]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Was politisch schon klar ist auch ins Gesetz schreiben! Das ebnet den Weg für lokale, erneuerbare Energien. @ES2050_JA https://t.co/gCNUGdAD5g",politisch schon klaren gesetz schreiben ebnen lokale erneuerbare energien,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'politisch': 0.08, 'schon': 0, 'klar': 0.07, 'ist': 0.05, 'auch': 0, 'ins': 0, 'Gesetz': 0.11, 'schreiben': 0.11, 'Das': 0.28, 'ebnet': 0, 'den': 0.28, 'Weg': 0, 'für': 1.0, 'lokale': 0.63, 'erneuerbare': 0.64, 'Energien': 0.69}",positive,"[0.00101941, 0.00094100536, 0.99803966]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,#AlexanderJäger erklärt Unterstützung der @fdp_zh für @ES2050_JA. Neue Ansätze in Förderung erneuerbare Energien statt ewige Subventionen. https://t.co/IRZbgIOYAW,alexanderjäger erklären unterstützung neue ansätze förderung erneuerbare energien statt ewige subventionen,,,,,,,,,,,,,,,,,,,"{'AlexanderJäger': 0, 'erklärt': 0, 'Unterstützung': 0.41, 'der': 0, 'für': 0.99, 'Neue': 0.96, 'Ansätze': 1.0, 'in': 0, 'Förderung': 0.41, 'erneuerbare': 0.29, 'Energien': 0.14, 'statt': 0.2, 'ewige': 0, 'Subventionen': 0.12}",positive,"[0.0055329762, 0.002626427, 0.9918406]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @Juerg_Grossen: Breite Unterstützung für @ES2050_JA. Mehr Effizienz und einheimische Erneuerbare, weniger fossile Energie, Ja zur dezent…",breit unterstützung mehr effizienz einheimisch erneuerbare wenig fossile energie ja dezent,,,,,,,,,,,,,,,,,,,"{'Breite': 0.16, 'Unterstützung': 0.23, 'für': 0.16, 'Mehr': 0.45, 'Effizienz': 0.37, 'und': 0.33, 'einheimische': 0.33, 'Erneuerbare': 0, 'weniger': 0, 'fossile': 0.81, 'Energie': 0.63, 'Ja': 0.33, 'zur': 0.11499999999999999, 'dezent': 0.21, '…': 0}",positive,"[0.00430606, 0.0041647037, 0.9915292]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Ja zu #ErneuerbareEnergie. Ja zu #DezentraleEnergieversorgung. Ja zu #Energieeffizienz. Gründe des @sia_schweiz für #ES2050. https://t.co/IHgJxG8Sh4,ja erneuerbareenergie ja dezentraleenergieversorgung ja energieeffizienz gründe es2050,,,,,,,,,,,,,,,,,,,"{'Ja': 0, 'zu': 0.06, 'ErneuerbareEnergie': 0.525, 'DezentraleEnergieversorgung': 0.11, 'Energieeffizienz': 0.09, 'Gründe': 0.1, 'des': 0, 'für': 0.04, 'ES2050.': 0}",positive,"[0.00080683845, 0.0010669355, 0.9981262]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"#MobilityPrincing, #RoadPricing, #LeistungsabhängigeVerkehrsabgabe wie auch immer man es nennen mag und was man darunter versteht - es braucht früher oder später eine Verfassungsänderung. https://t.co/RuyoUvQCVZ",mobilityprincing roadpricing leistungsabhängigeverkehrsabgabe immer nennen mögen darunter verstehen brauchen früh spät verfassungsänderung,,,,,,,,,,,,,,,,,,,,,,"{'MobilityPrincing': 0.48, 'RoadPricing': 1.0, 'LeistungsabhängigeVerkehrsabgabe': 0.16, 'wie': 0, 'auch': 0, 'immer': 0, 'man': 0, 'es': 0, 'nennen': 0.03, 'mag': 0, 'und': 0.08, 'was': 0, 'darunter': 0, 'versteht': 0, 'braucht': 0, 'früher': 0, 'oder': 0.08, 'später': 0.05, 'eine': 0, 'Verfassungsänderung': 0.07}",neutral,"[0.553308, 0.34015733, 0.106534675]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,RT @NZZaS: Der Bundesrat will die elektronische Stimmabgabe (E-Voting) in der Schweiz einführen. Die eher leise Kritik betrifft fast nur di…,bundesrat elektronische stimmabgabe e voting schweiz einfahren eher leise kritik betreffen fast di,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.6, 'Bundesrat': 0.08, 'will': 0, 'die': 0.6, 'elektronische': 0.08, 'Stimmabgabe': 0.04, 'E-Voting': 0, 'in': 0.04, 'der': 0.6, 'Schweiz': 0.09, 'einführen': 0.11, 'Die': 0.6, 'eher': 0.18, 'leise': 0, 'Kritik': 0.53, 'betrifft': 0, 'fast': 0, 'nur': 0.3, 'di': 0, '…': 0}",positive,"[0.19520168, 0.13239668, 0.6724016]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @joergmaeder: Totalverbot für E-Voting soll breit diskutiert werden. https://t.co/TfRuU2sqfA,totalverbot e voting breit diskutieren,,,,,,,,,,,,,,,,,,,,,,,,,"{'Totalverbot': 0.95, 'für': 0, 'E-Voting': 0, 'soll': 0, 'breit': 0, 'diskutiert': 0.7, 'werden': 0}",negative,"[0.1689226, 0.77780586, 0.053271547]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Bei aller Technologie- und Fortschrittsgläubigkeit: beim e-Voting habe auch ich Zweifel an der Überprüfbarkeit und der Akzeptanz. https://t.co/e2TqD3YlZn,all technologie fortschrittsgläubigkeit beim e voting zweifel überprüfbarkeit akzeptanz,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bei': 0, 'aller': 0, 'Technologie-': 0, 'und': 0.18, 'Fortschrittsgläubigkeit': 0.10250000000000001, 'beim': 0.24, 'e-Voting': 0, 'habe': 0.79, 'auch': 0, 'ich': 0.22, 'Zweifel': 0, 'an': 0, 'der': 0.24, 'Überprüfbarkeit': 0.36, 'Akzeptanz': 0.34}",negative,"[0.034577228, 0.9565641, 0.008858595]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"«Wenn die Kampfflugzeuge nicht angeschafft werden können, verbleiben diese Mittel im Armeebudget und werden für andere Anschaffungen verwendet.» Zitat ⁦@Violapamherd⁩

Tönt gut für mich. Denkt an Cyberkriminalität, Pandemien und Umweltkatastrophen! https://t.co/olPzdtTCwJ",kampfflugzeuge anschaffen verbleiben mittel armeebudget anschaffungen verwenden zitat tönen gut denken cyberkriminalität pandemien umweltkatastrophen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Wenn': 0, 'die': 0, 'Kampfflugzeuge': 0, 'nicht': 0, 'angeschafft': 0, 'werden': 0, 'können': 0, 'verbleiben': 0, 'diese': 0, 'Mittel': 0, 'im': 0, 'Armeebudget': 0, 'und': 0, 'für': 0, 'andere': 0, 'Anschaffungen': 0, 'verwendet': 0, '»': 0, 'Zitat': 0, '\u2066\u2069': 0, 'Tönt': 0, 'gut': 0, 'mich': 0, 'Denkt': 0, 'an': 0, 'Cyberkriminalität': 0, 'Pandemien': 0, 'Umweltkatastrophen': 0}",positive,"[0.44094193, 0.07983181, 0.4792263]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,@cwasi @miperrico @gerhardpfister @UrsLeuthard @srfnews Dann bitte das ganze Papier lesen. Die Lenkungswirkung hängt von der Abgabehöhe ab (eigentlich 1. Semester Marktwirtschaft). https://t.co/hmt866rz3G,bitte ganze papier lesen lenkungswirkung hängen abgabehöhe ab eigentlich semester marktwirtschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Dann': 0.06, 'bitte': 0, 'das': 0, 'ganze': 0.06, 'Papier': 0.05, 'lesen': 0.06, 'Die': 0.14, 'Lenkungswirkung': 0.19, 'hängt': 0, 'von': 0, 'der': 0.14, 'Abgabehöhe': 0, 'ab': 0, 'eigentlich': 1.0, '1.': 0, 'Semester': 0.34, 'Marktwirtschaft': 0.7}",neutral,"[0.92500883, 0.02530019, 0.049691055]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @mscpublizist: Fast niemand ist in diesem Schweizer Parlament marktwirtschaftlich orientiert. Zumindest nicht, wenn es um die Post und d…",fast niemand schweizer parlament marktwirtschaftlich orientieren zumindest post d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Fast': 0, 'niemand': 0.35, 'ist': 0.13, 'in': 0.05, 'diesem': 0.11, 'Schweizer': 0.06, 'Parlament': 0.11, 'marktwirtschaftlich': 0.79, 'orientiert': 0.31, 'Zumindest': 0.08, 'nicht': 0.28, 'wenn': 0, 'es': 0.13, 'um': 0, 'die': 0.11, 'Post': 0.07, 'und': 0.06, 'd': 0, '…': 0}",neutral,"[0.5294668, 0.02860565, 0.44192755]",,,,,,,,,,,,,,,,,,,neutral
