answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3452,absa_sentiment_3452,absa_scores_3452,absa_token_weights_3455,absa_sentiment_3455,absa_scores_3455,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
25.0,25.0,28.0,-0.35,negative,"@nggalai Mit Blick ins Ausland ist der Bau eines neuen AKWs
1. zu langsam, um noch einen Beitrag zur Energiewende zu leisten
2. Zu teuer im Vergleich zu den erneuerbaren
Damit sollte es schon vom Tisch sein, bevor man überhaupt über Sicherheit und Endlagerung spricht",blick ausland bau neu akws langsam beitrag energiewende leisten teuer vergleich erneuerbaren sollen schon tisch bevor überhaupt sicherheit endlagerung sprechen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mit': 0, 'Blick': 0, 'ins': 0, 'Ausland': 0.04, 'ist': 0.06, 'der': 0.05, 'Bau': 0, 'eines': 0, 'neuen': 0.04, 'AKWs': 0.045, '1.': 0, 'zu': 0.13, 'langsam': 0.08, 'um': 0.03, 'noch': 0, 'einen': 0.03, 'Beitrag': 0.1, 'zur': 0.09, 'Energiewende': 0.065, 'leisten': 0, '2.': 0, 'Zu': 0.13, 'teuer': 1.0, 'im': 0, 'Vergleich': 0, 'den': 0.05, 'erneuerbaren': 1.0, 'Damit': 0.13, 'sollte': 0.06, 'es': 0.06, 'schon': 0, 'vom': 0.05, 'Tisch': 0.05, 'sein': 0, 'bevor': 0.11, 'man': 0, 'überhaupt': 0, 'über': 0, 'Sicherheit': 0.08, 'und': 0.07, 'Endlagerung': 0.09, 'spricht': 0}",negative,"[0.006761665, 0.98063445, 0.012603856]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,71.0,0.15,neutral,"@The_Commenting @SchwanderMurphy @kkklawitter Unbestritten. Politisch ist daher erneuerbare Energie so alternativlos wie der Klimaschutz an sich. Aber ich finde, man kann die unerwünschten Seiten durchaus richtig framen, dass diese Opfer nicht fürs Klima sondern für den Konsum erbracht werden.",unbestritten politisch daher erneuerbare energie alternativlos klimaschutz finden unerwünscht seiten durchaus richtig framen opfer fürs klima konsum erbringen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Unbestritten': 0.16, 'Politisch': 0.13, 'ist': 0.14, 'daher': 0, 'erneuerbare': 0.34, 'Energie': 0.16, 'so': 0, 'alternativlos': 1.0, 'wie': 0, 'der': 0.01, 'Klimaschutz': 0.025, 'an': 0, 'sich': 0, 'Aber': 0.06, 'ich': 0.01, 'finde': 0, 'man': 0, 'kann': 0.02, 'die': 0.01, 'unerwünschten': 0.04, 'Seiten': 0, 'durchaus': 0, 'richtig': 0, 'framen': 0.095, 'dass': 0.02, 'diese': 0, 'Opfer': 0, 'nicht': 0.02, 'fürs': 0.02, 'Klima': 0.02, 'sondern': 0.06, 'für': 0.02, 'den': 0.01, 'Konsum': 0.02, 'erbracht': 0, 'werden': 0}",neutral,"[0.41510493, 0.31036952, 0.27452564]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@The_Commenting @SchwanderMurphy @kkklawitter Und: Wir hätten noch immer die Möglichkeit, unseren Verbrauch zu reduzieren. Opfern wir etwas für erneuerbare Energien, dann opfern wir es eigentlich nicht für den Klimaschutz sondern dafür, unseren Konsum nicht anpassen zu müssen.",immer möglichkeit verbrauch reduzieren opfern erneuerbare energien opfern eigentlich klimaschutz dafür konsum anpassen müssen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.04, 'Wir': 0.04, 'hätten': 0.025, 'noch': 0.05, 'immer': 0, 'die': 0.03, 'Möglichkeit': 0.06, 'unseren': 0.04, 'Verbrauch': 0.07, 'zu': 0.03, 'reduzieren': 0.095, 'Opfern': 1.0, 'wir': 0, 'etwas': 0.33, 'für': 0.03, 'erneuerbare': 1.0, 'Energien': 0.21, 'dann': 0.08, 'opfern': 1.0, 'es': 0, 'eigentlich': 0.06, 'nicht': 0.02, 'den': 0.03, 'Klimaschutz': 0.065, 'sondern': 0.02, 'dafür': 0, 'Konsum': 0.07, 'anpassen': 0.07, 'müssen': 0.03}",neutral,"[0.6115589, 0.20989922, 0.17854187]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@ManuelRMondal @ZStadtfux Wenn ich an die Wirkung der 5 Rappen Gebühr auf die Säckli bei Coop und Migros denke, gehe ich nicht davon aus, dass Road-Pricing bei jemandem keine Wirkung entfaltet, weil man es sich leisten kann.",wirkung rappen gebühr säckli coop migros denken gehen davon road pricing jemand wirkung entfalten leisten,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0.03, 'ich': 0.06, 'an': 0, 'die': 0.08, 'Wirkung': 0.24, 'der': 0.08, '5': 0, 'Rappen': 0, 'Gebühr': 0.15, 'auf': 0.11, 'Säckli': 0, 'bei': 0.06, 'Coop': 0.11, 'und': 0.08, 'Migros': 0.15, 'denke': 0.02, 'gehe': 0, 'nicht': 0.14, 'davon': 0.16999999999999998, 'aus': 0, 'dass': 0.29, 'Road-Pricing': 0, 'jemandem': 0.09, 'keine': 0, 'entfaltet': 0, 'weil': 0.06, 'man': 0, 'es': 0, 'sich': 0, 'leisten': 0.1, 'kann': 0.03}",negative,"[0.2618165, 0.7092191, 0.028964415]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.6999999999999998,neutral,"@Schneimere @sbv @GrueneParlament @diegruene_agrar @and_pf Krass, wie stark das Direktzahlungssystem offenbar auf eine ""bestimmte"" Landwirtschaft ausgerichtet ist.
Eine Öffnung und breitere Formulierung schafft hier hoffentlich auch Zukunftsfähigkeit, in dem schneller auf Marktveränderungen reagiert werden kann.",krass stark direktzahlungssystem offenbaren bestimmen landwirtschaft ausrichten öffnung breit formulierung schaffen hoffentlich zukunftsfähigkeit schnell marktveränderungen reagieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Krass': 0, 'wie': 0.26, 'stark': 0, 'das': 0, 'Direktzahlungssystem': 0.5475000000000001, 'offenbar': 0.39, 'auf': 0, 'eine': 0.02, 'bestimmte': 0, 'Landwirtschaft': 0.2, 'ausgerichtet': 0, 'ist': 0.43, 'Eine': 0.02, 'Öffnung': 0.07, 'und': 0.06, 'breitere': 0, 'Formulierung': 0.06, 'schafft': 0, 'hier': 0.02, 'hoffentlich': 0.07, 'auch': 0.04, 'Zukunftsfähigkeit': 0.060000000000000005, 'in': 0.04, 'dem': 0.08, 'schneller': 0.04, 'Marktveränderungen': 0.045, 'reagiert': 0, 'werden': 0.04, 'kann': 0.04}",positive,"[0.0022282666, 0.0014848765, 0.99628687]",,,,,,,,,,,,,,,,,,,,,,"{'Krass': 0, 'wie': 0.07, 'stark': 0, 'das': 0, 'Direktzahlungssystem': 0.0975, 'offenbar': 0.09, 'auf': 0, 'eine': 0.03, 'bestimmte': 0, 'Landwirtschaft': 1.0, 'ausgerichtet': 0, 'ist': 0.04, 'Eine': 0.03, 'Öffnung': 0.05, 'und': 0.06, 'breitere': 0, 'Formulierung': 0.07, 'schafft': 0, 'hier': 0.03, 'hoffentlich': 0.05, 'auch': 0.04, 'Zukunftsfähigkeit': 0.08, 'in': 0.03, 'dem': 0.065, 'schneller': 0.035, 'Marktveränderungen': 0.07, 'reagiert': 0, 'werden': 0.04, 'kann': 0.03}",positive,"[0.15788868, 0.012312105, 0.82979923]",positive
50.0,75.0,57.0,0.0,neutral,"@Saennebueb @PGrasarevic Stimmt, dann kommen noch zwei Unterschriften dazu. Solche die aber nicht vorgesehen sind, durch die elektronische Signatur abgelöst zu werden, selbst mit E-Voting nicht.",stimmen kommen zwei unterschriften vorsehen elektronische signatur ablösen e voting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Stimmt': 0, 'dann': 0.16, 'kommen': 0, 'noch': 0, 'zwei': 0.14, 'Unterschriften': 0.23, 'dazu': 0.09, 'Solche': 0, 'die': 0.13, 'aber': 0, 'nicht': 0.34, 'vorgesehen': 0.12, 'sind': 0.12, 'durch': 0, 'elektronische': 0.18, 'Signatur': 0.2, 'abgelöst': 0.12, 'zu': 0.09, 'werden': 0, 'selbst': 0, 'mit': 0.31, 'E-Voting': 0}",negative,"[0.23185326, 0.7551446, 0.013002128]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@Victor_Kadlubo Ja, möglicherweise kommt die Marktwirtschaft in Ausnahmesituationen und wenig Konkurrenz an ihre Grenzen 😉
Die andere Frage ist, wie viel davon in den Aufbau der Produktionskapazität floss, so dass die Preise irgendwann wegen Überkapazität sinken sollten.",ja möglicherweise kommen marktwirtschaft ausnahmesituationen wenig konkurrenz grenzen fragen davon aufbau produktionskapazität floss preise irgendwann wegen überkapazität sinken sollen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ja': 0.28, 'möglicherweise': 0, 'kommt': 0, 'die': 0.18, 'Marktwirtschaft': 0.875, 'in': 0.57, 'Ausnahmesituationen': 0.44, 'und': 0.28, 'wenig': 0.18, 'Konkurrenz': 0, 'an': 0, 'ihre': 0, 'Grenzen': 0.46, 'Die': 0.18, 'andere': 0, 'Frage': 0, 'ist': 0.08, 'wie': 0.21, 'viel': 0, 'davon': 0.05, 'den': 0.18, 'Aufbau': 0, 'der': 0.18, 'Produktionskapazität': 0.055, 'floss': 0, 'so': 0.05, 'dass': 0.05, 'Preise': 0.09, 'irgendwann': 0, 'wegen': 0, 'Überkapazität': 0.09, 'sinken': 0, 'sollten': 0.07}",positive,"[0.07694522, 0.17164704, 0.75140774]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @retolipp: ""Ich bin für Kapitalismus und Marktwirtschaft - aber für eine Marktwirtschaft, die über ein soziales Netz verfügt. In den 50i…",kapitalismus marktwirtschaft marktwirtschaft sozial netz verfügen 50i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.34, 'bin': 0, 'für': 1.0, 'Kapitalismus': 0.28, 'und': 0.23, 'Marktwirtschaft': 0.565, 'aber': 1.0, 'eine': 0, 'die': 0.07, 'über': 0, 'ein': 0, 'soziales': 0.06, 'Netz': 0.13, 'verfügt': 0, 'In': 0.11, 'den': 0.07, '50i': 0, '…': 0}",positive,"[0.1781451, 0.029569197, 0.79228574]",,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.35,neutral,"@zervila @huberfe Und der andere Aspekt wäre ganz einfach ein Marktwirtschaftlicher: Hat es zu viele oder zu wenige, die auf der jeweiligen Stufe und am jeweiligen Ort unterrichten wollen?",aspekt ganz einfach marktwirtschaftlicher wenig jeweilig stufe jeweilig ort unterrichten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.1, 'der': 0.05, 'andere': 0, 'Aspekt': 0.74, 'wäre': 0.5, 'ganz': 0, 'einfach': 0, 'ein': 0, 'Marktwirtschaftlicher': 0.645, 'Hat': 0, 'es': 0, 'zu': 0.06, 'viele': 0, 'oder': 0.17, 'wenige': 0.14, 'die': 0.05, 'auf': 0, 'jeweiligen': 0.13, 'Stufe': 0, 'und': 0.1, 'am': 0, 'Ort': 0.07, 'unterrichten': 0.12, 'wollen': 0.09}",negative,"[0.038851008, 0.80223, 0.15891893]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@retolipp @ralphsom @NZZ Glaube nicht, dass das bei der Lehrstellenwahl eine entscheidende Rolle spielt. Sonst könnten kaum noch Detailhandelslehrstellen (insbesondere ausserhalb des Lebensmittelbereichs) besetzt werden.
Die Verdrängung durch die Digitalisierung (Onlinehandel) ist dort ja längst präsent.",glauben lehrstellenwahl entscheidend rolle spielen kaum detailhandelslehrstellen insbesondere ausserhalb lebensmittelbereichs besetzen verdrängung digitalisierung onlinehandel ja längst präsent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Glaube': 0, 'nicht': 0.1, 'dass': 0.03, 'das': 0.03, 'bei': 0, 'der': 0.56, 'Lehrstellenwahl': 0.04, 'eine': 0, 'entscheidende': 0, 'Rolle': 0.03, 'spielt': 0.08, 'Sonst': 0.16, 'könnten': 0, 'kaum': 0, 'noch': 0, 'Detailhandelslehrstellen': 0, 'insbesondere': 0.02, 'ausserhalb': 0.06, 'des': 0, 'Lebensmittelbereichs': 0.02, 'besetzt': 0, 'werden': 0, 'Die': 0.56, 'Verdrängung': 0.4, 'durch': 0.2, 'die': 0.56, 'Digitalisierung': 0, 'Onlinehandel': 0.18, 'ist': 0, 'dort': 0.34, 'ja': 0, 'längst': 0.245, 'präsent': 0.51}",negative,"[0.17894757, 0.7375808, 0.08347167]",,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @PascalFouquet: Hoffen wir, dass das #eIDnein der Startschuss einer neuen #Digitalpolitik der #Schweiz ist. Digitalisierung muss primär…",hoffen eidnein startschuss neu digitalpolitik schweiz digitalisierung primär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Hoffen': 0.13, 'wir': 0, 'dass': 0.06, 'das': 0.06, 'eIDnein': 0, 'der': 0.05, 'Startschuss': 0.07, 'einer': 0, 'neuen': 0.08, 'Digitalpolitik': 0.135, 'Schweiz': 0.08, 'ist': 0.09, 'Digitalisierung': 0, 'muss': 0, 'primär': 0, '…': 0}",neutral,"[0.7927444, 0.032232177, 0.17502347]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,negative,"@worldofjem Ist leider das, was die Leute wollen: Populär-Umweltschutz, der den eigenen Konsum möglichst nicht berührt. Auf den Facebook-Seiten der Detailhändler echauffieren sich regelmässig Leute darüber, dass das Fleisch in zu viel Plastik eingepackt ist, was unökologisch sei 🤦",leider leute populär umweltschutz eigen konsum möglichst berühren facebook seiten detailhändler echauffieren regelmässig leute darüber fleisch plastik einpacken unökologisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ist': 0.01, 'leider': 0.2, 'das': 0.02, 'was': 0, 'die': 0.03, 'Leute': 0.03, 'wollen': 0.59, 'Populär-Umweltschutz': 1.0, 'der': 0.03, 'den': 0.03, 'eigenen': 0.04, 'Konsum': 0.08, 'möglichst': 0.03, 'nicht': 0.15, 'berührt': 0, 'Auf': 0.01, 'Facebook-Seiten': 0.03, 'Detailhändler': 0, 'echauffieren': 0, 'sich': 0, 'regelmässig': 0.03, 'darüber': 0.02, 'dass': 0.02, 'Fleisch': 0.03, 'in': 0.01, 'zu': 0, 'viel': 0, 'Plastik': 0.03, 'eingepackt': 0, 'ist': 0.01, 'unökologisch': 0.07, 'sei': 0, '🤦': 0}",positive,"[0.0012329539, 0.0019887844, 0.9967783]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Breaking News: Die Schweiz tritt der EU bei.
Ueli Maurer, der den Beitritt unterschrieb, dazu im Blick: ""Ich wusste nicht, wofür dieser Vertrag steht.""",breaking news schweiz tritt eu ueli maurer beitreten unterschreiben blick wusste wofür vertrag stehen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Breaking': 0.13, 'News': 0.22, 'Die': 0.09, 'Schweiz': 0.12, 'tritt': 0, 'der': 0.09, 'EU': 0.47, 'bei': 0, 'Ueli': 0.37, 'Maurer': 0.41, 'den': 0.09, 'Beitritt': 0, 'unterschrieb': 0.33, 'dazu': 0, 'im': 0, 'Blick': 0, 'Ich': 0.47, 'wusste': 0, 'nicht': 0, 'wofür': 0.08499999999999999, 'dieser': 0.11, 'Vertrag': 0.15, 'steht': 0}",negative,"[0.43518475, 0.5579549, 0.006860351]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@schillipaeppa @ArminLaschet Wasserstoff wird eine Rolle spielen, aber nicht im Strassenverkehr. Entsprechend würde das Fördergeld auch in anderen Bereichen dringend benötigt statt im Strassenverkehr verschwendet.",wasserstoff rolle spielen strassenverkehr entsprechen fördergeld bereichen dringen benötigen statt strassenverkehr verschwenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wasserstoff': 0.16, 'wird': 0.18, 'eine': 0, 'Rolle': 0.54, 'spielen': 0.15, 'aber': 0.17, 'nicht': 0.74, 'im': 0, 'Strassenverkehr': 0.03, 'Entsprechend': 0.25, 'würde': 0.06, 'das': 0, 'Fördergeld': 0, 'auch': 0.05, 'in': 0.08, 'anderen': 0, 'Bereichen': 0.05, 'dringend': 0.06, 'benötigt': 0.05, 'statt': 0.035, 'verschwendet': 0.04}",neutral,"[0.91671664, 0.043088067, 0.040195372]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,@MartinGertsch @SchwanderMurphy @glptbollinger Das Strassenverkehrsgesetz gilt bekanntlich eh nur bis zur Baumgrenze.,strassenverkehrsgesetz gelten bekanntlich eh baumgrenze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.08, 'Strassenverkehrsgesetz': 0.3325, 'gilt': 0, 'bekanntlich': 0.0975, 'eh': 0, 'nur': 1.0, 'bis': 0, 'zur': 0.095, 'Baumgrenze': 0.055}",neutral,"[0.6670068, 0.28033057, 0.052662704]",,,,,,,neutral
50.0,75.0,71.0,0.15,neutral,"Es ist möglich, und es geht langsam vorwärts.
Das #CO2GesetzJa wird die Elektrifizierung des öffentlichen Strassenverkehrs weiter beschleunigen.
Auch deshalb ein klares Ja am Sonntag! https://t.co/VHOThsnx0o",möglich gehen langsam vorwärts co2gesetzja elektrifizierung öffentlich strassenverkehrs weit beschleunigen deshalb klar ja sonntag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0.02, 'ist': 0.02, 'möglich': 0.05, 'und': 0.02, 'es': 0.02, 'geht': 0, 'langsam': 0, 'vorwärts': 0.04, 'Das': 0.04, 'CO2GesetzJa': 0, 'wird': 0.08, 'die': 0.04, 'Elektrifizierung': 0.43, 'des': 0, 'öffentlichen': 1.0, 'Strassenverkehrs': 1.0, 'weiter': 0.1, 'beschleunigen': 0.16, 'Auch': 0, 'deshalb': 0, 'ein': 0.02, 'klares': 0, 'Ja': 0.02, 'am': 0, 'Sonntag': 0.06}",positive,"[0.13207284, 0.077323824, 0.79060334]","{'Es': 0.05, 'ist': 0.05, 'möglich': 0.12, 'und': 0.08, 'es': 0.05, 'geht': 0, 'langsam': 0, 'vorwärts': 0.09, 'Das': 0.09, 'CO2GesetzJa': 0, 'wird': 0.15, 'die': 0.09, 'Elektrifizierung': 0.21, 'des': 0, 'öffentlichen': 0.07, 'Strassenverkehrs': 0.09, 'weiter': 0.11, 'beschleunigen': 0.17, 'Auch': 0, 'deshalb': 0, 'ein': 0.12, 'klares': 0, 'Ja': 0.08, 'am': 0, 'Sonntag': 0.5}",positive,"[0.17681105, 0.26450703, 0.5586819]",,,,neutral
50.0,75.0,71.0,0.1333333333333333,neutral,"@AlainS1991 Wer ernsthaft an E-Fuels im Strassenverkehr glaubt ... 😂
Einziger Zweck von E-Fuels ist, damit den Verkauf von Verbrennern zu legitimieren, die dann trotzdem Fossil betankt werden, was sich nicht ohne Bürokratiemonster kontrollieren/verhindern lässt.",wer ernsthaft e fuels strassenverkehr glauben einzig zweck e fuels verkauf verbrennern legitimieren trotzdem fossil betanken bürokratiemonster kontrollieren verhindern lässt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wer': 0.13, 'ernsthaft': 0, 'an': 0, 'E-Fuels': 0, 'im': 0, 'Strassenverkehr': 0.58, 'glaubt': 1.0, '...': 0, 'Einziger': 0, 'Zweck': 0.03, 'von': 0, 'ist': 0.04, 'damit': 0.515, 'den': 0.02, 'Verkauf': 0.03, 'Verbrennern': 0, 'zu': 0.03, 'legitimieren': 0.11, 'die': 0.02, 'dann': 0, 'trotzdem': 0, 'Fossil': 0.01, 'betankt': 0.04, 'werden': 0, 'was': 0, 'sich': 0, 'nicht': 0, 'ohne': 0.02, 'Bürokratiemonster': 0.03, 'kontrollieren': 0, 'verhindern': 0, 'lässt': 0}",neutral,"[0.7599626, 0.06212923, 0.17790811]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@SilFoiera @CamilleLotheZH @MFrauchigerSVP @DianaGutjahr1 @designwerkgroup Falls H₂ wider erwarten im Strassenverkehr eine Rolle spielen wird, wird die erwähnte Startfinanzierung aus den CO₂-Abgaben dafür umso relevanter, um eben dieses Henne-Ei Problem zu lösen.",falls h₂ widern erwarten strassenverkehr rolle spielen erwähnen startfinanzierung co₂ abgaben dafür umso relevant eben henne ei problem lösen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Falls': 0, 'H₂': 0.14, 'wider': 0, 'erwarten': 0, 'im': 0, 'Strassenverkehr': 0.75, 'eine': 0, 'Rolle': 0.76, 'spielen': 0.33, 'wird': 0.03, 'die': 0.01, 'erwähnte': 0, 'Startfinanzierung': 0, 'aus': 0, 'den': 0.01, 'CO₂-Abgaben': 0.03, 'dafür': 0, 'umso': 0.015, 'relevanter': 0.025, 'um': 0.1, 'eben': 0, 'dieses': 0.03, 'Henne-Ei': 0, 'Problem': 0.04, 'zu': 0.03, 'lösen': 0.04}",neutral,"[0.67055124, 0.07194891, 0.25749987]",,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,"Prioritäten für die Unterstützung der Elektrifizierung des Strassenverkehrs durch die öffentliche Hand sollten IMHO sein:
1. Öffentlicher Verkehr
2. Leichte Nutzfahrzeuge
3. Günstige, (langsame) Ladeinfrastruktur (über Nacht/während Arbeit)
4. Kommunalfahrzeuge https://t.co/I920RsrUjD",prioritäten unterstützung elektrifizierung strassenverkehrs öffentlich hand sollen imho öffentlich verkehr leichte nutzfahrzeuge günstige langsam ladeinfrastruktur nacht arbeit kommunalfahrzeuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Prioritäten': 0.33, 'für': 0.06, 'die': 0, 'Unterstützung': 0.05, 'der': 0, 'Elektrifizierung': 0.07, 'des': 0, 'Strassenverkehrs': 0.05, 'durch': 0, 'öffentliche': 0.04, 'Hand': 0, 'sollten': 0.11, 'IMHO': 0.08, 'sein': 0, '1.': 0, 'Öffentlicher': 0.04, 'Verkehr': 0, '2.': 0, 'Leichte': 0, 'Nutzfahrzeuge': 0.38999999999999996, '3.': 0, 'Günstige': 0.34, 'langsame': 0.06, 'Ladeinfrastruktur': 0.085, 'über': 0, 'Nacht': 0, 'während': 0, 'Arbeit': 0.05, '4.': 0, 'Kommunalfahrzeuge': 0.615}",positive,"[0.060973227, 0.051757917, 0.88726884]","{'Prioritäten': 0.08, 'für': 0.05, 'die': 0, 'Unterstützung': 0.06, 'der': 0, 'Elektrifizierung': 0.1, 'des': 0, 'Strassenverkehrs': 0.11, 'durch': 0, 'öffentliche': 0.11, 'Hand': 0, 'sollten': 0.03, 'IMHO': 0.06, 'sein': 0, '1.': 0, 'Öffentlicher': 0.11, 'Verkehr': 0, '2.': 0, 'Leichte': 0, 'Nutzfahrzeuge': 0.465, '3.': 0, 'Günstige': 0.3, 'langsame': 0.11, 'Ladeinfrastruktur': 0.11, 'über': 0, 'Nacht': 0, 'während': 0, 'Arbeit': 0.07, '4.': 0, 'Kommunalfahrzeuge': 0.125}",positive,"[0.07054723, 0.13909234, 0.7903604]",,,,negative
100.0,100.0,100.0,1.0,neutral,"@DerTrumer2 @lokfuehrer_tim Aktuell macht dies keinen Sinn. Nicht weil es nicht möglich wäre, sondern weil wir die Ressourcen (sowohl finanziell wie auch Rohstoffe) am besten bei jenen Fahrzeugen einsetzen, die möglichst im Dauereinsatz sind. Sprich: Öffentlicher Verkehr, Logistik, kommunal, etc.",aktuell sinn möglich ressourcen sowohl finanziell rohstoffe gut jen fahrzeugen einsetzen möglichst dauereinsatz sprechen öffentlich verkehr logistik kommunal etc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Aktuell': 0, 'macht': 0, 'dies': 0, 'keinen': 0, 'Sinn': 0, 'Nicht': 0.02, 'weil': 0.13, 'es': 0.02, 'nicht': 0.02, 'möglich': 0.02, 'wäre': 0, 'sondern': 0.07, 'wir': 0, 'die': 0.04, 'Ressourcen': 0.05, 'sowohl': 0.02, 'finanziell': 0.02, 'wie': 0, 'auch': 0, 'Rohstoffe': 0.04, 'am': 0, 'besten': 0.07, 'bei': 0.05, 'jenen': 0.05, 'Fahrzeugen': 0.07, 'einsetzen': 0, 'möglichst': 0.02, 'im': 0, 'Dauereinsatz': 0.035, 'sind': 0.04, 'Sprich': 0, 'Öffentlicher': 0.05, 'Verkehr': 0, 'Logistik': 0.1, 'kommunal': 0.11, 'etc.': 0}",negative,"[0.44691387, 0.51292694, 0.040159225]",,,,positive
