answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3391,absa_sentiment_3391,absa_scores_3391,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3446,absa_sentiment_3446,absa_scores_3446,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3469,absa_sentiment_3469,absa_scores_3469,absa_token_weights_3470,absa_sentiment_3470,absa_scores_3470,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"@_Mogelpackung Eine Horrorgeschichte ist, dass Ihr Steuersenkungen als ""teuer"" bezeichnet und mit ""Geldverbrennen"" gleichsetzt.",horrorgeschichte steuersenkungen teuer bezeichnen geldverbrennen gleichsetzen,,,,,,,,,,,,,,,,,,,,,,"{'Eine': 0.06, 'Horrorgeschichte': 0.265, 'ist': 0.1, 'dass': 0.16, 'Ihr': 0, 'Steuersenkungen': 0.59, 'als': 0.47, 'teuer': 1.0, 'bezeichnet': 0, 'und': 0.31, 'mit': 0.18, 'Geldverbrennen': 0.35, 'gleichsetzt': 0}",negative,"[0.0031870867, 0.9895315, 0.0072814096]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
25.0,25.0,28.0,-0.35,positive,"Liebe @_Mogelpackung &amp; @grunliberale , mit Steuersenkungen wird nicht Geld verbrannt, sondern das Geld bleibt bei Bevölkerung &amp; in der Wirtschaft. Gerade in einer Krise ist das sehr wertvoll. Schade, dass Ihr Euch vor den Karren der Linken spannt &amp; Klassenkampf-Retorik bedient. https://t.co/pt7vZznDMf",lieb amp steuersenkungen geld verbrennen geld bleiben bevölkerung amp wirtschaft gerade krise wertvoll schaden karren link spinnen amp klassenkampf retorik bedienen,,,,,,,,,,,,,,,,,,,,,,"{'Liebe': 0.57, 'amp': 0.01, 'mit': 0.06, 'Steuersenkungen': 0.73, 'wird': 0, 'nicht': 0.34, 'Geld': 0.04, 'verbrannt': 0.09, 'sondern': 0.18, 'das': 0.02, 'bleibt': 0, 'bei': 0, 'Bevölkerung': 0.03, 'in': 0.01, 'der': 0.01, 'Wirtschaft': 0.04, 'Gerade': 0, 'einer': 0, 'Krise': 0.05, 'ist': 0.02, 'sehr': 0, 'wertvoll': 0.04, 'Schade': 0, 'dass': 0.02, 'Ihr': 0, 'Euch': 0.02, 'vor': 0, 'den': 0.01, 'Karren': 0, 'Linken': 0.01, 'spannt': 0, 'Klassenkampf-Retorik': 0.02, 'bedient': 0.02}",positive,"[0.00447387, 0.002041656, 0.99348444]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @JfStadtZH: Die Jungfreisinnigen Stadt Zürich fordern #Steuersenkungen und die sofortige Abschaffung des Nacht- &amp; #Sonntagsarbeitsverbot…,jungfreisinnigen stadt zürich fordern steuersenkungen sofortig abschaffung nacht amp sonntagsarbeitsverbot,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.1, 'Jungfreisinnigen': 0, 'Stadt': 0.09, 'Zürich': 0, 'fordern': 0.76, 'Steuersenkungen': 1.0, 'und': 0.61, 'die': 0.1, 'sofortige': 0, 'Abschaffung': 0.26, 'des': 0, 'Nacht-': 0, 'amp': 0.09, 'Sonntagsarbeitsverbot': 0.0625, '…': 0}",positive,"[0.19832619, 0.3908712, 0.41080263]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,RT @fdp_zh: @zac1967 @cvp_zh Bitte bei den Fakten bleiben Herr Zanetti. Die FDP hat im Dezember einer Steuersenkung zugestimmt: https://t.c…,bitte fakten bleiben herr zanetti fdp dezember steuersenkung zustimmen,,,,,,,,,,,,,,,,,,,,,,"{'Bitte': 0, 'bei': 0, 'den': 0.64, 'Fakten': 0.17, 'bleiben': 0, 'Herr': 0, 'Zanetti': 0.14, 'Die': 0.64, 'FDP': 1.0, 'hat': 0, 'im': 0, 'Dezember': 0.37, 'einer': 0, 'Steuersenkung': 0.745, 'zugestimmt': 0}",neutral,"[0.95216197, 0.021973662, 0.02586444]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @mittelstandsvi: Eine Steuersenkung von der alle Steuerzahlenden profitieren.

@hjboesch stimmt am 9. Februar JA zur #Mittelstandsinitia…",steuersenkung all steuerzahlenden profitieren stimmen februar ja mittelstandsinitia,,,,,,,,,,,,,,,,,,,,,,"{'Eine': 0, 'Steuersenkung': 0.69, 'von': 0, 'der': 0.1, 'alle': 0, 'Steuerzahlenden': 0.17, 'profitieren': 0, 'stimmt': 0, 'am': 0, '9.': 0, 'Februar': 0.11, 'JA': 0, 'zur': 0.09, 'Mittelstandsinitia': 0.17, '…': 0}",positive,"[0.0027805015, 0.0011487779, 0.99607074]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,25.0,57.0,-0.1,negative,RT @LuisDeplazes: ‚Für alle statt für wenige‘ und dann eine Steuersenkung nur für ausgewählte Gruppen gutheissen? Wie untreu kann man seine…,all statt wenig steuersenkung ausgewählt gruppen gutheissen untreu,,,,,,,,,,,,,,,,,,,,,,"{'‚': 0, 'Für': 0, 'alle': 0, 'statt': 0, 'für': 0, 'wenige': 0, '‘': 0, 'und': 0, 'dann': 0, 'eine': 0, 'Steuersenkung': 0, 'nur': 0, 'ausgewählte': 0, 'Gruppen': 0, 'gutheissen': 0, 'Wie': 0, 'untreu': 0, 'kann': 0, 'man': 0, 'seine': 0, '…': 0}",neutral,"[0.69556093, 0.2559585, 0.048480563]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,100.0,86.0,0.5,neutral,"Wissenschaftlich nachgewiesen: Steuersenkungen führen mittel- und langfristig zu mehr Steuereinnahmen, da sie die Innovation und Wertschöpfung ankurbeln. Steuersenkungen sind deshalb gut investiertes Geld.
https://t.co/ODodNDK8OX",wissenschaftlich nachweisen steuersenkungen fahren mittel langfristig mehr steuereinnahmen innovation wertschöpfung ankurbeln steuersenkungen deshalb gut investiert geld,,,,,,,,,,,,,,,,,,,,,,"{'Wissenschaftlich': 0, 'nachgewiesen': 0.2, 'Steuersenkungen': 0.18, 'führen': 0.71, 'mittel-': 0, 'und': 0.06, 'langfristig': 0.065, 'zu': 0.42, 'mehr': 0.24, 'Steuereinnahmen': 0.11, 'da': 0, 'sie': 0, 'die': 0.09, 'Innovation': 0.24, 'Wertschöpfung': 0.09, 'ankurbeln': 0, 'sind': 0.11, 'deshalb': 0, 'gut': 0, 'investiertes': 0, 'Geld': 0.12}",positive,"[0.116547994, 0.13400401, 0.74944806]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Was ist das Problem von Steuersenkungen, @danielleupi ? Das ist nicht Ihr Geld, sondern wurde von Bürger/innen hart erarbeitet! @NZZzuerich https://t.co/1iwPyYLYJP",problem steuersenkungen geld bürger innen hart erarbeiten,,,,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'ist': 0.09, 'das': 0, 'Problem': 1.0, 'von': 0, 'Steuersenkungen': 0.6950000000000001, 'Das': 0.41, 'nicht': 0.51, 'Ihr': 0, 'Geld': 0.24, 'sondern': 0, 'wurde': 0, 'Bürger': 0.17, 'innen': 0, 'hart': 0, 'erarbeitet': 0}",negative,"[0.17929383, 0.7488307, 0.07187547]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Abstimmungsversprechen halten und den Mittelstand entlasten: Wann kommt endlich die Steuersenkung, @danielleupi? @mehblau https://t.co/VYGrnOnxax",abstimmungsversprechen halten mittelstand entlasten wann kommen endlich steuersenkung,,,,,,,,,,,,,,,,,,,,,,"{'Abstimmungsversprechen': 0, 'halten': 0, 'und': 0.07, 'den': 0.13, 'Mittelstand': 0, 'entlasten': 0, 'Wann': 1.0, 'kommt': 0, 'endlich': 0, 'die': 0.13, 'Steuersenkung': 0.19999999999999998}",neutral,"[0.87707514, 0.109998874, 0.012925963]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Der Zürcher Stadtrat spricht sich für einen Mindestlohn aus, weil dadurch die Sozialausgaben sinken würden. Wenn er das ernst meint, müsste er mit der Einführung des Mindestlohns gleichzeitig die Sozialausgaben tiefer budgetieren und die Unternehmenssteuern senken.",zürcher stadtrat sprechen mindestlohn dadurch sozialausgaben sinken ernst müsste einführung mindestlohns gleichzeitig sozialausgaben tief budgetieren unternehmenssteuern senken,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.14, 'Zürcher': 0, 'Stadtrat': 0.08, 'spricht': 0, 'sich': 0, 'für': 0, 'einen': 1.0, 'Mindestlohn': 0.12, 'aus': 0, 'weil': 0.18, 'dadurch': 0.05, 'die': 0.14, 'Sozialausgaben': 0.04, 'sinken': 0, 'würden': 0.04, 'Wenn': 0, 'er': 0.02, 'das': 0, 'ernst': 0, 'meint': 0, 'müsste': 0.052500000000000005, 'mit': 0, 'der': 0.14, 'Einführung': 0.17, 'des': 0, 'Mindestlohns': 0.12, 'gleichzeitig': 0, 'tiefer': 0, 'budgetieren': 0, 'und': 0.05, 'Unternehmenssteuern': 0.07, 'senken': 0.63}",neutral,"[0.48462844, 0.17796178, 0.33740988]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,RT @FDP_Liberalen: Die Ansätze der @spschweiz sind nicht zu Ende gedacht. Ausgebauter Kündigungsschutz hilft #ü50-Arbeitnehmenden nicht: Da…,ansätze ende gedenken ausgebaut kündigungsschutz helfen ü50 arbeitnehmenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.04, 'Ansätze': 0.04, 'der': 0.04, 'sind': 0.06, 'nicht': 0.36, 'zu': 0.03, 'Ende': 0.04, 'gedacht': 0.03, 'Ausgebauter': 0, 'Kündigungsschutz': 0.4125, 'hilft': 0, 'ü50-Arbeitnehmenden': 0.0475, 'Da': 0, '…': 0}",negative,"[0.0773251, 0.7359298, 0.18674514]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,RT @fdp_zh: Leistungsfähige Mobilfunknetzte nach #5G-Standard sind von zentraler Bedeutung für die Zukunft und die Arbeitsplätze der Schwei…,leistungsfähige mobilfunknetzte g standard zentral bedeutung zukunft arbeitsplätze schwei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Leistungsfähige': 0, 'Mobilfunknetzte': 0.28, 'nach': 0, '5G-Standard': 0, 'sind': 0.24, 'von': 0, 'zentraler': 0.03, 'Bedeutung': 0.08, 'für': 0.02, 'die': 0.02, 'Zukunft': 0.05, 'und': 0.04, 'Arbeitsplätze': 0.03, 'der': 0.02, 'Schwei': 0.04, '…': 0}",positive,"[0.027308328, 0.027868498, 0.9448232]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @fdp_zh: Aktuelles aus dem Kantonsrat: @fdp_zh reicht Parlamentarische Initiative zwecks Förderung erneuerbarer Energien ein. https://t.…,aktuell kantonsrat reichen parlamentarische initiative zwecks förderung erneuerbarer energien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Aktuelles': 0, 'aus': 0, 'dem': 0.16, 'Kantonsrat': 0.155, 'reicht': 0, 'Parlamentarische': 0.36, 'Initiative': 0.59, 'zwecks': 0.09, 'Förderung': 0, 'erneuerbarer': 0.19, 'Energien': 0.11, 'ein': 0}",positive,"[0.37862802, 0.008903782, 0.6124682]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Die Sicherheit der Schweiz sollten wir auch in Zukunft nicht dem Zufall überlassen, sondern mit allen nötigen Mitteln garantieren. Dazu gehört auch die Luftwaffe. Deshalb Ja zur Beschaffung neuer Kampfflugzeuge am 27. September. https://t.co/sP6ncHJhAW",sicherheit schweiz sollen zukunft zufall überlassen nötig mitteln garantieren hören luftwaffe deshalb ja beschaffung neu kampfflugzeuge september,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.14, 'Sicherheit': 0, 'der': 0.14, 'Schweiz': 0.03, 'sollten': 0.02, 'wir': 0, 'auch': 0.04, 'in': 0.02, 'Zukunft': 0.03, 'nicht': 0.01, 'dem': 0.115, 'Zufall': 0, 'überlassen': 0, 'sondern': 0.02, 'mit': 0.02, 'allen': 0, 'nötigen': 0.09, 'Mitteln': 0.03, 'garantieren': 0.07, 'Dazu': 0.02, 'gehört': 0, 'die': 0.14, 'Luftwaffe': 0, 'Deshalb': 0, 'Ja': 0, 'zur': 0.115, 'Beschaffung': 0.75, 'neuer': 0, 'Kampfflugzeuge': 0, 'am': 0, '27.': 0, 'September': 0.12}",neutral,"[0.58115196, 0.046403553, 0.3724444]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @FDP_Liberalen: Wir brauchen auch in Friedenszeiten moderne, leistungsstarke #Kampfflugzeuge. Die Luftwaffe übernimmt den Luftpolizeidie…",brauchen friedenszeiten modern leistungsstark kampfflugzeuge luftwaffe übernehmen luftpolizeidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.13, 'brauchen': 0.83, 'auch': 0, 'in': 0.1, 'Friedenszeiten': 0.27, 'moderne': 0.58, 'leistungsstarke': 1.0, 'Kampfflugzeuge': 0, 'Die': 0.06, 'Luftwaffe': 0, 'übernimmt': 0.085, 'den': 0.06, 'Luftpolizeidie': 0.14500000000000002, '…': 0}",positive,"[0.003926561, 0.011508274, 0.98456514]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"RT @RuediNoser: Diese Anklagen seien Teil einer übergeordneten Strategie von NGO, ideologisch gegen die Marktwirtschaft anzukämpfen und gle…",anklagen teil übergeordnet strategie ngo ideologisch marktwirtschaft ankämpfen gle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Diese': 0, 'Anklagen': 0, 'seien': 0, 'Teil': 0.05, 'einer': 0, 'übergeordneten': 0, 'Strategie': 0.33, 'von': 0, 'NGO': 0, 'ideologisch': 0, 'gegen': 0, 'die': 0.32, 'Marktwirtschaft': 0.725, 'anzukämpfen': 0.65, 'und': 0.36, 'gle': 0, '…': 0}",neutral,"[0.6683969, 0.030408813, 0.30119437]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,neutral,"Zeigt die Stärke der Marktwirtschaft: Der traditionelle Handel war wegen Corona verboten, trotzdem musste niemand auf neue Turnschuhe verzichten, da die Unternehmen ihre Distribution rasch angepasst haben.
https://t.co/1z5A4exHUD",zeigen stärken marktwirtschaft traditionell handel wegen corona verbieten trotzdem niemand neue turnschuhe verzichten unternehmen distribution rasch angepasst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Zeigt': 0, 'die': 0.05, 'Stärke': 1.0, 'der': 0.05, 'Marktwirtschaft': 0.86, 'Der': 0.05, 'traditionelle': 0.1, 'Handel': 0.14, 'war': 0, 'wegen': 0.03, 'Corona': 0.03, 'verboten': 0, 'trotzdem': 0, 'musste': 0.025, 'niemand': 0.05, 'auf': 0, 'neue': 0.04, 'Turnschuhe': 0.02, 'verzichten': 0, 'da': 0, 'Unternehmen': 0, 'ihre': 0.04, 'Distribution': 0.12, 'rasch': 0, 'angepasst': 0, 'haben': 0.01}",positive,"[0.004512534, 0.0029945534, 0.992493]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,negative,"Was nicht sein darf, kann nicht sein… Dabei kann man es drehen und wenden, wie man will: Globalisierung, Marktwirtschaft und Wirtschaftswachstum reduzieren sowohl relativ wie absolut die Armut auf der Welt.
https://t.co/KM1wV6onkz",dürfen dabei drehen wenden globalisierung marktwirtschaft wirtschaftswachstum reduzieren sowohl relativ absolut armut welt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'nicht': 0, 'sein': 0, 'darf': 0, 'kann': 0, '…': 0, 'Dabei': 0, 'man': 0, 'es': 0, 'drehen': 0, 'und': 0, 'wenden': 0, 'wie': 0, 'will': 0, 'Globalisierung': 0, 'Marktwirtschaft': 0, 'Wirtschaftswachstum': 0, 'reduzieren': 0, 'sowohl': 0, 'relativ': 0, 'absolut': 0, 'die': 0, 'Armut': 0, 'auf': 0, 'der': 0, 'Welt': 0}",positive,"[0.003373403, 0.006223575, 0.99040306]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.925,neutral,"Genau so geht liberaler Umweltschutz: «Die dynamischen Aspekte der Marktwirtschaft weiter anzufeuern, ist der bessere Weg zu einer grüneren und saubereren Welt als immer weitere apokalyptische Panikmache und Zentralismus.»
https://t.co/wn5gAvWNLw",genau gehen liberal umweltschutz dynamisch aspekte marktwirtschaft weit anfeuern gut grün sauber welt immer weit apokalyptische panikmache zentralismus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Genau': 0, 'so': 0, 'geht': 0, 'liberaler': 0, 'Umweltschutz': 0.175, '«': 0, 'Die': 0, 'dynamischen': 0, 'Aspekte': 0, 'der': 0, 'Marktwirtschaft': 0, 'weiter': 0, 'anzufeuern': 0, 'ist': 0, 'bessere': 0, 'Weg': 0, 'zu': 0, 'einer': 0, 'grüneren': 0, 'und': 0, 'saubereren': 0, 'Welt': 0, 'als': 0, 'immer': 0, 'weitere': 0, 'apokalyptische': 0, 'Panikmache': 0, 'Zentralismus': 0, '»': 0}",positive,"[0.0017470593, 0.0019778414, 0.99627507]",,,,"{'Genau': 0, 'so': 0, 'geht': 0, 'liberaler': 0, 'Umweltschutz': 0.9099999999999999, '«': 0, 'Die': 0, 'dynamischen': 0, 'Aspekte': 0, 'der': 0, 'Marktwirtschaft': 0, 'weiter': 0, 'anzufeuern': 0, 'ist': 0, 'bessere': 0, 'Weg': 0, 'zu': 0, 'einer': 0, 'grüneren': 0, 'und': 0, 'saubereren': 0, 'Welt': 0, 'als': 0, 'immer': 0, 'weitere': 0, 'apokalyptische': 0, 'Panikmache': 0, 'Zentralismus': 0, '»': 0}",positive,"[0.0006307402, 0.0013061186, 0.99806315]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.6999999999999998,neutral,"«Nur wer die aufgrund der Corona-Krise ergriffenen staatlichen Massnahmen &amp; Interventionen, welche ein direktes Antikonzept zur freien Marktwirtschaft sind, unterstützt, spricht von «neuer Normalität». Alle anderen sprechen von abnormalen Zuständen[...].»
https://t.co/tC8NU8iKAE",wer aufgrund corona krise ergriffen staatlich massnahmen amp interventionen welch direkt antikonzept frei marktwirtschaft unterstützen sprechen neu normalität all sprechen abnormal zuständen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Nur': 0, 'wer': 0, 'die': 0, 'aufgrund': 0, 'der': 0, 'Corona-Krise': 0, 'ergriffenen': 0, 'staatlichen': 0, 'Massnahmen': 0, 'amp': 0, 'Interventionen': 0, 'welche': 0, 'ein': 0, 'direktes': 0, 'Antikonzept': 0, 'zur': 0, 'freien': 0, 'Marktwirtschaft': 0, 'sind': 0, 'unterstützt': 0, 'spricht': 0, 'von': 0, 'neuer': 0, 'Normalität': 0, '»': 0, 'Alle': 0, 'anderen': 0, 'sprechen': 0, 'abnormalen': 0, 'Zuständen': 0, '...': 0}",positive,"[0.03224899, 0.013388742, 0.95436233]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"@DinaPomeranz Nein, ich will nicht Staat gegen Markt ausspielen, sondern aufzeigen, dass unser erfolgreiches System aus Freiheit, Demokratie &amp; Marktwirtschaft auch die beste Lösung in dieser Krise ist; Sozialismus hingegen auch jetzt nichts taugt.",nein staat markt ausspielen aufzeigen erfolgreich system freiheit demokratie amp marktwirtschaft gut lösung krise sozialismus hingegen taugen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nein': 0.01, 'ich': 0.02, 'will': 0, 'nicht': 0, 'Staat': 0.35, 'gegen': 1.0, 'Markt': 0.04, 'ausspielen': 0.52, 'sondern': 0, 'aufzeigen': 0, 'dass': 0.03, 'unser': 0.02, 'erfolgreiches': 0.02, 'System': 0.04, 'aus': 0, 'Freiheit': 0.04, 'Demokratie': 0.06, 'amp': 0.02, 'Marktwirtschaft': 0.045, 'auch': 0.01, 'die': 0.01, 'beste': 0.01, 'Lösung': 0.04, 'in': 0.02, 'dieser': 0.01, 'Krise': 0.05, 'ist': 0.01, 'Sozialismus': 0.04, 'hingegen': 0, 'jetzt': 0.01, 'nichts': 0, 'taugt': 0.01}",positive,"[0.33538204, 0.067573175, 0.59704477]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"Titel suggeriert, das sei offene Frage. Text macht klar, dass dem nicht so ist.

«Was uns [...] aus der Misere führen wird, sind [...] Unternehmer, Investoren, gewinnorientiertes und damit innovatives Handeln, kurz: Kapitalismus und Marktwirtschaft.»
https://t.co/ro5qDZ5GW1",titel suggerieren offen fragen text klaren misere fahren unternehmer investoren gewinnorientiertes innovativ handeln kurz kapitalismus marktwirtschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Titel': 0.02, 'suggeriert': 0.02, 'das': 0.02, 'sei': 0, 'offene': 0.01, 'Frage': 0, 'Text': 0.02, 'macht': 0, 'klar': 0.03, 'dass': 0.02, 'dem': 0.32, 'nicht': 0.1, 'so': 0, 'ist': 0.01, '«': 0, 'Was': 0, 'uns': 0, '...': 0, 'aus': 0, 'der': 0, 'Misere': 0, 'führen': 0, 'wird': 0, 'sind': 0, 'Unternehmer': 0, 'Investoren': 0, 'gewinnorientiertes': 0, 'und': 0, 'damit': 0, 'innovatives': 0, 'Handeln': 0, 'kurz': 0, 'Kapitalismus': 0, 'Marktwirtschaft': 0, '»': 0}",positive,"[0.023980051, 0.00681333, 0.9692066]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.6999999999999998,neutral,"Beispielhaft für die Vorteil der Marktwirtschaft: rasch auf (neue) Kundenbedürfnisse reagierend, grosse Innovation und grosse Effizienz
https://t.co/w4l0axJCJR",beispielhaft vorteil marktwirtschaft rasch neue kundenbedürfnisse reagieren grosse innovation grosse effizienz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Beispielhaft': 0.58, 'für': 0.7, 'die': 0.26, 'Vorteil': 0, 'der': 0.26, 'Marktwirtschaft': 0.69, 'rasch': 0, 'auf': 0, 'neue': 0.12, 'Kundenbedürfnisse': 0.125, 'reagierend': 0, 'grosse': 0, 'Innovation': 0.21, 'und': 0.15, 'Effizienz': 0.19}",positive,"[0.0019081025, 0.0015208789, 0.99657106]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Das Rezept für Freiheit und Wohlstand, egal wo auf der Welt:
liberale Demokratie und freie Marktwirtschaft
https://t.co/I50QuWQBll",rezept freiheit wohlstand egal welt liberale demokratie freie marktwirtschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.04, 'Rezept': 0.1, 'für': 0.03, 'Freiheit': 0.12, 'und': 0.23, 'Wohlstand': 0.08, 'egal': 0.04, 'wo': 0.03, 'auf': 0, 'der': 0.04, 'Welt': 0.07, 'liberale': 0.21, 'Demokratie': 0.18, 'freie': 1.0, 'Marktwirtschaft': 0.63}",positive,"[0.0014972365, 0.0010758427, 0.9974269]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.6666666666666666,neutral,"Weniger Armut dank Marktwirtschaft und Welthandel. Protektionismus schadet hingegen allen, vor allem aber den Ärmsten.
https://t.co/4JW7Kauwrw",wenig armut danken marktwirtschaft welthandel protektionismus schaden hingegen arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Weniger': 0, 'Armut': 0.2, 'dank': 0.325, 'Marktwirtschaft': 0.845, 'und': 0.24, 'Welthandel': 0.085, 'Protektionismus': 0.13, 'schadet': 0.09, 'hingegen': 0, 'allen': 0, 'vor': 0, 'allem': 0, 'aber': 0.02, 'den': 0.05, 'Ärmsten': 0.06}",positive,"[0.0067294883, 0.0038435233, 0.989427]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,0.7999999999999999,neutral,RT @FDP_Liberalen: Die SP Schweiz will den Kapitalismus überwinden. Wer lieber eine soziale Marktwirtschaft und freien Wettbewerb statt gre…,sp schweiz kapitalismus überwinden wer lieb soziale marktwirtschaft frei wettbewerb statt gre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.08, 'SP': 0.07, 'Schweiz': 0.15, 'will': 0, 'den': 0.08, 'Kapitalismus': 0.29, 'überwinden': 0.08, 'Wer': 0.13, 'lieber': 0, 'eine': 0, 'soziale': 1.0, 'Marktwirtschaft': 0.845, 'und': 0.19, 'freien': 0.18, 'Wettbewerb': 0, 'statt': 0.055, 'gre': 0.13, '…': 0}",positive,"[0.06847059, 0.019333547, 0.91219586]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
