answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"Die Grünen wollten mit der Initiative für eine nachhaltige und ressourcenschonende Wirtschaft der drohenden #Biodiversitätskrise entgegentreten. Wer hat’s versenkt? Unter anderem die Partei, die von sich behauptet, den Umweltschutz in ihrer DNA zu haben. #FuckDePlanet",grün initiative nachhaltig ressourcenschonende wirtschaft drohend biodiversitätskrise entgegentreten wer s versenken partei behaupten umweltschutz dna fuckdeplanet,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.09, 'Grünen': 0.01, 'wollten': 0.12, 'mit': 0.01, 'der': 0.09, 'Initiative': 0.02, 'für': 0.01, 'eine': 0, 'nachhaltige': 0.02, 'und': 0.01, 'ressourcenschonende': 0, 'Wirtschaft': 0, 'drohenden': 0, 'Biodiversitätskrise': 0.025, 'entgegentreten': 0, 'Wer': 0.03, 'hat': 0, '’s': 0, 'versenkt': 0, 'Unter': 0, 'anderem': 0.02, 'die': 0.09, 'Partei': 0.27, 'von': 0, 'sich': 0, 'behauptet': 0, 'den': 0.09, 'Umweltschutz': 0.63, 'in': 0.29, 'ihrer': 0, 'DNA': 0.36, 'zu': 0.21, 'haben': 0.605, 'FuckDePlanet': 0.15}",positive,"[0.4435854, 0.08192417, 0.4744904]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Statt «Staubekämpfung vor Umweltschutz» brauchen wir Staubbekämpfung und Umweltschutz. https://t.co/9B0iDjYart,statt staubekämpfung umweltschutz brauchen staubbekämpfung umweltschutz,,,,,,,,,,,,,,,,,,,,,,,,,"{'Statt': 0.12000000000000001, '«': 0, 'Staubekämpfung': 0, 'vor': 0, 'Umweltschutz': 0, '»': 0, 'brauchen': 0, 'wir': 0, 'Staubbekämpfung': 0, 'und': 0}",neutral,"[0.92747027, 0.035810024, 0.036719654]",,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"BR #Parmelin im @UVEK? Da geht es um so wichtige Themen wie Energiewende, Umweltschutz und eine zukunftsfähige Mobilitätspolitik. Und jetzt soll da der Bock gärtnern? #SVP https://t.co/t4u9Jj9s0q",br parmelin gehen wichtig themen energiewende umweltschutz zukunftsfähige mobilitätspolitik bock gärtnern svp,,,,,,,,,,,,,,,,,,,,,,,,,"{'BR': 0.02, 'Parmelin': 0.03, 'im': 0.01, 'Da': 0, 'geht': 0, 'es': 0.01, 'um': 0.15, 'so': 0, 'wichtige': 0.24, 'Themen': 0, 'wie': 0, 'Energiewende': 0.22500000000000003, 'Umweltschutz': 0.66, 'und': 0.05, 'eine': 0, 'zukunftsfähige': 0, 'Mobilitätspolitik': 0.08, 'Und': 0.05, 'jetzt': 0.03, 'soll': 0, 'da': 0, 'der': 0.02, 'Bock': 0, 'gärtnern': 0.02, 'SVP': 0}",positive,"[0.0045178873, 0.0013671961, 0.99411494]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Ohne #Kapitalflucht bräuchten viele Länder Afrikas keine Entwicklungshilfe. https://t.co/YgStOyiSPL,kapitalflucht bräuchten länder afrikas entwicklungshilfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ohne': 1.0, 'Kapitalflucht': 0.265, 'bräuchten': 0.41500000000000004, 'viele': 0, 'Länder': 0.4, 'Afrikas': 0, 'keine': 0, 'Entwicklungshilfe': 0.3}",negative,"[0.16730045, 0.7808937, 0.051805977]",,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,"Technologie allein genügt nicht, um den Strassenverkehr #fossilfrei zu machen; es braucht auch eine Reduktion der Verkehrsnachfrage. Das zeigt eine neue Studie von @INFRAS_CH im Auftrag des @verkehrsclub​s, die demnächst vorgestellt wird. #Verkehrswende #co2frei #vcsdv",technologie allein genügen strassenverkehr fossilfrei brauchen reduktion verkehrsnachfrage zeigen neue studie auftrag s demnächst vorstellen verkehrswende co2frei vcsdv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Technologie': 0.35, 'allein': 0.22, 'genügt': 0.55, 'nicht': 0.55, 'um': 0.03, 'den': 0.02, 'Strassenverkehr': 0.445, 'fossilfrei': 0, 'zu': 0.35, 'machen': 0, 'es': 0.03, 'braucht': 0.53, 'auch': 0.31, 'eine': 0, 'Reduktion': 0.16, 'der': 0.02, 'Verkehrsnachfrage': 0.07500000000000001, 'Das': 0.02, 'zeigt': 0, 'neue': 0.03, 'Studie': 0.07, 'von': 0, 'im': 0, 'Auftrag': 0, 'des': 0, '\u200bs': 0, 'die': 0.02, 'demnächst': 0.06, 'vorgestellt': 0.04, 'wird': 0.04, 'Verkehrswende': 0.23, 'co2frei': 0, 'vcsdv': 0.05}",positive,"[0.08323381, 0.23345508, 0.6833111]",,,,,,,negative
50.0,25.0,57.0,-0.1,neutral,"Die neusten #Unfallzahlen zeigen einmal mehr: #Velo​fahrende sind im #Strassenverkehr mit grossem Abstand am meisten gefährdet. Das muss sich ändern!  
https://t.co/VPQbBMi0io https://t.co/BbTJdZO3hu",neu unfallzahlen zeigen mehr velo fahrend strassenverkehr grossem abstand meist gefährden ändern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.21, 'neusten': 0, 'Unfallzahlen': 0.075, 'zeigen': 0.13, 'einmal': 0.07, 'mehr': 0, 'Velo\u200bfahrende': 0, 'sind': 0.14, 'im': 0, 'Strassenverkehr': 0.8, 'mit': 0, 'grossem': 0, 'Abstand': 0, 'am': 0, 'meisten': 0.16, 'gefährdet': 0, 'Das': 0.21, 'muss': 0.1, 'sich': 0, 'ändern': 0.12000000000000001}",negative,"[0.0050998484, 0.97737175, 0.01752835]",,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,RT @olivergraf: Der Bundesrat will das Strassenverkehrsgesetz überarbeiten. Die Ärztinnen und Ärzte für Umweltschutz  fordern dabei generel…,bundesrat strassenverkehrsgesetz überarbeiten ärztinnen ärzte umweltschutz fordern dabei generel,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.04, 'Bundesrat': 0.065, 'will': 0, 'das': 0, 'Strassenverkehrsgesetz': 0.052500000000000005, 'überarbeiten': 0.12, 'Die': 0.04, 'Ärztinnen': 0.16, 'und': 0, 'Ärzte': 0.16, 'für': 0.2, 'Umweltschutz': 0.17, 'fordern': 1.0, 'dabei': 0, 'generel': 0, '…': 0}",positive,"[0.010271098, 0.0041354313, 0.9855935]",,,,"{'Der': 0.24, 'Bundesrat': 0.28, 'will': 0, 'das': 0, 'Strassenverkehrsgesetz': 0.8625, 'überarbeiten': 0.78, 'Die': 0.24, 'Ärztinnen': 0.24, 'und': 0, 'Ärzte': 0.24, 'für': 0.09, 'Umweltschutz': 0.255, 'fordern': 0.14, 'dabei': 0, 'generel': 0, '…': 0}",positive,"[0.17127675, 0.016558956, 0.8121643]",,,,,,,negative
0.0,0.0,0.0,-1.0,neutral,"@bfu_ch Mit steigendem Alter steigt die Gefahr einer schweren oder tödlichen Verletzung, während die Schuld am Unfall sinkt: Betagte #Fussgänger⁠*innen sind im Strassenverkehr besonders gefährdet. #Sinus2020 @bfu_ch https://t.co/XoeiFWwZ2k",steigend altern steigen gefahr schwer tödlich verletzung schuld unfall sinken betagt fussgänger innen strassenverkehr besonders gefährden sinus2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mit': 0.03, 'steigendem': 0.05, 'Alter': 0, 'steigt': 0.04, 'die': 0.05, 'Gefahr': 0, 'einer': 0, 'schweren': 0, 'oder': 0.02, 'tödlichen': 0.02, 'Verletzung': 0.03, 'während': 0.02, 'Schuld': 0.06, 'am': 0, 'Unfall': 0.06, 'sinkt': 0, 'Betagte': 0.15, 'Fussgänger\u2060*innen': 0.27, 'sind': 0.17, 'im': 0, 'Strassenverkehr': 0.645, 'besonders': 0, 'gefährdet': 0, 'Sinus2020': 0.11}",neutral,"[0.7262996, 0.18053733, 0.09316311]",,,,,,,negative
0.0,0.0,0.0,-1.0,neutral,@hapemathys Gilt das nicht gemeinhin als unsportliches Verhalten im Strassenverkehr?,gelten gemeinhin unsportlich verhalten strassenverkehr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gilt': 0, 'das': 0.14, 'nicht': 0, 'gemeinhin': 0, 'als': 0, 'unsportliches': 0.41, 'Verhalten': 0.53, 'im': 0, 'Strassenverkehr': 1.0}",neutral,"[0.94523734, 0.045700483, 0.009062123]",,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"@danielfinsler @BinderMarianne @ThierryBurkart Besser einen Automaten an den Strassenrand stellen, damit auch Idioten das Strassenverkehrsrecht respektieren lernen.",gut automaten strassenrand stellen idioten strassenverkehrsrecht respektieren lernen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Besser': 0.04, 'einen': 0.03, 'Automaten': 0, 'an': 0, 'den': 0.04, 'Strassenrand': 0, 'stellen': 0.05, 'damit': 0.13, 'auch': 0, 'Idioten': 0.15, 'das': 0.06, 'Strassenverkehrsrecht': 0.645, 'respektieren': 0.36, 'lernen': 0.155}",neutral,"[0.5621385, 0.0987354, 0.33912608]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"15,0 Millionen Tonnen CO₂ emittiert in der Schweiz allein der #Strassenverkehr. Die Gesamtemissionen sinken nur langsam, und das auf hohem Niveau.
Wie es um den eidgenössischen #Klimaschutz steht, zeigt die Bilanz des @RepublikMagazin. https://t.co/HgDeeUUeA7",millionen tonnen co₂ emittiert schweiz allein strassenverkehr gesamtemissionen sinken langsam hoch niveau eidgenössisch klimaschutz stehen zeigen bilanz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'15,0': 0, 'Millionen': 0, 'Tonnen': 0, 'CO₂': 0.18, 'emittiert': 0, 'in': 0.09, 'der': 0.03, 'Schweiz': 0.08, 'allein': 1.0, 'Strassenverkehr': 0.65, 'Die': 0.03, 'Gesamtemissionen': 0.065, 'sinken': 0, 'nur': 0.07, 'langsam': 0, 'und': 0.04, 'das': 0, 'auf': 0, 'hohem': 0.02, 'Niveau': 0.03, 'Wie': 0, 'es': 0, 'um': 0.02, 'den': 0.03, 'eidgenössischen': 0.03, 'Klimaschutz': 0.03, 'steht': 0, 'zeigt': 0, 'die': 0.03, 'Bilanz': 0.05, 'des': 0}",negative,"[0.22099005, 0.7305363, 0.04847372]",,,,,,,neutral
100.0,100.0,100.0,0.9,neutral,"Gut, dass @srfkonsum im #srfkassensturz darauf hinweist, dass viele E-Trotti nicht für den Strassenverkehr zugelassen sind. Es fehlt der wichtige Hinweis, dass all diese Fahrzeuge auf Trottoirs nichts zu suchen haben.",gut srfkassensturz darauf hinweisen e trotti strassenverkehr zulassen fehlen wichtig hinweis all fahrzeuge trottoirs suchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gut': 0, 'dass': 0.05, 'im': 0, 'srfkassensturz': 0.09, 'darauf': 0, 'hinweist': 0.04, 'viele': 0, 'E-Trotti': 0, 'nicht': 0.54, 'für': 1.0, 'den': 0.05, 'Strassenverkehr': 0.735, 'zugelassen': 0, 'sind': 0.19, 'Es': 0.04, 'fehlt': 0.05500000000000001, 'der': 0.05, 'wichtige': 0.04, 'Hinweis': 0, 'all': 0.02, 'diese': 0, 'Fahrzeuge': 0.05, 'auf': 0.04, 'Trottoirs': 0.06, 'nichts': 0, 'zu': 0, 'suchen': 0, 'haben': 0.03}",negative,"[0.11861747, 0.86889243, 0.012490101]",,,,,,,positive
100.0,100.0,86.0,0.7,negative,"@RetweetStern Ausnahmsweise habe ich das Klima nicht erwähnt. Es gibt noch etliche weitere Gründe, das Autofahren zu verteuern. 
Die Strassenverkehrsämter wissen, wer ein Auto hat. Wo ein Wille ist, da ist auch ein Weg.",ausnahmsweise klima erwähnen geben etlich weit gründe autofahren verteuern strassenverkehrsämter wissen wer auto wille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ausnahmsweise': 0, 'habe': 0, 'ich': 0.04, 'das': 0, 'Klima': 0.05, 'nicht': 0, 'erwähnt': 0, 'Es': 0, 'gibt': 0.09, 'noch': 0, 'etliche': 0.08, 'weitere': 0, 'Gründe': 0.84, 'Autofahren': 0, 'zu': 0.08, 'verteuern': 0.105, 'Die': 1.0, 'Strassenverkehrsämter': 0.925, 'wissen': 0.48, 'wer': 0.3, 'ein': 0, 'Auto': 0, 'hat': 0, 'Wo': 0.22, 'Wille': 0.08, 'ist': 0, 'da': 0, 'auch': 0, 'Weg': 0}",neutral,"[0.64406806, 0.08116511, 0.27476674]",,,,,,,positive
50.0,75.0,57.0,0.0,negative,"Elektromobilität ist nicht die Lösung. Der CO₂-Ausstoss ist eines von vielen Problemen, die der motorisierte Strassenverkehr verursacht. Andere sind Ressourcenverschleiss, Platzbedarf, Unfallgefahr, Beeinträchtigung von Lebensqualität, Biodiversitätsverlust. #Autosalon #10vor10",elektromobilität lösung co₂ ausstoss problemen motorisieren strassenverkehr verursachen ressourcenverschleiss platzbedarf unfallgefahr beeinträchtigung lebensqualität biodiversitätsverlust autosalon 10vor10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Elektromobilität': 0.15, 'ist': 0.02, 'nicht': 0.03, 'die': 0.08, 'Lösung': 0.05, 'Der': 0.08, 'CO₂-Ausstoss': 0.14, 'eines': 0.03, 'von': 0, 'vielen': 0.2, 'Problemen': 0, 'der': 0.08, 'motorisierte': 1.0, 'Strassenverkehr': 0.8400000000000001, 'verursacht': 0.27, 'Andere': 0.04, 'sind': 0.04, 'Ressourcenverschleiss': 0.09, 'Platzbedarf': 0.05, 'Unfallgefahr': 0.035, 'Beeinträchtigung': 0.05, 'Lebensqualität': 0.025, 'Biodiversitätsverlust': 0.0425, 'Autosalon': 0, '10vor10': 0.07}",negative,"[0.006082897, 0.82159185, 0.17232522]",,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"@adi_schweizer Der öffentliche Verkehr ist nicht zu teuer, Auto fahren ist zu billig. #CO2Gesetz #srfarena",öffentlich verkehr teuer auto fahren billigen co2gesetz srfarena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0, 'öffentliche': 0.08, 'Verkehr': 0, 'ist': 0.05, 'nicht': 0, 'zu': 0, 'teuer': 0.04, 'Auto': 0, 'fahren': 0, 'billig': 0.06, 'CO2Gesetz': 0, 'srfarena': 1.0}",neutral,"[0.42100298, 0.270752, 0.308245]",,,,positive
50.0,75.0,57.0,0.0,neutral,"@DanieleUlrich Ich habe nur die Behauptung infrage gestellt, dass der ÖV eine Virenschleuder sei. Dass die Einschränkung der Mobilität zentral ist, ist evident. Das betrifft aber nicht nur den öffentlichen Verkehr.",behauptung infrage stellen öv virenschleuder einschränkung mobilität zentral evident betreffen öffentlich verkehr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.03, 'habe': 0, 'nur': 0.24, 'die': 0.09, 'Behauptung': 0.06, 'infrage': 0, 'gestellt': 0, 'dass': 0.06, 'der': 0.09, 'ÖV': 0, 'eine': 0, 'Virenschleuder': 0.02, 'sei': 0, 'Dass': 0.06, 'Einschränkung': 0.17, 'Mobilität': 0.12, 'zentral': 0.11, 'ist': 0.11, 'evident': 0.05, 'Das': 0.09, 'betrifft': 0, 'aber': 0.27, 'nicht': 0.22, 'den': 0.09, 'öffentlichen': 0.45, 'Verkehr': 0}",neutral,"[0.88491786, 0.06435179, 0.05073039]",,,,neutral
50.0,75.0,57.0,0.0,neutral,@DanieleUlrich Gibt es über das Infektionsrisiko in öffentlichen Verkehrsmitteln erhärtete Zahlen?,geben infektionsrisiko öffentlich verkehrsmitteln erhärten zahlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gibt': 1.0, 'es': 0, 'über': 0, 'das': 0, 'Infektionsrisiko': 0.175, 'in': 0.14, 'öffentlichen': 0.09, 'Verkehrsmitteln': 0.17, 'erhärtete': 0, 'Zahlen': 0}",neutral,"[0.757373, 0.22394468, 0.018682286]",,,,neutral
100.0,100.0,100.0,0.75,neutral,"Ich halte die #Maskenpflicht im öffentlichen Verkehr für richtig, um das Vertrauen der Passagiere wiederherzustellen. Am Montag mögen es manche noch komisch finden; nach einer Woche kräht kein Hahn mehr danach. #teammask",halte maskenpflicht öffentlich verkehr richtig vertrauen passagiere wiederherstellen montag mögen manch komisch finden woche krähen hahn mehr danach teammask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.03, 'halte': 0, 'die': 0.03, 'Maskenpflicht': 0.045, 'im': 0, 'öffentlichen': 0.03, 'Verkehr': 0, 'für': 0, 'richtig': 0, 'um': 0.02, 'das': 0.02, 'Vertrauen': 0, 'der': 0.03, 'Passagiere': 0.08, 'wiederherzustellen': 0.05, 'Am': 0, 'Montag': 0.04, 'mögen': 0, 'es': 0.02, 'manche': 0.03, 'noch': 0.01, 'komisch': 0, 'finden': 0.03, 'nach': 0.03, 'einer': 0, 'Woche': 0.04, 'kräht': 0.07, 'kein': 0.03, 'Hahn': 0, 'mehr': 0, 'danach': 0.025, 'teammask': 1.0}",negative,"[0.3347197, 0.5763287, 0.088951595]",,,,positive
75.0,75.0,86.0,0.4333333333333333,neutral,"@verkehrsclub Statt in neue Strassen sollen Einnahmen aus MFZ-Steuern in Massnahmen zur Verkehrsvermeidung und in aktive Mobilität fliessen: Velowege, Fussgängerbrücken und schöne öffentliche Pärke! #externeKosten",statt neue strassen sollen einnahmen mfz steuern massnahmen verkehrsvermeidung aktive mobilität fliessen velowege fussgängerbrücken schöne öffentlich pärke externekosten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Statt': 0.04, 'in': 0, 'neue': 0.04, 'Strassen': 0, 'sollen': 0.06, 'Einnahmen': 0, 'aus': 0, 'MFZ-Steuern': 0.035, 'Massnahmen': 0.22, 'zur': 0.32, 'Verkehrsvermeidung': 1.0, 'und': 0.02, 'aktive': 0.08, 'Mobilität': 0.11, 'fliessen': 0.13, 'Velowege': 0, 'Fussgängerbrücken': 0.03, 'schöne': 0, 'öffentliche': 0.02, 'Pärke': 0, 'externeKosten': 0.035}",negative,"[0.03893906, 0.9143409, 0.046719965]",,,,positive
100.0,100.0,100.0,1.0,neutral,"Statt im Mehrjahresprogramm öffentlicher Verkehr 🚃 schlägt sich das erwartete Bevölkerungswachstum im Ostaargau mit einer Milliarde im Strassenbauprogramm 🚗🚕🚙🚗🚙🚕🚗 nieder. 
Lieber @kantonaargau, #Klimaschutz geht anders! #MJPöV #OASE #GRAG",statt mehrjahresprogramm öffentlich verkehr schlagen erwarten bevölkerungswachstum ostaargau milliarde strassenbauprogramm nieder lieb klimaschutz gehen mjpöv oase grag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Statt': 0.04, 'im': 0, 'Mehrjahresprogramm': 0.09, 'öffentlicher': 0.04, 'Verkehr': 0, 'schlägt': 0, 'sich': 0, 'das': 0, 'erwartete': 0.04, 'Bevölkerungswachstum': 0.0525, 'Ostaargau': 0.18, 'mit': 0.04, 'einer': 0.04, 'Milliarde': 0.08, 'Strassenbauprogramm': 0.075, 'nieder': 0, 'Lieber': 0.12, 'Klimaschutz': 0.09, 'geht': 0, 'anders': 0.07, 'MJPöV': 0, 'OASE': 0, 'GRAG': 1.0}",neutral,"[0.5267413, 0.36942327, 0.103835426]",,,,positive
100.0,100.0,86.0,0.7,neutral,"Im Mehrjahresprogramm öffentlicher Verkehr des Kantons #Aargau kommt das Wort #Klima nur im Zusammenhang mit klimatisierten Fahrzeugen vor … 😳 Zeichen der Zeit erkannt, lieber @kantonaargau? Etwas ambitionierter dürften die Ziele schon sein! #GRAG",mehrjahresprogramm öffentlich verkehr kantons aargau kommen wort klima zusammenhang klimatisieren fahrzeugen zeichen zeit erkennen lieb ambitioniert dürfen ziele schon grag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Im': 0, 'Mehrjahresprogramm': 0.07, 'öffentlicher': 0.125, 'Verkehr': 0, 'des': 0, 'Kantons': 0, 'Aargau': 0.11, 'kommt': 0, 'das': 0, 'Wort': 0, 'Klima': 0.06, 'nur': 0.06, 'im': 0, 'Zusammenhang': 0, 'mit': 0.04, 'klimatisierten': 0, 'Fahrzeugen': 0.08, 'vor': 0, '…': 0, 'Zeichen': 0, 'der': 0, 'Zeit': 0, 'erkannt': 0, 'lieber': 0, 'Etwas': 0, 'ambitionierter': 0, 'dürften': 0, 'die': 0, 'Ziele': 0, 'schon': 0, 'sein': 0, 'GRAG': 0}",neutral,"[0.72784925, 0.18022744, 0.09192332]",,,,positive
0.0,0.0,0.0,-1.0,negative,"Statt in Autobahnausbau in öffentlichen Verkehr investieren fordert @KPrelicz . Doch gerade im Mobilitätsbereich verhält sich die Schweiz nach wie vor komplett ignorant, hier verbraten wir 40 Prozent der Energie ohne Lichtblick auf eine Trendwende. #srfarena",statt autobahnausbau öffentlich verkehr investieren fordern gerade mobilitätsbereich verhalten schweiz komplett ignorant verbraten prozent energie lichtblick trendwende srfarena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Statt': 0.04, 'in': 0.13, 'Autobahnausbau': 0, 'öffentlichen': 0.03, 'Verkehr': 0, 'investieren': 0.07, 'fordert': 0, 'Doch': 0.22, 'gerade': 0, 'im': 0, 'Mobilitätsbereich': 0.11, 'verhält': 0, 'sich': 0, 'die': 0.03, 'Schweiz': 0.53, 'nach': 0, 'wie': 0, 'vor': 0, 'komplett': 1.0, 'ignorant': 1.0, 'hier': 0, 'verbraten': 0, 'wir': 0, 'Prozent': 0.05, 'der': 0.03, 'Energie': 0.03, 'ohne': 0.04, 'Lichtblick': 0, 'auf': 0, 'eine': 0, 'Trendwende': 0.035, 'srfarena': 0.17}",negative,"[0.18275937, 0.7687696, 0.048471034]",,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @olivergraf: @majahaus @jGruene_jVertEs Tatsächlich, die Konsumentenpreise für öffentlichen Verkehr sind zwischen 2000 und 2017 um 36% g…",tatsächlich konsumentenpreise öffentlich verkehr g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Tatsächlich': 0, 'die': 0, 'Konsumentenpreise': 0.615, 'für': 0.11, 'öffentlichen': 0.13, 'Verkehr': 0, 'sind': 0, 'zwischen': 0.3, 'und': 0.13, 'um': 0, 'g': 0, '…': 0}",negative,"[0.20755532, 0.75220466, 0.04024006]",,,,neutral
100.0,100.0,100.0,1.0,neutral,"Es ist immer wieder beruhigend, dass sich die Umweltverbände vor Gericht durchsetzen können, wenn sie von Bauherrschaften und öffentlichen Verwaltungen die Respektierung geltenden Rechts einfordern. Bravo, @verkehrsclub! #Pannenstreifenumnutzung https://t.co/o4UcXDE1x5",immer beruhigen umweltverbände gericht durchsetzen bauherrschaften öffentlich verwaltungen respektierung geltend rechts einfordern bravo pannenstreifenumnutzung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0.12, 'ist': 0.12, 'immer': 0.19, 'wieder': 0, 'beruhigend': 0.19, 'dass': 0.11, 'sich': 0, 'die': 0, 'Umweltverbände': 0.08, 'vor': 0, 'Gericht': 0.1, 'durchsetzen': 0, 'können': 0, 'wenn': 0.14, 'sie': 0, 'von': 0, 'Bauherrschaften': 0, 'und': 0.13, 'öffentlichen': 0.05, 'Verwaltungen': 0.17, 'Respektierung': 0.33, 'geltenden': 0.24, 'Rechts': 0, 'einfordern': 0, 'Bravo': 0.78, 'Pannenstreifenumnutzung': 0.1125}",negative,"[0.26417616, 0.48651764, 0.24930623]",,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @suter_gabriela: Sieg für den Fuss-, Velo- und öffentlichen Verkehr in #Aarau! Die Stimmberechtigten sagen mit fast 68% JA zum Gegenvors…",sieg fuss velo öffentlich verkehr aarau stimmberechtigt sagen fast ja gegenvors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Sieg': 0.48, 'für': 0.2, 'den': 0.02, 'Fuss-': 0, 'Velo-': 0, 'und': 0.35, 'öffentlichen': 0.06, 'Verkehr': 0, 'in': 0.17, 'Aarau': 0.05, 'Die': 0.02, 'Stimmberechtigten': 0, 'sagen': 0.02, 'mit': 0.05, 'fast': 0, 'JA': 0.35, 'zum': 0.02, 'Gegenvors': 0, '…': 0}",positive,"[0.0012830711, 0.001245752, 0.9974712]",,,,neutral
0.0,0.0,0.0,-1.0,neutral,"@BorislavChilton Würden die Umweltkosten internalisiert, sähe es für die industrielle Landwirtschaft noch viel übler aus. Für diese Schäden zahlen wir alle. #srfarena #PestizidinitiativeJA",umweltkosten internalisieren sehen industrielle landwirtschaft übel schäden zahlen all srfarena pestizidinitiativeja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Würden': 0.08, 'die': 0, 'Umweltkosten': 0.12, 'internalisiert': 0.13, 'sähe': 0, 'es': 0, 'für': 0.02, 'industrielle': 1.0, 'Landwirtschaft': 1.0, 'noch': 0, 'viel': 0, 'übler': 0.15, 'aus': 0, 'Für': 0.02, 'diese': 0.03, 'Schäden': 0.07, 'zahlen': 0, 'wir': 0, 'alle': 0, 'srfarena': 0.13, 'PestizidinitiativeJA': 0.15}",positive,"[0.2386402, 0.20586467, 0.55549514]",negative
50.0,75.0,57.0,0.0,neutral,In 30 Jahren ist die Insekten-Biomasse in deutschen Naturschutzgebieten (!) um 75 Prozent zurückgegangen; die CH-Landwirtschaft ist noch giftiger. Das ist auch für den Menschen eine akute Gefahr. https://t.co/Pg0uOkLUZZ #srfarena #PestizidinitiativeJA,jahren insekten biomasse deutsch naturschutzgebieten prozent zurückgehen ch landwirtschaft giftig menschen akut gefahr srfarena pestizidinitiativeja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'In': 0.04, 'Jahren': 0.03, 'ist': 0.05, 'die': 0.04, 'Insekten-Biomasse': 0.08, 'in': 0.04, 'deutschen': 0.04, 'Naturschutzgebieten': 0.025, 'um': 0, 'Prozent': 0.05, 'zurückgegangen': 0.08, 'CH-Landwirtschaft': 0.55, 'noch': 0, 'giftiger': 0.32, 'Das': 0.04, 'auch': 0.05, 'für': 0.04, 'den': 0.04, 'Menschen': 0, 'eine': 0, 'akute': 0.08, 'Gefahr': 0.09, 'srfarena': 0.11, 'PestizidinitiativeJA': 0.12}",negative,"[0.0017494529, 0.97676927, 0.02148121]",neutral
