answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3458,absa_sentiment_3458,absa_scores_3458,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,RT @EBG_BFEG_UFU: Fraktionsmitglieder der Bundesversammlung stellen ihre Lohngleichheitsagenden für die kommende Legislatur vor. #Konferenz…,fraktionsmitglieder bundesversammlung stellen lohngleichheitsagenden kommend legislatur konferenz,,,,,,,,,,,,,"{'Fraktionsmitglieder': 0.27, 'der': 0.13, 'Bundesversammlung': 0.14, 'stellen': 0, 'ihre': 0.57, 'Lohngleichheitsagenden': 0.6625, 'für': 0.46, 'die': 0.13, 'kommende': 0, 'Legislatur': 0.11, 'vor': 0, 'Konferenz': 0.14, '…': 0}",neutral,"[0.8710316, 0.0034824766, 0.12548591]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Heute vor 49 Jahren sagte das Parlament Ja zur #Lohngleichheit in der Bundesverfassung: https://t.co/iUoTuIyEbO Am 14. Juni 1981 folgte die Stimmbevölkerung. Leider ist die #Lohngleichheit aber noch immer nicht Realität. Wir bleiben dran. #wahltipp19 #darumstarkeSP @spschweiz,heute jahren sagen parlament ja lohngleichheit bundesverfassung juni folgen stimmbevölkerung leider lohngleichheit immer realität bleiben dran wahltipp19 darumstarkesp,,,,,,,,,,,,,"{'Heute': 0.03, 'vor': 0, 'Jahren': 0.02, 'sagte': 0.05, 'das': 0.06, 'Parlament': 0.03, 'Ja': 0, 'zur': 0.05, 'Lohngleichheit': 0, 'in': 0.02, 'der': 0.05, 'Bundesverfassung': 0.035, 'Am': 0, '14.': 0, 'Juni': 0.02, 'folgte': 0.09, 'die': 0.05, 'Stimmbevölkerung': 0, 'Leider': 0.64, 'ist': 0.07, 'aber': 0, 'noch': 0.84, 'immer': 0, 'nicht': 1.0, 'Realität': 1.0, 'Wir': 0.1, 'bleiben': 0, 'dran': 0, 'wahltipp19': 0, 'darumstarkeSP': 0.07}",negative,"[0.14229806, 0.70268, 0.1550219]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Für #Gleichstellung braucht es eine starke SP: gestern, heute, morgen! https://t.co/SVCXlr5JWq #wahltipp19 #darumstarkeSP #elternzeit #vereinbarkeit #lohngleichheit @spfrauenbern @FemmesSPFrauen @spschweiz",gleichstellung brauchen starke sp gestern heute morgen wahltipp19 darumstarkesp elternzeit vereinbarkeit lohngleichheit,,,,,,,,,,,,,"{'Für': 0.08, 'Gleichstellung': 1.0, 'braucht': 0, 'es': 0, 'eine': 0, 'starke': 0, 'SP': 0.09, 'gestern': 0.06, 'heute': 0.05, 'morgen': 0.05, 'wahltipp19': 0, 'darumstarkeSP': 0.09, 'elternzeit': 0.195, 'vereinbarkeit': 0.19, 'lohngleichheit': 0}",positive,"[0.12992866, 0.015512549, 0.85455877]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Unter dem Motto #Enough18 gingen vor einem Jahr 20'000 Menschen auf die Strasse, um für #Lohngleichheit zu demonstrieren. Der Kampf gegen #Lohndiskriminierung ist immer noch ein hochaktueller #wahltipp19 und in diesem Sinne #Enough19.",motto enough18 gehen jahr menschen strasse lohngleichheit demonstrieren kampf lohndiskriminierung immer hochaktuell wahltipp19 sinne enough19,,,,,,,,,,,,,"{'Unter': 0.05, 'dem': 0.04, 'Motto': 0.12, 'Enough18': 0.16, 'gingen': 0.03, 'vor': 0, 'einem': 0, 'Jahr': 0.04, ""20'000"": 0, 'Menschen': 0.03, 'auf': 0, 'die': 0.05, 'Strasse': 0, 'um': 0.07, 'für': 0.04, 'Lohngleichheit': 0, 'zu': 0.03, 'demonstrieren': 0.045, 'Der': 0.05, 'Kampf': 0, 'gegen': 0.05, 'Lohndiskriminierung': 0.09, 'ist': 0.05, 'immer': 0, 'noch': 0.09, 'ein': 0, 'hochaktueller': 0.17, 'wahltipp19': 0, 'und': 0.34, 'in': 0.22, 'diesem': 0.3, 'Sinne': 0, 'Enough19.': 0}",positive,"[0.31266835, 0.2605475, 0.42678416]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @spschweiz: Wie stellen wir endlich #Lohngleichheit her? Braucht es eine #Elternzeit? Wie stoppen wir Gewalt gegen Frauen? Sollen Kitas…,stellen endlich lohngleichheit her brauchen elternzeit stoppen gewalt frauen sollen kitas,,,,,,,,,,,,,"{'Wie': 0, 'stellen': 0, 'wir': 0, 'endlich': 0, 'Lohngleichheit': 0, 'her': 0, 'Braucht': 0, 'es': 0, 'eine': 0, 'Elternzeit': 0.055, 'stoppen': 0.33, 'Gewalt': 0.13, 'gegen': 0.14, 'Frauen': 0.15, 'Sollen': 1.0, 'Kitas': 0, '…': 0}",neutral,"[0.5367794, 0.1318706, 0.33135003]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"Die @spschweiz fordert eine Wahl-„Arena“ zum Thema #Gleichstellung. Vor 3 Monaten - am #Frauenstreik - ging eine halbe Million Menschen für die #Gleichstellung auf die Strasse. Dass #srfarena das vor den Wahlen nicht thematisiert, ist unverständlich #Lohngleichheit #Vereinbarkeit https://t.co/eDLY1Ycs5k",fordern wahl arena thema gleichstellung monaten frauenstreik gehen halbe million menschen gleichstellung strasse srfarena wahlen thematisieren unverständlich lohngleichheit vereinbarkeit,,,,,,,,,,,,,"{'Die': 0.04, 'fordert': 0.02, 'eine': 0, 'Wahl-„Arena': 0, '“': 0, 'zum': 0, 'Thema': 0, 'Gleichstellung': 0, 'Vor': 0, 'Monaten': 0, 'am': 0, 'Frauenstreik': 0, 'ging': 0, 'halbe': 0, 'Million': 0, 'Menschen': 0, 'für': 0, 'die': 0, 'auf': 0, 'Strasse': 0, 'Dass': 0, 'srfarena': 0, 'das': 0, 'vor': 0, 'den': 0, 'Wahlen': 0, 'nicht': 0, 'thematisiert': 0, 'ist': 0, 'unverständlich': 0, 'Lohngleichheit': 0, 'Vereinbarkeit': 0}",negative,"[0.10322035, 0.7163432, 0.1804364]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,RT @spschweiz: Unser Online-Voting zu den Forderungen vom #Frauenstreik hat klar gezeigt: Es braucht Initiativen sowohl zur #Lohngleichheit…,online voting forderungen frauenstreik klaren zeigen brauchen initiativen sowohl lohngleichheit,,,,,,,,,,,,,"{'Unser': 0.07, 'Online-Voting': 0, 'zu': 0, 'den': 0.2, 'Forderungen': 0, 'vom': 0.2, 'Frauenstreik': 0.32, 'hat': 0, 'klar': 0, 'gezeigt': 0.12, 'Es': 0, 'braucht': 0, 'Initiativen': 0.27, 'sowohl': 0, 'zur': 0.2, 'Lohngleichheit': 0, '…': 0}",positive,"[0.0697273, 0.009315871, 0.92095685]",,,,,,,,,,"{'Unser': 0.07, 'Online-Voting': 0, 'zu': 0, 'den': 0.06, 'Forderungen': 0, 'vom': 0.06, 'Frauenstreik': 0.12, 'hat': 0, 'klar': 0, 'gezeigt': 0.22, 'Es': 0, 'braucht': 0, 'Initiativen': 1.0, 'sowohl': 0, 'zur': 0.06, 'Lohngleichheit': 0, '…': 0}",neutral,"[0.5685074, 0.21534027, 0.2161524]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,"Deutlicher Entscheid im Online-Voting: Gewonnen haben die Lohngleichheits- UND Elternzeitinitiative. Als nächstes schlägt @spschweiz Delegierten Projekte vor, die wir möglichst mit Partnern lancieren wollen. #Frauenstreik war ein Auftrag. Wir handeln. #wahltipp19 @Sonntags_Blick https://t.co/6U856TgWRN",deutlich entscheid online voting gewinnen lohngleichheits elternzeitinitiative nächst schlagen delegieren projekte möglichst partnern lancieren frauenstreik auftrag handeln wahltipp19,,,,,,,,,,,,,"{'Deutlicher': 0.11, 'Entscheid': 0.12, 'im': 0, 'Online-Voting': 0, 'Gewonnen': 0, 'haben': 0.04, 'die': 0.55, 'Lohngleichheits-': 0.73, 'UND': 0.48, 'Elternzeitinitiative': 0.9125, 'Als': 0, 'nächstes': 0.12, 'schlägt': 0, 'Delegierten': 0.48, 'Projekte': 0.15, 'vor': 0, 'wir': 0, 'möglichst': 0.03, 'mit': 0.05, 'Partnern': 0.13, 'lancieren': 0.21, 'wollen': 0.04, 'Frauenstreik': 0.14, 'war': 0, 'ein': 0, 'Auftrag': 0.09, 'Wir': 0.03, 'handeln': 0.17, 'wahltipp19': 0}",positive,"[0.013324232, 0.0025613366, 0.9841144]",,,,,,,,,,"{'Deutlicher': 0.02, 'Entscheid': 0.02, 'im': 0, 'Online-Voting': 0, 'Gewonnen': 0, 'haben': 0.01, 'die': 0.01, 'Lohngleichheits-': 0.015, 'UND': 0.02, 'Elternzeitinitiative': 0.025, 'Als': 0, 'nächstes': 0.02, 'schlägt': 0, 'Delegierten': 0.05, 'Projekte': 0.04, 'vor': 0, 'wir': 0, 'möglichst': 0.01, 'mit': 0.02, 'Partnern': 0.03, 'lancieren': 0.04, 'wollen': 0.01, 'Frauenstreik': 0.03, 'war': 0, 'ein': 0, 'Auftrag': 0.05, 'Wir': 0.04, 'handeln': 0.06, 'wahltipp19': 0}",neutral,"[0.61615497, 0.11818379, 0.2656612]",,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,"Das war erst der Anfang! Auch ein Monat nach dem #Frauenstreik ist die Begeisterung gross über den mega Auflauf. Wir bleiben dran: #Gleichstellung, #Lohngleichheit, #Vereinbarkeit #frauenwahl19 #darumstarkeSP #wahltipp19 @FemmesSPFrauen Erinnerungsposter: https://t.co/Pxe1O6EtrB https://t.co/UXFLJpJRLc",erst anfang monat frauenstreik begeisterung gross mega auflauf bleiben dran gleichstellung lohngleichheit vereinbarkeit frauenwahl19 darumstarkesp wahltipp19 erinnerungsposter,,,,,,,,,,,,,"{'Das': 0.04, 'war': 0, 'erst': 0, 'der': 0.04, 'Anfang': 0.03, 'Auch': 0, 'ein': 0, 'Monat': 0.03, 'nach': 0.03, 'dem': 0.04, 'Frauenstreik': 0.03, 'ist': 0, 'die': 0.04, 'Begeisterung': 0.06, 'gross': 0, 'über': 0, 'den': 0.04, 'mega': 0.03, 'Auflauf': 0, 'Wir': 0.07, 'bleiben': 0, 'dran': 0, 'Gleichstellung': 0.47, 'Lohngleichheit': 0.88, 'Vereinbarkeit': 0.15, 'frauenwahl19': 0, 'darumstarkeSP': 0, 'wahltipp19': 0, 'Erinnerungsposter': 0.195}",positive,"[0.0031446766, 0.0013344529, 0.99552083]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,negative,"Nach dem #Frauenstreik kommt jetzt die Frauen-Volksinitiative. Ganz nach unserem Motto: Wir reden mit den Menschen, nicht über sie. Ich freue mich 💪💜. @spschweiz #Gleichstellung #Lohngleichheit #Elternzeit #Care
https://t.co/VpD05uQrXd",frauenstreik kommen frauen volksinitiative ganz motto reden menschen freuen gleichstellung lohngleichheit elternzeit care,,,,,,,,,,,,,"{'Nach': 0.03, 'dem': 0.035, 'Frauenstreik': 0.04, 'kommt': 0.03, 'jetzt': 0.03, 'die': 0.04, 'Frauen-Volksinitiative': 0.065, 'Ganz': 0, 'nach': 0.02, 'unserem': 0.02, 'Motto': 0.19, 'Wir': 0.04, 'reden': 0, 'mit': 0, 'den': 0.04, 'Menschen': 0.03, 'nicht': 0.07, 'über': 0, 'sie': 0, 'Ich': 0.07, 'freue': 0.05500000000000001, 'mich': 0, 'Gleichstellung': 0, 'Lohngleichheit': 0.795, 'Elternzeit': 0.175, 'Care': 0.12}",positive,"[0.030182404, 0.0046724146, 0.96514523]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,Die Forderungen des Frauenstreiks sind so wichtig wie aktuell. So einfach ist das. Hier die kürzeste Rede zum #Frauenstreik19. #wahltipp19 #Gleichstellung #Lohngleichheit #Vereinbarkeit #Sorgearbeit #Frauenstreik2019 #darumstarkeSP @spschweiz https://t.co/dphjNK1VWY,forderungen frauenstreiks wichtig aktuell einfach kurz rede frauenstreik19 wahltipp19 gleichstellung lohngleichheit vereinbarkeit sorgearbeit frauenstreik2019 darumstarkesp,,,,,,,,,,,,,"{'Die': 0.02, 'Forderungen': 0, 'des': 0, 'Frauenstreiks': 0, 'sind': 0.01, 'so': 0, 'wichtig': 0.01, 'wie': 0, 'aktuell': 0.01, 'So': 0, 'einfach': 0.03, 'ist': 0.01, 'das': 0.01, 'Hier': 0.01, 'die': 0.02, 'kürzeste': 0, 'Rede': 0, 'zum': 0.02, 'Frauenstreik19.': 0, 'wahltipp19': 0, 'Gleichstellung': 0.04, 'Lohngleichheit': 0, 'Vereinbarkeit': 0.03, 'Sorgearbeit': 0.045, 'Frauenstreik2019': 0.02, 'darumstarkeSP': 0}",neutral,"[0.7413354, 0.039075, 0.21958958]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Sechs konkrete Forderungen der @spschweiz-Fraktion, wie wir die #Gleichstellung in der kommenden Legislatur – hoffentlich mit einer neuen Mehrheit! – voranbringen wollen: https://t.co/2ulliXR6qA #wahltipp19 #Lohngleichheit #Vereinbarkeit #Elternzeit #Sorgearbeit https://t.co/tKhacZ0ofw",sechs konkrete forderungen fraktion gleichstellung kommend legislatur hoffentlich neu mehrheit voranbringen wahltipp19 lohngleichheit vereinbarkeit elternzeit sorgearbeit,,,,,,,,,,,,,"{'Sechs': 0.08, 'konkrete': 0, 'Forderungen': 0, 'der': 0.04, '-Fraktion': 0, 'wie': 0.04, 'wir': 0, 'die': 0.04, 'Gleichstellung': 0.28, 'in': 0.03, 'kommenden': 0.04, 'Legislatur': 0.1, '–': 0, 'hoffentlich': 0, 'mit': 0, 'einer': 0, 'neuen': 0, 'Mehrheit': 0, 'voranbringen': 0, 'wollen': 0, 'wahltipp19': 0, 'Lohngleichheit': 0, 'Vereinbarkeit': 0, 'Elternzeit': 0, 'Sorgearbeit': 0}",neutral,"[0.78366214, 0.09393882, 0.12239898]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
25.0,25.0,28.0,-0.35,negative,„Frauen verdienen im Schnitt 20 Prozent weniger. (...) Das dürfen wir nicht einfach hinnehmen.“ Klare Worte von Nationalrätin @FWasserfallen an der 1.-Mai-Feier in Bern. Merci! #Gleichstellung #Lohngleichheit #Frauenstreik19 @spschweiz https://t.co/kc5TYPH9lQ,frauen verdienen schneiden prozent wenig dürfen einfach hinnehmen klaren worte nationalrätin mai feier bern merci gleichstellung lohngleichheit frauenstreik19,,,,,,,,,,,,,"{'„': 0, 'Frauen': 0, 'verdienen': 0, 'im': 0, 'Schnitt': 0, 'Prozent': 0, 'weniger': 0, '...': 0, 'Das': 0, 'dürfen': 0, 'wir': 0, 'nicht': 0, 'einfach': 0, 'hinnehmen': 0, '“': 0, 'Klare': 0, 'Worte': 0, 'von': 0, 'Nationalrätin': 0, 'an': 0, 'der': 0, '1.-Mai-Feier': 0, 'in': 0, 'Bern': 0, 'Merci': 0, 'Gleichstellung': 0, 'Lohngleichheit': 0, 'Frauenstreik19': 0}",positive,"[0.030522699, 0.0035819593, 0.96589535]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,Politik muss nicht kompliziert sein - hier die kürzeste 1.-Mai-Rede. #wahltipp19 #Lohngleichheit #Vereinbarkeit @spschweiz https://t.co/UPq3m6j0HQ,politik komplizieren kurz mai rede wahltipp19 lohngleichheit vereinbarkeit,,,,,,,,,,,,,"{'Politik': 0, 'muss': 0.04, 'nicht': 0, 'kompliziert': 0.12, 'sein': 0, 'hier': 0.05, 'die': 0.06, 'kürzeste': 0.12, '1.-Mai-Rede': 0, 'wahltipp19': 0, 'Lohngleichheit': 1.0, 'Vereinbarkeit': 0.3}",positive,"[0.1313238, 0.0048385225, 0.8638376]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,Heute in zwei Monaten ist #Frauenstreik. #wahltipp19: Bereits jetzt passende Streik-Buttons bestellen: https://t.co/NJzSEqUrrc #Gleichstellung #Lohngleichheit #Vereinbarkeit #Frauenjahr @spschweiz @FemmesSPFrauen @spfrauenbern,heute zwei monaten frauenstreik wahltipp19 bereits passend streik buttons bestellen gleichstellung lohngleichheit vereinbarkeit frauenjahr,,,,,,,,,,,,,"{'Heute': 0.09, 'in': 0, 'zwei': 0.02, 'Monaten': 0.15, 'ist': 0.06, 'Frauenstreik': 0.57, 'wahltipp19': 0, 'Bereits': 0, 'jetzt': 0.37, 'passende': 0, 'Streik-Buttons': 0.7849999999999999, 'bestellen': 1.0, 'Gleichstellung': 0.11, 'Lohngleichheit': 0, 'Vereinbarkeit': 0.09, 'Frauenjahr': 0.16}",neutral,"[0.5522472, 0.018049601, 0.4297031]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,Noch genau drei Monate bis zum wichtigsten politischen Termin dieses Jahres nebst den Wahlen. Jetzt in die Agenda eintragen: 14. Juni – #Frauenstreik19. #wahltipp19 #Gleichstellung #Lohngleichheit #Vereinbarkeit #Sorgearbeit @FemmesSPFrauen @spschweiz @spfrauenbern,genau drei monate wichtig politisch termin jahres nebst wahlen agenda eintragen juni frauenstreik19 wahltipp19 gleichstellung lohngleichheit vereinbarkeit sorgearbeit,,,,,,,,,,,,,"{'Noch': 0, 'genau': 0, 'drei': 0.02, 'Monate': 0.02, 'bis': 0.05, 'zum': 0.04, 'wichtigsten': 0.02, 'politischen': 0.03, 'Termin': 0, 'dieses': 0.01, 'Jahres': 0.03, 'nebst': 0, 'den': 0.04, 'Wahlen': 0, 'Jetzt': 0.04, 'in': 0.03, 'die': 0.04, 'Agenda': 0.09, 'eintragen': 0, '14.': 0, 'Juni': 0.03, '–': 0, 'Frauenstreik19.': 0, 'wahltipp19': 0, 'Gleichstellung': 0, 'Lohngleichheit': 0, 'Vereinbarkeit': 0, 'Sorgearbeit': 0}",neutral,"[0.6364035, 0.047764014, 0.31583244]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"Die @spschweiz kämpft seit Jahrzehnten für #Vereinbarkeit von Familie &amp; Beruf, #Lohngleichheit und #Gleichstellung. SP-Fraktionsfrauen im #Nationalrat solidarisch mit all den Frauen, die meist unbezahlte Haus- und #Sorgearbeit leisten. #WeltFrauenTag #8märz #womensday #wahltipp19 https://t.co/8DILmaVcVi",kämpfen seit jahrzehnten vereinbarkeit familie amp beruf lohngleichheit gleichstellung sp fraktionsfrauen nationalrat solidarisch all frauen meist unbezahlt haus sorgearbeit leisten weltfrauentag 8märz womensday wahltipp19,,,,,,,,,,,,,"{'Die': 0.02, 'kämpft': 0, 'seit': 0, 'Jahrzehnten': 0.03, 'für': 0.01, 'Vereinbarkeit': 0.03, 'von': 0, 'Familie': 0.02, 'amp': 0.04, 'Beruf': 0, 'Lohngleichheit': 0, 'und': 0.02, 'Gleichstellung': 0.04, 'SP-Fraktionsfrauen': 0.0275, 'im': 0, 'Nationalrat': 0.02, 'solidarisch': 0, 'mit': 0.02, 'all': 0.01, 'den': 0.02, 'Frauen': 0.03, 'die': 0.02, 'meist': 0.02, 'unbezahlte': 0.03, 'Haus-': 0, 'Sorgearbeit': 0.025, 'leisten': 0, 'WeltFrauenTag': 0, '8märz': 0.035, 'womensday': 0.17, 'wahltipp19': 0}",positive,"[0.41635877, 0.12238156, 0.4612597]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,14.0,-0.7,neutral,"Frühzeitige Kampagnenplanung – gesetzte Termine für politische Aktionen nicht vergessen! – lohnt sich. Etwa zum Thema #Gleichstellung noch heute notieren: Equal Pay Day (22.2.), Frauentag (8.3.), #Frauenstreik (14.6.), Frauen wählen (20.10.) #Lohngleichheit #wahltipp19 @spschweiz",frühzeitige kampagnenplanung gesetzt termine politische aktionen vergessen lohnen etwa thema gleichstellung heute notieren equal pay day frauentag frauenstreik frauen wählen lohngleichheit wahltipp19,,,,,,,,,,,,,"{'Frühzeitige': 0.02, 'Kampagnenplanung': 0.03, '–': 0, 'gesetzte': 0, 'Termine': 0, 'für': 0, 'politische': 0, 'Aktionen': 0, 'nicht': 0, 'vergessen': 0, 'lohnt': 0, 'sich': 0, 'Etwa': 0, 'zum': 0, 'Thema': 0, 'Gleichstellung': 0, 'noch': 0, 'heute': 0, 'notieren': 0, 'Equal': 0, 'Pay': 0, 'Day': 0, '22.2.': 0, 'Frauentag': 0, '8.3.': 0, 'Frauenstreik': 0, '14.6.': 0, 'Frauen': 0, 'wählen': 0, '20.10.': 0, 'Lohngleichheit': 0, 'wahltipp19': 0}",positive,"[0.12455553, 0.0057205805, 0.8697239]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,Heute ist Königinnentag! #Gleichstellung #Vereinbarkeit #Lohngleichheit #spwählen @spkantonbern @spschweiz https://t.co/V45mXh2lMO,heute königinnentag gleichstellung vereinbarkeit lohngleichheit spwählen,,,,,,,,,,,,,"{'Heute': 0.16, 'ist': 0.09, 'Königinnentag': 0.16, 'Gleichstellung': 0.34, 'Vereinbarkeit': 0.34, 'Lohngleichheit': 0, 'spwählen': 0}",positive,"[0.055464167, 0.008065667, 0.9364702]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,Einfach stark! 20‘000 Menschen für #Lohngleichheit auf dem Bundesplatz. #Lohngleichheitjetzt #enough18 https://t.co/AlkUhkgIRd,einfach stark menschen lohngleichheit bundesplatz lohngleichheitjetzt enough18,,,,,,,,,,,,,"{'Einfach': 0, 'stark': 0, '20‘000': 0, 'Menschen': 0.09, 'für': 0.11, 'Lohngleichheit': 0.875, 'auf': 0.07, 'dem': 0.07, 'Bundesplatz': 0.37, 'Lohngleichheitjetzt': 0.8975, 'enough18': 0.77}",positive,"[0.0035886231, 0.0013243887, 0.99508697]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @FWasserfallen: Les femmes sont dans la rue! #Lohngleichheitjetzt @nmasshardt @minlimarti https://t.co/xTjYGy6dHE,les femmes sont dans la rue lohngleichheitjetzt,,,,,,,,,,,,,"{'Les': 0.03, 'femmes': 0.06, 'sont': 0.03, 'dans': 0.02, 'la': 0.03, 'rue': 0, 'Lohngleichheitjetzt': 0}",neutral,"[0.6849936, 0.097916715, 0.2170897]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"#Gleichstellung jetzt! Hier das Manifest unterschreiben: https://t.co/RiACTkdQPR   Endlich #Lohngleichheit, Anerkennung all unserer Arbeit, bessere #Vereinbarkeit von Familie und Beruf, keine Gewalt gegen Frauen. #Frauenjahr https://t.co/Q5W3RifPUO",gleichstellung manifest unterschreiben endlich lohngleichheit anerkennung all arbeit gut vereinbarkeit familie beruf gewalt frauen frauenjahr,,,,,,,,,,,,,"{'Gleichstellung': 0.32, 'jetzt': 0.08, 'Hier': 0.1, 'das': 0, 'Manifest': 0, 'unterschreiben': 0.13, 'Endlich': 1.0, 'Lohngleichheit': 0, 'Anerkennung': 0.81, 'all': 0.16, 'unserer': 0.18, 'Arbeit': 0.04, 'bessere': 0.17, 'Vereinbarkeit': 0.05, 'von': 0, 'Familie': 0.03, 'und': 0.07, 'Beruf': 0, 'keine': 0, 'Gewalt': 0.11, 'gegen': 0.08, 'Frauen': 0.02, 'Frauenjahr': 0.09}",positive,"[0.032706436, 0.012980439, 0.9543131]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,100.0,86.0,0.5666666666666667,neutral,"Eindrückliches Podium an Feier zu „50 Jahre #Frauenstimmrecht in der Stadt Bern“. Ein grosses Merci einmal mehr allen Pionierinnen. Dank und mit euch haben wir schon viel erreicht, aber es gibt noch viel zu tun ... #Gleichstellung #Lohngleichheit #Vereinbarkeit https://t.co/2HZhJZKXyl",eindrücklich podium feier jahre frauenstimmrecht stadt bern grosses merci mehr pionierinnen danken schon erreichen geben tun gleichstellung lohngleichheit vereinbarkeit,,,,,,,,,,,,,"{'Eindrückliches': 0.04, 'Podium': 0.04, 'an': 0, 'Feier': 0.05, 'zu': 0, '„': 0, 'Jahre': 0, 'Frauenstimmrecht': 0, 'in': 0, 'der': 0, 'Stadt': 0, 'Bern': 0, '“': 0, 'Ein': 0, 'grosses': 0, 'Merci': 0, 'einmal': 0, 'mehr': 0, 'allen': 0, 'Pionierinnen': 0, 'Dank': 0, 'und': 0, 'mit': 0, 'euch': 0, 'haben': 0, 'wir': 0, 'schon': 0, 'viel': 0, 'erreicht': 0, 'aber': 0, 'es': 0, 'gibt': 0, 'noch': 0, 'tun': 0, '...': 0, 'Gleichstellung': 0, 'Lohngleichheit': 0, 'Vereinbarkeit': 0}",positive,"[0.121979676, 0.03759462, 0.84042567]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Und die ganze SP-Fraktion heute im Le Matin. #IwearBlack #Lohngleichheit #Nichtszufeiern #Frauentag @spschweiz https://t.co/8X1rgKLLmO,ganze sp fraktion heute le matin iwearblack lohngleichheit nichtszufeiern frauentag,,,,,,,,,,,,,"{'Und': 0.08, 'die': 0.04, 'ganze': 0.06, 'SP-Fraktion': 0.05, 'heute': 0.09, 'im': 0, 'Le': 0.04, 'Matin': 0, 'IwearBlack': 0.85, 'Lohngleichheit': 0.62, 'Nichtszufeiern': 0, 'Frauentag': 0.05}",positive,"[0.03605928, 0.0046118475, 0.9593289]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,#IwearBlack auch im Berner Stadtrat. #Lohngleichheit #Frauentag #Gleichstellung https://t.co/Zw4TFxsNCw,iwearblack berner stadtrat lohngleichheit frauentag gleichstellung,,,,,,,,,,,,,"{'IwearBlack': 0.32, 'auch': 0.18, 'im': 0, 'Berner': 0, 'Stadtrat': 0.11000000000000001, 'Lohngleichheit': 0.7849999999999999, 'Frauentag': 0.42, 'Gleichstellung': 0.37}",positive,"[0.017886782, 0.002369867, 0.9797434]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
