answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3391,absa_sentiment_3391,absa_scores_3391,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3471,absa_sentiment_3471,absa_scores_3471,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
75.0,75.0,71.0,0.3333333333333333,neutral,"@TedBurck @LonzaGroup @baloise_ch @MerianIselin @HerzogdeMeuron @UltraBragAG Der Staat würde nicht vorschreiben, welche Löhne gezahlt werden, sondern einen Mindestlohn (#overachieving erlaubt). Eine sozialpolitische Massnahme, die das Bundesgericht bestätigt hat.",staat vorschreiben welch löhnen zahlen mindestlohn overachieving erlauben sozialpolitisch massnahme bundesgericht bestätigen,,,,,,,,,,,,,,,,,,,"{'Der': 0.05, 'Staat': 0.13, 'würde': 0.19, 'nicht': 0.15, 'vorschreiben': 0.36, 'welche': 0, 'Löhne': 0.13, 'gezahlt': 0.19, 'werden': 0, 'sondern': 0.99, 'einen': 0.17, 'Mindestlohn': 0.88, 'overachieving': 0.22, 'erlaubt': 0, 'Eine': 0, 'sozialpolitische': 0, 'Massnahme': 0.19, 'die': 0.05, 'das': 0.05, 'Bundesgericht': 0.05500000000000001, 'bestätigt': 0.18, 'hat': 0}",neutral,"[0.9624506, 0.009386731, 0.028162612]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @BaselStadt: Für einen kantonalen Mindestlohn: Die Wirtschafts- und Abgabekommission einigt sich auf Gegenvorschlag https://t.co/xCZiIJn…,kantonalen mindestlohn wirtschafts abgabekommission gegenvorschlag,,,,,,,,,,,,,,,,,,,"{'Für': 1.0, 'einen': 0.08, 'kantonalen': 0.34, 'Mindestlohn': 0.935, 'Die': 0.09, 'Wirtschafts-': 0.05, 'und': 0.06, 'Abgabekommission': 0.1, 'einigt': 0, 'sich': 0, 'auf': 0.09, 'Gegenvorschlag': 0.30500000000000005}",neutral,"[0.77618724, 0.016271982, 0.20754072]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@rudolf_mohler @NZZ Wenn die Partnerschaft darin besteht, dass der Staat mittels PV etc. die extern. Kosten übernehmen muss, scheint etwas im Argen zu sein und wie in NE ein #Mindestlohn sinnvoll (gibt deswegen auch in BS zT schon NAV).",partnerschaft darin bestehen staat mittels pv etc extern kosten übernehmen scheinen arg ne mindestlohn sinnvoll geben deswegen bs zt schon nav,,,,,,,,,,,,,,,,,,,"{'Wenn': 0, 'die': 0.07, 'Partnerschaft': 0.11, 'darin': 0.23, 'besteht': 0.05, 'dass': 0.08, 'der': 0.07, 'Staat': 0.11, 'mittels': 0.04, 'PV': 0.08, 'etc.': 0, 'extern': 0.09, 'Kosten': 0.09, 'übernehmen': 0.04, 'muss': 0.04, 'scheint': 0.06, 'etwas': 0, 'im': 0, 'Argen': 0, 'zu': 0.04, 'sein': 0, 'und': 0.17, 'wie': 0, 'in': 0.23, 'NE': 0, 'ein': 0, 'Mindestlohn': 0.8200000000000001, 'sinnvoll': 0, 'gibt': 0, 'deswegen': 0.04, 'auch': 0, 'BS': 0.15, 'zT': 0, 'schon': 0, 'NAV': 0}",positive,"[0.4161725, 0.0897658, 0.49406168]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @srfnews: 96 Prozent befürworten Strom aus erneuerbaren Quellen: Die #Energiewende stösst auf breite Akzeptanz in der Schweizer Bevölker…,prozent befürworten strom erneuerbaren quellen energiewende stösst breit akzeptanz schweizer bevölker,,,,,,,,,,,,,,,,,,,,,,"{'Prozent': 0.07, 'befürworten': 0, 'Strom': 0, 'aus': 0, 'erneuerbaren': 1.0, 'Quellen': 0.36, 'Die': 0.03, 'Energiewende': 0, 'stösst': 0, 'auf': 0, 'breite': 0, 'Akzeptanz': 0, 'in': 0.04, 'der': 0.03, 'Schweizer': 0.02, 'Bevölker': 0, '…': 0}",neutral,"[0.73553467, 0.034767855, 0.22969748]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @LeibnizWGL: Raus aus dem Dampfzeitalter!
Die #Kernfusion wird den #Klimawandel nicht aufhalten. #ErneuerbareEnergien aber haben das Pot…",raus dampfzeitalter kernfusion klimawandel aufhalten erneuerbareenergien pot,,,,,,,,,,,,,,,,,,,,,,"{'Raus': 0.04, 'aus': 0.04, 'dem': 0.13, 'Dampfzeitalter': 0.0475, 'Die': 0.13, 'Kernfusion': 0.095, 'wird': 0.06, 'den': 0.13, 'Klimawandel': 0.155, 'nicht': 0.08, 'aufhalten': 0.07, 'ErneuerbareEnergien': 0.63, 'aber': 0, 'haben': 0.66, 'das': 0, 'Pot': 0.17, '…': 0}",positive,"[0.0009339491, 0.0011976846, 0.9978683]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @FSHornschild: Erneuerbare-Energien-Gesetz (EEG) hat Deutschland zum 🌍 Champion in Photovoltaik-Branche gemacht. Dann hat Industrie-Lobb…,erneuerbare energien gesetz eeg deutschland champion photovoltaik branche industrie lobb,,,,,,,,,,,,,,,,,,,,,,"{'Erneuerbare-Energien-Gesetz': 0.08875, 'EEG': 0, 'hat': 0, 'Deutschland': 0.16, 'zum': 0.12, 'Champion': 0.16, 'in': 0.12, 'Photovoltaik-Branche': 0.21, 'gemacht': 0, 'Dann': 1.0, 'Industrie-Lobb': 0.6, '…': 0}",positive,"[0.34763855, 0.028879298, 0.6234821]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @watson_news: Das E-Voting der Post ist offiziell gehackt – so reagieren Bund, Post und die Hacker. https://t.co/e6ZwW9sTfb",e voting post offiziell hacken reagieren bund post hacker,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.04, 'E-Voting': 0, 'der': 0.04, 'Post': 0, 'ist': 0.11, 'offiziell': 1.0, 'gehackt': 0, '–': 0, 'so': 0, 'reagieren': 0, 'Bund': 0, 'und': 0, 'die': 0, 'Hacker': 0}",negative,"[0.2419966, 0.7340959, 0.023907611]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @dani_graf: 👉 Heute wird die Volksinitiative für ein 5-jähriges E-Voting-Moratorium vorgestellt. Dahinter stehen Sicherheits- und IT-Fac…,heute volksinitiative jährig e voting moratorium vorstellen dahinter stehen sicherheits it fac,,,,,,,,,,,,,,,,,,,,,,,,,"{'Heute': 0.14, 'wird': 0, 'die': 0.17, 'Volksinitiative': 0.15000000000000002, 'für': 0.08, 'ein': 0, '5-jähriges': 0.045, 'E-Voting-Moratorium': 0, 'vorgestellt': 0.08, 'Dahinter': 0.43, 'stehen': 0, 'Sicherheits-': 0.33, 'und': 0.39, 'IT-Fac': 0, '…': 0}",neutral,"[0.71685934, 0.064309984, 0.2188307]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,RT @srfbasel: Basler Grüne wollen e-Voting-Projekt stoppen https://t.co/Cm5SDmWpj2,basler grüne e voting projekt stoppen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Basler': 0, 'Grüne': 0, 'wollen': 1.0, 'e-Voting-Projekt': 0, 'stoppen': 0.97}",neutral,"[0.54618627, 0.15405817, 0.2997556]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @jungegruene_ch: Unsere Pensionskassen sollen kein Geld in Firmen investieren, die Kriegsmaterial herstellen. Darum Ja zur Kriegsgeschäf…",pensionskassen sollen geld firmen investieren kriegsmaterial herstellen darum ja kriegsgeschäf,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Unsere': 0.05, 'Pensionskassen': 0.12, 'sollen': 0.08, 'kein': 0, 'Geld': 0.18, 'in': 0.15, 'Firmen': 0.39, 'investieren': 0.22, 'die': 0, 'Kriegsmaterial': 0.565, 'herstellen': 0, 'Darum': 0, 'Ja': 0, 'zur': 0.04, 'Kriegsgeschäf': 0.12, '…': 0}",neutral,"[0.67083967, 0.011327006, 0.31783333]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @GrueneCH: «Schweizer Unternehmen haben im ersten Halbjahr Kriegsmaterial im Wert von 501 Millionen Franken exportiert – fast doppelt so…,schweizer unternehmen erst halbjahr kriegsmaterial wert millionen franken exportieren fast doppeln,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Schweizer': 0, 'Unternehmen': 0, 'haben': 0, 'im': 0, 'ersten': 0, 'Halbjahr': 0, 'Kriegsmaterial': 0, 'Wert': 0, 'von': 0, 'Millionen': 0, 'Franken': 0, 'exportiert': 0, '–': 0, 'fast': 0, 'doppelt': 0, 'so': 0, '…': 0}",neutral,"[0.8231167, 0.11276817, 0.06411514]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @GrueneCH: 📣Medienmitteilung: @marionnasch zur #Kriegsgeschäfte-Initiative:«Unser Geld finanziert Kriegsmaterial wie Atombomben od. chem…,medienmitteilung kriegsgeschäfte initiative geld finanzieren kriegsmaterial atombomben od chem,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Medienmitteilung': 0.04, 'zur': 0.03, 'Kriegsgeschäfte-Initiative:«Unser': 0.14500000000000002, 'Geld': 0.25, 'finanziert': 0, 'Kriegsmaterial': 0.61, 'wie': 0, 'Atombomben': 0.295, 'od': 0, 'chem': 0.16, '…': 0}",positive,"[0.107279114, 0.003422946, 0.88929796]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @GrueneCH: 2018 hat die 🇨🇭 Kriegsmaterial im Wert von 510 Mio CHF exportiert. Dies auch in Länder, die im Jemenkrieg involviert sind. Si…",kriegsmaterial wert mio chf exportieren länder jemenkrieg involvieren si,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'hat': 0, 'die': 0, '🇨': 0, '🇭': 0, 'Kriegsmaterial': 0, 'im': 0, 'Wert': 0, 'von': 0, 'Mio': 0, 'CHF': 0, 'exportiert': 0, 'Dies': 0, 'auch': 0, 'in': 0, 'Länder': 0, 'Jemenkrieg': 0, 'involviert': 0, 'sind': 0, 'Si': 0, '…': 0}",positive,"[0.27940688, 0.016484484, 0.7041087]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @marionnasch: 1/4 Auszug aus der MM der Sicherheitspolit. Kommission @ParlCH zu der Beschaffung neuer Kampfflugzeuge: ""Die Kommission ni…",auszug mm sicherheitspolit kommission beschaffung neu kampfflugzeuge kommission ni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Auszug': 0, 'aus': 0, 'der': 0.64, 'MM': 0.14, 'Sicherheitspolit': 0.155, 'Kommission': 0.62, 'zu': 0, 'Beschaffung': 0.27, 'neuer': 0, 'Kampfflugzeuge': 0, 'Die': 0.64, 'ni': 0.92, '…': 0}",neutral,"[0.90376973, 0.025955293, 0.07027497]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,RT @EvaStrub: Die Stimmberechtigten wollen nicht Milliarden ausgeben für neue Kampfflugzeuge. Diese Milliarden bräuchten wir in der Klimapo…,stimmberechtigt milliarden ausgeben neue kampfflugzeuge milliarden bräuchten klimapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.06, 'Stimmberechtigten': 0.33, 'wollen': 0.15, 'nicht': 0.16, 'Milliarden': 0.16, 'ausgeben': 0, 'für': 0, 'neue': 1.0, 'Kampfflugzeuge': 0, 'Diese': 0, 'bräuchten': 0.135, 'wir': 0, 'in': 0.04, 'der': 0.06, 'Klimapo': 0, '…': 0}",neutral,"[0.44154283, 0.2770612, 0.28139603]",,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,RT @GrueneCH: Heute berät das Parlament die Beschaffung neuer Kampfflugzeuge. Wir GRÜNE finden: Was für eine absurde Prioritätensetzung! 6…,heute beraten parlament beschaffung neu kampfflugzeuge grüne finden absurd prioritätensetzung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Heute': 0.3, 'berät': 0, 'das': 0, 'Parlament': 0.09, 'die': 0.06, 'Beschaffung': 0.1, 'neuer': 0, 'Kampfflugzeuge': 0, 'Wir': 0.12, 'GRÜNE': 0, 'finden': 0, 'Was': 0, 'für': 0, 'eine': 0, 'absurde': 0.35, 'Prioritätensetzung': 0.18, '…': 0}",neutral,"[0.9338489, 0.033350457, 0.03280057]",,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,negative,"RT @KrebsYves: «Ich setze mich für Bürokratie-Abbau ein». Gähn. «Ich will den Wirtschaftsstandort Basel stärken, und die Digitalisierung an…",setzen bürokratie abbau gähn wirtschaftsstandort basel stärken digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Ich': 0, 'setze': 0, 'mich': 0, 'für': 0, 'Bürokratie-Abbau': 0, 'ein': 0, '»': 0, 'Gähn': 0, 'will': 0, 'den': 0, 'Wirtschaftsstandort': 0, 'Basel': 0, 'stärken': 0, 'und': 0, 'die': 0, 'Digitalisierung': 0, 'an': 0, '…': 0}",positive,"[0.33199117, 0.008351013, 0.6596579]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @th_schmid: hier halte ich digitalisierung tatsächlich für den königsweg. https://t.co/4Cas6tACsS,halte digitalisierung tatsächlich königsweg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'hier': 0.15, 'halte': 0, 'ich': 0.52, 'digitalisierung': 0, 'tatsächlich': 0, 'für': 0, 'den': 0.11, 'königsweg': 0.08}",neutral,"[0.900283, 0.051356222, 0.048360836]",,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @GrueneCH: Digitalisierung aber richtig: Ja zur elektronischen 🆔 - ausgestellt vom Staat und nicht von 🚫 privaten Unternehmen. Nur 👉 so…,digitalisierung richtig ja elektronisch ausstellen staat privat unternehmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Digitalisierung': 0, 'aber': 0.36, 'richtig': 0.35, 'Ja': 0.03, 'zur': 0.04, 'elektronischen': 0.03, '🆔': 0, 'ausgestellt': 0, 'vom': 0, 'Staat': 0, 'und': 0, 'nicht': 0, 'von': 0, 'privaten': 0, 'Unternehmen': 0, 'Nur': 0, 'so': 0, '…': 0}",neutral,"[0.69762313, 0.03813635, 0.26424047]",,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,RT @GrueneCH: 📻 Spannendes Gespräch mit Leni Robert. Umweltschutz und Gleichstellung hatten für sie schon immer Priorität. Die Pionierin sa…,spannend gespräch leni robert umweltschutz gleichstellung schon immer priorität pionierin sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Spannendes': 0.1, 'Gespräch': 0.17, 'mit': 0.18, 'Leni': 0.18, 'Robert': 0.15, 'Umweltschutz': 0.865, 'und': 0.5, 'Gleichstellung': 1.0, 'hatten': 0, 'für': 0.08, 'sie': 0, 'schon': 0, 'immer': 0.2, 'Priorität': 0.46, 'Die': 0.11, 'Pionierin': 0.24, 'sa': 0, '…': 0}",positive,"[0.0012079024, 0.0010899089, 0.9977022]",,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"RT @GrueneCH: 💚 @Greenpeace empfiehlt Politiker*innen zur Wahl, «die sich glaubhaft für einen starken Klima- und Umweltschutz einsetzen.» W…",empfehlen politiker innen wahl glaubhaft stark klima umweltschutz einsetzen w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'empfiehlt': 1.0, 'Politiker*innen': 0, 'zur': 0.1, 'Wahl': 0, '«': 0, 'die': 0, 'sich': 0, 'glaubhaft': 0, 'für': 0, 'einen': 0, 'starken': 0, 'Klima-': 0, 'und': 0, 'Umweltschutz': 0, 'einsetzen': 0, '»': 0, 'W': 0, '…': 0}",positive,"[0.01037531, 0.010074434, 0.9795503]",,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @srfdata: Umweltschutz, AHV, Flüchtlinge – jedes Jahr nennen Schweizerinnen und Schweizer ihre 5 grössten Sorgen. Aber was steckt dahint…",umweltschutz ahv flüchtlinge jed jahr nennen schweizerinnen schweizer grössten sorgen stecken dahint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Umweltschutz': 0.26, 'AHV': 0.1, 'Flüchtlinge': 0.05, '–': 0, 'jedes': 0, 'Jahr': 0, 'nennen': 0, 'Schweizerinnen': 0, 'und': 0, 'Schweizer': 0, 'ihre': 0, 'grössten': 0, 'Sorgen': 0, 'Aber': 0, 'was': 0, 'steckt': 0, 'dahint': 0, '…': 0}",positive,"[0.0015187343, 0.0010864633, 0.9973948]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @DominikBeeler: @isaacreber wird Vorsteher der Bau- und Umweltschutzdirektion😃👍
Jetzt kann es endlich vorwärtsgehen in der Verkehrspolit…",vorsteher bau umweltschutzdirektion endlich vorwärtsgehen verkehrspolit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'wird': 0, 'Vorsteher': 0, 'der': 0.16, 'Bau-': 0, 'und': 0.37, 'Umweltschutzdirektion': 0.8474999999999999, 'Jetzt': 1.0, 'kann': 0.16, 'es': 0, 'endlich': 0, 'vorwärtsgehen': 0.08, 'in': 0.1, 'Verkehrspolit': 0.26, '…': 0}",positive,"[0.47041172, 0.05298485, 0.47660336]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@sacovo @JUSOBS @spschweiz @JusoSchweiz @klimastreik Schön wärs. Wenn gleichzeitig die Verantwortlichen das #Ozeanium nicht ablehnen, wird klar: für wen Umweltschutz nicht nur ein Lippenbekenntnis ist, wählt @GrueneCH.
#Klimawahl2019",schön wärs gleichzeitig verantwortlich ozeanium ablehnen klaren wer umweltschutz lippenbekenntnis wählen klimawahl2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Schön': 0.02, 'wärs': 0.02, 'Wenn': 0, 'gleichzeitig': 0, 'die': 0.05, 'Verantwortlichen': 0.05, 'das': 0, 'Ozeanium': 0, 'nicht': 0.17, 'ablehnen': 0, 'wird': 0, 'klar': 0.04, 'für': 0.15, 'wen': 0, 'Umweltschutz': 0.615, 'nur': 0, 'ein': 0, 'Lippenbekenntnis': 0.395, 'ist': 0, 'wählt': 0, 'Klimawahl2019': 0.04}",positive,"[0.33939058, 0.04492958, 0.6156798]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @BR_Sprecher: Die Schweiz kandidiert für einen Sitz als Mitglied im #UNO-#Sicherheitsrat für 2023/24. In einem Bericht zeigt der Bundesr…,schweiz kandidieren sitzen mitglied uno sicherheitsrat bericht zeigen bundesr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.19, 'Schweiz': 0.06, 'kandidiert': 0.09, 'für': 0.05, 'einen': 0.1, 'Sitz': 0.05, 'als': 0, 'Mitglied': 0, 'im': 0, 'UNO-#Sicherheitsrat': 0.045, '24.': 0, 'In': 0.22, 'einem': 0, 'Bericht': 0, 'zeigt': 0, 'der': 0.19, 'Bundesr': 0, '…': 0}",neutral,"[0.8820696, 0.106496036, 0.011434346]",,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @ChBadertscher: 2011 wurde beschlossen, die Entwicklungshilfe auf 0.5% des Bruttonationaleinkommens zu erhöhen. Mit der neuen IZA-Botsch…",beschließen entwicklungshilfe bruttonationaleinkommens erhöhen neu iza botsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'wurde': 0, 'beschlossen': 0.22, 'die': 0.64, 'Entwicklungshilfe': 0.26, 'auf': 0, '0.5': 0, 'des': 0, 'Bruttonationaleinkommens': 0.2325, 'zu': 0.07, 'erhöhen': 0, 'Mit': 0.6, 'der': 0.64, 'neuen': 1.0, 'IZA-Botsch': 0, '…': 0}",neutral,"[0.6224372, 0.17976344, 0.19779943]",,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @RegulaRytz: ""Die biologische Landwirtschaft bringt tiefere Erträge, ist arbeitsintensiv und mit hohen Risiken verbunden"", behaupteten d…",biologische landwirtschaft bringen tief erträge arbeitsintensiv hoch risiken verbinden behaupten d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.67, 'biologische': 0.18, 'Landwirtschaft': 0, 'bringt': 0.3, 'tiefere': 0, 'Erträge': 0, 'ist': 0.21, 'arbeitsintensiv': 0.085, 'und': 0.06, 'mit': 0.07, 'hohen': 0.09, 'Risiken': 0.16, 'verbunden': 0, 'behaupteten': 1.0, 'd': 0, '…': 0}",positive,"[0.21157004, 0.12037519, 0.6680548]",positive
50.0,75.0,57.0,0.0,neutral,RT @BajourBasel: Die Trinkwasser- und die Pestizidinitiative wollen die Landwirtschaft revolutionieren. Und spalten die Landwirt*innen. Was…,trinkwasser pestizidinitiative landwirtschaft revolutionieren spalten landwirt innen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.09, 'Trinkwasser-': 0.03, 'und': 0.12, 'die': 0.09, 'Pestizidinitiative': 0.07, 'wollen': 0.15, 'Landwirtschaft': 0.05, 'revolutionieren': 0.24, 'Und': 0.12, 'spalten': 0, 'Landwirt*innen': 0.12, 'Was': 0, '…': 0}",positive,"[0.253674, 0.034015764, 0.7123102]",neutral
50.0,75.0,57.0,0.0,neutral,RT @GrueneCH: Die bürgerliche Mehrheit schiebt die dringend nötige Reform der Landwirtschaft auf die lange Bank. 🙄 @Kilian_Baumann zu diese…,bürgerliche mehrheit schieben dringen nötig reform landwirtschaft lang bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.13, 'bürgerliche': 0.11, 'Mehrheit': 0.13, 'schiebt': 0, 'die': 0.13, 'dringend': 0.1, 'nötige': 0, 'Reform': 0.19, 'der': 0.13, 'Landwirtschaft': 0.08, 'auf': 0.13, 'lange': 0, 'Bank': 0, 'zu': 1.0, 'diese': 0, '…': 0}",positive,"[0.3627721, 0.03417073, 0.6030572]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @klinglergeorg: 👉#Treibhausgasemissionen der Importe landwirtschaftlicher Güter in die #Schweiz. 

Wofür wird das #Soja gebraucht? Zu 81…",treibhausgasemissionen importe landwirtschaftlich güter schweiz wofür soja gebrauchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Treibhausgasemissionen': 0.0925, 'der': 0.15, 'Importe': 0, 'landwirtschaftlicher': 0.1, 'Güter': 0.07, 'in': 0, 'die': 0.15, 'Schweiz': 0.08, 'Wofür': 0.725, 'wird': 0, 'das': 0, 'Soja': 0, 'gebraucht': 0, 'Zu': 0, '…': 0}",neutral,"[0.90791696, 0.02172676, 0.07035631]",neutral
100.0,100.0,100.0,1.0,neutral,RT @GrueneCH: Gute Nachricht für die Schweizer Landwirtschaft 🌱: Der Bundesrat will das Gentech-Moratorium verlängern – und es gilt auch fü…,gut nachricht schweizer landwirtschaft bundesrat gentech moratorium verlängern gelten fü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gute': 0, 'Nachricht': 0.27, 'für': 0.42, 'die': 0.07, 'Schweizer': 1.0, 'Landwirtschaft': 1.0, 'Der': 0.07, 'Bundesrat': 0.14500000000000002, 'will': 0, 'das': 0, 'Gentech-Moratorium': 0, 'verlängern': 0.08, '–': 0, 'und': 0, 'es': 0, 'gilt': 0, 'auch': 0, 'fü': 0, '…': 0}",positive,"[0.124953695, 0.00956823, 0.86547804]",positive
50.0,75.0,57.0,0.0,neutral,"RT @GrueneCH: Wir GRÜNE engagieren uns für eine nachhaltige, regionale, bäuerliche, pestizid- und gentechfreie Landwirtschaft. 🌱

Unterstüt…",grüne engagieren nachhaltig regionale bäuerlich pestizid gentechfreie landwirtschaft unterstüt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.56, 'GRÜNE': 0, 'engagieren': 0, 'uns': 0, 'für': 0, 'eine': 0, 'nachhaltige': 0.86, 'regionale': 0.26, 'bäuerliche': 0.3, 'pestizid-': 0, 'und': 0.18, 'gentechfreie': 0, 'Landwirtschaft': 0.52, 'Unterstüt': 0.57, '…': 0}",positive,"[0.00097466883, 0.0009681829, 0.99805707]",neutral
100.0,100.0,100.0,1.0,neutral,"RT @klinglergeorg: Klare Worte zum #Klima aus dem #Agrarbericht2019: ‚Die Entwicklung der landwirtschaftlichen THG-Emissionen zeigt, dass d…",klaren worte klima agrarbericht2019 entwicklung landwirtschaftlich thg emissionen zeigen d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Klare': 0, 'Worte': 0.06, 'zum': 0.51, 'Klima': 0.07, 'aus': 0, 'dem': 0.51, 'Agrarbericht2019': 0.06, '‚': 0, 'Die': 0, 'Entwicklung': 0, 'der': 0, 'landwirtschaftlichen': 0, 'THG-Emissionen': 0, 'zeigt': 0, 'dass': 0, 'd': 0, '…': 0}",positive,"[0.16720517, 0.03205319, 0.8007417]",positive
50.0,75.0,57.0,0.0,negative,RT @SusanneSlo: Wir subventionieren mit der Landwirtschaft die Verschmutzung unserer eigenen Gewässer. Wer stoppt diesen Irrsinn? Hier ist…,subventionieren landwirtschaft verschmutzung eigen gewässer wer stoppen irrsinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.22, 'subventionieren': 0.88, 'mit': 1.0, 'der': 0.11, 'Landwirtschaft': 1.0, 'die': 0.11, 'Verschmutzung': 0.36, 'unserer': 0.14, 'eigenen': 0.17, 'Gewässer': 0.6, 'Wer': 0.12, 'stoppt': 0, 'diesen': 0.04, 'Irrsinn': 0.13, 'Hier': 0.04, 'ist': 0.03, '…': 0}",neutral,"[0.62259144, 0.022273423, 0.3551351]",neutral
