answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3421,absa_sentiment_3421,absa_scores_3421,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3439,absa_sentiment_3439,absa_scores_3439,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3471,absa_sentiment_3471,absa_scores_3471,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
75.0,75.0,71.0,0.3333333333333333,neutral,"Erstaunliche Diskussion über ‚Marktpreise‘ unter 2 Gemeinwesen. Verfassung @kanton_bern verlangt explizit Unterstützung des gemeinnützigen Wohnungsbaus. Absurde Idee, dass der Kanton Boden zu spekulativen ‚Marktpreisen’ verkaufen sollte (für Luxuslofts?) https://t.co/3DS8zBOCfg https://t.co/oqVYnHV0UA",erstaunlich diskussion marktpreise gemeinwesen verfassung verlangen explizit unterstützung gemeinnützig wohnungsbaus absurd idee kanton boden spekulativ marktpreisen verkaufen sollen luxuslofts,,,,,,,,,,"{'Erstaunliche': 0.06, 'Diskussion': 0.05, 'über': 0, '‚': 0, 'Marktpreise': 0, '‘': 0, 'unter': 0, 'Gemeinwesen': 0, 'Verfassung': 0, 'verlangt': 0, 'explizit': 0, 'Unterstützung': 0, 'des': 0, 'gemeinnützigen': 0, 'Wohnungsbaus': 0, 'Absurde': 0, 'Idee': 0, 'dass': 0, 'der': 0, 'Kanton': 0, 'Boden': 0, 'zu': 0, 'spekulativen': 0, 'Marktpreisen': 0, '’': 0, 'verkaufen': 0, 'sollte': 0, 'für': 0, 'Luxuslofts': 0}",positive,"[0.17669295, 0.12826079, 0.69504625]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"Die Zusammenarbeit und Fusion zwischen ⁦@Bern_Stadt⁩ und #Ostermundigen macht Sinn. Sozialer Wohnungsbau 🏡 , das verbindende Tram 🚊 &amp;  🚴‍♀️-Bahnen, innovative und integrative Sozialpolitik. #zämegeits Berner Fusionsprojekt gerät unter Druck 
https://t.co/ZZ8Eh0ER6w",zusammenarbeit fusion ostermundigen sinn sozial wohnungsbau verbindend tram amp bahnen innovative integrative sozialpolitik zämegeits berner fusionsprojekt geraten druck,,,,,,,,,,"{'Die': 0.09, 'Zusammenarbeit': 0, 'und': 0, 'Fusion': 0.05, 'zwischen': 0.04, '\u2066\u2069': 0, 'Ostermundigen': 0, 'macht': 0, 'Sinn': 0, 'Sozialer': 0, 'Wohnungsbau': 0, 'das': 0, 'verbindende': 0, 'Tram': 0, 'amp': 0, '\u200d️-Bahnen': 0, 'innovative': 0, 'integrative': 0, 'Sozialpolitik': 0, 'zämegeits': 0, 'Berner': 0, 'Fusionsprojekt': 0, 'gerät': 0, 'unter': 0, 'Druck': 0}",positive,"[0.0023319377, 0.0013287734, 0.9963393]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"@CVP_PDC @martin_candinas Und wo in den Gemeinden hat die @CVP_PDC Initiativen für die Förderung  des gemeinnützigen Wohnungsbaus in Städten nd Gemeinden unterstützt? Jedenfalls weder in Luzern, noch in Chur. Und auch in @Bern_Stadt nicht.",gemeinden initiativen förderung gemeinnützig wohnungsbaus städten nd gemeinden unterstützen jedenfalls weder luzern chur,,,,,,,,,,"{'Und': 0.03, 'wo': 0.08, 'in': 0.04, 'den': 0.31, 'Gemeinden': 0.09, 'hat': 0, 'die': 0.31, 'Initiativen': 0.52, 'für': 0.47, 'Förderung': 0, 'des': 0, 'gemeinnützigen': 0, 'Wohnungsbaus': 1.0, 'Städten': 0.09, 'nd': 0, 'unterstützt': 0, 'Jedenfalls': 0.04, 'weder': 0.04, 'Luzern': 0, 'noch': 0, 'Chur': 0, 'auch': 0.02, 'nicht': 0.07}",positive,"[0.21665695, 0.078904286, 0.70443875]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,Wer den Gemeinnützigen Wohnungsbau kennt - wie Willisau - kennt und schätzt die Vorteile! Darum JA am 9.2.20 zur @Wohninitiative! https://t.co/D8D1Wr0bu4,wer gemeinnützig wohnungsbau kennen willisau kennen schätzen vorteile darum ja,,,,,,,,,,"{'Wer': 0.16, 'den': 0.24, 'Gemeinnützigen': 0, 'Wohnungsbau': 1.0, 'kennt': 0.42, 'wie': 0, 'Willisau': 0.41, 'und': 0.13, 'schätzt': 0.67, 'die': 0.24, 'Vorteile': 0, 'Darum': 0, 'JA': 0.13, 'am': 0, '9.2.20': 0, 'zur': 0.16}",positive,"[0.01315394, 0.0024568036, 0.98438925]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"«Mobilität ist zu günstig» Spannendes Interview mit ⁦@fragroba⁩ über städtische Klimapolitik, Mobilität und gemeinnützigen Wohnungsbau ⁦@Bern_Stadt⁩  https://t.co/AuiF3TYCby",mobilität günstig spannend interview städtische klimapolitik mobilität gemeinnützig wohnungsbau,,,,,,,,,,"{'«': 0, 'Mobilität': 0, 'ist': 0, 'zu': 0, 'günstig': 0, '»': 0, 'Spannendes': 0, 'Interview': 0, 'mit': 0, '\u2066\u2069': 0, 'über': 0, 'städtische': 0, 'Klimapolitik': 0, 'und': 0, 'gemeinnützigen': 0, 'Wohnungsbau': 0}",positive,"[0.0046369666, 0.0031891202, 0.9921739]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,Bad news! Wohnen in Bern wird teurer! Wirksames Gegenmittel: Gegen teurere Mieten hilft der Ausbau des gemeinnützigen Wohnungsbau mit der ⁦@Wohninitiative⁩!  https://t.co/X3KmDWQVOJ,bad news wohnen bern teuer wirksam gegenmittel teuer mieten helfen ausbau gemeinnützig wohnungsbau,,,,,,,,,,"{'Bad': 0.08, 'news': 0.05, 'Wohnen': 0, 'in': 0.04, 'Bern': 0.05, 'wird': 0, 'teurer': 0.045, 'Wirksames': 0.08, 'Gegenmittel': 0.19, 'Gegen': 0.12, 'teurere': 0.045, 'Mieten': 0, 'hilft': 0.17, 'der': 0.1, 'Ausbau': 1.0, 'des': 0, 'gemeinnützigen': 0, 'Wohnungsbau': 1.0, 'mit': 0.17, '\u2066\u2069': 0}",positive,"[0.009096918, 0.009655653, 0.9812475]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.25,neutral,"Wer Bahnhöfe 🚉 versetzt, soll auch den gemeinnützigen Wohnungsbau fördern und bezahlbare Wohnungen 🏚🏘🏗🏡 bauen, mindestens 50% - gerne mehr! Was ist in #Burgdorf geplant @blsAG? @annadequervain @Mieterverband @Wohninitiative https://t.co/rKZa6hh3zw",wer bahnhöfe versetzen gemeinnützig wohnungsbau fördern bezahlbare wohnungen bauen mindestens gerne mehr burgdorf planen,,,,,,,,,,"{'Wer': 0.08, 'Bahnhöfe': 0.045, 'versetzt': 0, 'soll': 0, 'auch': 0.33, 'den': 0, 'gemeinnützigen': 0, 'Wohnungsbau': 1.0, 'fördern': 0, 'und': 0.19, 'bezahlbare': 0, 'Wohnungen': 0.1, 'bauen': 0.19, 'mindestens': 0.045000000000000005, 'gerne': 0, 'mehr': 0.06, 'Was': 0, 'ist': 0.02, 'in': 0.03, 'Burgdorf': 0.08, 'geplant': 0.04}",positive,"[0.052959144, 0.032867976, 0.91417295]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Berner Krankenkassenprämien steigen + 0.8%, während für viele Menschen wegen Kurzarbeit Löhne sinken. Es braucht  - auch für den Mittelstand - mehr Prämienverbilligungen  ⁦@kanton_bern⁩ @eviallemann⁩ @paschnegg⁩! ⁦@BernerZeitung⁩
https://t.co/3Re8iG6Of7",berner krankenkassenprämien steigen menschen wegen kurzarbeit löhnen sinken brauchen mittelstand mehr prämienverbilligungen,,,,,,,,,,,,,"{'Berner': 0, 'Krankenkassenprämien': 0.065, 'steigen': 0.06, '0.8': 0, 'während': 0.04, 'für': 0.39, 'viele': 0, 'Menschen': 0.03, 'wegen': 0, 'Kurzarbeit': 0.07, 'Löhne': 0.05, 'sinken': 0, 'Es': 0, 'braucht': 0, 'auch': 0.16, 'den': 0, 'Mittelstand': 0, 'mehr': 0.75, 'Prämienverbilligungen': 0.585, '\u2066\u2069': 0, '\u2069': 0}",negative,"[0.051496692, 0.5185706, 0.4299327]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @DBinswanger: Die von Griechenland beschlossene und von der EU-Kommission gutgeheißene ""Aussetzung"" des Asylrechts ist ein Bruch mit dem…",griechenland beschlossen eu kommission gutgeheißen aussetzung asylrechts bruch,,,,,,,,,,,,,,,,"{'Die': 0.07, 'von': 0, 'Griechenland': 0.15, 'beschlossene': 0.59, 'und': 0.1, 'der': 0.07, 'EU-Kommission': 0.22, 'gutgeheißene': 0.57, 'Aussetzung': 0.55, 'des': 0, 'Asylrechts': 0.9425, 'ist': 0.11, 'ein': 0, 'Bruch': 0, 'mit': 0.1, 'dem': 0.07, '…': 0}",neutral,"[0.4845219, 0.069723345, 0.44575474]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Das darf nicht sein! Integration und Einbürgerung darf nicht wegen #COVIDー19 behindert werden! https://t.co/2w436o0Y1f,dürfen integration einbürgerung dürfen wegen covidー19 behindern,,,,,,,,,,,,,,,,,,,"{'Das': 0, 'darf': 0, 'nicht': 0.19, 'sein': 0, 'Integration': 0.19, 'und': 0.06, 'Einbürgerung': 0.36, 'wegen': 0.11, 'COVIDー19': 0, 'behindert': 0, 'werden': 0}",positive,"[0.07022883, 0.014459784, 0.91531134]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Unerklärlich bleibt,  warum selbst in der öffentlichen Verwaltung und in den Schulen auch im Jahr 2021 Frauen seltener im Kader oder sonst in ‚anspruchsvollen‘ Positionen vertreten sind. Es gibt noch viel zu tun? @lohngleichheit https://t.co/JNsWEDXwcX",unerklärlich bleiben warum öffentlich verwaltung schulen jahr frauen selten kader anspruchsvoll positionen vertreten geben tun,,,,,,,,,,,,,,,,,,,,,,"{'Unerklärlich': 0.23, 'bleibt': 0.15, 'warum': 0.45, 'selbst': 0, 'in': 0.04, 'der': 0, 'öffentlichen': 0.02, 'Verwaltung': 0.04, 'und': 0.03, 'den': 0, 'Schulen': 0.06, 'auch': 0, 'im': 0, 'Jahr': 0, 'Frauen': 0.08, 'seltener': 0.05, 'Kader': 0, 'oder': 0.05, 'sonst': 0, '‚': 0, 'anspruchsvollen': 0, '‘': 0, 'Positionen': 0, 'vertreten': 0, 'sind': 0, 'Es': 0, 'gibt': 0, 'noch': 0, 'viel': 0, 'zu': 0, 'tun': 0}",neutral,"[0.8760645, 0.04646575, 0.07746979]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.6166666666666667,neutral,"Ein wichtiger Schritt und ein notwendiger Kulturwandel ⁦@inselgruppe⁩! Zentrale Aussage: eine gute Ärztin, ein guter Arzt arbeitet nicht besser, wenn es Boni gibt. Weniger Ökonomisierung im Gesundheitswesen. Mehr Transparenz &amp; ⁦@lohngleichheit⁩ https://t.co/1RmNtFAQm7",wichtig schritt notwendig kulturwandel zentrale aussagen gut ärztin gut arzt arbeiten gut boni geben wenig ökonomisierung gesundheitswesen mehr transparenz amp,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0.07, 'wichtiger': 0.34, 'Schritt': 0.05, 'und': 0.05, 'ein': 0, 'notwendiger': 0.34, 'Kulturwandel': 0, '\u2066\u2069': 0, 'Zentrale': 0, 'Aussage': 0, 'eine': 0, 'gute': 0, 'Ärztin': 0, 'guter': 0, 'Arzt': 0, 'arbeitet': 0, 'nicht': 0, 'besser': 0, 'wenn': 0, 'es': 0, 'Boni': 0, 'gibt': 0, 'Weniger': 0, 'Ökonomisierung': 0, 'im': 0, 'Gesundheitswesen': 0, 'Mehr': 0, 'Transparenz': 0, 'amp': 0}",positive,"[0.06565688, 0.061077822, 0.8732654]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @UniaSchweiz: Mit 88,3 Prozent Ja-Stimmen nimmt der Kanton Jura die Initiative für Lohngleichheit an. Dieses Resultat bringt die Gleichs…",prozent ja stimmen nehmen kanton jura initiative lohngleichheit resultat bringen gleichs,,,,,,,,,,,,,,,,,,,,,,"{'Mit': 0.05, '88,3': 0, 'Prozent': 0.05, 'Ja-Stimmen': 0.07, 'nimmt': 0, 'der': 0.03, 'Kanton': 0.09, 'Jura': 0.08, 'die': 0.03, 'Initiative': 1.0, 'für': 1.0, 'Lohngleichheit': 0.7, 'an': 0, 'Dieses': 0.14, 'Resultat': 0, 'bringt': 0.09, 'Gleichs': 0.12, '…': 0}",positive,"[0.010032879, 0.0015949084, 0.98837227]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"Der Aufsteller: Lohngleichheit 🔝! Grosse Freude, dass es gelungen ist Mehrheiten für Lohngleichheitskontrollen zu finden, trotz Widerstand @fdp_bern und von Seiten der Finanzdirektorin. Aber Vernunft #grbe war in der Mehrheit! https://t.co/dHOT7gH1hZ",aufsteller lohngleichheit grosse freude gelingen mehrheiten lohngleichheitskontrollen finden trotzen widerstehen seiten finanzdirektorin vernunft grbe mehrheit,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.02, 'Aufsteller': 0, 'Lohngleichheit': 0.16499999999999998, 'Grosse': 0, 'Freude': 0.22, 'dass': 0.04, 'es': 0, 'gelungen': 0, 'ist': 0, 'Mehrheiten': 0.12, 'für': 0.06, 'Lohngleichheitskontrollen': 0.1225, 'zu': 0.03, 'finden': 0.06, 'trotz': 0.025, 'Widerstand': 0.05, 'und': 0.03, 'von': 0, 'Seiten': 0, 'der': 0.02, 'Finanzdirektorin': 0.09, 'Aber': 0.02, 'Vernunft': 0.04, 'grbe': 0, 'war': 0, 'in': 0.02, 'Mehrheit': 0.06}",positive,"[0.0017494946, 0.0012540182, 0.9969965]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,RT @gruenebern: Zwei Jahre nach dem #Frauenstreik ein Schritt für die Umsetzung der #Lohngleichheit #grbe @50J_Wahlrecht @FrauenstreikCH ht…,zwei jahre frauenstreik schritt umsetzung lohngleichheit grbe ht,,,,,,,,,,,,,,,,,,,,,,"{'Zwei': 0.11, 'Jahre': 0.16, 'nach': 0.12, 'dem': 0.1, 'Frauenstreik': 0.06, 'ein': 0, 'Schritt': 0.36, 'für': 0, 'die': 0.1, 'Umsetzung': 0.21, 'der': 0.1, 'Lohngleichheit': 0, 'grbe': 0, 'ht': 0.52, '…': 0}",positive,"[0.30165097, 0.025875488, 0.6724735]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"Erfolg für die Umsetzung der Lohngleichheit: @kanton_bern #grbe macht neu Stichprobenkontrollen bei öffentlichen Aufträgen, die jährlich 3 Milliarden Franken umfassen, ob gleicher Lohn für gleichwertige Arbeit bezahlt wird!! @SKG_CSDE_CSP @GewerkschaftSGB @UniaSchweiz @vpodbern https://t.co/PI9CShMU5r",erfolg umsetzung lohngleichheit grbe neu stichprobenkontrollen öffentlich aufträgen jährlich milliarden franken umfassen gleich lohn gleichwertige arbeit bezahlen,,,,,,,,,,,,,,,,,,,,,,"{'Erfolg': 0.74, 'für': 0.04, 'die': 0.04, 'Umsetzung': 1.0, 'der': 0.04, 'Lohngleichheit': 0.47, 'grbe': 0, 'macht': 0, 'neu': 0, 'Stichprobenkontrollen': 0.16, 'bei': 0, 'öffentlichen': 0.08, 'Aufträgen': 0, 'jährlich': 0, 'Milliarden': 0, 'Franken': 0, 'umfassen': 0, 'ob': 0, 'gleicher': 0.06, 'Lohn': 0, 'gleichwertige': 0, 'Arbeit': 0.06, 'bezahlt': 0.1, 'wird': 0}",positive,"[0.01336247, 0.002677051, 0.98396045]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,Spannend. Nächste Woche entscheidet Kantonsparlament @kanton_bern darüber ob es bei öffentlichen Aufträgen (3 Milliarden Volumen Steuergeld) Stichprobenkontrollen zur #Lohngleichheit gibt (wir kämpfen um Mehrheit. Kantonsregierung @bernerfinanzen ist DAGEGEN!) #genderpaygap https://t.co/ZxgYug2xZr,spannen nächst woche entscheiden kantonsparlament darüber öffentlich aufträgen milliarden volumen steuergeld stichprobenkontrollen lohngleichheit geben kämpfen mehrheit kantonsregierung dagegen genderpaygap,,,,,,,,,,,,,,,,,,,,,,"{'Spannend': 0.03, 'Nächste': 0.02, 'Woche': 0.03, 'entscheidet': 0, 'Kantonsparlament': 0.035, 'darüber': 0, 'ob': 0, 'es': 0.02, 'bei': 0, 'öffentlichen': 0.04, 'Aufträgen': 0, 'Milliarden': 0, 'Volumen': 0.03, 'Steuergeld': 0.025, 'Stichprobenkontrollen': 1.0, 'zur': 0.03, 'Lohngleichheit': 0, 'gibt': 0.02, 'wir': 0, 'kämpfen': 0, 'um': 0.01, 'Mehrheit': 0.01, 'Kantonsregierung': 0.035, 'ist': 0.02, 'DAGEGEN': 0.515, 'genderpaygap': 0.06}",neutral,"[0.5719123, 0.051173978, 0.37691367]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,#Equalpayday 22.2.19 - 20.2.21! Leider kaum Fortschritte. Wir bleiben aber dran. Meilenstein: Lohngleichheitskontrollen im kant. Beschaffungsgesetz im März #grbe ⁦@kanton_bern⁩ ⁦@BPWSwitzerland⁩ ⁦@fteuscher⁩ ⁦@brigitte_hilty⁩ ⁦@RegulaBuehlmann⁩ https://t.co/OgF7Es8U3q,equalpayday leider kaum fortschritte bleiben dran meilenstein lohngleichheitskontrollen kant beschaffungsgesetz märz grbe,,,,,,,,,,,,,,,,,,,,,,"{'Equalpayday': 1.0, '22.2.19': 0, '20.2.21': 0, 'Leider': 0.05, 'kaum': 0, 'Fortschritte': 0.07, 'Wir': 0.06, 'bleiben': 0, 'aber': 0.06, 'dran': 0, 'Meilenstein': 0.13, 'Lohngleichheitskontrollen': 0.575, 'im': 0, 'kant': 0, 'Beschaffungsgesetz': 0.13, 'März': 0.07, 'grbe': 0, '\u2066\u2069': 0}",positive,"[0.006013555, 0.0017639332, 0.9922225]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @natalieimboden: @50J_Wahlrecht Das Recht ⚖️ auf Lohngleichheit und Gleichstellung stehen seit 🐌 1981 (seit 40 Jahren!) in der Bundesver…,recht lohngleichheit gleichstellung stehen seit seit jahren bundesver,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.06, 'Recht': 0, '️': 0, 'auf': 0, 'Lohngleichheit': 0, 'und': 0, 'Gleichstellung': 0, 'stehen': 0, 'seit': 0, 'Jahren': 0, 'in': 0, 'der': 0, 'Bundesver': 0, '…': 0}",positive,"[0.018923316, 0.0025441844, 0.9785325]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,@50J_Wahlrecht Das Recht ⚖️ auf Lohngleichheit und Gleichstellung stehen seit 🐌 1981 (seit 40 Jahren!) in der Bundesverfassung. Wir wollen nicht weiter warten! #Lohngleichheit #Gerechte Frauenlöhne #greensgopurple #greengopurple https://t.co/MLAysD5M3Y,recht lohngleichheit gleichstellung stehen seit seit jahren bundesverfassung weit warten lohngleichheit gerecht frauenlöhne greensgopurple greengopurple,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.09, 'Recht': 0, '️': 0, 'auf': 0, 'Lohngleichheit': 0, 'und': 0, 'Gleichstellung': 0, 'stehen': 0, 'seit': 0, 'Jahren': 0, 'in': 0, 'der': 0, 'Bundesverfassung': 0, 'Wir': 0, 'wollen': 0, 'nicht': 0, 'weiter': 0, 'warten': 0, 'Gerechte': 0, 'Frauenlöhne': 0, 'greensgopurple': 0, 'greengopurple': 0}",positive,"[0.011566591, 0.0019779012, 0.98645544]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Allianz für die Umsetzung der #Lohngleichheit @kanton_bern Unterstützung? @fdp_bern @cesseiva @BDP_KantonBern @JanGnaegi @evppev_be @glp_BE @barbarastrst @spkantonbern https://t.co/FOqqrGa9Qp,allianz umsetzung lohngleichheit unterstützung,,,,,,,,,,,,,,,,,,,,,,"{'Allianz': 0, 'für': 0.43, 'die': 0.11, 'Umsetzung': 0.23, 'der': 0.11, 'Lohngleichheit': 0.2, 'Unterstützung': 0.49}",neutral,"[0.5847697, 0.0110585, 0.40417174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @gruenebern: Die Kontrolle der #Lohngleichheit muss im öffentlichen Beschaffungswesen @kanton_bern verbindlich verankert werden! @lohngl…,kontrolle lohngleichheit öffentlich beschaffungswesen verbindlich verankern,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.13, 'Kontrolle': 0.26, 'der': 0.13, 'Lohngleichheit': 0, 'muss': 0, 'im': 0, 'öffentlichen': 0.12, 'Beschaffungswesen': 0.18, 'verbindlich': 0.21, 'verankert': 0.29, 'werden': 0, '…': 0}",positive,"[0.42136714, 0.06567183, 0.512961]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @GrueneCH: Ab heute müssen Unternehmen mit mehr als 100 Mitarbeitenden eine Lohngleichheitsanalyse durchführen. Ein Schritt in die richt…,ab heute müssen unternehmen mehr mitarbeitend lohngleichheitsanalyse durchfahren schritt richt,,,,,,,,,,,,,,,,,,,,,,"{'Ab': 0, 'heute': 0.09, 'müssen': 0, 'Unternehmen': 0, 'mit': 0.07, 'mehr': 0.04, 'als': 0.08, 'Mitarbeitenden': 0.16, 'eine': 0.16, 'Lohngleichheitsanalyse': 0.9375, 'durchführen': 0, 'Ein': 0, 'Schritt': 0.21, 'in': 0.06, 'die': 0.09, 'richt': 0, '…': 0}",positive,"[0.36743847, 0.0063602417, 0.6262012]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @FFG_KtZH: Ab 1. Juli 2020 sind Arbeitgebende mit 100 und mehr Mitarbeitenden neu dazu verpflichtet, Lohngleichheitsanalysen durchzuführ…",ab juli arbeitgebende mehr mitarbeitend neu verpflichten lohngleichheitsanalysen durchzuführ,,,,,,,,,,,,,,,,,,,,,,"{'Ab': 0, '1.': 0, 'Juli': 0.07, 'sind': 0, 'Arbeitgebende': 0.15, 'mit': 0.07, 'und': 0, 'mehr': 0.04, 'Mitarbeitenden': 0.14, 'neu': 0, 'dazu': 0.13, 'verpflichtet': 0, 'Lohngleichheitsanalysen': 0.715, 'durchzuführ': 0.125, '…': 0}",positive,"[0.16416568, 0.00437707, 0.83145726]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Wohl grad am 14.Juni 2021, dann jährt sich der Verfassungsauftrag zur Lohngleichheit zum 40. Mal? https://t.co/kKn8kobIvT",wohl grad juni jährt verfassungsauftrag lohngleichheit mal,,,,,,,,,,,,,,,,,,,,,,"{'Wohl': 0, 'grad': 0, 'am': 0, '14.Juni': 0, 'dann': 0.3, 'jährt': 0, 'sich': 0, 'der': 0.18, 'Verfassungsauftrag': 0.32499999999999996, 'zur': 0.18, 'Lohngleichheit': 0.575, 'zum': 0.18, '40.': 0, 'Mal': 0}",neutral,"[0.548424, 0.0056501585, 0.44592583]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @cesseiva: Gemeinsam für die Lohngleichheit auf der Strasse!! @BPWSwitzerland @jessicazuber_ @fteuscher @natalieimboden @RegulaBuehlmann…,gemeinsam lohngleichheit strasse,,,,,,,,,,,,,,,,,,,,,,"{'Gemeinsam': 1.0, 'für': 1.0, 'die': 0.07, 'Lohngleichheit': 0.68, 'auf': 0.31, 'der': 0.07, 'Strasse': 0, '…': 0}",positive,"[0.002408178, 0.0009758713, 0.99661595]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Die #Lohngleichheit ist im Marketing von Unternehmen angekommen! Hoffentlich nicht nur dort. Go ahead! Zielvorgabe: 1.Januar. #EqualPayDay https://t.co/KrKySOa7cz,lohngleichheit marketing unternehmen ankommen hoffentlich go ahead zielvorgabe januar equalpayday,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0, 'Lohngleichheit': 0.15, 'ist': 0, 'im': 0, 'Marketing': 0.06, 'von': 0, 'Unternehmen': 0, 'angekommen': 0.04, 'Hoffentlich': 0.02, 'nicht': 0.02, 'nur': 0, 'dort': 0.02, 'Go': 0.03, 'ahead': 0.03, 'Zielvorgabe': 0.12, '1.Januar': 0.055, 'EqualPayDay': 1.0}",positive,"[0.037214175, 0.0032090552, 0.9595768]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @EBG_BFEG_UFU: Aktuell: #Newsletter #Lohngleichheit des @EBG_BFEG_UFU: https://t.co/qIO9Pr8oW8 Newsletter abonnieren: https://t.co/kbCCc…,aktuell newsletter lohngleichheit newsletter abonnieren,,,,,,,,,,,,,,,,,,,,,,"{'Aktuell': 0.22, 'Newsletter': 0.24, 'Lohngleichheit': 0.57, 'des': 0, 'abonnieren': 0.22999999999999998}",neutral,"[0.49571967, 0.009439584, 0.49484077]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
