answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,RT @greenpeace_ch: #Energiewende in der Schweiz: Erneuerbare Energien ersetzen Altreaktoren problemlos https://t.co/hQ5zsIhOm4 https://t.co…,energiewende schweiz erneuerbare energien ersetzen altreaktoren problemlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Energiewende': 0, 'in': 0.33, 'der': 0, 'Schweiz': 0.79, 'Erneuerbare': 0.48, 'Energien': 0.57, 'ersetzen': 0, 'Altreaktoren': 0, 'problemlos': 0}",positive,"[0.02528357, 0.0033725912, 0.9713438]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @wiwo_green: News: Die meisten neuen Energiequellen in den USA sind Erneuerbare
https://t.co/dt5yBeQhhb",news meist neu energiequellen usa erneuerbare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'News': 0.14, 'Die': 0.08, 'meisten': 0.22, 'neuen': 0.17, 'Energiequellen': 0.195, 'in': 0.07, 'den': 0.08, 'USA': 0, 'sind': 1.0, 'Erneuerbare': 0}",neutral,"[0.61441547, 0.3689386, 0.016645936]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @klimafonds: Fossile Energie erhält 5× mehr Subventionen als erneuerbare Energie. https://t.co/CAA9S2G0dp https://t.co/06xESnXT0i,fossile energie erhalten mehr subventionen erneuerbare energie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Fossile': 0.11, 'Energie': 0.34, 'erhält': 0.48, '5×': 0, 'mehr': 0.64, 'Subventionen': 0.45, 'als': 0, 'erneuerbare': 1.0}",neutral,"[0.63313055, 0.11336241, 0.25350708]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"@markuspmueller @glpzh Irrglaube an E-Voting &amp; Netzsperren; Uhrheberrecht, BÜPF, Verwaltungssoftware, Pannen beim Nachrichtendienst...",irrglaube e voting amp netzsperren uhrheberrecht büpf verwaltungssoftware pannen beim nachrichtendienst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Irrglaube': 0, 'an': 0, 'E-Voting': 0, 'amp': 0.03, 'Netzsperren': 0.03, 'Uhrheberrecht': 0, 'BÜPF': 0, 'Verwaltungssoftware': 0.42, 'Pannen': 0, 'beim': 0.07, 'Nachrichtendienst': 0.08, '...': 0}",negative,"[0.13157907, 0.84421974, 0.024201259]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,RT @martinsteiger: «Das grösste Problem am E-Voting ist und bleibt aber die Gefahr der nicht erkennbaren Manipulation. Nichts zersetzt eine…,grösste problem e voting bleiben gefahr erkennbar manipulation zersetzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Das': 0, 'grösste': 0, 'Problem': 0, 'am': 0, 'E-Voting': 0, 'ist': 0, 'und': 0, 'bleibt': 0, 'aber': 0, 'die': 0, 'Gefahr': 0, 'der': 0, 'nicht': 0, 'erkennbaren': 0, 'Manipulation': 0, 'Nichts': 0, 'zersetzt': 0, 'eine': 0, '…': 0}",negative,"[0.12921771, 0.83322215, 0.037560094]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,25.0,28.0,-0.1399999999999999,neutral,"«#Bundesrat zieht beim E-Voting die Notbremse» Ich bin froh, tritt er auf die Bremse und hoffe, dass der BR bald einmal definitiv von diesem toten Gaul absteigt. #evoting 
https://t.co/qIMn1el1Sr",bundesrat ziehen beim e voting notbremse froh tritt bremse hoffen br bald definitiv tot gaul absteigen evoting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Bundesrat': 0, 'zieht': 0, 'beim': 0, 'E-Voting': 0, 'die': 0, 'Notbremse': 0, '»': 0, 'Ich': 0, 'bin': 0, 'froh': 0, 'tritt': 0, 'er': 0, 'auf': 0, 'Bremse': 0, 'und': 0, 'hoffe': 0, 'dass': 0, 'der': 0, 'BR': 0, 'bald': 0, 'einmal': 0, 'definitiv': 0, 'von': 0, 'diesem': 0, 'toten': 0, 'Gaul': 0, 'absteigt': 0, 'evoting': 0}",neutral,"[0.61717826, 0.15165941, 0.23116238]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @zurichlive: Wow. Genf stellt sein E-Voting-System nun offenbar per sofort ein. Geplant war Weiterführung bis 2020. Mehrere Kantone sind…,wow genf stellen e voting system offenbaren per sofort planen weiterführung mehrer kantone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wow': 0.41, 'Genf': 0.1, 'stellt': 0, 'sein': 0, 'E-Voting-System': 0, 'nun': 0, 'offenbar': 0.29, 'per': 0, 'sofort': 0, 'ein': 0, 'Geplant': 0, 'war': 0, 'Weiterführung': 0, 'bis': 0.14, '2020.': 0, 'Mehrere': 0.38, 'Kantone': 0.45, 'sind': 0.8, '…': 0}",neutral,"[0.77755255, 0.17023656, 0.05221091]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @CCC_CH: Cybervoting - der @KantonZuerich z. Hd. der Konf. der Kantonsregierungen:
""[Die] heute im Einsatz stehenden E-Voting-Systeme [h…",cybervoting z hd konf kantonsregierungen heute einsatz stehend e voting systeme h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Cybervoting': 0.12, 'der': 0.12, 'z.': 0, 'Hd': 0, 'Konf': 0, 'Kantonsregierungen': 0.07, 'Die': 0.12, 'heute': 0.94, 'im': 0, 'Einsatz': 0, 'stehenden': 0, 'E-Voting-Systeme': 0.27, 'h': 0.71, '…': 0}",neutral,"[0.78136975, 0.11897405, 0.09965623]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @jglplu: Gemeinsame Medienmitteilung (fast) aller Jungparteien des Kantons Luzern: 

Wir fordern ein sofortiges E-Voting Moratorium - fü…",gemeinsam medienmitteilung fast all jungparteien kantons luzern fordern sofortig e voting moratorium fü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gemeinsame': 0, 'Medienmitteilung': 0.44, 'fast': 0, 'aller': 0, 'Jungparteien': 0.17, 'des': 0.12, 'Kantons': 0, 'Luzern': 0, 'Wir': 0.85, 'fordern': 1.0, 'ein': 0, 'sofortiges': 0, 'E-Voting': 0, 'Moratorium': 0.65, 'fü': 0.25, '…': 0}",neutral,"[0.46676213, 0.14093792, 0.3922999]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @glpzh: https://t.co/6TRIZwg0SI

Unser Regierungsratskandidat @joergmaeder im @NZZ zum E-Voting: «Unter dem Strich müssen unsere politis…",regierungsratskandidat e voting streichen müssen politis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Unser': 0.58, 'Regierungsratskandidat': 0.14750000000000002, 'im': 0, 'zum': 0.13, 'E-Voting': 0, '«': 0, 'Unter': 0, 'dem': 0, 'Strich': 0, 'müssen': 0, 'unsere': 0, 'politis': 0, '…': 0}",positive,"[0.18881367, 0.096096896, 0.7150894]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,"RT @srfnews: Während Wahlen Stimmen manipulieren. Eine Recherche der SRF Tagesschau zeigt, das E-Voting-System hat massive Sicherheitslücke…",wahlen stimmen manipulieren recherche srf tagesschau zeigen e voting system massiv sicherheitslücke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Während': 0, 'Wahlen': 0, 'Stimmen': 0, 'manipulieren': 0.74, 'Eine': 0, 'Recherche': 0.18, 'der': 0.06, 'SRF': 0.1, 'Tagesschau': 0, 'zeigt': 0, 'das': 0.1, 'E-Voting-System': 0, 'hat': 0, 'massive': 0.1, 'Sicherheitslücke': 0.11, '…': 0}",negative,"[0.31157136, 0.67146003, 0.016968565]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,Totalverbot für E-Voting soll breit diskutiert werden. https://t.co/TfRuU2sqfA,totalverbot e voting breit diskutieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Totalverbot': 1.0, 'für': 0, 'E-Voting': 0, 'soll': 0, 'breit': 0, 'diskutiert': 0.82, 'werden': 0}",negative,"[0.17308407, 0.76643765, 0.060478326]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @dsb_zh: «Das heutige E-Voting-System setzt das Wahl- und Abstimmungsgeheimnis ausser Kraft» Bruno Baeriswyl zum #Datenschutztag in @srf…,heutige e voting system setzen wahl abstimmungsgeheimnis ausser kraft bruno baeriswyl datenschutztag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Das': 0, 'heutige': 0, 'E-Voting-System': 0, 'setzt': 0, 'das': 0, 'Wahl-': 0, 'und': 0, 'Abstimmungsgeheimnis': 0, 'ausser': 0, 'Kraft': 0, '»': 0, 'Bruno': 0, 'Baeriswyl': 0, 'zum': 0, 'Datenschutztag': 0, 'in': 0, '…': 0}",neutral,"[0.505866, 0.11786119, 0.3762728]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @PPSBE: Das Basler Parlament hat beschlossen, dass e-Voting sicher ist. Dort gibt es also viele Experten. https://t.co/mo7gJtI2yM @Pirat…",basler parlament beschließen e voting sichern geben experten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.1, 'Basler': 0, 'Parlament': 0.13, 'hat': 0, 'beschlossen': 0.15, 'dass': 0.08, 'e-Voting': 0, 'sicher': 0, 'ist': 0.06, 'Dort': 0.21, 'gibt': 0.18, 'es': 0.06, 'also': 0, 'viele': 0, 'Experten': 0.42, '…': 0}",neutral,"[0.7661616, 0.11813611, 0.11570217]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,RT @m_frick: @joergmaeder Der Punkt mit dem Wahlgeheimnis ist wichtig. Den müsste man prominent hervorheben: Sicheres E-Voting heisst Reduz…,punkt wahlgeheimnis wichtig müsste prominent hervorheben sicher e voting heisst reduz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.05, 'Punkt': 0.09, 'mit': 0, 'dem': 0.055, 'Wahlgeheimnis': 0.41, 'ist': 0.05, 'wichtig': 0.13, 'Den': 0.05, 'müsste': 0.0525, 'man': 0, 'prominent': 0, 'hervorheben': 0.09, 'Sicheres': 0, 'E-Voting': 0, 'heisst': 0.05, 'Reduz': 0, '…': 0}",positive,"[0.32074332, 0.19918606, 0.48007062]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,@freeapophis @vecirex @dave_2504 wie kann der Normalbürger bei E-Voting ein Überraschungsresultat von einem manipulierten unterscheiden?,normalbürger e voting überraschungsresultat manipulieren unterscheiden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'wie': 1.0, 'kann': 0.38, 'der': 0, 'Normalbürger': 0, 'bei': 0, 'E-Voting': 0, 'ein': 0.06, 'Überraschungsresultat': 0.1, 'von': 0.13, 'einem': 0.06, 'manipulierten': 0.21, 'unterscheiden': 0}",negative,"[0.31948164, 0.6550732, 0.025445113]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"@freeapophis @vecirex @dave_2504 det testlauf sagt nur 'noch nicht gehackt'. bei E-Banking hab ich die Monatsabrechnung, bei E-Voting nicht.",det testlauf sagen hacken e banking monatsabrechnung e voting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'det': 0.12, 'testlauf': 0.04, 'sagt': 0.07, 'nur': 0, 'noch': 0, 'nicht': 1.0, 'gehackt': 0, 'bei': 0, 'E-Banking': 0, 'hab': 0.18, 'ich': 0.12, 'die': 0.12, 'Monatsabrechnung': 0.16, 'E-Voting': 0}",neutral,"[0.7005069, 0.28764403, 0.011849164]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @lukasleuzinger: Und hier noch die Reaktion des Economist auf die E-Voting-Offensive des Bundesrats ;-) https://t.co/v6LtkV5gRV,reaktion economist e voting offensiv bundesrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.17, 'hier': 0.15, 'noch': 0, 'die': 0.26, 'Reaktion': 0.62, 'des': 0, 'Economist': 0.3, 'auf': 0, 'E-Voting-Offensive': 0, 'Bundesrats': 0.395}",negative,"[0.1947613, 0.7832902, 0.02194842]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,RT @beatflach: #Auslandschweizer sind uns wichtig!Ihr Stimm- und Wahlrecht muss gesichert sein. E-Voting ist aber sicherheitstechnisch umst…,auslandschweizer wichtig stimm wahlrecht sichern e voting sicherheitstechnisch umst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Auslandschweizer': 0.015, 'sind': 0.02, 'uns': 0.01, 'wichtig': 0.03, 'Ihr': 0, 'Stimm-': 0, 'und': 0, 'Wahlrecht': 0, 'muss': 1.0, 'gesichert': 0, 'sein': 0, 'E-Voting': 0, 'ist': 0.17, 'aber': 0, 'sicherheitstechnisch': 0, 'umst': 0, '…': 0}",negative,"[0.1297969, 0.8451397, 0.02506341]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @grunliberale: Morgen fassen wir an unserer Delegiertenversammlung die Parolen zur #Konzernverantwortungsinitiative, zur #Kriegsmaterial…",morgen fassen delegiertenversammlung parolen konzernverantwortungsinitiative kriegsmaterial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Morgen': 0.06, 'fassen': 0, 'wir': 0, 'an': 0, 'unserer': 0.05, 'Delegiertenversammlung': 0.15, 'die': 0.18, 'Parolen': 0.82, 'zur': 0.18, 'Konzernverantwortungsinitiative': 0.35, 'Kriegsmaterial': 0.825, '…': 0}",positive,"[0.18771367, 0.0063826023, 0.8059038]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @marionair: Für @tiana_moser, Nationalrätin @grunliberale, geht die Lockerung der Exportregeln für #Kriegsmaterial zu weit. #srfarena ^r…",nationalrätin gehen lockerung exportregeln kriegsmaterial weit srfarena r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Für': 0.87, 'Nationalrätin': 0.18, 'geht': 0, 'die': 0.16, 'Lockerung': 0, 'der': 0.16, 'Exportregeln': 0, 'für': 0.87, 'Kriegsmaterial': 0.9299999999999999, 'zu': 0, 'weit': 0.2, 'srfarena': 0.24, '^r': 0, '…': 0}",positive,"[0.3082337, 0.14822118, 0.5435451]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"RT @ruediloeffel: Andere umbringen lassen ist ok, solange nicht erkennbar ist, woher das #Kriegsmaterial stammt. #tztztz https://t.co/B72W8…",umbringen lassen ok solange erkennbar woher kriegsmaterial stammen tztztz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Andere': 0.08, 'umbringen': 0, 'lassen': 0, 'ist': 0.06, 'ok': 0.08, 'solange': 0, 'nicht': 0.22, 'erkennbar': 0, 'woher': 0.475, 'das': 0, 'Kriegsmaterial': 0.865, 'stammt': 0, 'tztztz': 0.47}",neutral,"[0.8916293, 0.099449985, 0.008920762]",,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @Mark_Balsiger: Im Gegensatz zu ihrem Vorgänger will #VBS-Chefin @Violapamherd das Volk über den Kauf neuer Kampfflugzeuge abstimmen las…,gegensatz vorgänger vbs chefin volk kauf neu kampfflugzeuge abstimmen lesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Im': 0, 'Gegensatz': 0.07, 'zu': 0.07, 'ihrem': 0.06, 'Vorgänger': 0.23, 'will': 0, 'VBS-Chefin': 0, 'das': 0, 'Volk': 0.08, 'über': 0, 'den': 0.22, 'Kauf': 1.0, 'neuer': 0, 'Kampfflugzeuge': 0, 'abstimmen': 0.56, 'las': 0.22, '…': 0}",neutral,"[0.9313315, 0.017146952, 0.051521536]",,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @WbgKhr: Reger internationaler Austausch! Es lebe die Freie Marktwirtschaft!
Ende der Satire!
(Karikatur Plaßmann) https://t.co/jCahtG8U…",reger international austausch leben freie marktwirtschaft ende satire karikatur plaßmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Reger': 0, 'internationaler': 0.13, 'Austausch': 0.13, 'Es': 0, 'lebe': 0.22, 'die': 0.24, 'Freie': 1.0, 'Marktwirtschaft': 0.715, 'Ende': 0.08, 'der': 0.24, 'Satire': 0.18, 'Karikatur': 0, 'Plaßmann': 0.25}",positive,"[0.0011579356, 0.00107881, 0.9977633]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Der #Bundesrat unterstützt unsere Motion, die gehörlosen Menschen  dank #Digitalisierung einen einfachen Zugang zu den Notrufsystemen ermöglichen soll. Danke! @sgbfss  
https://t.co/4j71FTOsIC https://t.co/l5vaAzYFyy",bundesrat unterstützen motion gehörlosen menschen danken digitalisierung einfach zugang notrufsystemen ermöglichen danke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.07, 'Bundesrat': 0, 'unterstützt': 0.09, 'unsere': 0.07, 'Motion': 0.06, 'die': 0.07, 'gehörlosen': 0.08, 'Menschen': 0.04, 'dank': 0.655, 'Digitalisierung': 0, 'einen': 0, 'einfachen': 0, 'Zugang': 0.07, 'zu': 0.47, 'den': 0.07, 'Notrufsystemen': 0.1125, 'ermöglichen': 0, 'soll': 0, 'Danke': 0.19}",positive,"[0.002631847, 0.0015120389, 0.9958561]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,positive,RT @andre_marty_: @sgbfss Und gleich nochmals tolle News. Der Bundesrat empfielt auch die Motion zur #Digitalisierung und Weiterentwicklung…,gleichen nochmals toll news bundesrat empfielt motion digitalisierung weiterentwicklung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.32, 'gleich': 0, 'nochmals': 0.03, 'tolle': 0.07, 'News': 0.1, 'Der': 0.12, 'Bundesrat': 0.09, 'empfielt': 0.21, 'auch': 0.07, 'die': 0.12, 'Motion': 0.29, 'zur': 0.12, 'Digitalisierung': 0, 'und': 0.32, 'Weiterentwicklung': 0.235, '…': 0}",positive,"[0.046566844, 0.005444784, 0.9479884]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @dani_graf: 🔥 Die weltweit erste Digitalisierungs-Volksabstimmung hat ein kleines Polit-Kunststück geschafft: Mit einem Referendum ein G…,weltweit erste digitalisierungs volksabstimmung klein polit kunststück schaffen referendum g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.06, 'weltweit': 0, 'erste': 0.12, 'Digitalisierungs-Volksabstimmung': 0.565, 'hat': 0, 'ein': 0, 'kleines': 0, 'Polit-Kunststück': 0.275, 'geschafft': 0, 'Mit': 1.0, 'einem': 0, 'Referendum': 1.0, 'G': 0.3, '…': 0}",positive,"[0.35759145, 0.058098346, 0.5843102]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @lukasmaeder: 1) @dani_graf und @digiges_ch haben es geschafft, eine Digitalisierungsprojekt zu einem Thema zu machen. Eine technische F…",schaffen digitalisierungsprojekt thema technische f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'und': 0.1, 'haben': 0.08, 'es': 0, 'geschafft': 0, 'eine': 0, 'Digitalisierungsprojekt': 0.235, 'zu': 0.06, 'einem': 0, 'Thema': 0, 'machen': 0, 'Eine': 0, 'technische': 1.0, 'F': 1.0, '…': 0}",positive,"[0.016165683, 0.0031929137, 0.9806414]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @adfichter: Das klare Nein zur #eID zeigt: Ein differenzierter und aufgeklärter Diskurs über die Digitalisierung ist in der 🇨🇭 möglich.…,klaren nein eid zeigen differenziert aufgeklärt diskurs digitalisierung möglich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.18, 'klare': 0, 'Nein': 0.06, 'zur': 0.11499999999999999, 'eID': 0.07, 'zeigt': 0, 'Ein': 0.23, 'differenzierter': 0.1, 'und': 0.08, 'aufgeklärter': 0.29, 'Diskurs': 0.42, 'über': 0, 'die': 0.18, 'Digitalisierung': 0, 'ist': 0.82, 'in': 0.51, 'der': 0.18, '🇨': 0, '🇭': 0, 'möglich': 0, '…': 0}",positive,"[0.21549393, 0.010609709, 0.7738964]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"Notruf absetzen können alle! Leider nein. Denn unser Notruf beruht auf Sprechen &amp; Hören, was Gehörlose ausschliesst. Nix #Barrierefreiheit. Vertreter aller Fraktionen haben darum einen Vorstoss eingereicht, der den Missstand dank Digitalisierung beheben soll. Dank an den @sgbfss https://t.co/RdzjbQj4iy",notruf absetzen all leider nein notruf beruhen sprechen amp hören gehörlose ausschliesst nix barrierefreiheit vertreter all fraktionen darum vorstoss einreichen missstand danken digitalisierung beheben danken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Notruf': 0.02, 'absetzen': 0, 'können': 0, 'alle': 0, 'Leider': 0.01, 'nein': 0.01, 'Denn': 0, 'unser': 0.01, 'beruht': 0.01, 'auf': 0.03, 'Sprechen': 0.09, 'amp': 0.01, 'Hören': 0, 'was': 0, 'Gehörlose': 0.02, 'ausschliesst': 0.03, 'Nix': 0, 'Barrierefreiheit': 0.02, 'Vertreter': 0, 'aller': 0, 'Fraktionen': 0, 'haben': 0.06, 'darum': 0.04, 'einen': 0.06, 'Vorstoss': 0, 'eingereicht': 0.08, 'der': 0.07, 'den': 0.07, 'Missstand': 0.15, 'dank': 0.175, 'Digitalisierung': 0, 'beheben': 0.14, 'soll': 0, 'Dank': 0.175, 'an': 0.01}",positive,"[0.005623332, 0.0021316942, 0.992245]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,negative,RT @grunliberale: Digitalisierung geht besser! Wir sagen Nein zu dieser E-ID. Unterstütze uns indem Du beim @Blickch-Abstimmungskampf jetzt…,digitalisierung gehen gut sagen nein e id unterstützen beim abstimmungskampf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Digitalisierung': 0, 'geht': 0, 'besser': 1.0, 'Wir': 0.04, 'sagen': 0.065, 'Nein': 0.09, 'zu': 0.04, 'dieser': 0.04, 'E-ID': 0, 'Unterstütze': 0.09, 'uns': 0.02, 'indem': 0.03, 'Du': 0, 'beim': 0.02, '-Abstimmungskampf': 0, 'jetzt': 0.04, '…': 0}",positive,"[0.0015898885, 0.0012119683, 0.9971981]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Mein Gastkommentar in der @NZZ zur E-ID. Für mich geht es um ein grundsätzliches Verständnis zwischen Bürgern und Staat. Aber auch um die Frage, was dieser im Zeitalter der Digitalisierung alles können muss, um ernst genommen zu werden. https://t.co/RXH0sxBH8j",gastkommentar e id gehen grundsätzlich verständnis bürgern staat fragen zeitalter digitalisierung ernst nehmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mein': 0.05, 'Gastkommentar': 0.14, 'in': 0.11, 'der': 0.08, 'zur': 0.08499999999999999, 'E-ID': 0, 'Für': 0.06, 'mich': 0.04, 'geht': 0, 'es': 0.06, 'um': 0.07, 'ein': 0, 'grundsätzliches': 0.18, 'Verständnis': 0.25, 'zwischen': 0.15, 'Bürgern': 0.17, 'und': 0.07, 'Staat': 0.18, 'Aber': 0.32, 'auch': 1.0, 'die': 0.08, 'Frage': 0, 'was': 0, 'dieser': 0, 'im': 0, 'Zeitalter': 0.24, 'Digitalisierung': 0, 'alles': 0, 'können': 0.135, 'muss': 0.09, 'ernst': 0, 'genommen': 0.13, 'zu': 0.09, 'werden': 0}",neutral,"[0.6614785, 0.11177982, 0.22674166]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,positive,Guter Kommentar zum Thema Staat und Digitalisierung: https://t.co/OisXNryBy1,gut kommentar thema staat digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Guter': 0, 'Kommentar': 0.16, 'zum': 0.13, 'Thema': 0, 'Staat': 0.53, 'und': 1.0, 'Digitalisierung': 0}",positive,"[0.0074052243, 0.0021613473, 0.99043345]",,,,,,,,,,,,,,,,positive
