answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,sentiment_tb
100.0,100.0,100.0,0.7999999999999999,negative,«Alle E-Voting-Systeme der Schweiz sind unterwandert»https://t.co/MNxTbOW1sr Bitte auf #eVoting in der 🇨🇭verzichten! Manipulation ist einfach zu hoch! „Not worth it“! Gravierende negative Beeinflussung der direkten Demokratie möglich! @huberfe @simonschlauri,all e voting systeme schweiz unterwandern bitte evoting verzichten manipulation einfach hoch not worth it gravierende negative beeinflussung direkt demokratie möglich,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Alle': 0, 'E-Voting-Systeme': 0, 'der': 0, 'Schweiz': 0, 'sind': 0, 'unterwandert': 0, '»': 0, 'Bitte': 0, 'auf': 0, 'eVoting': 0, 'in': 0, '🇨': 0, '🇭': 0, 'verzichten': 0, 'Manipulation': 0, 'ist': 0, 'einfach': 0, 'zu': 0, 'hoch': 0, '„': 0, 'Not': 0, 'worth': 0, 'it': 0, '“': 0, 'Gravierende': 0, 'negative': 0, 'Beeinflussung': 0, 'direkten': 0, 'Demokratie': 0, 'möglich': 0}",negative,"[0.0447323, 0.9113759, 0.04389182]",,,,,,,,,,,,,,,,positive
50.0,75.0,71.0,0.1333333333333333,negative,E-Voting ist einfach noch zu unsicher! In 5min wurden das E-voting System gehackt! #10vor10 Deshalb schadet E-Voting das demokratische System in der 🇨🇭.Briefliche Abstimmung hat die Wahlbeteiligung seit ihrer Einführung nicht erhöht. E-Voting wird dies auch nicht tun! @huberfe,e voting einfach unsicher 5min e voting system hacken 10vor10 deshalb schaden e voting demokratische system briefliche abstimmung wahlbeteiligung seit einführung erhöhen e voting tun,,,,,,,,,,,,,,,,,,,,,,"{'E-Voting': 0, 'ist': 0.05, 'einfach': 0, 'noch': 0, 'zu': 0, 'unsicher': 0, 'In': 0.04, '5min': 0, 'wurden': 0, 'das': 0.05, 'E-voting': 0, 'System': 0.06, 'gehackt': 0, '10vor10': 0.23, 'Deshalb': 0, 'schadet': 0.24, 'demokratische': 0.11, 'in': 0.04, 'der': 0.04, '🇨': 0, '🇭': 0, '.Briefliche': 0, 'Abstimmung': 0, 'hat': 0, 'die': 0, 'Wahlbeteiligung': 0, 'seit': 0, 'ihrer': 0, 'Einführung': 0, 'nicht': 0, 'erhöht': 0, 'wird': 0, 'dies': 0, 'auch': 0, 'tun': 0}",negative,"[0.075794466, 0.89061147, 0.03359402]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,Bitte kein E-Voting in der Schweiz einführen! @huberfe https://t.co/DqLo08xmES,bitte e voting schweiz einfahren,,,,,,,,,,,,,,,,,,,,,,"{'Bitte': 0, 'kein': 0, 'E-Voting': 0, 'in': 0.25, 'der': 0, 'Schweiz': 0.53, 'einführen': 0.3}",negative,"[0.14637733, 0.8151634, 0.038459383]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,https://t.co/opOHlRhga4 @huberfe @grunliberale Beim E-Voting kann man im Nachhinein kein Nachzählung bei Unregelmässigkeiten durchführen!,beim e voting nachhinein nachzählung unregelmässigkeiten durchfahren,,,,,,,,,,,,,,,,,,,,,,"{'Beim': 0.14, 'E-Voting': 0, 'kann': 0, 'man': 0, 'im': 0, 'Nachhinein': 0.13, 'kein': 0, 'Nachzählung': 0, 'bei': 0, 'Unregelmässigkeiten': 1.0, 'durchführen': 0}",negative,"[0.1482327, 0.76314306, 0.08862422]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,positive,"RT @AndresBuechi: «E-Voting ist der beste Weg, um die Demokratie abzuschaffen» https://t.co/SWsL1lKZAl via @BeobachterRat",e voting gut demokratie abschaffen via,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'E-Voting': 0, 'ist': 0, 'der': 0, 'beste': 0, 'Weg': 0, 'um': 0, 'die': 0, 'Demokratie': 0, 'abzuschaffen': 0, '»': 0, 'via': 0}",positive,"[0.11672078, 0.030925112, 0.85235405]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @lukasleuzinger: Und hier noch die Reaktion des Economist auf die E-Voting-Offensive des Bundesrats ;-) https://t.co/v6LtkV5gRV,reaktion economist e voting offensiv bundesrats,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.17, 'hier': 0.15, 'noch': 0, 'die': 0.26, 'Reaktion': 0.62, 'des': 0, 'Economist': 0.3, 'auf': 0, 'E-Voting-Offensive': 0, 'Bundesrats': 0.395}",negative,"[0.1947613, 0.7832902, 0.02194842]",,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,RT @beatflach: #Auslandschweizer sind uns wichtig!Ihr Stimm- und Wahlrecht muss gesichert sein. E-Voting ist aber sicherheitstechnisch umst…,auslandschweizer wichtig stimm wahlrecht sichern e voting sicherheitstechnisch umst,,,,,,,,,,,,,,,,,,,,,,"{'Auslandschweizer': 0.015, 'sind': 0.02, 'uns': 0.01, 'wichtig': 0.03, 'Ihr': 0, 'Stimm-': 0, 'und': 0, 'Wahlrecht': 0, 'muss': 1.0, 'gesichert': 0, 'sein': 0, 'E-Voting': 0, 'ist': 0.17, 'aber': 0, 'sicherheitstechnisch': 0, 'umst': 0, '…': 0}",negative,"[0.1297969, 0.8451397, 0.02506341]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Eine von vielen Abstimmungen am 27.9.2020. Da die Beschaffung der neuen Kampfflugzeuge aus dem herkömmlichen Militärbudget getätigt wird, werde ich ein Ja in die Urne legen. #Kampfflugzeuge @grunliberale @AargauerZeitung @glp_ag https://t.co/js2n2IfHk2",abstimmungen beschaffung neu kampfflugzeuge herkömmlich militärbudget tätigen ja urne legen kampfflugzeuge,,,,,,,,,,,,,,,,,,,,,,,,,"{'Eine': 0.05, 'von': 0.05, 'vielen': 0.07, 'Abstimmungen': 0, 'am': 0, '27.9.2020.': 0, 'Da': 0, 'die': 0.21, 'Beschaffung': 0, 'der': 0.21, 'neuen': 0.1, 'Kampfflugzeuge': 0, 'aus': 0, 'dem': 0.21, 'herkömmlichen': 0, 'Militärbudget': 0.09, 'getätigt': 0, 'wird': 0.23, 'werde': 0, 'ich': 0.11, 'ein': 0.05, 'Ja': 0, 'in': 0.13, 'Urne': 0, 'legen': 0}",neutral,"[0.81716716, 0.04242894, 0.1404039]",,,,,,,,,,,,,neutral
25.0,0.0,14.0,-0.5,neutral,"Der Hang zum Nichtfortschritt in Bundesbern ist alarmierend. Es wird protektioniert, reguliert und Status Quo beibehalten. Die @grunliberale setzen im Wahlkampf für mehr #Innovation,  #Wettbewerb &amp; #Digitalisierung. Es ermöglicht #Fortschritt! #glp progressivste🇨🇭Partei #DVglpCH https://t.co/eIFUguxwDv",hang nichtfortschritt bundesbern alarmieren protektioniert regulieren status quo beibehalten setzen wahlkampf mehr innovation wettbewerb amp digitalisierung ermöglichen fortschritt glp progressiv partei dvglpch,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.03, 'Hang': 0, 'zum': 0.03, 'Nichtfortschritt': 0, 'in': 0.14, 'Bundesbern': 0.07, 'ist': 0.04, 'alarmierend': 0.08, 'Es': 0.04, 'wird': 0, 'protektioniert': 0.07, 'reguliert': 0.06, 'und': 0.05, 'Status': 0.03, 'Quo': 0.03, 'beibehalten': 0.04, 'Die': 0.03, 'setzen': 0, 'im': 0, 'Wahlkampf': 0, 'für': 0.03, 'mehr': 0.02, 'Innovation': 0.04, 'Wettbewerb': 0, 'amp': 0.02, 'Digitalisierung': 0.17, 'ermöglicht': 0.1, 'Fortschritt': 0.08, 'glp': 0.02, 'progressivste': 0, '🇨': 0, '🇭': 0, 'Partei': 0, 'DVglpCH': 0}",positive,"[0.1647082, 0.0764782, 0.75881356]",,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,Lösungsorientiert! Vorschlagsorientiert! Schweizorientiert! glp ist die Partei der Digitalisierung! @Damian_Mueller_ https://t.co/cbGJ3lBhQ5,lösungsorientiert vorschlagsorientiert schweizorientiert glp partei digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Lösungsorientiert': 0, 'Vorschlagsorientiert': 0, 'Schweizorientiert': 0, 'glp': 0.3, 'ist': 0.26, 'die': 0.36, 'Partei': 1.0, 'der': 0.36, 'Digitalisierung': 0}",positive,"[0.020091621, 0.007200871, 0.9727075]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"@Voegizug Digitalisierung, Internet of Things, Künstliche Intelligenz, Industrie 4.0., Automation, Robotics. Die Jugend sieht sehr wohl „the big picture“ in wichtigen Gebieten! #Netzsperren gehört auch in diese Thematik!",digitalisierung internet of things künstliche intelligenz industrie automation robotics jugend sehen wohl the big picture wichtig gebieten netzsperren hören thematik,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Digitalisierung': 0, 'Internet': 0.33, 'of': 0.17, 'Things': 0.11, 'Künstliche': 0.08, 'Intelligenz': 0.09, 'Industrie': 0.09, '4.0.': 0, 'Automation': 0.11, 'Robotics': 0.1, 'Die': 0.02, 'Jugend': 0.05, 'sieht': 0, 'sehr': 0.04, 'wohl': 0, '„': 0, 'the': 0, 'big': 0, 'picture': 0, '“': 0, 'in': 0, 'wichtigen': 0, 'Gebieten': 0, 'Netzsperren': 0, 'gehört': 0, 'auch': 0, 'diese': 0, 'Thematik': 0}",positive,"[0.0018420238, 0.001097878, 0.9970601]",,,,,,,,,,positive
75.0,75.0,71.0,0.35,neutral,#DVglpCH 33. Delegiertenversammlung der @grunliberale startet mit Eröffnungsvortrag vom Gesundheitsminister der Stadt Basel #LukasEngelberger über Gesundheitskosten. Sehr interessant. Mehr #AmbulanteMedizin fördern plus #Digitalisierung und #ReduktionSpitäler https://t.co/xXbfntmMJ9,dvglpch delegiertenversammlung starten eröffnungsvortrag gesundheitsminister stadt basel lukasengelberger gesundheitskosten interessant mehr ambulantemedizin fördern plus digitalisierung reduktionspitäler,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'DVglpCH': 0.07, '33.': 0, 'Delegiertenversammlung': 0.0275, 'der': 0.03, 'startet': 0, 'mit': 0.02, 'Eröffnungsvortrag': 0.03, 'vom': 0.03, 'Gesundheitsminister': 0.027500000000000004, 'Stadt': 0.02, 'Basel': 0.04, 'LukasEngelberger': 0.08, 'über': 0, 'Gesundheitskosten': 0.025, 'Sehr': 0.05, 'interessant': 0.13, 'Mehr': 0.23, 'AmbulanteMedizin': 0, 'fördern': 0, 'plus': 0.27, 'Digitalisierung': 0, 'und': 0.36, 'ReduktionSpitäler': 0}",positive,"[0.010674232, 0.0045705982, 0.9847551]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,positive,"Gleich geht es los. Bin gespannt, was präsentiert wird! #Digitalisierung https://t.co/V8CSgMR0Yc",gleichen gehen los spannen präsentieren digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gleich': 0, 'geht': 0, 'es': 0, 'los': 0, 'Bin': 0, 'gespannt': 0, 'was': 0, 'präsentiert': 0, 'wird': 0.04, 'Digitalisierung': 0.89}",positive,"[0.0031993554, 0.001121568, 0.9956791]",,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"Schweizer Unternehmer möchte die Erde retten: Hansjörg Wyss will eine Milliarde Dollar für Umweltschutz spenden https://t.co/iobZI31IpE Wirtschaft und Umweltschutz, das einzige Rezept, um uns „fit für die Zukunft“ zu machen!",schweizer unternehmer mögen erde retten hansjörg wyss milliarde dollar umweltschutz spenden wirtschaft umweltschutz einzig rezept fit zukunft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Schweizer': 0.06, 'Unternehmer': 0.07, 'möchte': 0, 'die': 0, 'Erde': 0.06, 'retten': 0.05, 'Hansjörg': 0, 'Wyss': 0.07, 'will': 0, 'eine': 0, 'Milliarde': 0.15, 'Dollar': 0, 'für': 0, 'Umweltschutz': 0.255, 'spenden': 0.25, 'Wirtschaft': 0, 'und': 0.51, 'das': 0, 'einzige': 0.04, 'Rezept': 0.1, 'um': 0.05, 'uns': 0.04, '„': 0, 'fit': 0, 'Zukunft': 0, '“': 0, 'zu': 0, 'machen': 0}",positive,"[0.002154222, 0.0025250232, 0.99532074]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @grunliberale: «Der Grünliberale Weg vereinbart Wirtschaftswachstum mit wirksamem Umweltschutz und das mit einer offenen und vernetzten…,grünliberale vereinbart wirtschaftswachstum wirksam umweltschutz offen vernetzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Der': 0, 'Grünliberale': 0, 'Weg': 0, 'vereinbart': 0, 'Wirtschaftswachstum': 0, 'mit': 0, 'wirksamem': 0, 'Umweltschutz': 0, 'und': 0, 'das': 0, 'einer': 0, 'offenen': 0, 'vernetzten': 0, '…': 0}",positive,"[0.00055576174, 0.0012100181, 0.99823415]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Exakt 4 Wochen bis zu den Nationalratswahlen! #EsIstZeit für mehr progressive und fortschrittliche Ideen &amp; Lösungen für die🇨🇭bezüglich #Klima &amp; #Energie, #Gesellschaft, #Wirtschaft &amp; #Finanzen, #Europa &amp; #Aussenpolitik, #Bildung &amp; #Forschung, #Natur &amp; #Umwelt. @glp_ag @jglp_ag https://t.co/PjlmZuXyBW",exakt wochen nationalratswahlen esistzeit mehr progressive fortschrittliche ideen amp lösungen bezüglich klima amp energie gesellschaft wirtschaft amp finanzen europa amp aussenpolitik bildung amp forschung natur amp umwelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Exakt': 0.01, 'Wochen': 0.01, 'bis': 0.01, 'zu': 0.06, 'den': 0.01, 'Nationalratswahlen': 0.01, 'EsIstZeit': 0, 'für': 0.04, 'mehr': 0.01, 'progressive': 0.03, 'und': 0.01, 'fortschrittliche': 0.03, 'Ideen': 0.02, 'amp': 0, 'Lösungen': 0.05, 'die': 0.01, '🇨': 0, '🇭': 0, 'bezüglich': 0, 'Klima': 0, 'Energie': 0, 'Gesellschaft': 0, 'Wirtschaft': 0, 'Finanzen': 0, 'Europa': 0, 'Aussenpolitik': 0, 'Bildung': 0, 'Forschung': 0, 'Natur': 0, 'Umwelt': 0}",positive,"[0.036584403, 0.006588561, 0.95682704]",,,,neutral
100.0,100.0,100.0,0.85,neutral,"Öffentlicher Verkehr kann nur gefördert werden, wenn Busse rechtzeitig zum Bahnhof gelangen können!@AargauerZeitung  https://t.co/OE6bUAu8lg",öffentlich verkehr fördern busse rechtzeitig bahnhof gelingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Öffentlicher': 0.17, 'Verkehr': 0, 'kann': 0.18, 'nur': 0.45, 'gefördert': 0, 'werden': 0, 'wenn': 0.23, 'Busse': 0.24, 'rechtzeitig': 0, 'zum': 0.095, 'Bahnhof': 0, 'gelangen': 0, 'können': 0.07}",negative,"[0.21225831, 0.58730805, 0.20043363]",positive
