answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"RT @DanielGerny: Wie Brunner Martullo disst und welche SVP-Politikerin für den Vaterschaftsurlaub stimmt,liest (und sieht) man in dieser to…",brunner martullo disst welch svp politikerin vaterschaftsurlaub stimmen lesen sehen to,,,,,,,"{'Wie': 0, 'Brunner': 0.17, 'Martullo': 0.17, 'disst': 0, 'und': 0.07, 'welche': 0.62, 'SVP-Politikerin': 0.72, 'für': 0.93, 'den': 0, 'Vaterschaftsurlaub': 0.635, 'stimmt': 0, 'liest': 0, 'sieht': 0, 'man': 0, 'in': 0.09, 'dieser': 0.08, 'to': 0.08, '…': 0}",neutral,"[0.91349053, 0.007885271, 0.07862414]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,negative,"@FelixSchneuwly Mutterschaftsurlaub ist gekoppelt mit Arbeitsverbot nach Niederkunft, das kann nicht so einfach aufgeteilt werden. Aber prinzipiell ist natürlich eine Elternzeit besser als zwei Wochen Vaterschaftsurlaub.",mutterschaftsurlaub koppeln arbeitsverbot niederkunft einfach aufteilen prinzipiell natürlich elternzeit gut zwei wochen vaterschaftsurlaub,,,,,,,"{'Mutterschaftsurlaub': 0.345, 'ist': 0.27, 'gekoppelt': 0.14, 'mit': 0.08, 'Arbeitsverbot': 0.13, 'nach': 0.04, 'Niederkunft': 0, 'das': 0, 'kann': 0, 'nicht': 0, 'so': 0, 'einfach': 0, 'aufgeteilt': 0.08, 'werden': 0, 'Aber': 0.11, 'prinzipiell': 0.165, 'natürlich': 0, 'eine': 0, 'Elternzeit': 0.605, 'besser': 0.17, 'als': 0, 'zwei': 0.07, 'Wochen': 0.2, 'Vaterschaftsurlaub': 0.38999999999999996}",neutral,"[0.61628413, 0.22942694, 0.15428895]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @BruWeGo: 11 Gründe für den #Vaterschaftsurlaub

Grund 8: Väter müssen heute nach der Spialentlassung da sein - wer denn sonst?

@Tamara…",gründe vaterschaftsurlaub grund väter müssen heute spialentlassung wer,,,,,,,"{'Gründe': 0.18, 'für': 0, 'den': 0, 'Vaterschaftsurlaub': 0.58, 'Grund': 0, 'Väter': 0.06, 'müssen': 0.03, 'heute': 0.07, 'nach': 0.03, 'der': 0, 'Spialentlassung': 0, 'da': 0, 'sein': 0, 'wer': 0.05, 'denn': 0, 'sonst': 0, '…': 0}",neutral,"[0.50125015, 0.05275739, 0.44599247]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @EKFF_COFF: #Vaterschaftsurlaub #Vereinbarkeit

@TravailsuisseCH: Den Kosten von 20 Fr. pro Jahr und versicherte Person stehen deutlich…",vaterschaftsurlaub vereinbarkeit kosten fr pro jahr versichern person stehen deutlich,,,,,,,"{'Vaterschaftsurlaub': 0.67, 'Vereinbarkeit': 0.12, 'Den': 0.08, 'Kosten': 0.08, 'von': 0, 'Fr.': 0, 'pro': 0, 'Jahr': 0.1, 'und': 0.06, 'versicherte': 0, 'Person': 0.06, 'stehen': 0, 'deutlich': 0, '…': 0}",positive,"[0.3430653, 0.02717862, 0.6297561]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
25.0,0.0,14.0,-0.5,negative,"Mehr Vaterschaftsurlaub für Stadtzürcher Personal: Für die einen «längst fällig», für die anderen «unverfroren» https://t.co/gv8QDNlplR via @NZZ",mehr vaterschaftsurlaub stadtzürcher personal längst fällig unverfroren via,,,,,,,"{'Mehr': 1.0, 'Vaterschaftsurlaub': 0.87, 'für': 0, 'Stadtzürcher': 0.09, 'Personal': 0, 'Für': 0.17, 'die': 0, 'einen': 0, '«': 0, 'längst': 0, 'fällig': 0, '»': 0, 'anderen': 0, 'unverfroren': 0, 'via': 0}",neutral,"[0.58803177, 0.024166849, 0.38780135]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,14.0,-0.7,neutral,"Vor fast 5 Jahren habe ich im Gemeinderat zusammen mit @jdstrub einen 4-wöchigen Vaterschaftsurlaub gefordert (und die Möglichkeit eines längeren, unbezahlten Urlaubs). Jetzt legt der Stadtrat dem Gemeinderat (endlich) die entsprechende Vorlage vor. https://t.co/1FNNx8ds1D",fast jahren gemeinderat zusammen wöchigen vaterschaftsurlaub fordern möglichkeit lang unbezahlt urlaubs legen stadtrat gemeinderat endlich entsprechend vorlage,,,,,,,"{'Vor': 0, 'fast': 0, 'Jahren': 0.03, 'habe': 0, 'ich': 0.03, 'im': 0, 'Gemeinderat': 0.09, 'zusammen': 0.03, 'mit': 0.04, 'einen': 0.1, '4-wöchigen': 0.035, 'Vaterschaftsurlaub': 0.605, 'gefordert': 0, 'und': 0.08, 'die': 0.03, 'Möglichkeit': 0, 'eines': 0, 'längeren': 0.18, 'unbezahlten': 1.0, 'Urlaubs': 0, 'Jetzt': 0.04, 'legt': 0, 'der': 0.03, 'Stadtrat': 0.075, 'dem': 0.025, 'endlich': 0, 'entsprechende': 0.04, 'Vorlage': 0, 'vor': 0}",negative,"[0.3356064, 0.6532651, 0.011128475]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,negative,"RT @kuenzler: «#Vaterschaftsurlaub ist eine riesige Belastung für die Wirtschaft», behauptet @narimoldi.

Im Gegenteil: heute zahlt @init7…",vaterschaftsurlaub riesige belastung wirtschaft behaupten gegenteil heute zahlen,,,,,,,"{'«': 0, 'Vaterschaftsurlaub': 0, 'ist': 0, 'eine': 0, 'riesige': 0, 'Belastung': 0, 'für': 0, 'die': 0, 'Wirtschaft': 0, '»': 0, 'behauptet': 0, 'Im': 0, 'Gegenteil': 0, 'heute': 0, 'zahlt': 0, '…': 0}",positive,"[0.34646064, 0.23786302, 0.41567636]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@4Senna @NZZ @mscpublizist Der Artikel sagt, eine Elternzeit (von der wir nicht wissen, ob sie bezahlt ist oder nicht) wäre besser als ein Vaterschaftsurlaub, den es nicht braucht, weil der Vater ja Ferien nehmen. /1",artikel sagen elternzeit wissen bezahlen gut vaterschaftsurlaub brauchen vater ja ferien nehmen,,,,,,,"{'Der': 0.02, 'Artikel': 1.0, 'sagt': 1.0, 'eine': 0, 'Elternzeit': 0.195, 'von': 0, 'der': 0.02, 'wir': 0, 'nicht': 0.17, 'wissen': 0.06, 'ob': 0, 'sie': 0, 'bezahlt': 0.06, 'ist': 0.03, 'oder': 0.03, 'wäre': 0, 'besser': 0.43, 'als': 0, 'ein': 0, 'Vaterschaftsurlaub': 0.10500000000000001, 'den': 0.02, 'es': 0.03, 'braucht': 0, 'weil': 0.04, 'Vater': 0.05, 'ja': 0, 'Ferien': 0, 'nehmen': 0, '/1': 0}",neutral,"[0.625826, 0.035416845, 0.33875722]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"@4Senna @NZZ @mscpublizist Nun ""wem die Geburt des eigenen Kindes nicht wichtig genug ist, um Ferien zu beziehen, dem kann ohnehin nicht geholfen werden – auch nicht mit einem staatlich finanzierten Vaterschaftsurlaub"" ist jetzt nicht so das flammende Plädoyer.",wer geburt eigen kindes wichtig genug ferien beziehen ohnehin helfen staatlich finanzieren vaterschaftsurlaub flammend plädoyer,,,,,,,"{'Nun': 0, 'wem': 0, 'die': 0.07, 'Geburt': 0.07, 'des': 0, 'eigenen': 0.02, 'Kindes': 0.08, 'nicht': 0, 'wichtig': 0.04, 'genug': 0.02, 'ist': 0, 'um': 0, 'Ferien': 0, 'zu': 0.03, 'beziehen': 0, 'dem': 0.05, 'kann': 0, 'ohnehin': 0.04, 'geholfen': 0.08, 'werden': 0, '–': 0, 'auch': 0, 'mit': 0, 'einem': 0, 'staatlich': 0, 'finanzierten': 0, 'Vaterschaftsurlaub': 0, 'jetzt': 0, 'so': 0, 'das': 0, 'flammende': 0, 'Plädoyer': 0}",negative,"[0.32810438, 0.47492898, 0.19696665]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"RT @David_Stampfli: Heute gilt es ernst beim #Vaterschaftsurlaub!

Nicht vergessen: bald sind dann Wahlen...

cc @papizeit @adrianwuethrich…",heute gelten ernst beim vaterschaftsurlaub vergessen bald wahlen cc,,,,,,,"{'Heute': 0.13, 'gilt': 0, 'es': 0.11, 'ernst': 0, 'beim': 0, 'Vaterschaftsurlaub': 0.64, 'Nicht': 0, 'vergessen': 0.11, 'bald': 0, 'sind': 0, 'dann': 0, 'Wahlen': 0, '...': 0, 'cc': 0.11, '…': 0}",positive,"[0.0071695796, 0.0021924952, 0.9906379]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
75.0,100.0,86.0,0.5,neutral,RT @jdstrub: Vaterschaftsurlaub in der Stadt Zürich: @minlimarti und ich sind überzeugt: Drei Wochen sind zu wenig.  https://t.co/3MATpnMxVI,vaterschaftsurlaub stadt zürich überzeugen drei wochen wenig,,,,,,,"{'Vaterschaftsurlaub': 0.8200000000000001, 'in': 0.16, 'der': 0.04, 'Stadt': 0.05, 'Zürich': 0, 'und': 0.3, 'ich': 0.1, 'sind': 0.07, 'überzeugt': 0.15, 'Drei': 0.06, 'Wochen': 0.15, 'zu': 0, 'wenig': 0}",neutral,"[0.8577842, 0.051181547, 0.09103431]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,@cloudista Worauf spielst du an? Impfen? Organspenden?,worauf spielen impfen organspenden,,,,,,,,,,"{'Worauf': 0.62, 'spielst': 0, 'du': 0, 'an': 0, 'Impfen': 0.17, 'Organspenden': 0.45}",neutral,"[0.98168725, 0.0077384864, 0.010574221]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @FWasserfallen: Überraschend klares Bekenntnis zur Organspende! Mit 150 gegen 34 Stimmen verabschiedet der Nationalrat den ind. Gegenvor…,überraschen klar bekenntnis organspende stimmen verabschieden nationalrat ind gegenvor,,,,,,,,,,"{'Überraschend': 0, 'klares': 0.64, 'Bekenntnis': 0, 'zur': 0.36, 'Organspende': 0.6950000000000001, 'Mit': 0.09, 'gegen': 0.19, 'Stimmen': 0, 'verabschiedet': 0, 'der': 0.08, 'Nationalrat': 0.155, 'den': 0.08, 'ind': 0.06, 'Gegenvor': 0, '…': 0}",positive,"[0.0019823085, 0.0012009643, 0.9968168]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @AVierviertel: Die wichtigsten Argumente für ein Grundrecht auf Einbürgerung? Demokratie und Teilhabe, Gleiche Rechte für alle, Anerkenn…",wichtig argumente grundrecht einbürgerung demokratie teilhabe gleich rechte all anerkenn,,,,,,,,,,,,,"{'Die': 0.07, 'wichtigsten': 0.105, 'Argumente': 0.24, 'für': 0.05, 'ein': 0, 'Grundrecht': 0.725, 'auf': 0, 'Einbürgerung': 1.0, 'Demokratie': 0.21, 'und': 0.06, 'Teilhabe': 0.09, 'Gleiche': 0, 'Rechte': 1.0, 'alle': 0, 'Anerkenn': 0, '…': 0}",positive,"[0.007856992, 0.0016965528, 0.99044645]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"@BlonderLeu Man kann grundsätzlich gegen Fortpflanzungsmedizin sein, aber dann muss man die Samenspende auch für heterosexuelle Paare verbieten.",grundsätzlich fortpflanzungsmedizin samenspende heterosexuelle paare verbieten,,,,,,,,,,,,,,,,"{'Man': 0, 'kann': 0.67, 'grundsätzlich': 0, 'gegen': 1.0, 'Fortpflanzungsmedizin': 0.62, 'sein': 0, 'aber': 0.54, 'dann': 0.1, 'muss': 0, 'man': 0, 'die': 0, 'Samenspende': 0, 'auch': 0.16, 'für': 0.13, 'heterosexuelle': 0.12, 'Paare': 0.1, 'verbieten': 0}",negative,"[0.27691245, 0.59773225, 0.12535532]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"Eine Ehe für alle ist erst eine Ehe für alle, wenn auch wirklich die gleichen Rechte gelten. Dazu gehört auch der Zugang zur Fortpflanzungsmedizin: Die Lösung läge eigentlich auf dem Tisch. 
https://t.co/kMS5asFfgp",ehe all erst ehe all wirklich gleich rechte gelten hören zugang fortpflanzungsmedizin lösung liegen eigentlich tisch,,,,,,,,,,,,,,,,"{'Eine': 0, 'Ehe': 0.15, 'für': 0.06, 'alle': 0.09, 'ist': 0.07, 'erst': 0, 'eine': 0, 'wenn': 0.07, 'auch': 0.38, 'wirklich': 0.08, 'die': 0.12, 'gleichen': 0.09, 'Rechte': 0, 'gelten': 0.11, 'Dazu': 0, 'gehört': 0, 'der': 0.12, 'Zugang': 1.0, 'zur': 0.48, 'Fortpflanzungsmedizin': 0.7, 'Die': 0.12, 'Lösung': 0.49, 'läge': 0, 'eigentlich': 0.19, 'auf': 0.08, 'dem': 0.48, 'Tisch': 0.21}",positive,"[0.15079294, 0.00491349, 0.8442936]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Leider hat sich eine knappe Mehrheit der Kommission für eine Ehe für alle ausgesprochen, die eben nicht eine Ehe mit allem ist. Der Zugang zur Fortpflanzungsmedizin soll lesbischen Paaren nach Willen der Mehrheit nicht ermöglicht werden.
https://t.co/HtYoFglsHY",leider knapp mehrheit kommission ehe all aussprechen eben ehe zugang fortpflanzungsmedizin lesbisch paaren willen mehrheit ermöglichen,,,,,,,,,,,,,,,,"{'Leider': 0.11, 'hat': 0, 'sich': 0, 'eine': 0, 'knappe': 0, 'Mehrheit': 0.1, 'der': 0.04, 'Kommission': 0.07, 'für': 0.03, 'Ehe': 0.07, 'alle': 0, 'ausgesprochen': 0, 'die': 0.04, 'eben': 0, 'nicht': 1.0, 'mit': 0.04, 'allem': 0.07, 'ist': 0.05, 'Der': 0.04, 'Zugang': 0.23, 'zur': 0.08, 'Fortpflanzungsmedizin': 0.39, 'soll': 0, 'lesbischen': 0.33, 'Paaren': 0, 'nach': 0, 'Willen': 0, 'ermöglicht': 0, 'werden': 0.23}",neutral,"[0.8717154, 0.104269825, 0.02401477]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Mal im Ernst: Wie könnte man Themen wie Lohngleichheit, Quoten und ähnliches anders illustrieren als mit den ewigen bestrumpften Frauenbeinen? 
https://t.co/G2CnBoE9ZV",mal ernst themen lohngleichheit quoten ähnlich illustrieren ewig bestrumpften frauenbeinen,,,,,,,,,,,,,,,,,,,"{'Mal': 0, 'im': 0, 'Ernst': 0, 'Wie': 0.28, 'könnte': 0.29, 'man': 0, 'Themen': 0, 'wie': 0.28, 'Lohngleichheit': 0.635, 'Quoten': 0, 'und': 0.11, 'ähnliches': 0, 'anders': 0, 'illustrieren': 1.0, 'als': 0.28, 'mit': 0.15, 'den': 0.1, 'ewigen': 0.1, 'bestrumpften': 0, 'Frauenbeinen': 0.135}",negative,"[0.21487541, 0.54085773, 0.24426687]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @s_sommaruga: Nach der Lohngleichheits-Vorlage kommen jetzt auch die Zielwerte für die Chefetagen. Zum Glück sind wir drangeblieben. 
Me…",lohngleichheits vorlage kommen zielwerte chefetagen glück dranbleiben me,,,,,,,,,,,,,,,,,,,"{'Nach': 0, 'der': 0.11, 'Lohngleichheits-Vorlage': 0.9275, 'kommen': 0, 'jetzt': 0.18, 'auch': 0.07, 'die': 0.11, 'Zielwerte': 0.28500000000000003, 'für': 0.08, 'Chefetagen': 0.28, 'Zum': 0.11, 'Glück': 0, 'sind': 0.14, 'wir': 0, 'drangeblieben': 0.11000000000000001, 'Me': 0.06, '…': 0}",positive,"[0.24669078, 0.016652921, 0.7366563]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @claufriedl: Frauengeschichte! Machen wir weiter: Chancengleichheit, Lohngleichheit, Elternzeit, Schutz vor häuslicher Gewalt, Ehe für a…",frauengeschichte weit chancengleichheit lohngleichheit elternzeit schutz häuslich gewalt ehe a,,,,,,,,,,,,,,,,,,,"{'Frauengeschichte': 0, 'Machen': 0, 'wir': 0, 'weiter': 0, 'Chancengleichheit': 0.88, 'Lohngleichheit': 0.9099999999999999, 'Elternzeit': 0.22, 'Schutz': 0.44, 'vor': 0, 'häuslicher': 0.06, 'Gewalt': 0.11, 'Ehe': 0.13, 'für': 0.16, 'a': 0.08, '…': 0}",positive,"[0.001777861, 0.0010930795, 0.997129]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"Der Frauenstreik bewegt eben doch was. Und jetzt braucht es noch Massnahmen für alle Frauen, nicht nur für die Teppichetage: Wie beispielsweise Lohngleichheit, Elternzeit, genügend Kitaplätze und Anerkennung der Angehörigenpflege. Der Streik war erst der Anfang! https://t.co/TtugDwBDdT",frauenstreik bewegen eben brauchen massnahmen all frauen teppichetage beispielsweise lohngleichheit elternzeit genügen kitaplätze anerkennung angehörigenpflege streik erst anfang,,,,,,,,,,,,,,,,,,,"{'Der': 0.02, 'Frauenstreik': 0.12, 'bewegt': 0, 'eben': 0, 'doch': 0, 'was': 0.04, 'Und': 0.28, 'jetzt': 0.03, 'braucht': 0, 'es': 0, 'noch': 0.03, 'Massnahmen': 0.05, 'für': 0.11, 'alle': 0, 'Frauen': 0.03, 'nicht': 0.11, 'nur': 0, 'die': 0.02, 'Teppichetage': 0.05, 'Wie': 0.42, 'beispielsweise': 0.11, 'Lohngleichheit': 0.94, 'Elternzeit': 0.28500000000000003, 'genügend': 0.53, 'Kitaplätze': 0, 'und': 0.28, 'Anerkennung': 0.16, 'der': 0.02, 'Angehörigenpflege': 0.05, 'Streik': 0.12, 'war': 0, 'erst': 0, 'Anfang': 0.05}",positive,"[0.0030243997, 0.0014032411, 0.9955723]",,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"Und Basel sagt Ja zu einem Mindestlohn.  Erfreuliche Abstimmungsresultate. Ich hoffe, die anderen Städte tun es Basel gleich. https://t.co/vv2oEu4WZF",basel sagen ja mindestlohn erfreulich abstimmungsresultate hoffen städte tun basel gleichen,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.16, 'Basel': 0.13, 'sagt': 0.46, 'Ja': 0.16, 'zu': 0.47, 'einem': 0, 'Mindestlohn': 0.685, 'Erfreuliche': 0.27, 'Abstimmungsresultate': 0.16999999999999998, 'Ich': 0.05, 'hoffe': 0.13, 'die': 0.05, 'anderen': 0, 'Städte': 0.12, 'tun': 0.27999999999999997, 'es': 0, 'gleich': 0.11}",positive,"[0.024946656, 0.0020754642, 0.97297794]",,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-0.9,negative,"@zurichlive @feusl @Mark_Penn Qualität von Exit Polls sind zweifelhaft, insbesondere dieses Jahr. Dann blendet Penn aus, dass zb Mindestlohn in Florida angenommen wurde. Sprich WählerInneb sind komplizierter bzw. Inhalte /Sympathien für Kandis nicht immer gleich. Kennen wir ja aus CH.",qualität exit polls zweifelhaft insbesondere jahr blenden penn zb mindestlohn florida annehmen sprechen wählerinneb kompliziert bzw inhalte sympathien kandis immer gleichen kennen ja ch,,,,,,,,,,,,,,,,,,,,,,"{'Qualität': 0.14, 'von': 0.12, 'Exit': 0.12, 'Polls': 0, 'sind': 0.04, 'zweifelhaft': 0, 'insbesondere': 0.34, 'dieses': 0.05, 'Jahr': 0.1, 'Dann': 0.04, 'blendet': 0, 'Penn': 0.07, 'aus': 0, 'dass': 0.07, 'zb': 0, 'Mindestlohn': 0.585, 'in': 0.34, 'Florida': 0.32, 'angenommen': 0, 'wurde': 0, 'Sprich': 0, 'WählerInneb': 0, 'komplizierter': 0.075, 'bzw.': 0, 'Inhalte': 0.09, '/Sympathien': 0.125, 'für': 0.07, 'Kandis': 0, 'nicht': 0.04, 'immer': 0.07, 'gleich': 0.04, 'Kennen': 0.03, 'wir': 0, 'ja': 0, 'CH': 0.07}",negative,"[0.37035385, 0.6091909, 0.020455256]",,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.075,neutral,"@JoelLiamBuehler @tagesanzeiger Mindestlohn, Medicaid Expansion, Public Option, höhere Steuern für Reiche sind alles sehr populäre Positionen. Auch der Green New Deal ist nicht unpopulär. Zudem hätte man ohne Mobilisierung von sozialen Bewegungen wie BLM nicht geschafft, zu gewinnen.",mindestlohn medicaid expansion public option hoch steuern reichen populäre positionen green new deal unpopulär zudem mobilisierung sozial bewegungen blm schaffen gewinnen,,,,,,,,,,,,,,,,,,,,,,"{'Mindestlohn': 0.78, 'Medicaid': 0.37, 'Expansion': 0.23, 'Public': 0.05, 'Option': 0.1, 'höhere': 0.07, 'Steuern': 0, 'für': 0.07, 'Reiche': 0.03, 'sind': 0.32, 'alles': 0, 'sehr': 0.04, 'populäre': 0.17, 'Positionen': 0, 'Auch': 0, 'der': 0.01, 'Green': 0.02, 'New': 0.02, 'Deal': 0.02, 'ist': 0.02, 'nicht': 0.02, 'unpopulär': 0.04, 'Zudem': 0.055, 'hätte': 0, 'man': 0, 'ohne': 0.01, 'Mobilisierung': 0.02, 'von': 0, 'sozialen': 0.01, 'Bewegungen': 0.02, 'wie': 0, 'BLM': 0.02, 'geschafft': 0, 'zu': 0.01, 'gewinnen': 0.02}",positive,"[0.019814366, 0.004866932, 0.97531873]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@JoelLiamBuehler @AndiWeibel @do_gross Nein, aber z.B. Mindestlohn 15 Dollar wurde in Florida angenommen und gleichzeitig Trump gewählt, obwohl er dagegen ist.",nein z b mindestlohn dollar florida annehmen gleichzeitig trump wählen obwohl dagegen,,,,,,,,,,,,,,,,,,,,,,"{'Nein': 0.1, 'aber': 0.15, 'z.B.': 0, 'Mindestlohn': 0.45499999999999996, 'Dollar': 0, 'wurde': 0, 'in': 0.38, 'Florida': 0.32, 'angenommen': 1.0, 'und': 0.3, 'gleichzeitig': 0, 'Trump': 0.31, 'gewählt': 0, 'obwohl': 0.09, 'er': 0.1, 'dagegen': 0.04, 'ist': 0.1}",neutral,"[0.71488875, 0.11381506, 0.17129627]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,positive,"@Renato_Beck @jan_krattiger Ist schon ein Thema. Wenn man eine Elternzeit einführen würde, dann müsste man auch einen Kündigungsschutz für Väter einführen, scheint mir.",schon thema elternzeit einfahren müsste kündigungsschutz väter einfahren scheinen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ist': 0.02, 'schon': 0, 'ein': 0, 'Thema': 0, 'Wenn': 0, 'man': 0, 'eine': 0, 'Elternzeit': 0.075, 'einführen': 1.0, 'würde': 0.06, 'dann': 0.04, 'müsste': 0.15000000000000002, 'auch': 0.15, 'einen': 0, 'Kündigungsschutz': 0.40249999999999997, 'für': 0.08, 'Väter': 0.04, 'scheint': 0.04, 'mir': 0.06}",positive,"[0.02928439, 0.0053913086, 0.9653243]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,Leider hat es (noch) nicht geklappt. Der Nationalrat will den Kündigungsschutz von Müttern nicht verbessern. Dabei erhalten rund 10% der Mütter nach Ablauf des Mutterschaftsurlaub eine Kündigung!  https://t.co/oyNuROzoRO,leider klappen nationalrat kündigungsschutz müttern verbessern dabei erhalten rund mütter ablauf mutterschaftsurlaub kündigung,,,,,,,,,,,,,,,,,,,,,,,,,"{'Leider': 0.11, 'hat': 0, 'es': 0, 'noch': 0, 'nicht': 1.0, 'geklappt': 0, 'Der': 0.18, 'Nationalrat': 0.125, 'will': 0, 'den': 0.18, 'Kündigungsschutz': 0.37, 'von': 0, 'Müttern': 0.02, 'verbessern': 1.0, 'Dabei': 0, 'erhalten': 0, 'rund': 0.05, 'der': 0.18, 'Mütter': 0.02, 'nach': 0.02, 'Ablauf': 0, 'des': 0, 'Mutterschaftsurlaub': 0.015, 'eine': 0, 'Kündigung': 0}",negative,"[0.019273715, 0.57560587, 0.40512037]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,"RT @JanosAmmann: Den Kündigungsschutz, den die FDP für Cassis einfordert, würde sie im freien Markt vehement bekämpfen. #brwahl19",kündigungsschutz fdp cassis einfordern frei markt vehement bekämpfen brwahl19,,,,,,,,,,,,,,,,,,,,,,,,,"{'Den': 0.1, 'Kündigungsschutz': 0.5975, 'den': 0.1, 'die': 0.1, 'FDP': 0.16, 'für': 0.07, 'Cassis': 0.1, 'einfordert': 0, 'würde': 0.44, 'sie': 0, 'im': 0, 'freien': 0.1, 'Markt': 0.11, 'vehement': 0, 'bekämpfen': 0, 'brwahl19': 0.19}",negative,"[0.22921312, 0.5811032, 0.18968378]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @kriegsgeschaeft: BREAKING: Die Pensionskasse der Stadt Lausanne verzichtet ab sofort auf die Finanzierung von Kriegsmaterialproduzenten…,breaking pensionskasse stadt lausanne verzichten ab sofort finanzierung kriegsmaterialproduzenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'BREAKING': 0.02, 'Die': 0.26, 'Pensionskasse': 0.125, 'der': 0.26, 'Stadt': 0.06, 'Lausanne': 0.04, 'verzichtet': 0, 'ab': 0, 'sofort': 0, 'auf': 0, 'die': 0.26, 'Finanzierung': 1.0, 'von': 0, 'Kriegsmaterialproduzenten': 0.5399999999999999, '…': 0}",neutral,"[0.7096295, 0.027832694, 0.2625379]",,,,,,,,,,,,,,,,neutral
