answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,sentiment_tb
100.0,100.0,100.0,1.0,neutral,Wer noch nicht gemerkt hat worum es wirklich geht: Unter dem Deckmantel von schönen Forderungen nach Umweltschutz und Rettung der Erde soll uns menschenverachtender Sozialismus schmackhaft gemacht werden. Soll noch jemand sagen der #Klimastreik werde nicht instrumentalisiert. https://t.co/nQiNDfEUcU,wer merken worum wirklich gehen deckmantel schön forderungen umweltschutz rettung erde menschenverachtender sozialismus schmackhaft jemand sagen klimastreik instrumentalisieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wer': 0.04, 'noch': 0, 'nicht': 0.01, 'gemerkt': 0.02, 'hat': 0, 'worum': 0.115, 'es': 0.02, 'wirklich': 0.02, 'geht': 0, 'Unter': 0.14, 'dem': 0.02, 'Deckmantel': 0, 'von': 0, 'schönen': 1.0, 'Forderungen': 0, 'nach': 0, 'Umweltschutz': 0.5549999999999999, 'und': 0.11, 'Rettung': 0, 'der': 0.02, 'Erde': 0.08, 'soll': 0, 'uns': 0.04, 'menschenverachtender': 0.07, 'Sozialismus': 0.05, 'schmackhaft': 0, 'gemacht': 0, 'werden': 0.02, 'Soll': 0.03, 'jemand': 0.03, 'sagen': 0.02, 'Klimastreik': 0.05, 'werde': 0, 'instrumentalisiert': 0.06}",positive,"[0.0019530932, 0.0075926813, 0.9904542]",,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,RT @euno_ueno: Auch die junge Generation ist aktiv mit dabei gegen den schleichenden EU-Beitritt und für eine eigenständige und eigenverant…,junge generation aktiv dabei schleichend eu beitreten eigenständige eigenverant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Auch': 0.23, 'die': 0.31, 'junge': 0, 'Generation': 0.19, 'ist': 0.21, 'aktiv': 0, 'mit': 0, 'dabei': 0, 'gegen': 0.09, 'den': 0.31, 'schleichenden': 0.08, 'EU-Beitritt': 0.1, 'und': 0.05, 'für': 0.06, 'eine': 0, 'eigenständige': 0.04, 'eigenverant': 0, '…': 0}",positive,"[0.3234835, 0.24610439, 0.4304122]",,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Versammlung des Komitees @euno_ueno NEIN zum schleichenden EU-Beitritt

Jetzt die komplette kommentierte Fassung des Rahmenabkommens herunterladen und an alle Interessierten weiterleiten:

https://t.co/mEaGbGMz7P
#Rahmenabkommen #EU #JungeFürDieSchweiz @jungesvp @thomas_aeschi",versammlung komitees nein schleichend eu beitreten komplette kommentieren fassung rahmenabkommens herunterladen all interessieren weiterleiten rahmenabkommen eu jungefürdieschweiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Versammlung': 0, 'des': 0, 'Komitees': 0, 'NEIN': 0.11, 'zum': 0.18, 'schleichenden': 0.05, 'EU-Beitritt': 0.055, 'Jetzt': 0.51, 'die': 0.06, 'komplette': 0.17, 'kommentierte': 0, 'Fassung': 0.1, 'Rahmenabkommens': 0.035, 'herunterladen': 0.7, 'und': 1.0, 'an': 0, 'alle': 0, 'Interessierten': 0.19, 'weiterleiten': 0, 'Rahmenabkommen': 0.035, 'EU': 0, 'JungeFürDieSchweiz': 0}",neutral,"[0.8788911, 0.11335001, 0.007758912]",,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"@schreck_horn @operationlibero Die @operationlibero ist ein Marketingprojekt des Think Thank @foraus mit dem Ziel den EU Beitritt langsam salonfähig zu mache.
Mit Liberalismus hatte das nie zu tun.",marketingprojekt think thank ziel eu beitreten langsam salonfähig liberalismus nie tun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.04, 'ist': 0.11, 'ein': 0, 'Marketingprojekt': 0, 'des': 0, 'Think': 0.06, 'Thank': 0.06, 'mit': 0.56, 'dem': 0.185, 'Ziel': 0.21, 'den': 0.04, 'EU': 0, 'Beitritt': 0.09, 'langsam': 0, 'salonfähig': 0.095, 'zu': 0.33, 'mache': 0, 'Mit': 0.56, 'Liberalismus': 0.34, 'hatte': 0.82, 'das': 0, 'nie': 0, 'tun': 0.665}",neutral,"[0.6322691, 0.30054408, 0.06718687]",,,,,,,,,,negative
25.0,25.0,28.0,-0.3333333333333333,negative,"Offen &amp; ehrlich:
-Direkte Demokratie, Föderalismus &amp; Neutralität sind nicht #EU kompatibel. 
-CH wäre Nettozahler ohne Einfluss
-EU hat massive strukturelle Probleme &amp; keine Lösungen in Sicht
-EU Beitritt = Höhere Steuern, tiefere Löhne, allg. Nivelierung nach unten.
etc. etc... https://t.co/ApjNJUNxW9",offen amp ehrlich direkt demokratie föderalismus amp neutralität eu kompatibel ch nettozahler einfluss eu massiv strukturell probleme amp lösungen sicht eu beitreten hoch steuern tief löhnen allg nivelierung unten etc etc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Offen': 1.0, 'amp': 0.06, 'ehrlich': 0, '-Direkte': 0, 'Demokratie': 0.28, 'Föderalismus': 0.26, 'Neutralität': 0.09, 'sind': 0.08, 'nicht': 0.3, 'EU': 0, 'kompatibel': 0.08, '-CH': 0, 'wäre': 0.04, 'Nettozahler': 0.05, 'ohne': 0.03, 'Einfluss': 0, '-EU': 0, 'hat': 0, 'massive': 0.04, 'strukturelle': 0.03, 'Probleme': 0.07, 'keine': 0, 'Lösungen': 0.06, 'in': 0.02, 'Sicht': 0, 'Beitritt': 0, 'Höhere': 0.04, 'Steuern': 0, 'tiefere': 0, 'Löhne': 0.1, 'allg.': 0.02, 'Nivelierung': 0.06, 'nach': 0, 'unten': 0, 'etc.': 0, 'etc': 0.02, '...': 0}",negative,"[0.1621338, 0.4803238, 0.3575424]",,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"@christofthinks @feusl Prof. Baudenbacher hat die Beispiele in der BaZ gut zusammengefasst:
https://t.co/mWwl63IjfQ

Siehe Achmea-Urteil:
https://t.co/LtdmWkGAgl

Siehe Argumentation zum Nichtbeitritt der EU zur EMRK:
https://t.co/jJjbNBnhJt",prof baudenbacher beispiele baz gut zusammengefasst siehe achmea urteil siehe argumentation nichtbeitritt eu emrk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Prof.': 0, 'Baudenbacher': 0.11, 'hat': 0, 'die': 0.04, 'Beispiele': 0.15, 'in': 0.05, 'der': 0.04, 'BaZ': 0.04, 'gut': 0, 'zusammengefasst': 0.14, 'Siehe': 0, 'Achmea-Urteil': 0.2, 'Argumentation': 0, 'zum': 0.065, 'Nichtbeitritt': 0, 'EU': 0, 'zur': 0.065, 'EMRK': 0}",neutral,"[0.72980195, 0.2363453, 0.033852763]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Und warum ist @ChristaMarkwald als erklärte #EU-Beitritt Befürworterin dann für das #Rahmenabkommen?🙄 https://t.co/OjIhUSeyWa,warum erklären eu beitreten befürworterin rahmenabkommen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.35, 'warum': 1.0, 'ist': 0.75, 'als': 0.31, 'erklärte': 0, 'EU-Beitritt': 0.045, 'Befürworterin': 0, 'dann': 0, 'für': 0, 'das': 0, 'Rahmenabkommen': 0.05}",negative,"[0.3738924, 0.6002753, 0.025832312]",,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,negative,RT @NZZSchweiz: Nach 26 Jahren: Schweiz zieht EU-Beitrittsgesuch zurück https://t.co/chH4zC45C7 via @NZZ,jahren schweiz ziehen eu beitrittsgesuch zurück via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nach': 0.18, '26': 0, 'Jahren': 0.18, 'Schweiz': 0.65, 'zieht': 0, 'EU-Beitrittsgesuch': 0.46, 'zurück': 0, 'via': 0.24}",neutral,"[0.5285674, 0.46035948, 0.011073086]",,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,"@missIMPULSIV_ Landesverteidigung: 
Isch wie e Versicherig für de Chriegsfall (Mi händ ja au all e IV abr jede hofft dass er nie IV wird..)",landesverteidigung isch e versicherig de chriegsfall mi händ ja au all e iv abr jed hoffen nie iv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Landesverteidigung': 0.63, 'Isch': 0, 'wie': 0, 'e': 0, 'Versicherig': 0.44, 'für': 0.14, 'de': 0.03, 'Chriegsfall': 0.14, 'Mi': 0, 'händ': 0.04, 'ja': 0, 'au': 0, 'all': 0.03, 'IV': 0.03, 'abr': 0, 'jede': 0, 'hofft': 0.04, 'dass': 0.03, 'er': 0, 'nie': 0, 'wird': 0.04, '..': 0}",neutral,"[0.9131886, 0.032255244, 0.05455613]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@missIMPULSIV_ 
De Uftrag isch in BV Art. 58 Abs. 2 greglet:
-Erhaltung des Friedens
-Landesverteidigung
-Unterstützung d. zivilen Behörden",de uftrag isch bv art abs greglet erhaltung friedens landesverteidigung unterstützung d zivil behörden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'De': 0, 'Uftrag': 0, 'isch': 0, 'in': 0.07, 'BV': 0.06, 'Art': 0.04, '58': 0, 'Abs.': 0, '2': 0, 'greglet': 0.28, '-Erhaltung': 0, 'des': 0, 'Friedens': 0.05, '-Landesverteidigung': 0.12, '-Unterstützung': 0, 'd.': 0, 'zivilen': 0.04, 'Behörden': 0.1}",positive,"[0.011481449, 0.005437648, 0.9830809]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Jemand der gemäss Kantonsgericht „Gefahr für die öffentliche Sicherheit &amp; Ordnung darstellt“ und selbst nach Widerruf der Niederlassungsbewilligung weiter delinquiert hat soll also in CH bleiben, weil er sich auf mangelnden IQ berufen kann? ist das die Meinung der @grunliberale ? https://t.co/s7dVhmgnbS",jemand gemäss kantonsgericht gefahr öffentlich sicherheit amp ordnung darstellen widerruf niederlassungsbewilligung weit delinquiert ch bleiben mangelnd iq berufen meinung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Jemand': 0.08, 'der': 0, 'gemäss': 0.08499999999999999, 'Kantonsgericht': 0.07, '„': 0, 'Gefahr': 0, 'für': 0, 'die': 0, 'öffentliche': 0, 'Sicherheit': 0, 'amp': 0, 'Ordnung': 0, 'darstellt': 0, '“': 0, 'und': 0, 'selbst': 0, 'nach': 0, 'Widerruf': 0, 'Niederlassungsbewilligung': 0, 'weiter': 0, 'delinquiert': 0, 'hat': 0, 'soll': 0, 'also': 0, 'in': 0, 'CH': 0, 'bleiben': 0, 'weil': 0, 'er': 0, 'sich': 0, 'auf': 0, 'mangelnden': 0, 'IQ': 0, 'berufen': 0, 'kann': 0, 'ist': 0, 'das': 0, 'Meinung': 0}",neutral,"[0.5604659, 0.27587262, 0.16366151]",,,,neutral
50.0,75.0,57.0,0.0,neutral,@andrisilbi_ Bestehendes Rentensystem zu ändern ist schon nicht dasselbe wie Anpassung des Strassenverkehrsgesetzes.,bestehend rentensystem ändern schon anpassung strassenverkehrsgesetzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bestehendes': 0.18, 'Rentensystem': 0.315, 'zu': 0, 'ändern': 0, 'ist': 0.15, 'schon': 0, 'nicht': 0.23, 'dasselbe': 0.335, 'wie': 0, 'Anpassung': 0, 'des': 0, 'Strassenverkehrsgesetzes': 0.74}",neutral,"[0.81821144, 0.09857377, 0.08321482]",neutral
