answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
0.0,0.0,0.0,-1.0,negative,"@Alle in warmen Büros, die sich über Regen beschweren, weil keine Mittagspause auf dem Balkon: psssssst! 
Krautfäule? Explodierende Neophyten? Ersoffene Heidelbeeren? Nass bis auf die Knochen? Nein? -&gt; psssst! #Regen  #Landwirtschaft #Gewitter https://t.co/9jgFKr6wdz",warm büros regen beschweren mittagspause balkon psssssst krautfäule explodierend neophyten ersoffen heidelbeeren nass knochen nein gt psssst regen landwirtschaft gewitter,,,,,,,,,,,,,,,,,,,,,,"{'in': 0.02, 'warmen': 0.02, 'Büros': 0.02, 'die': 0.02, 'sich': 0, 'über': 0, 'Regen': 0, 'beschweren': 0.04, 'weil': 0.02, 'keine': 0, 'Mittagspause': 0.015, 'auf': 0.01, 'dem': 0.02, 'Balkon': 0.03, 'psssssst': 0.08, 'Krautfäule': 0.060000000000000005, 'Explodierende': 0.04, 'Neophyten': 0, 'Ersoffene': 0, 'Heidelbeeren': 0.04, 'Nass': 0.03, 'bis': 0, 'Knochen': 0.03, 'Nein': 0.03, '-&gt': 0, 'psssst': 0, 'Landwirtschaft': 0.94, 'Gewitter': 0.33}",neutral,"[0.9103353, 0.0840724, 0.00559231]",negative
100.0,100.0,100.0,1.0,negative,"Tonnenweise #foodwaste  wegen billiger Importe während einheimisches Gemüse Saison hätte - was soll das?
Ich fordere eine Änderung der Zollschutzregelungen, seid ihr dabei @sbv  @KleinbauernVKMB  @Uniterre2 @SlowFoodCH ? #Landwirtschaft  #Food @ParlCH 
https://t.co/AvxabC5w4P",tonnenweise foodwaste wegen billig importe einheimisch gemüse saison fordern änderung zollschutzregelungen dabei landwirtschaft food,,,,,,,,,,,,,,,,,,,,,,"{'Tonnenweise': 0.06, 'foodwaste': 0.21, 'wegen': 0.06, 'billiger': 0, 'Importe': 0, 'während': 0, 'einheimisches': 0, 'Gemüse': 0.03, 'Saison': 0.05, 'hätte': 0, 'was': 0, 'soll': 0, 'das': 0, 'Ich': 0.05, 'fordere': 0, 'eine': 0, 'Änderung': 0, 'der': 0.07, 'Zollschutzregelungen': 0.07250000000000001, 'seid': 0.24, 'ihr': 0, 'dabei': 0, 'Landwirtschaft': 0.86, 'Food': 0.28}",neutral,"[0.97553796, 0.009397775, 0.015064249]",positive
100.0,100.0,100.0,1.0,neutral,"Erstes Jahr herbizidfreie Erdbeeren &amp; Kirschen!
Geniesst sie: bei dieser Witterung steckt hinter jedem Beeri Knochenbüez! Ich freue mich soooo nach der Session mit der Arbeit auf dem Feld zu beginnen - nix Besseres! #happy #Landwirtschaft @JuckerFarm 

https://t.co/J8TC7ptKio",erst jahr herbizidfreie erdbeeren amp kirschen geniesst witterung stecken jed beeri knochenbüez freuen soooo session arbeit feld beginnen nix gut happy landwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Erstes': 0.07, 'Jahr': 0.12, 'herbizidfreie': 0, 'Erdbeeren': 0.28, 'amp': 0.17, 'Kirschen': 0.14, 'Geniesst': 0.16, 'sie': 0, 'bei': 0, 'dieser': 0.04, 'Witterung': 0.25, 'steckt': 0, 'hinter': 0.07, 'jedem': 0, 'Beeri': 0.33, 'Knochenbüez': 0, 'Ich': 0.06, 'freue': 0.74, 'mich': 0, 'soooo': 0, 'nach': 0.13, 'der': 0.25, 'Session': 0.49, 'mit': 0, 'Arbeit': 0, 'auf': 0, 'dem': 0.175, 'Feld': 0.39, 'zu': 0.1, 'beginnen': 0.085, 'nix': 0, 'Besseres': 0.1, 'happy': 0.74, 'Landwirtschaft': 1.0}",positive,"[0.007063849, 0.04040579, 0.9525303]",positive
100.0,100.0,86.0,0.7,neutral,"Warum ich in meinem Vorstoss Preistransparenz bei Agrarprodukten im Detailhandel fordere? Darum! 
Rindsfilet aus Uruguay/Paraguay günstiger als Rindshuft aus der #Schweiz. @coop_ch Nachhaltigkeitsversprechen? @GrueneParlament  @sbv  @KonsumSchutz  @Agroblogger  #Landwirtschaft https://t.co/gpnfUw7AAr",warum vorstoss preistransparenz agrarprodukten detailhandel fordern darum rindsfilet uruguay paraguay günstig rindshuft schweiz nachhaltigkeitsversprechen landwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Warum': 0.07, 'ich': 0.05, 'in': 0.03, 'meinem': 0.05, 'Vorstoss': 0, 'Preistransparenz': 0.05, 'bei': 0, 'Agrarprodukten': 0.065, 'im': 0, 'Detailhandel': 0.04, 'fordere': 0.08, 'Darum': 0.06, 'Rindsfilet': 0.055, 'aus': 0, 'Uruguay': 0.09, 'Paraguay': 0.09, 'günstiger': 0.07, 'als': 0, 'Rindshuft': 0, 'der': 0.04, 'Schweiz': 0.12, 'Nachhaltigkeitsversprechen': 0.38, 'Landwirtschaft': 0.88}",neutral,"[0.5411089, 0.106798485, 0.3520926]",positive
0.0,0.0,14.0,-0.7,neutral,"Preistransparenz im Detailhandel jetzt! Kein einseitiger Marktmachtmissbrauch der orangen Detailriesen gegenüber den Bauern! @GrueneParlament  @sbv  @tierschutz_sts  @swissfood_ch  #Landwirtschaft @diegruene_agrar 

https://t.co/hOUr02S869",preistransparenz detailhandel einseitig marktmachtmissbrauch orangen detailriesen gegenüber bauern landwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Preistransparenz': 0.07500000000000001, 'im': 0, 'Detailhandel': 0.06, 'jetzt': 0.08, 'Kein': 0.11, 'einseitiger': 0, 'Marktmachtmissbrauch': 0.05625, 'der': 0.08, 'orangen': 0, 'Detailriesen': 0, 'gegenüber': 0, 'den': 0.08, 'Bauern': 0.09, 'Landwirtschaft': 0.72}",positive,"[0.021346167, 0.0026936086, 0.9759602]",negative
100.0,100.0,100.0,0.85,neutral,"""Das heisst: den Konsument(innen) muss es einfacher gemacht werden, nachhaltigere und gesündere Wahl treffen zu können.""
Danke für den guten Artikel, @Jaegerhj  ! Vorstösse dazu habe ich bereits in petto. #Landwirtschaft #Konsum  @diegruene_agrar 
https://t.co/VwYxpbuPnw",heisst konsument innen einfach nachhaltig gesündere wahl treffen danke gut artikel vorstösse bereits petto landwirtschaft konsum,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.15, 'heisst': 0, 'den': 0.15, 'Konsument': 0, 'innen': 0, 'muss': 0.07, 'es': 0, 'einfacher': 0.09, 'gemacht': 0, 'werden': 0, 'nachhaltigere': 0.205, 'und': 0.11, 'gesündere': 0.49, 'Wahl': 0, 'treffen': 0, 'zu': 0.07, 'können': 0.05, 'Danke': 0, 'für': 0.05, 'guten': 0.05, 'Artikel': 0.18, 'Vorstösse': 0, 'dazu': 0.07, 'habe': 0.06, 'ich': 0.08, 'bereits': 0.07, 'in': 0.05, 'petto': 0, 'Landwirtschaft': 0.92, 'Konsum': 1.0}",positive,"[0.41574758, 0.027816948, 0.5564355]",positive
50.0,75.0,57.0,0.0,negative,"@sbv  @BauernZeitung1  Liebe Bauern, damit wir uns nicht missverstehen: wir können jetzt auch einfach gemeinsam eine nachhaltige Landwirtschaft vorantreiben, ohne dass es politisch vorgeschrieben wird. #eifachmache  @JuckerFarm  machts vor💪💚 https://t.co/BQdM5335mq",lieb bauern missverstehen einfach gemeinsam nachhaltig landwirtschaft vorantreiben politisch vorschreiben eifachmache machts,,,,,,,,,,,,,,,,,,,,,,"{'Liebe': 0, 'Bauern': 0.67, 'damit': 0, 'wir': 0, 'uns': 0, 'nicht': 0, 'missverstehen': 0.19, 'können': 0, 'jetzt': 0.1, 'auch': 0, 'einfach': 0, 'gemeinsam': 0.06, 'eine': 0, 'nachhaltige': 0.06, 'Landwirtschaft': 0.04, 'vorantreiben': 0, 'ohne': 0.03, 'dass': 0.14, 'es': 0, 'politisch': 0.07, 'vorgeschrieben': 0, 'wird': 0, 'eifachmache': 0.04, 'machts': 0.04, 'vor': 0}",positive,"[0.0063856672, 0.0064664935, 0.98714787]",neutral
100.0,100.0,86.0,0.7,neutral,"Bauern ohne Lobby - meine Kolumne zum
#Sonntag zeigt auf, wer im Parlament für die #Landwirtschaft einsteht, wenns Landwirtschaftlichen Interessen jene der Industrie gegenüber stehen. @sonntagszeitung  @GrueneParlament  @JaCO2Gesetz  #weekend  @BauernZeitung1 https://t.co/PBpW9zWlr3",bauern lobby kolumne sonntag zeigen wer parlament landwirtschaft einstehen wenns landwirtschaftlich interessen jen industrie gegenüber stehen weekend,,,,,,,,,,,,,,,,,,,,,,"{'Bauern': 0.26, 'ohne': 0.12, 'Lobby': 0.15, 'meine': 0.33, 'Kolumne': 0.69, 'zum': 0.03, 'Sonntag': 0, 'zeigt': 0, 'auf': 0.28, 'wer': 1.0, 'im': 0, 'Parlament': 0.15, 'für': 0.04, 'die': 0, 'Landwirtschaft': 0.11, 'einsteht': 0, 'wenns': 0, 'Landwirtschaftlichen': 0.07, 'Interessen': 0.08, 'jene': 0.02, 'der': 0, 'Industrie': 0.09, 'gegenüber': 0.03, 'stehen': 0, 'weekend': 0.1}",neutral,"[0.86032796, 0.047161978, 0.09251002]",positive
100.0,100.0,100.0,1.0,negative,"...uuund die Blumen des Tages gehen an alle, die sich dieses Wochenende noch auf den Weg an die Urne machen. Bitte, Danke, Mässi, schöns Wuchenend 💚
@JaCO2Gesetz  #Klimaschutz  #Landwirtschaft @GrueneParlament  #weekend https://t.co/0q1ni7ypJ4",uuund blumen tages gehen all wochenende urne bitte danke mässi schöns wuchenend klimaschutz landwirtschaft weekend,,,,,,,,,,,,,,,,,,,,,,"{'...': 0, 'uuund': 0, 'die': 0.05, 'Blumen': 0, 'des': 0, 'Tages': 0.05, 'gehen': 0, 'an': 0, 'alle': 0.05, 'sich': 0, 'dieses': 0.04, 'Wochenende': 1.0, 'noch': 0.03, 'auf': 0, 'den': 0.05, 'Weg': 0, 'Urne': 0, 'machen': 0, 'Bitte': 0, 'Danke': 0.08, 'Mässi': 0, 'schöns': 0.1, 'Wuchenend': 0, 'Klimaschutz': 0.14500000000000002, 'Landwirtschaft': 1.0, 'weekend': 1.0}",positive,"[0.1968083, 0.0124528045, 0.7907389]",positive
100.0,100.0,100.0,1.0,neutral,"Was ich mache, während sich andere bez. #Agrarinitiativen aufs Dach geben? -&gt; Ich bereite politisch den Boden für die Reduktion des Pflanzenschutzeinsatzes mittels #PrecisionFarming Vielversprechende Technologie, jetzt vorantreiben! #Landwirtschaft  @sbv 

https://t.co/KgvZpaATot",bez agrarinitiativen aufs dach geben gt bereit politisch boden reduktion pflanzenschutzeinsatzes mittels precisionfarming vielversprechend technologie vorantreiben landwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'ich': 0.06, 'mache': 0, 'während': 0.04, 'sich': 0, 'andere': 0.04, 'bez': 0, 'Agrarinitiativen': 0, 'aufs': 0, 'Dach': 0.03, 'geben': 0, '-&gt': 0, 'Ich': 0.06, 'bereite': 0, 'politisch': 0.09, 'den': 0.05, 'Boden': 0, 'für': 0.04, 'die': 0.05, 'Reduktion': 0.03, 'des': 0, 'Pflanzenschutzeinsatzes': 0.03, 'mittels': 0.04, 'PrecisionFarming': 0.13, 'Vielversprechende': 0.07, 'Technologie': 0.07, 'jetzt': 0.15, 'vorantreiben': 0, 'Landwirtschaft': 0.5}",positive,"[0.23377386, 0.01794445, 0.74828166]",positive
100.0,100.0,100.0,1.0,positive,"Danke, das freut mich sehr! @GrueneParlament  @sbv  #landwirtschaft @sonntagszeitung https://t.co/iIyjVipGgJ",danke freuen landwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Danke': 0, 'das': 0.1, 'freut': 0.22, 'mich': 0.07, 'sehr': 0.15, 'landwirtschaft': 1.0}",positive,"[0.0022249355, 0.0010402005, 0.9967348]",positive
100.0,100.0,86.0,0.7,neutral,"Yes! Ein starkes JA zum @JaCO2Gesetz vom @sbv ! Mein persönliches Made-my-day für heute🤩 #Landwirtschaft @GrueneCH  @agrarheute_com #Klimaschutz 
https://t.co/BcOgObhS47",yes stark ja persönlich made my day heute landwirtschaft klimaschutz,,,,,,,,,,,,,,,,,,,,,,"{'Yes': 0.07, 'Ein': 0.04, 'starkes': 0.09, 'JA': 0, 'zum': 0.065, 'vom': 0.07, 'Mein': 0.08, 'persönliches': 0.26, 'Made-my-day': 0, 'für': 0.48, 'heute': 0, '🤩': 0, 'Landwirtschaft': 0, 'Klimaschutz': 0}",positive,"[0.0027144155, 0.002082835, 0.9952028]",positive
75.0,100.0,86.0,0.5666666666666667,neutral,"Was #Corona für die Gastro ist, ist der Frost für Obstbauern. Da gibts aber keine Kurzarbeitsentschädigung, sie müssen sich gegen Frostschäden versichern - was übrigens auch für #Pandemien möglich ist. Hoffen wir auf wenig Frost und Frust! #Landwirtschaft 
https://t.co/WT9HZctRmF",corona gastro frost obstbauern gibts kurzarbeitsentschädigung müssen frostschäden versichern übrigens pandemien möglich hoffen wenig frost frust landwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'Corona': 0.03, 'für': 0.04, 'die': 0.02, 'Gastro': 0, 'ist': 0.02, 'der': 0.02, 'Frost': 0.09, 'Obstbauern': 0.04, 'Da': 0, 'gibts': 0.03, 'aber': 0.03, 'keine': 0, 'Kurzarbeitsentschädigung': 0.03, 'sie': 0, 'müssen': 0.02, 'sich': 0, 'gegen': 0.04, 'Frostschäden': 0.06, 'versichern': 0, 'was': 0, 'übrigens': 0.02, 'auch': 0.03, 'Pandemien': 0, 'möglich': 0.04, 'Hoffen': 0.04, 'wir': 0, 'auf': 0, 'wenig': 0.08, 'und': 0.06, 'Frust': 0.17, 'Landwirtschaft': 1.0}",positive,"[0.38236666, 0.08873275, 0.5289006]",positive
75.0,75.0,86.0,0.4333333333333333,neutral,"Ähä. Spielräume nutzen. Ich mag @cwasi  wirklich gern, aber wenn ich mich nicht täusche, ist er pro Agrarfreihandel mit #Mercosur ? Also steigende Pouletnachfrage mit Importware decken? Und im Schwiizerländle eine saubere Nischenproduktion? #Landwirtschaft @sbv @ChBadertscher https://t.co/T40iXn4eW2",ähä spielräume nutzen mögen wirklich gern täuschen pro agrarfreihandel mercosur steigend pouletnachfrage importware decken schwiizerländle saubere nischenproduktion landwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Ähä': 0.03, 'Spielräume': 0.08, 'nutzen': 0.05, 'Ich': 0.02, 'mag': 0, 'wirklich': 0.02, 'gern': 0, 'aber': 0.03, 'wenn': 0.01, 'ich': 0.02, 'mich': 0, 'nicht': 0.02, 'täusche': 0, 'ist': 0.05, 'er': 0.05, 'pro': 0, 'Agrarfreihandel': 0.045, 'mit': 0.05, 'Mercosur': 0.08, 'Also': 0, 'steigende': 0, 'Pouletnachfrage': 0, 'Importware': 0.04, 'decken': 0.08, 'Und': 0.05, 'im': 0, 'Schwiizerländle': 0, 'eine': 0, 'saubere': 0.07, 'Nischenproduktion': 0.07500000000000001, 'Landwirtschaft': 1.0}",neutral,"[0.8579608, 0.029965429, 0.112073824]",positive
50.0,75.0,57.0,0.0,neutral,"(3)
- Agrarpolitick, der: Angewohnheit von Politikern, in faktenfreien Populismus abzudriften, wenn es um Landwirtschaft geht.
- Fruchtfolge, die: Lieblingsanbauweise vonSerienjunkies
- Kentercote, das: Fleischstück vom Rind, das beim Kentern des Transportschiffes ums Leben kam",agrarpolitick angewohnheit politikern faktenfreien populismus abdriften landwirtschaft gehen fruchtfolge lieblingsanbauweise vonserienjunkies kentercote fleischstück rind beim kentern transportschiffes ums leben kommen,,,,,,,,,,,,,,,,,,,,,,"{'Agrarpolitick': 1.0, 'der': 0.02, 'Angewohnheit': 0.08, 'von': 0, 'Politikern': 0.12, 'in': 0, 'faktenfreien': 0, 'Populismus': 0.12, 'abzudriften': 0, 'wenn': 0, 'es': 0, 'um': 0, 'Landwirtschaft': 0.07, 'geht': 0, 'Fruchtfolge': 0.045, 'die': 0.02, 'Lieblingsanbauweise': 0.0325, 'vonSerienjunkies': 0.045, 'Kentercote': 0.06, 'das': 0.01, 'Fleischstück': 0.02, 'vom': 0.02, 'Rind': 0, 'beim': 0.02, 'Kentern': 0, 'des': 0, 'Transportschiffes': 0, 'ums': 0, 'Leben': 0, 'kam': 0}",positive,"[0.031914044, 0.012888101, 0.9551979]",neutral
100.0,100.0,86.0,0.7,neutral,Anbauschlacht 2.0: Meine Kolumne in der @sonntagszeitung  Allen einen sonnigen #ostersonntag! ❤️ #Landwirtschaft #Agrarpolitik @BauernZeitung1  @sbv  @GrueneCH https://t.co/8IuOyz6GPo,anbauschlacht kolumne sonnig ostersonntag landwirtschaft agrarpolitik,,,,,,,,,,,,,,,,,,,,,,"{'Anbauschlacht': 0.21000000000000002, '2.0': 0, 'Meine': 0.09, 'Kolumne': 0.16, 'in': 0.05, 'der': 0, 'Allen': 0, 'einen': 0.1, 'sonnigen': 0.15, 'ostersonntag': 0.19, '️': 0, 'Landwirtschaft': 0, 'Agrarpolitik': 0}",positive,"[0.020391157, 0.002256203, 0.9773526]",positive
100.0,100.0,86.0,0.7,neutral,"Statt uns in der #Agrarschlacht aufs Dach zu geben, könnten wir Biokonsum und -#Landwirtschaft fördern. Viele Bauern würden umstellen, aber es fehlt die Nachfrage. Also auf Gemeinsamkeiten berufen und vorwäääärts bitte! @sbv @BauernZeitung1  @SuisseBio 

https://t.co/I7qKo2aNqH",statt agrarschlacht aufs dach geben biokonsum landwirtschaft fördern bauern umstellen fehlen nachfragen gemeinsamkeiten berufen vorwäääärts bitte,,,,,,,,,,,,,,,,,,,,,,"{'Statt': 0.055, 'uns': 0, 'in': 0.06, 'der': 0.06, 'Agrarschlacht': 0, 'aufs': 0, 'Dach': 0.12, 'zu': 0.05, 'geben': 0, 'könnten': 0.82, 'wir': 0, 'Biokonsum': 0, 'und': 0.04, '-#Landwirtschaft': 0, 'fördern': 0, 'Viele': 0, 'Bauern': 0.15, 'würden': 0.07, 'umstellen': 0, 'aber': 0.08, 'es': 0.05, 'fehlt': 0.05, 'die': 0.06, 'Nachfrage': 0.19, 'Also': 0, 'auf': 0.04, 'Gemeinsamkeiten': 0.08, 'berufen': 0, 'vorwäääärts': 0, 'bitte': 0}",positive,"[0.015640536, 0.0029802173, 0.9813793]",positive
100.0,100.0,86.0,0.7,neutral,"Ich teile die Ansicht der @Promontagna  : Keine Senkung der Verkäsungszulage!  Aber wäre es nicht sinnvoller, diese direkt an die Bauern, statt an die Verarbeiter auszuzahlen? Was meinen @sbv  @Agroblogger  @juergvollmer #Landwirtschaft @SchweizAlps ?
https://t.co/r1DvTzHpYq",teile ansicht senkung verkäsungszulage sinnvoll direkt bauern statt verarbeiter auszahlen landwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.05, 'teile': 0.05, 'die': 0.11, 'Ansicht': 0, 'der': 0.11, 'Keine': 0, 'Senkung': 0, 'Verkäsungszulage': 0.12, 'Aber': 0.07, 'wäre': 0, 'es': 0, 'nicht': 0, 'sinnvoller': 0.075, 'diese': 0, 'direkt': 0, 'an': 0, 'Bauern': 0.17, 'statt': 0.065, 'Verarbeiter': 0, 'auszuzahlen': 0.09, 'Was': 0, 'meinen': 0, 'Landwirtschaft': 1.0}",neutral,"[0.8853982, 0.09201279, 0.022589035]",positive
100.0,100.0,100.0,0.9,positive,"Sehr lesenswerter, ausgewogener Artikel. Angenehm nüchtern und faktenbasiert, das tut der aufgeheizten Hick-hack-Debatte, die sonst beim Thema Landwirtschaft gerade läuft, wirklich gut. #Landwirtschaft @GrueneCH  @watson_news 
https://t.co/sVeMX6X0gj",lesenswert ausgewogen artikel angenehm nüchtern faktenbasiert tun aufgeheizten hick hack debatte beim thema landwirtschaft gerade laufen wirklich gut landwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Sehr': 0, 'lesenswerter': 0, 'ausgewogener': 0.02, 'Artikel': 0.06, 'Angenehm': 0, 'nüchtern': 0.03, 'und': 0.03, 'faktenbasiert': 0, 'das': 0.15, 'tut': 0, 'der': 0.19, 'aufgeheizten': 0.12, 'Hick-hack-Debatte': 0.51, 'die': 0.19, 'sonst': 0, 'beim': 0.19, 'Thema': 0, 'Landwirtschaft': 0.32, 'gerade': 0, 'läuft': 0, 'wirklich': 0.03, 'gut': 0}",positive,"[0.33291453, 0.005204457, 0.6618811]",positive
100.0,100.0,100.0,0.85,neutral,"Darum meine Motion, dass es auch für Eiweisserbsen, Lupinen etc. für den menschlichen Konsum Einzelkulturbeiträge gibt. Ich hoffe, sie kommt durch! @sbv  @GrueneParlament  @diegruene_agrar  @and_pf   #Landwirtschaft 
https://t.co/cFTHJF1rp6",darum motion eiweisserbsen lupinen etc menschlich konsum einzelkulturbeiträge geben hoffen kommen landwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Darum': 0, 'meine': 0.04, 'Motion': 0.08, 'dass': 0.04, 'es': 0, 'auch': 0.06, 'für': 0.05, 'Eiweisserbsen': 0.03, 'Lupinen': 0.08, 'etc.': 0, 'den': 0, 'menschlichen': 0.05, 'Konsum': 0.06, 'Einzelkulturbeiträge': 0.07, 'gibt': 0.04, 'Ich': 0.05, 'hoffe': 0.12, 'sie': 0.1, 'kommt': 0.09, 'durch': 0.11, 'Landwirtschaft': 0.69}",positive,"[0.10255642, 0.005455862, 0.8919877]",positive
0.0,0.0,0.0,-0.85,negative,"„Das Schlimmste, was man einem Lebensmittel antun kann, ist, es wegzuschmeissen. Ernährungspolitik ist unbequem.“ @Kilian_Baumann  und ich im Interview mit der @NZZ  - was meint ihr? @GrueneParlament  @sbv  @BauernZeitung1  #Landwirtschaft  #Ernaehrung 

https://t.co/mvz9K5Ft4u",schlimm lebensmittel antun wegzuschmeissen ernährungspolitik unbequem interview landwirtschaft ernaehrung,,,,,,,,,,,,,,,,,,,,,,"{'„': 0, 'Das': 0, 'Schlimmste': 0, 'was': 0, 'man': 0, 'einem': 0, 'Lebensmittel': 0, 'antun': 0, 'kann': 0, 'ist': 0, 'es': 0, 'wegzuschmeissen': 0, 'Ernährungspolitik': 0, 'unbequem': 0, '“': 0, 'und': 0, 'ich': 0, 'im': 0, 'Interview': 0, 'mit': 0, 'der': 0, 'meint': 0, 'ihr': 0, 'Landwirtschaft': 0, 'Ernaehrung': 0}",neutral,"[0.9807818, 0.0074291443, 0.011789068]",negative
100.0,100.0,86.0,0.7,neutral,"Wichtige Akteure der Schweizer #landwirtschaft nehmen Stellung zur Sistierung der #Agrarpolitik 22+. Auch ich durfte meinen Senf zur Tofuwurst geben. Spannender Artikel! @sbv @diegruene_agrar @GrueneCH @Agroblogger @tierschutz_sts 
https://t.co/BXYG6T6Wrs",wichtig akteure schweizer landwirtschaft nehmen stellung sistierung agrarpolitik dürfen senf tofuwurst geben spannend artikel,,,,,,,,,,,,,,,,,,,,,,"{'Wichtige': 0.06, 'Akteure': 0, 'der': 0.1, 'Schweizer': 0.06, 'landwirtschaft': 0.12, 'nehmen': 0.06, 'Stellung': 0, 'zur': 0.08, 'Sistierung': 0, 'Agrarpolitik': 0.09, 'Auch': 0.1, 'ich': 0.04, 'durfte': 0, 'meinen': 0, 'Senf': 0.07, 'Tofuwurst': 0, 'geben': 0, 'Spannender': 1.0, 'Artikel': 1.0}",positive,"[0.033094924, 0.00778285, 0.95912224]",positive
100.0,100.0,86.0,0.7,neutral,"RT @Kilian_Baumann: Ein Trauerspiel! Mit dem Stillstand in der Agrarpolitik verpasst die🇨🇭eine wichtige Chance, die Landwirtschaft auf die…",trauerspiel stillstand agrarpolitik verpasst wichtig chance landwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0.56, 'Trauerspiel': 1.0, 'Mit': 0.21, 'dem': 0.08, 'Stillstand': 0.2, 'in': 0.1, 'der': 0.07, 'Agrarpolitik': 0.36, 'verpasst': 0, 'die': 0, '🇨': 0, '🇭': 0, 'eine': 0, 'wichtige': 0, 'Chance': 0, 'Landwirtschaft': 0, 'auf': 0, '…': 0}",positive,"[0.067307636, 0.16271268, 0.76997966]",positive
50.0,25.0,28.0,-0.15,neutral,"RT @and_pf: Super! Bauern und Umwelt profitieren von den Vorteilen der Präzisionslandwirtschaft, ohne hohe Lizenzgebühren bezahlen zu müsse…",super bauern umwelt profitieren vorteilen präzisionslandwirtschaft hoch lizenzgebühren bezahlen müssen,,,,,,,,,,,,,,,,,,,,,,"{'Super': 0, 'Bauern': 0.32, 'und': 0.08, 'Umwelt': 0.13, 'profitieren': 0.15, 'von': 0.11, 'den': 0.13, 'Vorteilen': 0.36, 'der': 0.13, 'Präzisionslandwirtschaft': 1.0, 'ohne': 0.12, 'hohe': 0, 'Lizenzgebühren': 0.14500000000000002, 'bezahlen': 0.08, 'zu': 0.06, 'müsse': 0, '…': 0}",positive,"[0.0026644664, 0.0013063528, 0.99602926]",neutral
50.0,75.0,57.0,0.0,neutral,"Freu mich soo auf So: gesammelte Walnüsse knacken, Hagebutten verarbeiten und dazu Agrarpolitik-Podcast hören:
Entwicklungen, Lösungswege und Handlungsachsen der Landwirtschaftspolitik; mit @Andreas Wyss und @Jaegerhj  Danke @juergvollmer #Landwirtschaft 
https://t.co/BcL6KaJFxY",freu soo gesammelt walnüsse knacken hagebutten verarbeiten agrarpolitik podcast hören entwicklungen lösungswege handlungsachsen landwirtschaftspolitik wyss danke landwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Freu': 0, 'mich': 0, 'soo': 0.09, 'auf': 0, 'So': 0.04, 'gesammelte': 0.08, 'Walnüsse': 0.16, 'knacken': 0, 'Hagebutten': 0, 'verarbeiten': 0, 'und': 0.24, 'dazu': 0.07, 'Agrarpolitik-Podcast': 0.315, 'hören': 0, 'Entwicklungen': 0.14, 'Lösungswege': 0.17, 'Handlungsachsen': 0.155, 'der': 0.12, 'Landwirtschaftspolitik': 0.45, 'mit': 0.2, 'Wyss': 0.34, 'Danke': 0.31, 'Landwirtschaft': 1.0}",positive,"[0.015587595, 0.002068918, 0.98234344]",neutral
100.0,100.0,86.0,0.7,neutral,"Grosse Freude über die Ja-Parole der @Kleinbauern zur #Massentierhaltungsinitiative! Wir wollen den Weg Richtung nachhaltige Landwirtschaft gemeinsam mit den #Bauern gehen, statt das Hick-Hack der letzten Zeit. #gemeinsam @sbv  @KAGfreiland  @GrueneCH https://t.co/dbCO63mBu5",grosse freude ja parole massentierhaltungsinitiative richtung nachhaltig landwirtschaft gemeinsam bauern gehen statt hick hack letzt zeit gemeinsam,,,,,,,,,,,,,,,,,,,,,,"{'Grosse': 0, 'Freude': 0.08, 'über': 0, 'die': 0.08, 'Ja-Parole': 0, 'der': 0.08, 'zur': 0.095, 'Massentierhaltungsinitiative': 0.05, 'Wir': 0.04, 'wollen': 0.19, 'den': 0.08, 'Weg': 0, 'Richtung': 0, 'nachhaltige': 1.0, 'Landwirtschaft': 1.0, 'gemeinsam': 0.05, 'mit': 0.12, 'Bauern': 0.17, 'gehen': 0, 'statt': 0.09, 'das': 0, 'Hick-Hack': 0, 'letzten': 0, 'Zeit': 0}",positive,"[0.0013212209, 0.0013455115, 0.9973333]",positive
