answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,"@PGrasarevic @hans_denkt @e_id_referendum Mich irritiert es, dass eine Bundesrätin die Kompetenz des Bundes, gar ihrer eigenen Leute, öffentlich in Frage stellt. Für mich macht es je länger, je stärker den Eindruck, als versuche man mit aller Kraft neue Geldquellen für Firmen zu generieren, auch auf Kosten der Sicherheit",irritieren bundesrätin kompetenz bundes gar eigen leute öffentlich fragen stellen je lang je stark eindruck versuche all kraft neue geldquellen firmen generieren kosten sicherheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mich': 0.04, 'irritiert': 0, 'es': 0, 'dass': 0.06, 'eine': 0, 'Bundesrätin': 0.16, 'die': 0.14, 'Kompetenz': 0.14, 'des': 0, 'Bundes': 0.13, 'gar': 0.085, 'ihrer': 0.62, 'eigenen': 0.03, 'Leute': 0.11, 'öffentlich': 0.07, 'in': 0, 'Frage': 0, 'stellt': 0, 'Für': 0.15, 'mich': 0.04, 'macht': 0, 'je': 0, 'länger': 0.1, 'stärker': 0.09, 'den': 0.14, 'Eindruck': 0.08, 'als': 0, 'versuche': 0, 'man': 0, 'mit': 0.06, 'aller': 0, 'Kraft': 0, 'neue': 0.11, 'Geldquellen': 0.41000000000000003, 'für': 0.15, 'Firmen': 0.82, 'zu': 0.05, 'generieren': 0.11000000000000001, 'auch': 0.16, 'auf': 0, 'Kosten': 0, 'der': 0.14, 'Sicherheit': 0}",negative,"[0.14900203, 0.7520035, 0.09899454]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@PrettyDamnSwiss Es geht halt nicht nur um Burkas, das ist der entscheidende Punkt. Es geht hier um ein generelles Verhüllungsverbot, welches zur öffentlichen Sicherheit betragen kann und wird.",gehen halt burkas entscheidend punkt gehen generell verhüllungsverbot welch öffentlich sicherheit betragen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0.02, 'geht': 0, 'halt': 0, 'nicht': 0.02, 'nur': 0, 'um': 0.03, 'Burkas': 0, 'das': 0.01, 'ist': 0.02, 'der': 0.02, 'entscheidende': 0, 'Punkt': 0.04, 'hier': 0, 'ein': 0, 'generelles': 0.07, 'Verhüllungsverbot': 0.14, 'welches': 0.05, 'zur': 0.08, 'öffentlichen': 1.0, 'Sicherheit': 1.0, 'betragen': 0, 'kann': 0.06, 'und': 0.05, 'wird': 0.06}",positive,"[0.02914849, 0.0054089213, 0.9654426]",,,,,,,neutral
75.0,75.0,71.0,0.35,neutral,"@setosem Udn solange ihr immer mehr Geld (siehe Strassenverkehrsfonds) aus den Abgaben der Aurofahrer abzieht und zweckentfremdet kann man natürlich leicht sagen, dass die verbleibenden ""externen"" Kosten nicht aus diesem Topf gedeckt werden können. Ist auch ne Taktik.",udn solange immer mehr geld siehe strassenverkehrsfonds abgaben aurofahrer abziehen zweckentfremdet natürlich leicht sagen verbleibend extern kosten topf decken ne taktik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Udn': 0, 'solange': 0, 'ihr': 0, 'immer': 0, 'mehr': 0.04, 'Geld': 0.13, 'siehe': 0, 'Strassenverkehrsfonds': 0.0925, 'aus': 0, 'den': 0.1, 'Abgaben': 0.15, 'der': 0.1, 'Aurofahrer': 0.11, 'abzieht': 0, 'und': 0.08, 'zweckentfremdet': 0, 'kann': 0.14, 'man': 0, 'natürlich': 0, 'leicht': 0, 'sagen': 0.14, 'dass': 0.09, 'die': 0.1, 'verbleibenden': 0.11, 'externen': 0.12, 'Kosten': 0.31, 'nicht': 0, 'diesem': 0.18, 'Topf': 0.16, 'gedeckt': 0.16, 'werden': 0, 'können': 0.06, 'Ist': 0, 'auch': 0.61, 'ne': 0, 'Taktik': 0}",neutral,"[0.44687977, 0.18438521, 0.36873505]",,,,positive
50.0,75.0,57.0,0.0,neutral,@setosem Werden dann in deinem Szenario dafür auch alle Einnahmen aus dem Strassenverkehrsfonds (welches ja ausschliesslich vom MIV befüllt wird) auch für den MIV ausgegeben und damit nicjt noch ÖV und Velowege gebaut?,szenario dafür all einnahmen strassenverkehrsfonds welch ja ausschliesslich miv befüllt miv ausgeben nicjt öv velowege bauen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Werden': 0, 'dann': 0, 'in': 0.09, 'deinem': 0.14, 'Szenario': 0.18, 'dafür': 0, 'auch': 0.23, 'alle': 0, 'Einnahmen': 0, 'aus': 0, 'dem': 0.06, 'Strassenverkehrsfonds': 0.1225, 'welches': 0.11, 'ja': 0.13, 'ausschliesslich': 0, 'vom': 0.07, 'MIV': 0, 'befüllt': 0.05, 'wird': 0, 'für': 0, 'den': 0.06, 'ausgegeben': 0, 'und': 0.13, 'damit': 0.09, 'nicjt': 0, 'noch': 0, 'ÖV': 0, 'Velowege': 0, 'gebaut': 0.24}",neutral,"[0.8004892, 0.172668, 0.026842821]",,,,neutral
0.0,0.0,0.0,-1.0,neutral,"@CR_Schmid Sooo bevorteilt werden die Autos nun auch nicht. Velowege und ÖV-Projekte werden bsp. meistens (zumindest in ZH) aus Mitteln des Strassenverkehrsfonda bezahlt, welcher ausschliesslich von Aurofahrern gespiesen wird. Ist in den konreten Fällen also eher eine Benachteiligung.",sooo bevorteilen autos velowege öv projekte bsp meistens zumindest zh mitteln strassenverkehrsfonda bezahlen welch ausschliesslich aurofahrern gespiesen konreten fällen eher benachteiligung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Sooo': 0, 'bevorteilt': 0, 'werden': 0, 'die': 0.16, 'Autos': 0, 'nun': 0, 'auch': 0, 'nicht': 0.09, 'Velowege': 0, 'und': 0.08, 'ÖV-Projekte': 0, 'bsp': 0, 'meistens': 0.1, 'zumindest': 0.065, 'in': 0.2, 'ZH': 0.15, 'aus': 0, 'Mitteln': 0, 'des': 0.09, 'Strassenverkehrsfonda': 0.29500000000000004, 'bezahlt': 0.16, 'welcher': 0.12, 'ausschliesslich': 0.17, 'von': 0.09, 'Aurofahrern': 0.16, 'gespiesen': 0.21, 'wird': 0, 'Ist': 0.47, 'den': 0.16, 'konreten': 0, 'Fällen': 0.42, 'also': 0, 'eher': 0, 'eine': 0, 'Benachteiligung': 1.0}",neutral,"[0.3756438, 0.30400866, 0.32034755]",,,,negative
50.0,75.0,57.0,0.0,negative,#servicetweet für @gangdeville: Das Strassenverkehrsamt hat mir die Papiere tatsächlich gegeben 😉 https://t.co/YP3bq45xo8,servicetweet strassenverkehrsamt papiere tatsächlich geben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'servicetweet': 0.36, 'für': 0.14, 'Das': 0.3, 'Strassenverkehrsamt': 0.5425, 'hat': 0, 'mir': 0.48, 'die': 0.3, 'Papiere': 0.45, 'tatsächlich': 0, 'gegeben': 0}",neutral,"[0.8374949, 0.07567357, 0.086831465]",,,,neutral
50.0,75.0,57.0,0.0,negative,"@ZStadtfux Im Strassenverkehr hafte ich aber nur für meine Taten, nicht auch für solche von anderen.",strassenverkehr haften taten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Im': 0, 'Strassenverkehr': 1.0, 'hafte': 0, 'ich': 0.14, 'aber': 0, 'nur': 0.06, 'für': 0.05, 'meine': 0.05, 'Taten': 0, 'nicht': 0.05, 'auch': 0, 'solche': 0, 'von': 0, 'anderen': 0.03}",neutral,"[0.92527837, 0.059659686, 0.015061909]",,,,neutral
50.0,75.0,57.0,0.0,neutral,"@FrankiTheTank1 @Ruedi600xxx89 Grundsätzlich soll der Staat ja möglichst schlank sein. Ich bin ja aber kein Libertärer, entsprechend sehe ich den Sinn bei vielen Ausgaben schon. Bei der Landwirtschaft kann man über die Verteilung streiten, aber gewisse Zahlungen zugunsten der Qualität braucht wes halt.",grundsätzlich staat ja möglichst schlank ja libertärer entsprechen sehen sinn ausgaben schon landwirtschaft verteilung streiten gewiß zahlungen zugunsten qualität brauchen wes halt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Grundsätzlich': 0.02, 'soll': 0, 'der': 0.04, 'Staat': 0.1, 'ja': 0, 'möglichst': 0.01, 'schlank': 0, 'sein': 0, 'Ich': 0.02, 'bin': 0, 'aber': 0.1, 'kein': 0, 'Libertärer': 0, 'entsprechend': 0, 'sehe': 0.05, 'ich': 0.02, 'den': 0.04, 'Sinn': 0, 'bei': 0, 'vielen': 0.18, 'Ausgaben': 0, 'schon': 0, 'Bei': 0, 'Landwirtschaft': 1.0, 'kann': 0.11, 'man': 0, 'über': 0, 'die': 0.04, 'Verteilung': 0.05, 'streiten': 0, 'gewisse': 0.03, 'Zahlungen': 0.04, 'zugunsten': 0.025, 'Qualität': 0.02, 'braucht': 0, 'wes': 0, 'halt': 0}",neutral,"[0.60876733, 0.23421705, 0.15701562]",neutral
50.0,75.0,57.0,0.0,neutral,"Heute geht es um Zuckersteuern, ökologische und  Zuckerrüben und am Schluss wie so oft um die Frage: Was soll mit uns passieren, wenn es mal fertig ist? Vom Zuckerhoch über das Stimmungstief zur Landwirtschaftssubventionierung: Wilkommen zur Folge 7 des #Kompromist https://t.co/ALOc9hQdIv",heute gehen zuckersteuern ökologisch zuckerrüben schluss oft fragen passieren mal fertigen zuckerhoch stimmungstief landwirtschaftssubventionierung wilkommen folgen kompromist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Heute': 0.05, 'geht': 0, 'es': 0, 'um': 0, 'Zuckersteuern': 0.09, 'ökologische': 0, 'und': 0.04, 'Zuckerrüben': 0.11499999999999999, 'am': 0, 'Schluss': 0, 'wie': 0, 'so': 0.02, 'oft': 0, 'die': 0.05, 'Frage': 0, 'Was': 0, 'soll': 0, 'mit': 0, 'uns': 0.05, 'passieren': 0.04, 'wenn': 0, 'mal': 0, 'fertig': 0, 'ist': 0, 'Vom': 0.1, 'Zuckerhoch': 0.12, 'über': 0, 'das': 0, 'Stimmungstief': 0.185, 'zur': 0.07, 'Landwirtschaftssubventionierung': 1.0, 'Wilkommen': 0.19, 'Folge': 0, '7': 0, 'des': 0.15, 'Kompromist': 0.17}",positive,"[0.3039574, 0.07518779, 0.62085485]",neutral
100.0,100.0,86.0,0.7,neutral,"@CR_Schmid @BAG_OFSP_UFSP Mein Tipp: Das Bundesamt für Landwirtschaft gibt bekannt, dass 104% der Ansteckungen in Clubs passieren.",tipp bundesamt landwirtschaft geben bekennen ansteckungen clubs passieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mein': 0.15, 'Tipp': 0.25, 'Das': 0.28, 'Bundesamt': 0.25, 'für': 0.19, 'Landwirtschaft': 0.63, 'gibt': 0, 'bekannt': 0, 'dass': 1.0, '104': 0, 'der': 0.28, 'Ansteckungen': 0, 'in': 0.14, 'Clubs': 0.42, 'passieren': 0}",negative,"[0.3405622, 0.5398179, 0.11961987]",positive
