answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,RT @ThierryBurkart: Eine der prominentesten Gripen-Gegnerinnen unterstützt die Beschaffung neuer #Kampfflugzeuge. Das heisst doch etwas! Da…,prominent gripen gegnerinnen unterstützen beschaffung neu kampfflugzeuge heisst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Eine': 0.07, 'der': 0.18, 'prominentesten': 0.085, 'Gripen-Gegnerinnen': 0.155, 'unterstützt': 0.36, 'die': 0.18, 'Beschaffung': 0.75, 'neuer': 0, 'Kampfflugzeuge': 0, 'Das': 0.18, 'heisst': 0, 'doch': 0, 'etwas': 0.1, 'Da': 0, '…': 0}",positive,"[0.055129886, 0.013825154, 0.93104494]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @BDPSchweiz: @LorenzHess : ""Die Beschaffung von Kampfflugzeugen gehört vors Volk!"" https://t.co/RCwGNFUdT4",beschaffung kampfflugzeugen hören vors volk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.31, 'Beschaffung': 0.19, 'von': 0, 'Kampfflugzeugen': 0.32, 'gehört': 0, 'vors': 0, 'Volk': 0.6}",neutral,"[0.67529756, 0.034724742, 0.28997767]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,RT @srfnews: Braucht es die neuen Kampfflugzeuge wirklich? Die #srfrundschau hakt nach. Der VBS-Chef teilt aus. http://t.co/DHZVtdhT3y ^nr,brauchen neu kampfflugzeuge wirklich srfrundschau haken vbs chef teilen nr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Braucht': 0, 'es': 0.11, 'die': 0.07, 'neuen': 1.0, 'Kampfflugzeuge': 0, 'wirklich': 0.23, 'Die': 0.07, 'srfrundschau': 0.28, 'hakt': 0, 'nach': 0, 'Der': 0.07, 'VBS-Chef': 0, 'teilt': 0, 'aus': 0.03, '^nr': 0.05}",positive,"[0.4187013, 0.08114497, 0.5001537]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@paellig @SandroBrotz @SRF Ob wir wollen oder nicht, Corona ist in jeder Diskussion präsent. Mein #Arena-Input @SandroBrotz: „Neue Sichtweise auf die Politik nach Corona?“ Ich denke da an aktuelle Themen wie Armee, Gesundheitswesen, EU, Klima, Verkehr, Finanzen, Landwirtschaft, Medien, Digitalisierung.",corona jed diskussion präsent arena input neue sichtweise politik corona denken aktuell themen armee gesundheitswesen eu klima verkehr finanzen landwirtschaft medien digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ob': 0, 'wir': 0, 'wollen': 0.01, 'oder': 0.01, 'nicht': 0.01, 'Corona': 0, 'ist': 0.01, 'in': 0.01, 'jeder': 0, 'Diskussion': 0.01, 'präsent': 0.02, 'Mein': 0.01, 'Arena-Input': 0, '„': 0, 'Neue': 0, 'Sichtweise': 0, 'auf': 0, 'die': 0, 'Politik': 0, 'nach': 0, '“': 0, 'Ich': 0, 'denke': 0, 'da': 0, 'an': 0, 'aktuelle': 0, 'Themen': 0, 'wie': 0, 'Armee': 0, 'Gesundheitswesen': 0, 'EU': 0, 'Klima': 0, 'Verkehr': 0, 'Finanzen': 0, 'Landwirtschaft': 0, 'Medien': 0, 'Digitalisierung': 0}",neutral,"[0.95562327, 0.0068211732, 0.03755562]",,,,,,,,,,"{'Ob': 0, 'wir': 0, 'wollen': 0.06, 'oder': 0.03, 'nicht': 0.04, 'Corona': 0, 'ist': 0.04, 'in': 0.04, 'jeder': 0, 'Diskussion': 0.13, 'präsent': 0.05, 'Mein': 0.03, 'Arena-Input': 0, '„': 0, 'Neue': 0, 'Sichtweise': 0, 'auf': 0, 'die': 0, 'Politik': 0, 'nach': 0, '“': 0, 'Ich': 0, 'denke': 0, 'da': 0, 'an': 0, 'aktuelle': 0, 'Themen': 0, 'wie': 0, 'Armee': 0, 'Gesundheitswesen': 0, 'EU': 0, 'Klima': 0, 'Verkehr': 0, 'Finanzen': 0, 'Landwirtschaft': 0, 'Medien': 0, 'Digitalisierung': 0}",neutral,"[0.9556669, 0.0064990143, 0.03783409]",neutral
100.0,100.0,100.0,1.0,negative,"Interessant - ein Grüner empfiehlt mir, ich soll im ""Décathlon"" einkaufen gehen. Ein Unternehmen, welches betr. Nachhaltigkeit und Umweltschutz international in der Kritik steht. Bin gespannt, wie @bastiengirod sich jetzt hier für dieses Unternehmen einsetzt. @feusl https://t.co/JGKFt5sXxd",interessant grün empfehlen décathlon einkaufen gehen unternehmen welch betr nachhaltigkeit umweltschutz international kritik stehen spannen unternehmen einsetzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Interessant': 0.04, 'ein': 0, 'Grüner': 0, 'empfiehlt': 0.02, 'mir': 0, 'ich': 0.04, 'soll': 0, 'im': 0, 'Décathlon': 0.03, 'einkaufen': 0.02, 'gehen': 0, 'Ein': 0.07, 'Unternehmen': 0.04, 'welches': 0, 'betr.': 0, 'Nachhaltigkeit': 0.85, 'und': 1.0, 'Umweltschutz': 0.69, 'international': 0, 'in': 0.02, 'der': 0.03, 'Kritik': 0, 'steht': 0, 'Bin': 0, 'gespannt': 0, 'wie': 0.09, 'sich': 0, 'jetzt': 0.04, 'hier': 0, 'für': 0.49, 'dieses': 0.14, 'einsetzt': 0}",positive,"[0.023806926, 0.043500222, 0.9326929]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@ThierryBurkart @sicherheit_ja @idamicha @ChantalGallade @LilianStuder @LorenzHess @HurterThomas Am 27. August findet in Burgdorf ein Infoanlass zum Thema ""Kampfjets"" statt. 19.30 Uhr, Restaurant Landhaus. Mit @LorenzHess und @Thoema18 und einem Schlusswort von @rappa_rappa - Der Anlass ist öffentlich und wird von der @bdp_emmental durchgeführt. #abst20 @sicherheit_ja",august finden burgdorf infoanlass thema kampfjets statt uhr restaurant landhaus schlusswort anlass öffentlich durchführen abst20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Am': 0, '27.': 0, 'August': 0.04, 'findet': 0, 'in': 0.02, 'Burgdorf': 0.09, 'ein': 0, 'Infoanlass': 0, 'zum': 0.09, 'Thema': 0, 'Kampfjets': 0.04, 'statt': 0.02, '19.30': 0, 'Uhr': 0, 'Restaurant': 0.03, 'Landhaus': 0.09, 'Mit': 0.02, 'und': 0.04, 'einem': 0, 'Schlusswort': 0.035, 'von': 0.03, 'Der': 0.09, 'Anlass': 0, 'ist': 0.04, 'öffentlich': 0, 'wird': 0.02, 'der': 0.09, 'durchgeführt': 0, 'abst20': 1.0}",neutral,"[0.66686445, 0.08865994, 0.24447562]",,,,,,,neutral
25.0,25.0,28.0,-0.3333333333333333,negative,Gefährliche Zeitumstellung: Wegen Sommer-Zeit kann es zu mehr Unfällen im Strassenverkehr kommen. Mehr dazu: heute @TeleBaernTV News.,gefährlich zeitumstellung wegen sommer zeit mehr unfällen strassenverkehr kommen mehr heute news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gefährliche': 0.23, 'Zeitumstellung': 0.1, 'Wegen': 0, 'Sommer-Zeit': 0, 'kann': 0, 'es': 0, 'zu': 0.06, 'mehr': 0.1, 'Unfällen': 1.0, 'im': 0, 'Strassenverkehr': 0.705, 'kommen': 0, 'Mehr': 0.1, 'dazu': 0.06, 'heute': 0.05, 'News': 0.24}",negative,"[0.019511415, 0.87609124, 0.104397304]",,,,negative
50.0,75.0,57.0,0.0,neutral,"@wahlforschung0 @AGmur @Mitte_Centre @extreme_nein @sbv So, jetzt bin ich da. Musste mich kurz auf die (digitalen!) Abstimmungen konzentrieren. #Trinkwasserinitiative  #TWI #Pestizidinitiative #abst21 #bio #agrarinitiativen #Landwirtschaft",kurz digital abstimmungen konzentrieren trinkwasserinitiative twi pestizidinitiative abst21 bio agrarinitiativen landwirtschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'So': 0, 'jetzt': 0.04, 'bin': 0, 'ich': 0.06, 'da': 0, 'Musste': 0.065, 'mich': 0, 'kurz': 0, 'auf': 0.09, 'die': 0.1, 'digitalen': 0.06, 'Abstimmungen': 0.17, 'konzentrieren': 0, 'Trinkwasserinitiative': 0.14250000000000002, 'TWI': 0.08, 'Pestizidinitiative': 0.255, 'abst21': 0.19, 'bio': 0.16, 'agrarinitiativen': 0, 'Landwirtschaft': 1.0}",neutral,"[0.8659187, 0.013261581, 0.1208197]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @Mitte_Centre: ""Mir liegt eine nachhaltige Landwirtschaft am Herzen und ich setze mich dafür ein. Aber es bringt nichts, wenn wir die La…",liegen nachhaltig landwirtschaft herzen setzen dafür bringen la,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mir': 0, 'liegt': 0, 'eine': 0, 'nachhaltige': 1.0, 'Landwirtschaft': 1.0, 'am': 0.05, 'Herzen': 0, 'und': 0.1, 'ich': 0.07, 'setze': 0, 'mich': 0, 'dafür': 0, 'ein': 0, 'Aber': 0.07, 'es': 0.31, 'bringt': 0, 'nichts': 0, 'wenn': 0.03, 'wir': 0, 'die': 0, 'La': 0, '…': 0}",positive,"[0.001904747, 0.0019495597, 0.9961457]",neutral
50.0,75.0,57.0,0.0,neutral,"@paellig @SandroBrotz @SRF Ob wir wollen oder nicht, Corona ist in jeder Diskussion präsent. Mein #Arena-Input @SandroBrotz: „Neue Sichtweise auf die Politik nach Corona?“ Ich denke da an aktuelle Themen wie Armee, Gesundheitswesen, EU, Klima, Verkehr, Finanzen, Landwirtschaft, Medien, Digitalisierung.",corona jed diskussion präsent arena input neue sichtweise politik corona denken aktuell themen armee gesundheitswesen eu klima verkehr finanzen landwirtschaft medien digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ob': 0, 'wir': 0, 'wollen': 0.01, 'oder': 0.01, 'nicht': 0.01, 'Corona': 0, 'ist': 0.01, 'in': 0.01, 'jeder': 0, 'Diskussion': 0.01, 'präsent': 0.02, 'Mein': 0.01, 'Arena-Input': 0, '„': 0, 'Neue': 0, 'Sichtweise': 0, 'auf': 0, 'die': 0, 'Politik': 0, 'nach': 0, '“': 0, 'Ich': 0, 'denke': 0, 'da': 0, 'an': 0, 'aktuelle': 0, 'Themen': 0, 'wie': 0, 'Armee': 0, 'Gesundheitswesen': 0, 'EU': 0, 'Klima': 0, 'Verkehr': 0, 'Finanzen': 0, 'Landwirtschaft': 0, 'Medien': 0, 'Digitalisierung': 0}",neutral,"[0.95562327, 0.0068211732, 0.03755562]",,,,,,,,,,"{'Ob': 0, 'wir': 0, 'wollen': 0.06, 'oder': 0.03, 'nicht': 0.04, 'Corona': 0, 'ist': 0.04, 'in': 0.04, 'jeder': 0, 'Diskussion': 0.13, 'präsent': 0.05, 'Mein': 0.03, 'Arena-Input': 0, '„': 0, 'Neue': 0, 'Sichtweise': 0, 'auf': 0, 'die': 0, 'Politik': 0, 'nach': 0, '“': 0, 'Ich': 0, 'denke': 0, 'da': 0, 'an': 0, 'aktuelle': 0, 'Themen': 0, 'wie': 0, 'Armee': 0, 'Gesundheitswesen': 0, 'EU': 0, 'Klima': 0, 'Verkehr': 0, 'Finanzen': 0, 'Landwirtschaft': 0, 'Medien': 0, 'Digitalisierung': 0}",neutral,"[0.9556669, 0.0064990143, 0.03783409]",neutral
0.0,0.0,0.0,-1.0,neutral,"@enairam15 @mayla_be Kein Wunder, gerade links-grüne Kreise wollen ja um jeden Preis verhindern, dass die Menschen auf dem Lande wohnen und so einen Bezug zur Natur &amp; zur Landwirtschaft herstellen können. In ihren Augen sollten alle urban sein &amp; möglichst zusammengepfercht &amp; verdichtet wohnen. Absurd",wundern gerade links grüne kreise ja jed preis verhindern menschen lande wohnen bezug natur amp landwirtschaft herstellen augen sollen all urban amp möglichst zusammenpferchen amp verdichten wohnen absurd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kein': 0.08, 'Wunder': 0.08, 'gerade': 0, 'links-grüne': 0, 'Kreise': 0.04, 'wollen': 0.07, 'ja': 0.03, 'um': 0, 'jeden': 0, 'Preis': 0, 'verhindern': 0, 'dass': 0.04, 'die': 0.02, 'Menschen': 0.03, 'auf': 0, 'dem': 0.035, 'Lande': 0, 'wohnen': 0, 'und': 0.03, 'so': 0.04, 'einen': 0, 'Bezug': 0, 'zur': 0.035, 'Natur': 0.05, 'amp': 0.09, 'Landwirtschaft': 0.14, 'herstellen': 0, 'können': 0.06, 'In': 0.03, 'ihren': 0, 'Augen': 0.08, 'sollten': 0.08, 'alle': 0.09, 'urban': 0.03, 'sein': 0, 'möglichst': 0.04, 'zusammengepfercht': 0, 'verdichtet': 0, 'Absurd': 1.0}",neutral,"[0.64769846, 0.061944965, 0.2903565]",negative
0.0,0.0,0.0,-1.0,negative,RT @Nebelspalter: Es nimmt kein Ende: Erdogan kritisiert 53'000 Schweizer Landwirtschaftsbetriebe wegen Nähe zum Güllen.,nehmen ende erdogan kritisieren schweizer landwirtschaftsbetriebe wegen nähen güllen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0, 'nimmt': 0, 'kein': 0, 'Ende': 0, 'Erdogan': 0.32, 'kritisiert': 0, ""53'000"": 0, 'Schweizer': 0.07, 'Landwirtschaftsbetriebe': 0.2, 'wegen': 0, 'Nähe': 0, 'zum': 0.07, 'Güllen': 0.1}",positive,"[0.016139457, 0.009179307, 0.97468126]",negative
