answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3476,absa_sentiment_3476,absa_scores_3476,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,RT @immermeer: «Alle E-Voting-Systeme der Schweiz sind unterwandert» https://t.co/UTowwaEBch und hier @srfnews https://t.co/mRNdU0L8iZ,all e voting systeme schweiz unterwandern,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Alle': 0, 'E-Voting-Systeme': 0, 'der': 0, 'Schweiz': 0, 'sind': 0, 'unterwandert': 0, '»': 0, 'und': 0, 'hier': 0}",negative,"[0.37933403, 0.59789306, 0.022772808]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @zac1967: Mit 12 wird der Knabe bei E-Voting in der Schweiz mitmischen... #NoEVoting https://t.co/IrH04vQbU8,knabe e voting schweiz mitmischen noevoting,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mit': 0, 'wird': 0.04, 'der': 0.05, 'Knabe': 0.07, 'bei': 0.06, 'E-Voting': 0, 'in': 0.06, 'Schweiz': 0.14, 'mitmischen': 0.1, '...': 0, 'NoEVoting': 1.0}",neutral,"[0.72736305, 0.16981165, 0.102825366]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"RT @CCC_CH: #EVoting: Es wird garantiert gehackt
https://t.co/J5rcNTIqe4
""Der Bund treibt das E-Voting voran. Gleichzeitig formiert sich Wi…",evoting garantieren hacken bund treiben e voting voran gleichzeitig formieren wi,,,,,,,,,,,,,,,,,,,,,,,,,"{'EVoting': 0.12, 'Es': 0.11, 'wird': 0, 'garantiert': 0.11, 'gehackt': 0, 'Der': 0.07, 'Bund': 0, 'treibt': 0, 'das': 0, 'E-Voting': 0, 'voran': 0, 'Gleichzeitig': 0, 'formiert': 0, 'sich': 0, 'Wi': 0.69, '…': 0}",neutral,"[0.63282037, 0.27223673, 0.0949429]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,25.0,28.0,-0.15,negative,"RT @zurichlive: Ein Informatiker aus Rapperswil zeigt auf, wie einfach das Stimmgeheimnis bei E-Voting gebrochen wird. So weit so schlecht.…",informatiker rapperswil zeigen einfach stimmgeheimnis e voting brechen weit schlecht,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0.07, 'Informatiker': 0.075, 'aus': 0, 'Rapperswil': 0.08, 'zeigt': 0, 'auf': 0, 'wie': 0.09, 'einfach': 0, 'das': 0, 'Stimmgeheimnis': 0.185, 'bei': 0, 'E-Voting': 0, 'gebrochen': 0, 'wird': 0, 'So': 1.0, 'weit': 0.92, 'so': 1.0, 'schlecht': 1.0, '…': 0}",negative,"[0.007835985, 0.9840205, 0.008143575]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"RT @jungesvp: SVP Nationalrat Franz Grüter erklärt warum E-Voting unsere Demokratie gefährden kann.

Unter anderem erklärt er,... https://t…",svp nationalrat franz grüter erklären warum e voting demokratie gefährden erklären,,,,,,,,,,,,,,,,,,,,,,,,,"{'SVP': 0, 'Nationalrat': 0.07, 'Franz': 0.17, 'Grüter': 0, 'erklärt': 0, 'warum': 0.32, 'E-Voting': 0, 'unsere': 0.08, 'Demokratie': 0.1, 'gefährden': 0.16, 'kann': 0.14, 'Unter': 0, 'anderem': 0.13, 'er': 0, '...': 0}",neutral,"[0.9445652, 0.016070697, 0.03936409]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,14.0,-0.7,negative,RT @lukasreimann: 20 Minuten - Hacker warnen nach Cyberangriff vor E-Voting - News https://t.co/6Ri1OhRyWc via @20min,minuten hacker warnen cyberangriff e voting news via,,,,,,,,,,,,,,,,,,,,,,,,,"{'Minuten': 0.31, 'Hacker': 0, 'warnen': 1.0, 'nach': 0.28, 'Cyberangriff': 0.19, 'vor': 0, 'E-Voting': 0, 'News': 0.22, 'via': 0.19}",neutral,"[0.7037871, 0.26900613, 0.02720679]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"#srfarena 
Heute life: unbekanntes Flugobjekt über unserem Gemeindegebiet - unsere Flugwaffe griff ein. Danke. 
#jazuneuenKampfflugzeugen https://t.co/vX8AEEf1PB",srfarena heute life unbekannt flugobjekt gemeindegebiet flugwaffe griff danke jazuneuenkampfflugzeugen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'srfarena': 0.16, 'Heute': 0.1, 'life': 0.11, 'unbekanntes': 0, 'Flugobjekt': 0.065, 'über': 0.05, 'unserem': 0.05, 'Gemeindegebiet': 0.03, 'unsere': 0.05, 'Flugwaffe': 0.1, 'griff': 0, 'ein': 0, 'Danke': 0.19, 'jazuneuenKampfflugzeugen': 0.33}",positive,"[0.12751822, 0.06593989, 0.80654186]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Heute live: unbekanntes Flugobjekt über unserem Gemeindegebiet - unsere Flugwaffe griff ein. Danke. 
#JazuneuenKampfflugzeugen 
#arena https://t.co/2PP63lCOB4",heute live unbekannt flugobjekt gemeindegebiet flugwaffe griff danke jazuneuenkampfflugzeugen arena,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Heute': 0.28, 'live': 0.19, 'unbekanntes': 0, 'Flugobjekt': 0.85, 'über': 0.46, 'unserem': 0.11, 'Gemeindegebiet': 0.09, 'unsere': 0.11, 'Flugwaffe': 0.56, 'griff': 0, 'ein': 0, 'Danke': 0.095, 'JazuneuenKampfflugzeugen': 0.08, 'arena': 0.11}",negative,"[0.4582445, 0.48069245, 0.061063115]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"7 Israeli Agriculture Technologies https://t.co/sMQ8J3F2Aa via @YouTube

Neue Technologien in freier Marktwirtschaft sind hilfreicher als #Agrarinitiativen. 2xNein",israeli agriculture technologies via neue technologien freier marktwirtschaft hilfreich agrarinitiativen 2xnein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Israeli': 0.04, 'Agriculture': 0.06, 'Technologies': 0.04, 'via': 0.04, 'Neue': 0.02, 'Technologien': 0.04, 'in': 0.02, 'freier': 0, 'Marktwirtschaft': 0.025, 'sind': 0.05, 'hilfreicher': 0.04, 'als': 0, 'Agrarinitiativen': 0, '2xNein': 0}",positive,"[0.012168958, 0.0026030526, 0.98522794]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,"@DanielWeissCVP @marcelsalathe_d @keller885 1. Digitalisierung bin ich dafür. Wird aber stark durch Datenschutz verzögert. 
2. Digitalisierung würde helfen, Datenschutz verzögert auch dies
3. Medikamentenpreise; wird momentan im Kostensenkungsprogramm diskutiert. Sehr komplexes Thema",digitalisierung dafür stark datenschutz verzögern digitalisierung helfen datenschutz verzögern medikamentenpreise momentan kostensenkungsprogramm diskutieren komplex thema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'1.': 0, 'Digitalisierung': 0, 'bin': 0, 'ich': 0.28, 'dafür': 0, 'Wird': 0, 'aber': 0, 'stark': 0, 'durch': 0, 'Datenschutz': 0, 'verzögert': 0.15, '2.': 0, 'würde': 0.07, 'helfen': 0.08, 'auch': 0.03, 'dies': 0, '3.': 0, 'Medikamentenpreise': 0.03, 'wird': 0, 'momentan': 0.01, 'im': 0, 'Kostensenkungsprogramm': 0.02, 'diskutiert': 0.03, 'Sehr': 0.02, 'komplexes': 0.07, 'Thema': 0}",positive,"[0.30936196, 0.1938292, 0.49680883]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @MartinCJanssen: Weltweiter Umweltschutz: JA
#CO2_Gesetz NEIN

Indien entsorgt ca. 75% aller Abfälle via Flüsse im Meer.
China entsorgt…",weltweit umweltschutz ja co2_gesetz nein indien entsorgen ca all abfälle via flüsse meer china entsorgen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Weltweiter': 1.0, 'Umweltschutz': 0.86, 'JA': 0, 'CO2_Gesetz': 0, 'NEIN': 0.11, 'Indien': 0.045, 'entsorgt': 0.065, 'ca.': 0, 'aller': 0, 'Abfälle': 0.07, 'via': 0.09, 'Flüsse': 0.14, 'im': 0, 'Meer': 0, 'China': 0.17, '…': 0}",positive,"[0.2381805, 0.028319856, 0.7334996]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @reitschuster: Seit einem Jahr gehen Schüler für mehr Umweltschutz auf die Straße. Ein paar von ihnen aus Frankfurt fahren nun zum Schul…,seit jahr gehen schüler mehr umweltschutz straße paar frankfurt fahren schul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Seit': 0, 'einem': 0, 'Jahr': 0.08, 'gehen': 0, 'Schüler': 0, 'für': 1.0, 'mehr': 1.0, 'Umweltschutz': 0.755, 'auf': 0, 'die': 0.09, 'Straße': 0, 'Ein': 0.08, 'paar': 0, 'von': 0.07, 'ihnen': 0, 'aus': 0, 'Frankfurt': 0.04, 'fahren': 0, 'nun': 0, 'zum': 0.075, 'Schul': 0.08, '…': 0}",positive,"[0.18914965, 0.010669199, 0.80018115]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @euno_ueno: Das Rahmenabkommen trifft fast alle Politikbereiche: Auch den Schweizer Umweltschutz!
https://t.co/I8QBH5rnwI",rahmenabkommen treffen fast all politikbereiche schweizer umweltschutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.09, 'Rahmenabkommen': 0.19, 'trifft': 0, 'fast': 0, 'alle': 0, 'Politikbereiche': 0.13, 'Auch': 0, 'den': 0.09, 'Schweizer': 0.35, 'Umweltschutz': 0.595}",positive,"[0.023162417, 0.0030894137, 0.9737482]",,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,"Umweltschutz finde ist dringend nötig. Aber dass bei uns jetzt Wattestäbchen verboten werden sollen, tönt fast lächerlich.             
Diese 10 Flüsse transportieren am meisten Abfall in die Meere - https://t.co/XNid7zPuIb via @watson_news",umweltschutz finden dringen nötigen wattestäbchen verbieten sollen tönen fast lächerlich flüsse transportieren meist abfall meere via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Umweltschutz': 0.53, 'finde': 0, 'ist': 0.44, 'dringend': 1.0, 'nötig': 0, 'Aber': 0.34, 'dass': 0.07, 'bei': 0, 'uns': 0, 'jetzt': 0.06, 'Wattestäbchen': 0.05, 'verboten': 0, 'werden': 0, 'sollen': 0.07, 'tönt': 0.11, 'fast': 0, 'lächerlich': 0.15, 'Diese': 0, 'Flüsse': 0.03, 'transportieren': 0.05, 'am': 0, 'meisten': 0.02, 'Abfall': 0.05, 'in': 0.03, 'die': 0.03, 'Meere': 0, 'via': 0.03}",positive,"[0.0017978752, 0.022942023, 0.9752601]",,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,negative,RT @MandarinMichel: @FDP_Liberalen warum wollt ihr denn dieses #Rahmenabkommen und warum forcieren viele bei Euch denn den Beitritt zur #EU…,warum rahmenabkommen warum forcieren beitreten eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'warum': 0.81, 'wollt': 0.46, 'ihr': 0, 'denn': 0, 'dieses': 0.36, 'Rahmenabkommen': 0.175, 'und': 0.51, 'forcieren': 0, 'viele': 0, 'bei': 0, 'Euch': 0.18, 'den': 0.04, 'Beitritt': 0.06, 'zur': 0.05500000000000001, 'EU': 0, '…': 0}",negative,"[0.17790228, 0.805581, 0.016516786]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,RT @zac1967: NEIN zum schleichenden EU-Beitritt » News » Eine Milliarde für Juncker https://t.co/qEvng7aq3K,nein schleichend eu beitreten news milliarde juncker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'NEIN': 1.0, 'zum': 0.79, 'schleichenden': 0.33, 'EU-Beitritt': 0.14500000000000002, '»': 0, 'News': 0, 'Eine': 0, 'Milliarde': 0, 'für': 0, 'Juncker': 0}",neutral,"[0.50952035, 0.16998555, 0.32049412]",,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,Nach 24 Jahren: Schweiz zieht EU-Beitrittsgesuch zurück https://t.co/Pv3kMGDE7Q via @NZZ: ENDLICH! Freude herrscht,jahren schweiz ziehen eu beitrittsgesuch zurück via endlich freude herrschen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nach': 0.03, 'Jahren': 0.03, 'Schweiz': 0.05, 'zieht': 0, 'EU-Beitrittsgesuch': 0.065, 'zurück': 0, 'via': 0.05, 'ENDLICH': 0, 'Freude': 0.45, 'herrscht': 1.0}",positive,"[0.019201696, 0.02209685, 0.95870143]",,,,,,,,,,,,,negative
0.0,0.0,14.0,-0.7,neutral,Wählen nicht vergessen! Der einzige Kandidat im Kanton Zürich der gegen den EU Beitritt ist. https://t.co/6aRoxUNGeZ,wählen vergessen einzig kandidat kanton zürich eu beitreten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wählen': 0, 'nicht': 0, 'vergessen': 0.12, 'Der': 0.07, 'einzige': 0.72, 'Kandidat': 1.0, 'im': 0, 'Kanton': 0.15, 'Zürich': 0, 'der': 0.07, 'gegen': 0.3, 'den': 0.07, 'EU': 0, 'Beitritt': 0, 'ist': 0.24}",positive,"[0.08771799, 0.047275964, 0.865006]",,,,,,,,,,,,,negative
0.0,0.0,14.0,-0.7,negative,"RT @natasja_sommer: ‚Staatliche Entwicklungshilfe für politische Kampagnen?

Das Hilfswerk Oxfam macht mit Skandalen und einer linken Agend…",staatliche entwicklungshilfe politische kampagnen hilfswerk oxfam skandalen link agend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'‚': 0, 'Staatliche': 0, 'Entwicklungshilfe': 0, 'für': 0, 'politische': 0, 'Kampagnen': 0, 'Das': 0, 'Hilfswerk': 0, 'Oxfam': 0, 'macht': 0, 'mit': 0, 'Skandalen': 0, 'und': 0, 'einer': 0, 'linken': 0, 'Agend': 0, '…': 0}",neutral,"[0.7585723, 0.07147239, 0.16995537]",,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @ReneTruninger: Amstutz an der DV der #SVPzh: Über 5 Milliarden für #Entwicklungshilfe &amp; #Flüchtlinge, aber kein Geld um die #AHV zu san…",amstutz dv svpzh milliarden entwicklungshilfe amp flüchtlinge geld ahv san,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Amstutz': 0.29, 'an': 0, 'der': 0.16, 'DV': 0.16, 'SVPzh': 0.26, 'Über': 0.16, 'Milliarden': 0, 'für': 1.0, 'Entwicklungshilfe': 0.83, 'amp': 0.31, 'Flüchtlinge': 0.28, 'aber': 0.41, 'kein': 0.19, 'Geld': 0.15, 'um': 0, 'die': 0.16, 'AHV': 0.16, 'zu': 0.12, 'san': 0, '…': 0}",positive,"[0.16130981, 0.056654405, 0.7820358]",,,,,,,,,,neutral
50.0,25.0,28.0,-0.15,neutral,"Hochinteressant!! Das Übel von Afrika liegt vorwiegend in der Einparteienpolitik und den auf Lebzeiten Präsidenten. ++++. Da hilft keine Entwicklungshilfe. 

Die Geblendeten – über das Missverständnis der Migration https://t.co/ge6uwWean6",hochinteressant übel afrika liegen vorwiegen einparteienpolitik lebzeiten präsidenten helfen entwicklungshilfe geblendet missverständnis migration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Hochinteressant': 0.075, 'Das': 0.05, 'Übel': 0, 'von': 0, 'Afrika': 0.03, 'liegt': 0, 'vorwiegend': 0, 'in': 0.03, 'der': 0, 'Einparteienpolitik': 0.03, 'und': 0.03, 'den': 0.05, 'auf': 0, 'Lebzeiten': 0.03, 'Präsidenten': 0.05, 'Da': 0, 'hilft': 1.0, 'keine': 0, 'Entwicklungshilfe': 0.35, 'Die': 0.05, 'Geblendeten': 0.05, '–': 0, 'über': 0, 'das': 0, 'Missverständnis': 0, 'Migration': 0}",negative,"[0.18282282, 0.5644635, 0.2527137]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @zac1967: Und dafür zahlen wir Entwicklungshilfe... https://t.co/7c1peWNuOK,dafür zahlen entwicklungshilfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.15, 'dafür': 0, 'zahlen': 0, 'wir': 0, 'Entwicklungshilfe': 0.76, '...': 0}",positive,"[0.20218724, 0.019721156, 0.7780916]",,,,,,,,,,neutral
50.0,75.0,71.0,0.15,neutral,"Nothilfe ist gut, Dauerhilfe führt zu Unselbstständigkeit und – überraschenderweise – zu Undankbarkeit. ++++++++ «Der Westen soll die Entwicklungshilfe einstellen» - BaZ: Nichts verpassen https://t.co/rWqxsBWGKY",nothilfe gut dauerhilfe führen unselbstständigkeit überraschenderweise undankbarkeit westen entwicklungshilfe einstellen baz verpassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nothilfe': 0.255, 'ist': 0.04, 'gut': 0, 'Dauerhilfe': 0, 'führt': 0.07, 'zu': 0, 'Unselbstständigkeit': 0, 'und': 0.03, '–': 0, 'überraschenderweise': 0, 'Undankbarkeit': 0, '«': 0, 'Der': 0, 'Westen': 0, 'soll': 0, 'die': 0, 'Entwicklungshilfe': 0, 'einstellen': 0, '»': 0, 'BaZ': 0, 'Nichts': 0, 'verpassen': 0}",positive,"[0.028560217, 0.047521383, 0.92391837]",,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,"Unglaublich, Schweiz zahlt wahrscheinlich Äthiopien noch Entwicklungshilfe. Wie dumm sind wir Schweizer eigentlich? https://t.co/FSiKFOHhxt",unglaublich schweiz zahlen wahrscheinlich äthiopien entwicklungshilfe dumm schweizer eigentlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Unglaublich': 0, 'Schweiz': 0.48, 'zahlt': 0, 'wahrscheinlich': 0.53, 'Äthiopien': 0.12, 'noch': 0.33, 'Entwicklungshilfe': 0.26, 'Wie': 0, 'dumm': 0.4, 'sind': 0.1, 'wir': 0, 'Schweizer': 0.12, 'eigentlich': 0.12}",negative,"[0.015726356, 0.9748862, 0.009387431]",,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @bazonline: Mehr als die Hälfte der Länder der Welt erhält Entwicklungshilfe aus der Schweiz. https://t.co/S2ZMg7qV27,mehr hälfte länder welt erhalten entwicklungshilfe schweiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mehr': 0.22, 'als': 0, 'die': 0.03, 'Hälfte': 0.2, 'der': 0.03, 'Länder': 0.1, 'Welt': 0.07, 'erhält': 0, 'Entwicklungshilfe': 0.1, 'aus': 0, 'Schweiz': 0.08}",neutral,"[0.66530573, 0.04812077, 0.2865735]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Nicht Europäer sind das Problem. Afrikaner sind es selber! Afrikas Tragödie: Stoppt die Entwicklungshilfe https://t.co/eUc5HedukY via @NZZ,europäer problem afrikaner selber afrikas tragödie stoppen entwicklungshilfe via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nicht': 0.13, 'Europäer': 0.05, 'sind': 0.1, 'das': 0, 'Problem': 0.04, 'Afrikaner': 0, 'es': 0, 'selber': 0, 'Afrikas': 0.17, 'Tragödie': 1.0, 'Stoppt': 0.77, 'die': 0.04, 'Entwicklungshilfe': 0.16, 'via': 0.17}",negative,"[0.004388897, 0.96346617, 0.032144915]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @womenrights9: #Afrika hat bis heute &gt;2000 Milliarden $ #Entwicklungshilfe erhalten &amp; trotzdem wollen alle nach Europa! #EU,afrika heute gt milliarden entwicklungshilfe erhalten amp trotzdem all europa eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Afrika': 0.23, 'hat': 0, 'bis': 0, 'heute': 0, 'gt;2000': 0, 'Milliarden': 0, 'Entwicklungshilfe': 0.72, 'erhalten': 0, 'amp': 0.23, 'trotzdem': 0, 'wollen': 0, 'alle': 0.1, 'nach': 0, 'Europa': 0.13, 'EU': 0}",positive,"[0.050740242, 0.05551878, 0.89374095]",,,,,,,,,,neutral
75.0,75.0,86.0,0.425,negative,RT @alex_baur: Man kann nicht oft genug daran erinnern: Entwicklungshilfe schadet - gut gemeint ist auch hier Gegenteil von gut. https://t.…,oft genug daran erinnern entwicklungshilfe schaden gut gegenteil gut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Man': 0, 'kann': 0, 'nicht': 0, 'oft': 0, 'genug': 0.05, 'daran': 0, 'erinnern': 0, 'Entwicklungshilfe': 0.16, 'schadet': 0, 'gut': 0, 'gemeint': 0, 'ist': 0.61, 'auch': 0, 'hier': 0.27, 'Gegenteil': 1.0, 'von': 0}",negative,"[0.07200073, 0.6302028, 0.2977965]",,,,,,,,,,positive
0.0,0.0,0.0,-0.85,neutral,"RT @ReneTruninger: Je „multikultureller“ eine Gesellschaft, desto geringer ihr Zusammenhalt, desto gefährdeter die Sicherheit im öffentlich…",je multikulturell gesellschaft desto gering zusammenhalt desto gefährdet sicherheit öffentlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Je': 0, '„': 0, 'multikultureller': 0, '“': 0, 'eine': 0, 'Gesellschaft': 0, 'desto': 0, 'geringer': 0, 'ihr': 0, 'Zusammenhalt': 0, 'gefährdeter': 0, 'die': 0, 'Sicherheit': 0, 'im': 0, 'öffentlich': 0, '…': 0}",negative,"[0.023557924, 0.78543, 0.19101208]",,,,,,,negative
100.0,100.0,86.0,0.7,neutral,"RT @WernerBechtel: @michaelahuser Bundesausgaben Soziale Wohlfahrt seit 1990 verdreifacht.
Landwirte stabil https://t.co/0t1fKMT5A5",bundesausgaben soziale wohlfahrt seit verdreifachen landwirte stabil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bundesausgaben': 0.295, 'Soziale': 0.12, 'Wohlfahrt': 0.4, 'seit': 0.37, 'verdreifacht': 1.0, 'Landwirte': 0.09, 'stabil': 0.09}",negative,"[0.342995, 0.5991217, 0.057883307]",,,,positive
0.0,0.0,14.0,-0.7,neutral,"RT @haeslii_f: Sieben Totsünden des #Staat: Gier (Steuern &amp;Abgaben), Absolutheitsanspruch (Service  public), Dirigismus (Landwirtschaft), E…",sieben totsünden staat gier steuern amp abgaben absolutheitsanspruch service public dirigismus landwirtschaft e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Sieben': 0.03, 'Totsünden': 0, 'des': 0, 'Staat': 0.02, 'Gier': 0, 'Steuern': 0, 'amp;Abgaben': 0, 'Absolutheitsanspruch': 0, 'Service': 0.09, 'public': 0.05, 'Dirigismus': 0, 'Landwirtschaft': 1.0, 'E': 0.37, '…': 0}",positive,"[0.0387918, 0.026544757, 0.9346634]",negative
50.0,75.0,57.0,0.0,neutral,RT @SVPch: Leuthardscher Todesstoss gegen die Landwirtschaft https://t.co/MtgZdKqmpj,leuthardscher todesstoss landwirtschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Leuthardscher': 0, 'Todesstoss': 1.0, 'gegen': 1.0, 'die': 0, 'Landwirtschaft': 0.64}",positive,"[0.036240064, 0.03221044, 0.9315495]",neutral
