answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"RT @luethin: Alles wie immer in der Schweizer #Landwirtschaft: Subventionen ja, Ökologie nein. „Nationalrat will heimische Zuckerproduktion…",immer schweizer landwirtschaft subventionen ja ökologie nein nationalrat heimisch zuckerproduktion,,,,,,,,,,,,,,,,,,,,,,"{'Alles': 0.08, 'wie': 0, 'immer': 0.09, 'in': 0.08, 'der': 0, 'Schweizer': 0.12, 'Landwirtschaft': 0.17, 'Subventionen': 0.45, 'ja': 0, 'Ökologie': 0.31, 'nein': 0.43, '„': 0, 'Nationalrat': 0, 'will': 0, 'heimische': 0, 'Zuckerproduktion': 0, '…': 0}",positive,"[0.25070772, 0.034191534, 0.71510077]",neutral
50.0,75.0,57.0,0.0,neutral,RT @SofiaBarth8: Vom heutigen Landwirtschaftssystem profitieren nicht die Bäuer:innen sondern die vor- und nachgelagerte Industrie (aka Fen…,heutig landwirtschaftssystem profitieren bäuer innen nachgelagerte industrie aka fen,,,,,,,,,,,,,,,,,,,,,,"{'Vom': 0.13, 'heutigen': 0.16, 'Landwirtschaftssystem': 0.17, 'profitieren': 0.73, 'nicht': 1.0, 'die': 0.09, 'Bäuer': 0, 'innen': 0, 'sondern': 0.85, 'vor-': 0, 'und': 0.08, 'nachgelagerte': 0.09, 'Industrie': 0, 'aka': 0.09, 'Fen': 0.06, '…': 0}",neutral,"[0.9542355, 0.027894361, 0.017870156]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @BarbaraLuethi: Heute im #srfCLUB: ""Bauern unter Druck"". Die beiden Agrarinitativen wollen die Landwirtschaft revolutionieren. Biobauer…",heute srfclub bauern druck beid agrarinitativen landwirtschaft revolutionieren biobauer,,,,,,,,,,,,,,,,,,,,,,"{'Heute': 0.05, 'im': 0, 'srfCLUB': 0.08, 'Bauern': 0.06, 'unter': 0.04, 'Druck': 0.05, 'Die': 0.06, 'beiden': 0, 'Agrarinitativen': 0, 'wollen': 0.19, 'die': 0.06, 'Landwirtschaft': 0.54, 'revolutionieren': 1.0, 'Biobauer': 0.09, '…': 0}",positive,"[0.009222758, 0.0060654874, 0.98471177]",neutral
50.0,75.0,57.0,0.0,negative,RT @BarbaraLuethi: #srfCLUB: Die Trinkwasser- und Pestizidinitiative wollen die Landwirtschaft revolutionieren. Sind sie längst überfällig…,srfclub trinkwasser pestizidinitiative landwirtschaft revolutionieren längst überfällig,,,,,,,,,,,,,,,,,,,,,,"{'srfCLUB': 0.1, 'Die': 0.06, 'Trinkwasser-': 0.05, 'und': 0.04, 'Pestizidinitiative': 0.145, 'wollen': 0.18, 'die': 0.06, 'Landwirtschaft': 0.54, 'revolutionieren': 1.0, 'Sind': 0.05, 'sie': 0, 'längst': 0.03, 'überfällig': 0.09, '…': 0}",positive,"[0.023604987, 0.0052811233, 0.97111386]",neutral
50.0,75.0,57.0,0.0,neutral,"Für die Landwirtschaft, nicht für die Konzerne. Replik auf einen offenen Brief: https://t.co/1sdghbtXW6",landwirtschaft konzerne replik offen brief,,,,,,,,,,,,,,,,,,,,,,"{'Für': 0.63, 'die': 0, 'Landwirtschaft': 1.0, 'nicht': 1.0, 'für': 0.63, 'Konzerne': 0.26, 'Replik': 0.16, 'auf': 0, 'einen': 0, 'offenen': 0.08, 'Brief': 0}",neutral,"[0.85490656, 0.018676966, 0.12641652]",neutral
100.0,100.0,86.0,0.7,neutral,"RT @SchmezerUeli: Die Trinkwasserinitiative #TWI entspricht zu grossen Teilen den Zielen der Bio Landwirtschaft. 
Trotzdem will ausgerechne…",trinkwasserinitiative twi entsprechen grossen teilen zielen bio landwirtschaft trotzdem ausgerechne,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.64, 'Trinkwasserinitiative': 0.08, 'TWI': 0.08, 'entspricht': 0.07, 'zu': 0.07, 'grossen': 0, 'Teilen': 0, 'den': 0.64, 'Zielen': 0, 'der': 0.64, 'Bio': 0, 'Landwirtschaft': 0, 'Trotzdem': 0.53, 'will': 0, 'ausgerechne': 0.54, '…': 0}",positive,"[0.035380967, 0.00488177, 0.9597373]",positive
50.0,75.0,57.0,0.0,neutral,"RT @SebastianLakner: Ökologische Landwirtschaft in Europa 2019: Spitzenreiter sind Österreich, Estland u Schweden. Dort wurden die Wachstum…",ökologisch landwirtschaft europa spitzenreiter österreich estland u schweden wachstum,,,,,,,,,,,,,,,,,,,,,,"{'Ökologische': 0, 'Landwirtschaft': 0, 'in': 0.04, 'Europa': 0.04, 'Spitzenreiter': 0, 'sind': 0.13, 'Österreich': 0.05, 'Estland': 0.04, 'u': 0, 'Schweden': 0.04, 'Dort': 0.77, 'wurden': 0, 'die': 1.0, 'Wachstum': 1.0, '…': 0}",positive,"[0.007181859, 0.001732429, 0.9910857]",neutral
100.0,100.0,100.0,1.0,neutral,"RT @FutureForAll: 📻#SRF #Podcast 🚜
Eine zeitgemässe #Agrarreform auf den Weg bringen! Das möchte @domiwaser mit #LandwirtschaftmitZukunft u…",srf podcast zeitgemässe agrarreform bringen mögen landwirtschaftmitzukunft u,,,,,,,,,,,,,,,,,,,,,,"{'SRF': 0.09, 'Podcast': 0.17, 'Eine': 0, 'zeitgemässe': 0.29, 'Agrarreform': 0.19, 'auf': 0.08, 'den': 0.06, 'Weg': 0, 'bringen': 0, 'Das': 0.06, 'möchte': 0, 'mit': 1.0, 'LandwirtschaftmitZukunft': 0.61, 'u': 0.92, '…': 0}",positive,"[0.41405356, 0.13216987, 0.45377657]",positive
50.0,75.0,57.0,0.0,neutral,RT @srfnews: Das #Parlament hat die Entscheide über die künftige #Landwirtschaft vertagt. Der grüne Nationalrat @Kilian_Baumann sieht den #…,parlament entscheide künftig landwirtschaft vertagen grüne nationalrat sehen,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.09, 'Parlament': 0.2, 'hat': 0, 'die': 0.09, 'Entscheide': 0, 'über': 0, 'künftige': 1.0, 'Landwirtschaft': 0.84, 'vertagt': 0, 'Der': 0.09, 'grüne': 0.27, 'Nationalrat': 0.155, 'sieht': 0.18, 'den': 0.09, '…': 0}",neutral,"[0.8982187, 0.049905334, 0.051875953]",neutral
50.0,75.0,57.0,0.0,neutral,RT @GrueneCH: Die bürgerliche Mehrheit schiebt die dringend nötige Reform der Landwirtschaft auf die lange Bank. 🙄 @Kilian_Baumann zu diese…,bürgerliche mehrheit schieben dringen nötig reform landwirtschaft lang bank,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.13, 'bürgerliche': 0.11, 'Mehrheit': 0.13, 'schiebt': 0, 'die': 0.13, 'dringend': 0.1, 'nötige': 0, 'Reform': 0.19, 'der': 0.13, 'Landwirtschaft': 0.08, 'auf': 0.13, 'lange': 0, 'Bank': 0, 'zu': 1.0, 'diese': 0, '…': 0}",positive,"[0.3627721, 0.03417073, 0.6030572]",neutral
50.0,75.0,57.0,0.0,neutral,RT @GrueneParlament: 📣Medienmitteilung #AP22+: «Die bürgerliche Mehrheit schiebt die dringend nötige Reform der Landwirtschaft auf die lang…,medienmitteilung ap22 bürgerliche mehrheit schieben dringen nötig reform landwirtschaft langen,,,,,,,,,,,,,,,,,,,,,,"{'Medienmitteilung': 0.1, 'AP22': 0.09, '«': 0, 'Die': 0, 'bürgerliche': 0, 'Mehrheit': 0, 'schiebt': 0, 'die': 0, 'dringend': 0, 'nötige': 0, 'Reform': 0, 'der': 0, 'Landwirtschaft': 0, 'auf': 0, 'lang': 0, '…': 0}",positive,"[0.45001793, 0.02485454, 0.5251275]",neutral
50.0,75.0,57.0,0.0,neutral,@Agroblogger @GrueneCH „Die Landwirtschaft fordert nicht primär einen Verzicht aufs Obligatorium“ 🤔 https://t.co/rZ0yzTvZPA,landwirtschaft fordern primär verzicht aufs obligatorium,,,,,,,,,,,,,,,,,,,,,,"{'„': 0, 'Die': 0, 'Landwirtschaft': 0, 'fordert': 0, 'nicht': 0, 'primär': 0, 'einen': 0, 'Verzicht': 0, 'aufs': 0, 'Obligatorium': 0, '“': 0, '🤔': 0}",neutral,"[0.6209544, 0.011617041, 0.36742854]",neutral
50.0,75.0,57.0,0.0,neutral,Das Bauernduell: Wie grün soll die Landwirtschaft sein? @GrueneCH https://t.co/orlYV3lgBR via @srf,bauernduell grün landwirtschaft via,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.2, 'Bauernduell': 0.3, 'Wie': 0, 'grün': 0.93, 'soll': 0, 'die': 0.2, 'Landwirtschaft': 0.32, 'sein': 0, 'via': 0.38}",positive,"[0.3994399, 0.011819957, 0.5887401]",neutral
50.0,75.0,57.0,0.0,neutral,Die #Landwirtschaft würde von der Reform profitieren – gerade mit Blick auf die Klimaerwärmung. @GrueneCH  https://t.co/WuwLky2T8u,landwirtschaft reform profitieren gerade blick klimaerwärmung,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.14, 'Landwirtschaft': 1.0, 'würde': 0.42, 'von': 0.18, 'der': 0.14, 'Reform': 0.21, 'profitieren': 0.84, '–': 0, 'gerade': 0, 'mit': 0, 'Blick': 0, 'auf': 0, 'die': 0, 'Klimaerwärmung': 0}",positive,"[0.0020733248, 0.0012509766, 0.9966757]",neutral
50.0,75.0,57.0,0.0,neutral,Die Initiative «Für eine Schweiz ohne synthetische Pestizide» richtet sich nicht gegen die Landwirtschaft – im Gegenteil: Bäuerinnen und Bauern profitieren umfassend von einem JA. https://t.co/GQTQtzVx8Q,initiative schweiz synthetische pestizide richten landwirtschaft gegenteil bäuerinnen bauern profitieren umfassen ja,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.04, 'Initiative': 0.5, '«': 0, 'Für': 0, 'eine': 0, 'Schweiz': 0, 'ohne': 0, 'synthetische': 0, 'Pestizide': 0, '»': 0, 'richtet': 0, 'sich': 0, 'nicht': 0, 'gegen': 0, 'die': 0, 'Landwirtschaft': 0, '–': 0, 'im': 0, 'Gegenteil': 0, 'Bäuerinnen': 0, 'und': 0, 'Bauern': 0, 'profitieren': 0, 'umfassend': 0, 'von': 0, 'einem': 0, 'JA': 0}",neutral,"[0.63061196, 0.03951134, 0.3298767]",neutral
50.0,75.0,57.0,0.0,neutral,Ob der Bund bei Proviande und den anderen NGO aus der Landwirtschaft auch so genau hinschaut? Ich habe dazu ein paar Fragen: https://t.co/WtfcKwUlNX https://t.co/SlUIIjOLMS,bund proviande ngo landwirtschaft genau hinschauen paar fragen,,,,,,,,,,,,,,,,,,,,,,"{'Ob': 0, 'der': 0.04, 'Bund': 0, 'bei': 0.06, 'Proviande': 0.13, 'und': 0.08, 'den': 0.04, 'anderen': 0, 'NGO': 0, 'aus': 0, 'Landwirtschaft': 0, 'auch': 0.09, 'so': 0.07, 'genau': 0.13, 'hinschaut': 0.09, 'Ich': 0.13, 'habe': 0.22, 'dazu': 0, 'ein': 0, 'paar': 0, 'Fragen': 1.0}",neutral,"[0.96299446, 0.012692726, 0.024312783]",neutral
50.0,75.0,57.0,0.0,neutral,Die Initiative «Für eine Schweiz ohne synthetische Pestizide» richtet sich nicht gegen die Landwirtschaft – im Gegenteil: Bäuerinnen und Bauern profitieren umfassend von einem JA. @LebenstattGift https://t.co/kmJ1ZV4W6K,initiative schweiz synthetische pestizide richten landwirtschaft gegenteil bäuerinnen bauern profitieren umfassen ja,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.04, 'Initiative': 0.5, '«': 0, 'Für': 0, 'eine': 0, 'Schweiz': 0, 'ohne': 0, 'synthetische': 0, 'Pestizide': 0, '»': 0, 'richtet': 0, 'sich': 0, 'nicht': 0, 'gegen': 0, 'die': 0, 'Landwirtschaft': 0, '–': 0, 'im': 0, 'Gegenteil': 0, 'Bäuerinnen': 0, 'und': 0, 'Bauern': 0, 'profitieren': 0, 'umfassend': 0, 'von': 0, 'einem': 0, 'JA': 0}",neutral,"[0.63061196, 0.03951134, 0.3298767]",neutral
0.0,0.0,0.0,-1.0,neutral,"RT @WWF_Schweiz: Die Marke ""Schweizer Fleisch"" trügt. Denn die Schweizer Landwirtschaft ist abhängig von Futtermittel-Importen. Die Tiere i…",marke schweizer fleisch trügen schweizer landwirtschaft abhängig futtermittel importen tiere i,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.04, 'Marke': 0.14, 'Schweizer': 0.09, 'Fleisch': 0.06, 'trügt': 0, 'Denn': 0, 'die': 0.04, 'Landwirtschaft': 0.6, 'ist': 0.04, 'abhängig': 0.07, 'von': 0, 'Futtermittel-Importen': 0.045, 'Tiere': 0.05, 'i': 0.03, '…': 0}",negative,"[0.24548116, 0.65314144, 0.101377435]",negative
50.0,75.0,57.0,0.0,neutral,RT @greenpeace_ch: Die Marke #SchweizerFleisch verschleiert die Abhängigkeit der Schweizer #Landwirtschaft von #Futtermittelimporten und lä…,marke schweizerfleisch verschleiern abhängigkeit schweizer landwirtschaft futtermittelimporten lä,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.67, 'Marke': 0.14, 'SchweizerFleisch': 0.38, 'verschleiert': 0, 'die': 0.67, 'Abhängigkeit': 0, 'der': 0.67, 'Schweizer': 0.38, 'Landwirtschaft': 0.77, 'von': 0, 'Futtermittelimporten': 0.29, 'und': 0.16, 'lä': 0.14, '…': 0}",positive,"[0.4354162, 0.04156318, 0.5230207]",neutral
100.0,100.0,86.0,0.7,neutral,"Ein Trauerspiel! Mit dem Stillstand in der Agrarpolitik verpasst die🇨🇭eine wichtige Chance, die Landwirtschaft auf die Herausforderungen im Klima- und Umweltbereich auszurichten und heutige Mängel in der sozialen Absicherung endlich zu beseitigen!
https://t.co/K0lWDh8eS7",trauerspiel stillstand agrarpolitik verpasst wichtig chance landwirtschaft herausforderungen klima umweltbereich ausrichten heutige mängel sozial absicherung endlich beseitigen,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0.03, 'Trauerspiel': 0.1, 'Mit': 0.03, 'dem': 0.075, 'Stillstand': 0.06, 'in': 0, 'der': 0, 'Agrarpolitik': 0.07, 'verpasst': 0, 'die': 0, '🇨': 0, '🇭': 0, 'eine': 0, 'wichtige': 0, 'Chance': 0, 'Landwirtschaft': 0, 'auf': 0, 'Herausforderungen': 0, 'im': 0, 'Klima-': 0, 'und': 0, 'Umweltbereich': 0, 'auszurichten': 0, 'heutige': 0, 'Mängel': 0, 'sozialen': 0, 'Absicherung': 0, 'endlich': 0, 'zu': 0, 'beseitigen': 0}",positive,"[0.020303601, 0.08109528, 0.8986012]",positive
0.0,0.0,0.0,-1.0,neutral,"Weil sich bürgerliche Ständeräte querstellen, droht die ganze Landwirtschaftsreform auf dem Misthaufen zu landen. Umweltprobleme bleiben ungelöst, Blumenarten verschwinden und mit ihnen die Insekten und die Vögel. Schreibt die @NZZaS: https://t.co/H6C5knocYC",bürgerliche ständeräte querstellen drohen ganze landwirtschaftsreform misthaufen landen umweltprobleme bleiben ungelöst blumenarten verschwinden insekten vögel schreiben,,,,,,,,,,,,,,,,,,,,,,"{'Weil': 0.09, 'sich': 0, 'bürgerliche': 0.03, 'Ständeräte': 0.02, 'querstellen': 0, 'droht': 0.06, 'die': 0.8, 'ganze': 0, 'Landwirtschaftsreform': 0.065, 'auf': 0.03, 'dem': 0.41500000000000004, 'Misthaufen': 0, 'zu': 0.03, 'landen': 0, 'Umweltprobleme': 0.06, 'bleiben': 0.06, 'ungelöst': 0.06, 'Blumenarten': 0.025, 'verschwinden': 0, 'und': 0.03, 'mit': 0.03, 'ihnen': 0, 'Insekten': 0.03, 'Vögel': 0.03, 'Schreibt': 1.0}",positive,"[0.31342795, 0.1654376, 0.52113444]",negative
50.0,75.0,57.0,0.0,neutral,RT @klimastreik: Wir fordern einen Systemwandel in der Landwirtschaft! Für eine pestizidfreie Landwirtschaft! Zusammen mit @lmz_ch setzen w…,fordern systemwandel landwirtschaft pestizidfreie landwirtschaft zusammen setzen w,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.22, 'fordern': 0, 'einen': 0.1, 'Systemwandel': 0, 'in': 0.09, 'der': 0, 'Landwirtschaft': 0.23, 'Für': 0.24, 'eine': 0, 'pestizidfreie': 0, 'Zusammen': 1.0, 'mit': 1.0, 'setzen': 0, 'w': 0.26, '…': 0}",neutral,"[0.59198636, 0.0178863, 0.39012736]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @GrueneCH: «Es braucht dringend einen Kurswechsel in der Landwirtschaft!», schreibt Nationalrat @Kilian_Baumann im Greenfo. Für eine Lan…",brauchen dringen kurswechsel landwirtschaft schreiben nationalrat greenfo lan,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Es': 0, 'braucht': 0, 'dringend': 0, 'einen': 0, 'Kurswechsel': 0, 'in': 0, 'der': 0, 'Landwirtschaft': 0, '»': 0, 'schreibt': 0, 'Nationalrat': 0, 'im': 0, 'Greenfo': 0, 'Für': 0, 'eine': 0, 'Lan': 0, '…': 0}",positive,"[0.3236318, 0.0916278, 0.58474046]",neutral
50.0,75.0,57.0,0.0,neutral,"Unsere Online-Delegiertenversammlung steht diesmal ganz im Zeichen der #Landwirtschaft. @GrueneCH  @gruenebern 
https://t.co/eZw3MJmzdG https://t.co/kyqOEE0Ve8",online delegiertenversammlung stehen diesmal ganz zeichen landwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Unsere': 0.17, 'Online-Delegiertenversammlung': 0.37, 'steht': 0, 'diesmal': 0.11, 'ganz': 0.26, 'im': 0, 'Zeichen': 0, 'der': 0, 'Landwirtschaft': 1.0}",neutral,"[0.8169576, 0.004876118, 0.17816624]",neutral
0.0,0.0,0.0,-1.0,neutral,"""Der Bund greift massiv in die Landwirtschaft ein, warum sollte ausgerechnet eines der drängendsten Probleme der Landwirtschaft – die Umweltbelastung – nun von den Konsumenten am Markt gelöst werden?"" 
Ein sehr treffender Kommentar. https://t.co/UI2sa9XavA via @NZZ",bund greifen massiv landwirtschaft warum sollen ausrechnen drängend probleme landwirtschaft umweltbelastung konsumenten markt lösen treffend kommentar via,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.04, 'Bund': 0, 'greift': 0, 'massiv': 0, 'in': 0.04, 'die': 0, 'Landwirtschaft': 0.09, 'ein': 0.06, 'warum': 0.26, 'sollte': 0.08, 'ausgerechnet': 0.06, 'eines': 0.06, 'der': 0.04, 'drängendsten': 0.09, 'Probleme': 0.06, '–': 0, 'Umweltbelastung': 0, 'nun': 0, 'von': 0, 'den': 0, 'Konsumenten': 0, 'am': 0, 'Markt': 0, 'gelöst': 0, 'werden': 0, 'Ein': 0, 'sehr': 0, 'treffender': 0, 'Kommentar': 0, 'via': 0}",positive,"[0.052355982, 0.06499702, 0.882647]",negative
100.0,100.0,100.0,1.0,neutral,"Ich freue mich, als Präsident der #Kleinbauernvereinigung die Stimme der sozialen und ökologischen Landwirtschaft im Bundeshaus vertreten zu können.
https://t.co/eYyBnO2NLV",freuen präsident kleinbauernvereinigung stimme sozial ökologisch landwirtschaft bundeshaus vertreten,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.05, 'freue': 0.06, 'mich': 0, 'als': 0.03, 'Präsident': 0.09, 'der': 0.08, 'Kleinbauernvereinigung': 0.19, 'die': 0.08, 'Stimme': 0.74, 'sozialen': 1.0, 'und': 1.0, 'ökologischen': 0.82, 'Landwirtschaft': 0.94, 'im': 0, 'Bundeshaus': 0, 'vertreten': 0.41, 'zu': 0.06, 'können': 0.07}",positive,"[0.0032241454, 0.0013995743, 0.9953762]",positive
100.0,100.0,100.0,1.0,neutral,Die Schweizer Landwirtschaft kann sich ein Stillstand im Bereich der Pestizid- und Nährstoffproblematik – aber auch in der Agrarpolitik insgesamt – nicht leisten. #Kleinbauernvereinigung fordert griffigere Pestizid-Initiative von WAK-N https://t.co/xsIrk1T07l,schweizer landwirtschaft stillstand bereich pestizid nährstoffproblematik agrarpolitik insgesamt leisten kleinbauernvereinigung fordern griffig pestizid initiative wak n,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.05, 'Schweizer': 1.0, 'Landwirtschaft': 1.0, 'kann': 0, 'sich': 0, 'ein': 0, 'Stillstand': 0, 'im': 0, 'Bereich': 0.07, 'der': 0, 'Pestizid-': 0.12, 'und': 0.06, 'Nährstoffproblematik': 0.08, '–': 0, 'aber': 0, 'auch': 0, 'in': 0, 'Agrarpolitik': 0, 'insgesamt': 0, 'nicht': 0, 'leisten': 0, 'Kleinbauernvereinigung': 0, 'fordert': 0, 'griffigere': 0, 'Pestizid-Initiative': 0, 'von': 0, 'WAK-N': 0}",positive,"[0.05910544, 0.22429587, 0.71659875]",positive
50.0,75.0,57.0,0.0,neutral,"Die Verantwortung der Schweiz – Landwirtschaft miteingeschlossen – hört nicht an der Landesgrenze auf! Aus Solidarität mit Berufskolleginnen und -kollegen weltweit, sagt der Vorstand der #Kleinbauernvereinigung einstimmig Ja zur @konzern_vi 
https://t.co/EvEbPHdxb9",verantwortung schweiz landwirtschaft miteingeschlossen hören landesgrenze solidarität berufskolleginnen kollegen weltweit sagen vorstand kleinbauernvereinigung einstimmig ja,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.06, 'Verantwortung': 0.07, 'der': 0, 'Schweiz': 0.06, '–': 0, 'Landwirtschaft': 0, 'miteingeschlossen': 0, 'hört': 0, 'nicht': 0, 'an': 0, 'Landesgrenze': 0, 'auf': 0, 'Aus': 0, 'Solidarität': 0, 'mit': 0, 'Berufskolleginnen': 0, 'und': 0, '-kollegen': 0, 'weltweit': 0, 'sagt': 0, 'Vorstand': 0, 'Kleinbauernvereinigung': 0, 'einstimmig': 0, 'Ja': 0, 'zur': 0}",positive,"[0.061996408, 0.005674311, 0.93232936]",neutral
0.0,0.0,14.0,-0.7,neutral,RT @stoppagrarlobby: @kilian_baumann bringt es in der @DIEZEIT auf den Punkt: Der Bund steuert die Landwirtschaft in erheblichem Masse mit…,bringen punkt bund steuern landwirtschaft erheblich masse,,,,,,,,,,,,,,,,,,,,,,"{'bringt': 0, 'es': 0, 'in': 0.1, 'der': 0.26, 'auf': 0, 'den': 0.26, 'Punkt': 0, 'Der': 0.26, 'Bund': 0, 'steuert': 1.0, 'die': 0.26, 'Landwirtschaft': 0.94, 'erheblichem': 0.2, 'Masse': 0, 'mit': 0, '…': 0}",positive,"[0.057005614, 0.0027599137, 0.9402344]",negative
50.0,75.0,57.0,0.0,neutral,"RT @fteuscher: Wie der Vater so der Sohn setzt sich @Kilian_Baumann kritisch mit der CH-Landwirtschaftspolitik auseinander. Kilians Vater,…",vater sohn setzen kritisch ch landwirtschaftspolitik auseinander kilians vater,,,,,,,,,,,,,,,,,,,,,,"{'Wie': 0, 'der': 0, 'Vater': 0.58, 'so': 0, 'Sohn': 0.09, 'setzt': 0, 'sich': 0, 'kritisch': 0.16, 'mit': 0, 'CH-Landwirtschaftspolitik': 0.16499999999999998, 'auseinander': 0, 'Kilians': 0, '…': 0}",positive,"[0.019477027, 0.002543213, 0.9779798]",neutral
50.0,25.0,28.0,-0.15,neutral,"In den landwirtschaftlich intensiv genutzten Gebieten #Seeland und #ZüricherWeinland besteht für Kinder ein bis zu 23 Prozent höheres Risiko, an einem Hirntumor zu erkranken. Die Politik muss endlich handeln.
https://t.co/Ktyfjn6TcG",landwirtschaftlich intensiv genutzt gebieten seeland züricherweinland bestehen kinder prozent hoch risiko hirntumor erkranken politik endlich handeln,,,,,,,,,,,,,,,,,,,,,,"{'In': 0.22, 'den': 0.28, 'landwirtschaftlich': 0, 'intensiv': 0, 'genutzten': 0.46, 'Gebieten': 0.25, 'Seeland': 0, 'und': 0.09, 'ZüricherWeinland': 0, 'besteht': 0, 'für': 0, 'Kinder': 0.14, 'ein': 0, 'bis': 0, 'zu': 0.04, 'Prozent': 0.05, 'höheres': 0.04, 'Risiko': 0.11, 'an': 0, 'einem': 0, 'Hirntumor': 0.125, 'erkranken': 0, 'Die': 0.28, 'Politik': 0, 'muss': 0.04, 'endlich': 0.03, 'handeln': 0.09}",positive,"[0.08241333, 0.18976241, 0.7278242]",neutral
50.0,75.0,57.0,0.0,neutral,In zwei landwirtschaftlich intensiv genutzten Gebieten gibt es auffällig viele Krebsfälle. Die Politik muss endlich handeln. #Seeland #ZürcherWeinland https://t.co/fyCSX2z9lJ,zwei landwirtschaftlich intensiv genutzt gebieten geben auffällig krebsfälle politik endlich handeln seeland zürcherweinland,,,,,,,,,,,,,,,,,,,,,,"{'In': 0.05, 'zwei': 0.03, 'landwirtschaftlich': 0, 'intensiv': 0, 'genutzten': 0.42, 'Gebieten': 0.1, 'gibt': 0.08, 'es': 0, 'auffällig': 0, 'viele': 0, 'Krebsfälle': 0.07, 'Die': 0, 'Politik': 0, 'muss': 0, 'endlich': 0, 'handeln': 0.03, 'Seeland': 0.01, 'ZürcherWeinland': 0}",neutral,"[0.6868112, 0.1880743, 0.12511441]",neutral
50.0,75.0,57.0,0.0,neutral,"Die Konferenz der kantonalen Landwirtschaftsdirektoren werden kurzerhand zu Knechten des Bauernverbands.
https://t.co/JIfSadSbzD",konferenz kantonalen landwirtschaftsdirektoren kurzerhand knechten bauernverbands,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.09, 'Konferenz': 0.28, 'der': 0.09, 'kantonalen': 0.26, 'Landwirtschaftsdirektoren': 0.33999999999999997, 'werden': 0, 'kurzerhand': 0, 'zu': 0, 'Knechten': 0.36, 'des': 0, 'Bauernverbands': 0.26}",positive,"[0.006129611, 0.0014457117, 0.9924247]",neutral
100.0,100.0,100.0,1.0,neutral,"Die Mehrheit unserer Kommission ist überzeugt, dass es einen beschleunigten ökologischen Umbau der Landwirtschaft und insb. der Zuckerrübenproduktion braucht, wenn die Probleme mit Abbauprodukten von Pestiziden in den Gewässern gelöst werden sollen. 👍https://t.co/OFZssJpRMb",mehrheit kommission überzeugen beschleunigen ökologisch umbau landwirtschaft insb zuckerrübenproduktion brauchen probleme abbauprodukten pestiziden gewässern lösen sollen,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.05, 'Mehrheit': 0.42, 'unserer': 0.39, 'Kommission': 0.62, 'ist': 0.13, 'überzeugt': 1.0, 'dass': 0.92, 'es': 0.13, 'einen': 0, 'beschleunigten': 0.38, 'ökologischen': 0.24, 'Umbau': 0, 'der': 0.05, 'Landwirtschaft': 0.54, 'und': 0.16, 'insb.': 0, 'Zuckerrübenproduktion': 0.08499999999999999, 'braucht': 0, 'wenn': 0.16, 'die': 0.05, 'Probleme': 0.08, 'mit': 0.05, 'Abbauprodukten': 0.07, 'von': 0, 'Pestiziden': 0.15, 'in': 0.05, 'den': 0.05, 'Gewässern': 0, 'gelöst': 0.18, 'werden': 0, 'sollen': 0}",positive,"[0.10775903, 0.4045708, 0.48767018]",positive
