answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3391,absa_sentiment_3391,absa_scores_3391,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,sentiment_tb
75.0,75.0,71.0,0.3333333333333333,neutral,"Es ist erfreulich, dass der Kanton BS neu bei Aufträgen des Kantons künftig Stichkontrollen bezüglich Lohngleichheit durchführt. Noch erfreulicher wäre es, wenn das Baselbiet nun von sich aus nachziehen würde. Meine Vorstösse dazu wurden leider abgelehnt.
https://t.co/ATqnhifdRn",erfreulich kanton bs neu aufträgen kantons künftig stichkontrollen bezüglich lohngleichheit durchführen erfreulich baselbiet nachziehen vorstösse leider ablehnen,,,,,,,,,,,,,,,,,,,"{'Es': 0.02, 'ist': 0.02, 'erfreulich': 0, 'dass': 0.02, 'der': 0.02, 'Kanton': 0.04, 'BS': 0.01, 'neu': 0, 'bei': 0, 'Aufträgen': 0.08, 'des': 0.12, 'Kantons': 0, 'künftig': 0, 'Stichkontrollen': 0, 'bezüglich': 0.01, 'Lohngleichheit': 0.43, 'durchführt': 0, 'Noch': 0, 'erfreulicher': 0.01, 'wäre': 0.03, 'es': 0.02, 'wenn': 0.03, 'das': 0.02, 'Baselbiet': 0.015, 'nun': 0, 'von': 0.12, 'sich': 0, 'aus': 0.02, 'nachziehen': 0.02, 'würde': 0.03, 'Meine': 0.02, 'Vorstösse': 0, 'dazu': 0.02, 'wurden': 0, 'leider': 0.08, 'abgelehnt': 0}",neutral,"[0.9094624, 0.010984981, 0.079552695]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Im Juni sind in der ganzen Schweiz über 400'000 Frauen auf die Strasse gegangen, um sich für Lohngleichheit einzusetzen. Im Landrat wurden die Forderungen aufgegriffen, diese sind am Donnerstag traktandiert. 😊💪🏽
Hier findest du meinen Blogbeitrag dazu:
▶️https://t.co/exD1AJCfmq",juni ganz schweiz frauen strasse gehen lohngleichheit einsetzen landrat forderungen aufgreifen donnerstag traktandiert finden blogbeitrag,,,,,,,,,,,,,,,,,,,"{'Im': 0, 'Juni': 0.12, 'sind': 0.07, 'in': 0.05, 'der': 0.05, 'ganzen': 0, 'Schweiz': 0.21, 'über': 0.2, ""400'000"": 0, 'Frauen': 0.34, 'auf': 0.02, 'die': 0.05, 'Strasse': 0, 'gegangen': 0, 'um': 0, 'sich': 0, 'für': 0.55, 'Lohngleichheit': 0.6950000000000001, 'einzusetzen': 0.72, 'Landrat': 0.11499999999999999, 'wurden': 0, 'Forderungen': 0, 'aufgegriffen': 0.04, 'diese': 0, 'am': 0, 'Donnerstag': 0.06, 'traktandiert': 0, 'Hier': 0.05, 'findest': 0.07, 'du': 0, 'meinen': 0, 'Blogbeitrag': 0.08499999999999999, 'dazu': 0.72, '▶': 0, '️': 0}",positive,"[0.29538485, 0.009678412, 0.6949367]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Diese Neuigkeiten auf der Gemeinde- Homepage sind wirklich erfreulich! Auf Antrag von @AdilKoller und mir unterzeichnet der Münchensteiner Gemeinderat die #ChartafürLohngleichheit. 💪 😊

https://t.co/EQ7HAjGlZD",neuigkeiten gemeinden homepage wirklich erfreulich antrag unterzeichnen münchensteiner gemeinderat chartafürlohngleichheit,,,,,,,,,,,,,,,,,,,"{'Diese': 0.02, 'Neuigkeiten': 0.05, 'auf': 0.02, 'der': 0.33, 'Gemeinde-': 0, 'Homepage': 0.03, 'sind': 0, 'wirklich': 0.01, 'erfreulich': 0, 'Auf': 0.02, 'Antrag': 0, 'von': 0, 'und': 0.03, 'mir': 0.02, 'unterzeichnet': 0, 'Münchensteiner': 0, 'Gemeinderat': 0.07500000000000001, 'die': 0.33, 'ChartafürLohngleichheit': 0.875}",positive,"[0.31089544, 0.0034874885, 0.6856171]",,,,,,,,,,,,,,,,positive
75.0,100.0,86.0,0.5666666666666667,neutral,"Lesenswertes Interview zu den Gründen weshalb der #Frauenstreik2019 vom kommenden Freitag so wichtig ist. ""Es geht nicht nur um formale, sondern um tatsächliche Gleichberechtigung. Dies bezieht sich auf Lohngleichheit, aber auch überhaupt in allen Bereichen der Gesellschaft..."" https://t.co/CWkrhIGPQn",lesenswert interview gründen weshalb frauenstreik2019 kommend freitag wichtig gehen formale tatsächliche gleichberechtigung beziehen lohngleichheit überhaupt bereichen gesellschaft,,,,,,,,,,,,,,,,,,,"{'Lesenswertes': 0.055, 'Interview': 0.08, 'zu': 0.92, 'den': 0.04, 'Gründen': 0, 'weshalb': 0, 'der': 0.04, 'Frauenstreik2019': 0, 'vom': 0.04, 'kommenden': 0, 'Freitag': 0.04, 'so': 0.04, 'wichtig': 0.12, 'ist': 0.06, 'Es': 0.06, 'geht': 0, 'nicht': 0.12, 'nur': 0, 'um': 0, 'formale': 0.11, 'sondern': 0.34, 'tatsächliche': 0.12, 'Gleichberechtigung': 0.81, 'Dies': 0, 'bezieht': 0, 'sich': 0, 'auf': 0, 'Lohngleichheit': 0.785, 'aber': 0.34, 'auch': 0.46, 'überhaupt': 0.19, 'in': 0.21, 'allen': 0, 'Bereichen': 0.13, 'Gesellschaft': 0.1, '...': 0}",positive,"[0.098831914, 0.003099595, 0.8980685]",,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Wow, der Landrat unterstützt den Vorstoss der @sp_bl zur Unterzeichnung der Lohngleichheits-Charta. Immerhin ein Bekenntnis ist nun da. Unser jahrelanger Einsatz für #Gleichstellung hat sich gelohnt 💪",wow landrat unterstützen vorstoss unterzeichnung lohngleichheits charta immerhin bekenntnis jahrelang einsatz gleichstellung lohnen,,,,,,,,,,,,,,,,,,,"{'Wow': 0.22, 'der': 0.52, 'Landrat': 0.325, 'unterstützt': 0.41, 'den': 0.52, 'Vorstoss': 0, 'zur': 0.29000000000000004, 'Unterzeichnung': 0, 'Lohngleichheits-Charta': 0.9175, 'Immerhin': 0, 'ein': 0.11, 'Bekenntnis': 0.43, 'ist': 0.08, 'nun': 0, 'da': 0, 'Unser': 0.08, 'jahrelanger': 0.11, 'Einsatz': 0, 'für': 0, 'Gleichstellung': 0.37, 'hat': 0, 'sich': 0, 'gelohnt': 0}",positive,"[0.017026583, 0.0023465254, 0.9806269]",,,,,,,,,,,,,,,,positive
75.0,75.0,86.0,0.425,neutral,"@muellerkaderli @JanKirchmayr @franziskalaur @Elisabeth_S_S Liebe Brigitte, keine Sorge wir haben dass Thema bereits aufgegleist und sind für Januar bereit.
Ich hoffe auch du hast die Fachstellen- und Lohngleichheitsthematik mit deiner Partei in Angriff genommen. Das würde euch als ""Familienpartei"" gut anstehen.",lieb brigitte sorge thema bereits aufgleisen januar bereiten hoffen fachstellen lohngleichheitsthematik partei angreifen nehmen familienpartei gut anstehen,,,,,,,,,,,,,,,,,,,"{'Liebe': 0, 'Brigitte': 0.03, 'keine': 0, 'Sorge': 0, 'wir': 0, 'haben': 0.11, 'dass': 0.15, 'Thema': 0, 'bereits': 0.01, 'aufgegleist': 0, 'und': 1.0, 'sind': 0.03, 'für': 0.02, 'Januar': 0.02, 'bereit': 0.02, 'Ich': 0.02, 'hoffe': 0.21, 'auch': 0, 'du': 0, 'hast': 0, 'die': 0.07, 'Fachstellen-': 0.17, 'Lohngleichheitsthematik': 0.585, 'mit': 0.3, 'deiner': 0, 'Partei': 0.02, 'in': 0, 'Angriff': 0, 'genommen': 0, 'Das': 0.07, 'würde': 0.13, 'euch': 0.02, 'als': 0.03, 'Familienpartei': 0.02, 'gut': 0, 'anstehen': 0}",positive,"[0.1100307, 0.0034680772, 0.8865012]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"RT @JanKirchmayr: Und wo ist der CVP Regierungsrat Lauber, wenn es um die Unterzeichnung der Charta für Lohngleichheit geht? 
Oder wo war d…",cvp regierungsrat lauber unterzeichnung charta lohngleichheit gehen d,,,,,,,,,,,,,,,,,,,"{'Und': 0.04, 'wo': 0.08, 'ist': 0.05, 'der': 0.07, 'CVP': 0.08, 'Regierungsrat': 0.12, 'Lauber': 0.11, 'wenn': 0, 'es': 0.05, 'um': 0, 'die': 0.07, 'Unterzeichnung': 0.19, 'Charta': 0.15, 'für': 0.41, 'Lohngleichheit': 1.0, 'geht': 0, 'Oder': 0.13, 'war': 0, 'd': 0, '…': 0}",neutral,"[0.6808669, 0.01582816, 0.30330494]",,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,"Die rechte Mehrheit im #LandratBL lehnt alle meine Budegtvorstösse zur Gleichstellungsthematik ab. Keine Verbesserung bei Lohngleichheit, keine Weiterbildungsangebote für Lehrpersonen, keine Sensibilisierungsmassnahmen, keine Weiterentwicklung. Beschämend!",rechte mehrheit landratbl lehnen all budegtvorstösse gleichstellungsthematik ab verbesserung lohngleichheit weiterbildungsangebote lehrpersonen sensibilisierungsmassnahmen weiterentwicklung beschämend,,,,,,,,,,,,,,,,,,,"{'Die': 0.02, 'rechte': 0.02, 'Mehrheit': 0.02, 'im': 0, 'LandratBL': 0, 'lehnt': 0.04, 'alle': 0, 'meine': 0.02, 'Budegtvorstösse': 0.03, 'zur': 0.02, 'Gleichstellungsthematik': 0.05, 'ab': 0, 'Keine': 0, 'Verbesserung': 0.08, 'bei': 0, 'Lohngleichheit': 0.07, 'keine': 0, 'Weiterbildungsangebote': 0.035, 'für': 0.02, 'Lehrpersonen': 0.03, 'Sensibilisierungsmassnahmen': 0.04, 'Weiterentwicklung': 0.060000000000000005, 'Beschämend': 1.0}",negative,"[0.018409636, 0.50498646, 0.47660393]",,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @sp_bl: Auch wir fordern Lohngleichheit jetzt! #enough18 https://t.co/U1gSxnv9Cq,fordern lohngleichheit enough18,,,,,,,,,,,,,,,,,,,"{'Auch': 0, 'wir': 0, 'fordern': 1.0, 'Lohngleichheit': 0.95, 'jetzt': 0.46, 'enough18': 0.43}",positive,"[0.026026519, 0.004771876, 0.9692017]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.7999999999999999,negative,"Unglaublich viele Menschen, die ein starkes Zeichen für #Lohngleichheit und gegen systematische Diskriminierung setzen! Genug ist genug! #Enough18 https://t.co/nwtGVY6LOT",unglaublich menschen stark zeichen lohngleichheit systematische diskriminierung setzen genug genug enough18,,,,,,,,,,,,,,,,,,,"{'Unglaublich': 0, 'viele': 0, 'Menschen': 0.11, 'die': 0, 'ein': 0, 'starkes': 0.08, 'Zeichen': 0, 'für': 0.07, 'Lohngleichheit': 0, 'und': 0.09, 'gegen': 0.11, 'systematische': 0.12, 'Diskriminierung': 0.19, 'setzen': 0, 'Genug': 0.27, 'ist': 0.2, 'genug': 0.27, 'Enough18': 1.0}",positive,"[0.013432886, 0.022203311, 0.96436375]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @alliance_F: #Nichtmeinständerat? Morgen geht’s in die 2. Runde der #Lohngleichheit-Debatte im Ständerat. Kriegen die bürgerlichen Herre…,nichtmeinständerat morgen gehen s runden lohngleichheit debatte ständerat kriegen bürgerlich herre,,,,,,,,,,,,,,,,,,,"{'Nichtmeinständerat': 0, 'Morgen': 0.08, 'geht': 0, '’s': 0, 'in': 0.07, 'die': 0.49, '2.': 0, 'Runde': 0.08, 'der': 0.49, 'Lohngleichheit-Debatte': 0.21250000000000002, 'im': 0, 'Ständerat': 0.0925, 'Kriegen': 0, 'bürgerlichen': 0, 'Herre': 0, '…': 0}",neutral,"[0.9323963, 0.0049516927, 0.06265195]",,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"""Die rechte, neoliberale&amp; marktgläubige Politik ist dafür verantwortlich, dass es keine Mindestlöhne gibt, dass es keine flächendeckenden GAVs gibt&amp;dass einem Altersarmut droht&amp;dass in der Schweiz im 21. Jhd. noch keine Lohngleichheit herrscht!"" @JanKirchmayr am #1Mai in Liestal https://t.co/Wq3vw0wQ08",rechte neoliberale amp marktgläubige politik dafür verantwortlich mindestlöhne geben flächendeckenden gavs geben ampass altersarmut drohen ampass schweiz jhd lohngleichheit herrschen 1mai liestal,,,,,,,,,,,,,,,,,,,"{'Die': 0.04, 'rechte': 0.01, 'neoliberale&amp': 0.02, 'marktgläubige': 0.01, 'Politik': 0, 'ist': 1.0, 'dafür': 0, 'verantwortlich': 0.03, 'dass': 0.06, 'es': 1.0, 'keine': 0, 'Mindestlöhne': 0.08499999999999999, 'gibt': 0.11, 'flächendeckenden': 0, 'GAVs': 0, 'gibt&ampass': 0.1825, 'einem': 0, 'Altersarmut': 0.03, 'droht&ampass': 0.035, 'in': 0.05, 'der': 0.04, 'Schweiz': 0.04, 'im': 0, '21.': 0, 'Jhd.': 0.14, 'noch': 0.99, 'Lohngleichheit': 0.655, 'herrscht': 0, 'am': 0, '1Mai': 0, 'Liestal': 0.13}",negative,"[0.0042875917, 0.991667, 0.0040455027]",,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @SusanneSlo: Nicht ohne Lohngleichheit. AHV-Pläne: Frauen sollen erst mit 65 Jahren in Rente gehen p://livingdocs-deliverybe.etvp01.scst…,lohngleichheit ahv pläne frauen sollen erst jahren rente gehen p livingdocs deliverybe etvp01 scst,,,,,,,,,,,,,,,,,,,"{'Nicht': 1.0, 'ohne': 1.0, 'Lohngleichheit': 0.665, 'AHV-Pläne': 0, 'Frauen': 0.04, 'sollen': 0.06, 'erst': 0, 'mit': 0, 'Jahren': 0, 'in': 0, 'Rente': 0, 'gehen': 0, 'p://livingdocs-deliverybe.etvp01.scst': 0, '…': 0}",positive,"[0.4359197, 0.008023952, 0.5560564]",,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,"RT @alliance_F: #Lohngleichheit mit Bubenstreich auf Sankt Nimmerleinstag verschoben: Es ist beschämend, dass der Ständerat auch 37 Jahre n…",lohngleichheit bubenstreich sinken nimmerleinstag verschieben beschämend ständerat jahre n,,,,,,,,,,,,,,,,,,,"{'Lohngleichheit': 1.0, 'mit': 0.38, 'Bubenstreich': 0.25, 'auf': 0, 'Sankt': 0, 'Nimmerleinstag': 0.07, 'verschoben': 0.18, 'Es': 0.06, 'ist': 0.06, 'beschämend': 0.19, 'dass': 0.04, 'der': 0.07, 'Ständerat': 0.07250000000000001, 'auch': 0.04, 'Jahre': 0.07, 'n': 0.05, '…': 0}",positive,"[0.33393446, 0.038201395, 0.6278642]",,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"""Lohngleichheit ist kein Geschenk an die Frauen, sondern ein Recht und ein Verfassungsauftrag..."" Mein @bzBaselland Gastbeitrag zur #Lohngleichheit https://t.co/NJYrSzvJo8",lohngleichheit geschenk frauen recht verfassungsauftrag gastbeitrag lohngleichheit,,,,,,,,,,,,,,,,,,,"{'Lohngleichheit': 0.48000000000000004, 'ist': 0.74, 'kein': 0, 'Geschenk': 0.72, 'an': 0, 'die': 0, 'Frauen': 0.15, 'sondern': 1.0, 'ein': 0, 'Recht': 0, 'und': 0.15, 'Verfassungsauftrag': 0.16499999999999998, '...': 0, 'Mein': 0.11, 'Gastbeitrag': 0.065, 'zur': 0.2}",neutral,"[0.46955356, 0.38013327, 0.15031317]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,@FDP_BL @schlegel_stefan @christoph_col @Telebasel Ihr schreibt euch also gerade die Förderung der Gleichstellung auf die Fahne? Freue mich demnach auf eure Unterstützung bei der Motion zur Lohngleichheit...,schreiben gerade förderung gleichstellung fahne freuen demnach unterstützung motion lohngleichheit,,,,,,,,,,,,,,,,,,,"{'Ihr': 0, 'schreibt': 0, 'euch': 0.02, 'also': 0, 'gerade': 0, 'die': 0.19, 'Förderung': 0.26, 'der': 0.19, 'Gleichstellung': 0.08, 'auf': 1.0, 'Fahne': 0, 'Freue': 0, 'mich': 0, 'demnach': 0, 'eure': 0.12, 'Unterstützung': 0.26, 'bei': 0, 'Motion': 1.0, 'zur': 0.16, 'Lohngleichheit': 0.675, '...': 0}",positive,"[0.0073982845, 0.0014337209, 0.991168]",,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"Heute ist #EqualPayDay 
Passend dazu mein BZ Gastbeitrag mit der Forderung: Lohngleichheit endlich auch im Baselbiet
https://t.co/rPP7emL7oR",heute equalpayday passen bz gastbeitrag forderung lohngleichheit endlich baselbiet,,,,,,,,,,,,,,,,,,,"{'Heute': 0.09, 'ist': 0.05, 'EqualPayDay': 0.67, 'Passend': 0, 'dazu': 0, 'mein': 0.05, 'BZ': 0.1, 'Gastbeitrag': 0.10500000000000001, 'mit': 0.1, 'der': 0.05, 'Forderung': 0, 'Lohngleichheit': 1.0, 'endlich': 0.30000000000000004, 'auch': 0.14, 'im': 0, 'Baselbiet': 0.09}",positive,"[0.0078083826, 0.0016657629, 0.99052584]",,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @AdilKoller: Die SVP will Steuersenkungen für Gutverdienende, sagt gerade SVP-Finanzpolitiker Ringgenberg im #LandratBL. Wir wollen #Zuk…",svp steuersenkungen gutverdienende sagen gerade svp finanzpolitiker ringgenberg landratbl zuk,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.07, 'SVP': 0, 'will': 0, 'Steuersenkungen': 0.88, 'für': 0.46, 'Gutverdienende': 0.2, 'sagt': 0.27, 'gerade': 0, 'SVP-Finanzpolitiker': 0.11249999999999999, 'Ringgenberg': 0.1, 'im': 0, 'LandratBL': 0, 'Wir': 0.08, 'wollen': 0.44, 'Zuk': 0, '…': 0}",neutral,"[0.44546592, 0.16484165, 0.38969243]",,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @dasNils: Heraus zum 1.Mai! Es ist Zeit für die soziale Wende und dazu gehört ein Lohn, der zum Leben reicht. Mindestlohn jetzt im Basel…",heraus mai zeit soziale wenden hören lohn leben reichen mindestlohn basel,,,,,,,,,,,,,,,,,,,,,,,,,"{'Heraus': 0.04, 'zum': 0.05, '1.Mai': 0.035, 'Es': 0.05, 'ist': 0.05, 'Zeit': 0.03, 'für': 0.03, 'die': 0.05, 'soziale': 0.1, 'Wende': 0, 'und': 0.02, 'dazu': 0.05, 'gehört': 0, 'ein': 0, 'Lohn': 0, 'der': 0.05, 'Leben': 0, 'reicht': 0, 'Mindestlohn': 1.0, 'jetzt': 0.33, 'im': 0, 'Basel': 0.17, '…': 0}",positive,"[0.0072189076, 0.0018566715, 0.9909244]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,RT @sp_bl: Armut bekämpfen – Mindestlohn einführen! Dies fordert der Vorstoss der SP-Landrätin Pascale Meschberger: «Es kann schlicht nicht…,armut bekämpfen mindestlohn einfahren fordern vorstoss sp landrätin pascale meschberger schleichen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Armut': 1.0, 'bekämpfen': 1.0, '–': 0, 'Mindestlohn': 0, 'einführen': 0, 'Dies': 0, 'fordert': 0, 'der': 0, 'Vorstoss': 0, 'SP-Landrätin': 0, 'Pascale': 0, 'Meschberger': 0, '«': 0, 'Es': 0, 'kann': 0, 'schlicht': 0, 'nicht': 0, '…': 0}",positive,"[0.31804854, 0.29100776, 0.39094368]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,RT @seilergraf: Der Bund vermischt absichtlich Dual-Use-Güter mit Kriegsmaterial. Das ist unlauter und muss sofort korrigiert werden! Von d…,bund vermischen absichtlich dual use güter kriegsmaterial unlauter sofort korrigieren d,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.07, 'Bund': 0, 'vermischt': 0, 'absichtlich': 0.26, 'Dual-Use-Güter': 0.53, 'mit': 1.0, 'Kriegsmaterial': 0.8, 'Das': 0.07, 'ist': 0.06, 'unlauter': 0.61, 'und': 0.04, 'muss': 0, 'sofort': 0.04, 'korrigiert': 0.11, 'werden': 0, 'Von': 0.04, 'd': 0.02, '…': 0}",neutral,"[0.8249733, 0.14950325, 0.025523415]",,,,,,,positive
50.0,75.0,57.0,0.0,negative,"RT @harassli: dank digitalisierung kann man locker schulklassen vergrössern...
selten so eine doofe aussage gehört! 😡
https://t.co/J0Lx6Zb6…",danken digitalisierung lockern schulklassen vergrössern selten doofe aussagen hören,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'dank': 0.985, 'digitalisierung': 0, 'kann': 0.11, 'man': 0, 'locker': 0, 'schulklassen': 0.07, 'vergrössern': 0, '...': 0, 'selten': 0, 'so': 0, 'eine': 0, 'doofe': 0.16, 'aussage': 0.07, 'gehört': 0.07}",positive,"[0.006464421, 0.0033961919, 0.99013937]",,,,neutral
100.0,100.0,100.0,0.85,negative,@KilianBrogli @lukasflueeler @ClaudeBuehler Der Handlungsbedarf #Digitalisierung  wird wirklich nicht erkannt. Es braucht stärkere Forderungen. Wir bleiben auf jeden Fall dran @sp_bl,handlungsbedarf digitalisierung wirklich erkennen brauchen stark forderungen bleiben jed fall dran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.22, 'Handlungsbedarf': 0.2475, 'Digitalisierung': 0, 'wird': 0, 'wirklich': 0.55, 'nicht': 1.0, 'erkannt': 1.0, 'Es': 0.41, 'braucht': 0, 'stärkere': 0.11, 'Forderungen': 0, 'Wir': 0.04, 'bleiben': 0, 'auf': 0, 'jeden': 0, 'Fall': 0, 'dran': 0}",negative,"[0.056711093, 0.7419294, 0.20135945]",,,,positive
50.0,75.0,57.0,0.0,neutral,"Bildungsoffensive z. #Digitalisierung geplant ""...jetzt, flächendeckend und intensiv."" Auch @sp_bl bleibt in BL dran
https://t.co/fKrVOi3RhL",bildungsoffensive z digitalisierung planen flächendeckend intensiv bleiben bl dran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bildungsoffensive': 0.22, 'z.': 0, 'Digitalisierung': 1.0, 'geplant': 1.0, '...': 0, 'jetzt': 0.27, 'flächendeckend': 0.17, 'und': 0.11, 'intensiv': 0, 'Auch': 0.15, 'bleibt': 0, 'in': 0.07, 'BL': 0.08, 'dran': 0}",positive,"[0.48337382, 0.030701883, 0.48592427]",,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @JanKirchmayr: Eine erfreuliche Entwicklung! Die Maskenpflicht im Öffentlichen Verkehr darf nicht dazu führen, das Menschen mit kleinem…",erfreulich entwicklung maskenpflicht öffentlich verkehr dürfen fahren menschen klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Eine': 0, 'erfreuliche': 0, 'Entwicklung': 0.23, 'Die': 0.29, 'Maskenpflicht': 0.165, 'im': 0, 'Öffentlichen': 0.07, 'Verkehr': 0, 'darf': 0, 'nicht': 0.45, 'dazu': 0.33, 'führen': 0.325, 'das': 0, 'Menschen': 0.44, 'mit': 0.43, 'kleinem': 1.0, '…': 0}",neutral,"[0.45011, 0.23335347, 0.3165365]",positive
50.0,75.0,57.0,0.0,neutral,"RT @sp_bl: Die Regierung soll die Abbaumassnahmen in der Bildung, Kultur und dem öffentlichen Verkehr rückgängig machen. Die Prämienverbill…",regierung abbaumassnahmen bildung kultur öffentlich verkehr rückgängig prämienverbill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.3, 'Regierung': 0.08, 'soll': 0, 'die': 0.3, 'Abbaumassnahmen': 0.065, 'in': 0.04, 'der': 0.3, 'Bildung': 0.06, 'Kultur': 0.05, 'und': 0.04, 'dem': 0.3, 'öffentlichen': 0.02, 'Verkehr': 0, 'rückgängig': 0, 'machen': 0, 'Prämienverbill': 1.0, '…': 0}",positive,"[0.095137045, 0.44475976, 0.46010315]",neutral
