answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3437,absa_sentiment_3437,absa_scores_3437,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3469,absa_sentiment_3469,absa_scores_3469,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,100.0,1.0,neutral,"Lieber Jean-Marc, in der Politik braucht es manchmal Kompromisse. #Casino-Haie hat es auch bei den Gegnern des #GSG 😣. @parldigi ist sehr wertvoll, Präsident @FranzGrueter vertritt selten die „reine Lehre“ (vgl. E-Voting). Ceterum censeo: Ich bin gegen #Netzsperren! https://t.co/sGlAEKiSUz",lieb jean marc politik brauchen manchmal kompromisse casino haie gegnern gsg wertvoll präsident vertreten selten reine lehre vgl e voting ceterum censeo netzsperren,,,,,,,,,,,,,,,,,,,"{'Lieber': 0.03, 'Jean-Marc': 0.015, 'in': 0.02, 'der': 0.03, 'Politik': 0, 'braucht': 0, 'es': 0.04, 'manchmal': 0.02, 'Kompromisse': 0, 'Casino-Haie': 0, 'hat': 0, 'auch': 0.02, 'bei': 0, 'den': 0.03, 'Gegnern': 0.11, 'des': 0, 'GSG': 0.02, 'ist': 0.04, 'sehr': 0.06, 'wertvoll': 0.09, 'Präsident': 0.1, 'vertritt': 0.08, 'selten': 0, 'die': 0.03, '„': 0, 'reine': 0, 'Lehre': 0, '“': 0, 'vgl.': 0, 'E-Voting': 0, 'Ceterum': 0, 'censeo': 0, 'Ich': 0, 'bin': 0, 'gegen': 0, 'Netzsperren': 0}",positive,"[0.24588637, 0.19758347, 0.5565302]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,"@martinsteiger War nie Fan von e-Voting, @Martin_Steiger! Keine Demokratie der Welt lässt Regierung/Parlament via PC wählen. Gang zu Urne wichtiges Zeichen",nie fan e voting demokratie welt lässt regierung parlament via pc wählen gang urne wichtig zeichen,,,,,,,,,,,,,,,,,,,"{'War': 0, 'nie': 0.11, 'Fan': 0.12, 'von': 0, 'e-Voting': 0, 'Keine': 0, 'Demokratie': 0.1, 'der': 0.04, 'Welt': 0.06, 'lässt': 0, 'Regierung': 0.08, 'Parlament': 0.07, 'via': 0.19, 'PC': 0.19, 'wählen': 0, 'Gang': 0, 'zu': 1.0, 'Urne': 0.2, 'wichtiges': 0.57, 'Zeichen': 0.6}",neutral,"[0.8227156, 0.06997226, 0.10731221]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Da erwarte ich, dass @jonasprojer sofort @lombardi1956 wieder in die #Srfarena einlädt. @CVP_PDC ist gegen die Lockerung der Kriegsmaterialexporte. Er darf gerne FDP als Befürworter einladen! @jmcina! https://t.co/uTctodMv8x",erwarten sofort srfarena einladen lockerung kriegsmaterialexporte dürfen gerne fdp befürworter einladen,,,,,,,,,,,,,,,,,,,,,,"{'Da': 0, 'erwarte': 0.15, 'ich': 0.08, 'dass': 0.07, 'sofort': 0.22, 'wieder': 0.19, 'in': 0, 'die': 0.1, 'Srfarena': 0.2, 'einlädt': 0, 'ist': 0.09, 'gegen': 1.0, 'Lockerung': 0, 'der': 0.1, 'Kriegsmaterialexporte': 0.395, 'Er': 0.09, 'darf': 0, 'gerne': 0, 'FDP': 0.13, 'als': 0.06, 'Befürworter': 0, 'einladen': 0.18}",neutral,"[0.4546974, 0.12395822, 0.42134434]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,"RT @CVP_PDC: Für @gerhardpfister reichen die heutigen Ausfuhrbestimmungen von Kriegsmaterial aus: ""Es ist unnötig, Waffenexporte weiter aus…",reich heutig ausfuhrbestimmungen kriegsmaterial unnötig waffenexporte weit,,,,,,,,,,,,,,,,,,,,,,"{'Für': 0.12, 'reichen': 0, 'die': 0.07, 'heutigen': 0, 'Ausfuhrbestimmungen': 0.135, 'von': 0, 'Kriegsmaterial': 0.125, 'aus': 0, 'Es': 0.56, 'ist': 0.56, 'unnötig': 1.0, 'Waffenexporte': 0, 'weiter': 0, '…': 0}",neutral,"[0.630713, 0.22133304, 0.14795394]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.3399999999999999,neutral,"Klar: mehr Umwelt-,Natur- und #Klimaschutz, Entlastung bei den Krankenkassenprämien, soziale Marktwirtschaft, gute Beziehungen zu unseren Nachbarn (EU), Digitale Herausforderung anpacken, weniger Klamauk und mehr Lösungen. @csv_zh @CVP_PDC https://t.co/2spUDqXj18",klaren mehr umwelt natur klimaschutz entlastung krankenkassenprämien soziale marktwirtschaft gut beziehungen nachbarn eu digitale herausforderung anpacken wenig klamauk mehr lösungen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Klar': 0, 'mehr': 0.04, 'Umwelt-,Natur-': 0, 'und': 0.03, 'Klimaschutz': 0.11, 'Entlastung': 0, 'bei': 0, 'den': 0, 'Krankenkassenprämien': 0.1825, 'soziale': 1.0, 'Marktwirtschaft': 0.87, 'gute': 0, 'Beziehungen': 0.11, 'zu': 0, 'unseren': 0.08, 'Nachbarn': 0, 'EU': 0, 'Digitale': 0.08, 'Herausforderung': 0, 'anpacken': 0, 'weniger': 0, 'Klamauk': 0, 'Lösungen': 0.07}",positive,"[0.0019903467, 0.0012470841, 0.9967625]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,71.0,0.1333333333333333,neutral,"@StettlerRoger @nicolebarandun @EPPGroup @vonderleyen @csv_zh @FlorianSchwab @LSteinwandter Die Christdemokraten stehen zu Frieden und sozialer Marktwirtschaft, dies seit dem 2. WK mit grossem Erfolg. Die @CVP_PDC hält die Schweiz zusammen! Roger: im Finanzbereich, wo sie arbeiten, ist viel Unrecht passiert. Alles Paletti?",christdemokraten stehen frieden sozial marktwirtschaft seit wk grossem erfolg halten schweiz zusammen roger finanzbereich arbeiten unrecht passieren paletti,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.04, 'Christdemokraten': 0.21000000000000002, 'stehen': 0.1, 'zu': 0, 'Frieden': 0.15, 'und': 0.2, 'sozialer': 1.0, 'Marktwirtschaft': 0.845, 'dies': 0, 'seit': 0.05, 'dem': 0.04, '2.': 0, 'WK': 0, 'mit': 0.08, 'grossem': 0, 'Erfolg': 0.14, 'hält': 0.03, 'die': 0.04, 'Schweiz': 0.15, 'zusammen': 0.03, 'Roger': 0.05, 'im': 0, 'Finanzbereich': 0.15, 'wo': 0.02, 'sie': 0, 'arbeiten': 0.07, 'ist': 0, 'viel': 0.02, 'Unrecht': 0, 'passiert': 0, 'Alles': 0.02, 'Paletti': 0}",positive,"[0.006324395, 0.0032206492, 0.990455]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,86.0,0.425,neutral,KR-Wahlen in Zürich: den heimatlosen ehemaligen SP-Wählenden können wir auch die liberal-soziale CVP empfehlen. Vertreten soziale Marktwirtschaft und Nachhaltigkeit! ⁦@ChantalGallade⁩ ⁦@CVP_Zuerich⁩ https://t.co/tAHuSgiT0H,kr wahlen zürich heimatlos ehemalig sp wählend liberal soziale cvp empfehlen vertreten soziale marktwirtschaft nachhaltigkeit,,,,,,,,,,,,,,,,,,,,,,,,,"{'KR-Wahlen': 0.255, 'in': 0.06, 'Zürich': 0, 'den': 0.12, 'heimatlosen': 0.08, 'ehemaligen': 0.15, 'SP-Wählenden': 0.2, 'können': 0, 'wir': 0, 'auch': 0.12, 'die': 0.12, 'liberal-soziale': 0, 'CVP': 0.12, 'empfehlen': 0.39, 'Vertreten': 1.0, 'soziale': 0.46, 'Marktwirtschaft': 0.43000000000000005, 'und': 0.4, 'Nachhaltigkeit': 0.56, '\u2066\u2069': 0}",positive,"[0.0026986278, 0.0018096982, 0.9954917]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Von #Estland können wir viel #Digitalisierung lernen! Wie wärs auch mit einem App für das CH-Parlament, Andreas #Aebi? ⁦@ParlCH⁩? ⁦@parldigi⁩ ! Besuch des estnischen Parlamentspräsidenten. Welcome ⁦@ratasjuri⁩ ! ⁦@SwissAmbRiga⁩  https://t.co/CiUGsVypRd",estland digitalisierung lernen wärs app ch parlament andreas aebi besuch estnischen parlamentspräsidenten welcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Von': 0.21, 'Estland': 0.51, 'können': 0, 'wir': 0, 'viel': 0.065, 'Digitalisierung': 0, 'lernen': 0.09, 'Wie': 0, 'wärs': 0.05, 'auch': 0, 'mit': 0, 'einem': 0, 'App': 0.1, 'für': 0.04, 'das': 0, 'CH-Parlament': 0, 'Andreas': 0.03, 'Aebi': 0.06, '\u2066\u2069': 0, 'Besuch': 0, 'des': 0, 'estnischen': 0, 'Parlamentspräsidenten': 0, 'Welcome': 0}",positive,"[0.031769488, 0.0030853583, 0.9651451]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"#MeineImfpungen #mesvaccins Beerdigung in Raten. #Digitalisierung Schweiz, @BAG_OFSP_UFSP 🙈! Zum Glück habe ich mein gelbes, internationales Impfüchlein nicht entsorgt. Und offensichtlich muss dies vor Datenklau auch geschützt werden. Danke @KDKlak @rudolf_mohler https://t.co/aunt0MAjLk",meineimfpungen mesvaccins beerdigung raten digitalisierung schweiz glück gelb international impfüchlein entsorgen offensichtlich datenklau schützen danke,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'MeineImfpungen': 0, 'mesvaccins': 0.11, 'Beerdigung': 0, 'in': 0.04, 'Raten': 0, 'Digitalisierung': 1.0, 'Schweiz': 0.23, 'Zum': 0.03, 'Glück': 0, 'habe': 0, 'ich': 0.03, 'mein': 0.03, 'gelbes': 0.03, 'internationales': 0.03, 'Impfüchlein': 0, 'nicht': 0, 'entsorgt': 0.03, 'Und': 0.03, 'offensichtlich': 0.07, 'muss': 0.03, 'dies': 0, 'vor': 0, 'Datenklau': 0.065, 'auch': 0.03, 'geschützt': 0.06, 'werden': 0, 'Danke': 0.125}",positive,"[0.0032777172, 0.0018425401, 0.9948797]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.2333333333333333,neutral,"Doris Leuthard zu #Digitalisierung. Die #Corona-Pandemie hat es offengelegt: Behörden🇨🇭haben grosse Mühe, gute elektronische Dienstleistungen anzubieten! Es besteht grosser Nachholbedarf. ⁦@swissICT⁩ ⁦@ICTswitzerland⁩ ⁦@parldigi⁩  https://t.co/LuCtnNm2QI",doris leuthard digitalisierung corona pandemie offenlegen behörden grosse mühen gut elektronische dienstleistungen anbieten bestehen grosser nachholbedarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Doris': 0.21, 'Leuthard': 0.34, 'zu': 0.05, 'Digitalisierung': 0, 'Die': 0.09, 'Corona-Pandemie': 0, 'hat': 0, 'es': 0.04, 'offengelegt': 0, 'Behörden': 0, '🇨': 0, '🇭': 0, 'haben': 0, 'grosse': 0, 'Mühe': 0, 'gute': 0, 'elektronische': 0, 'Dienstleistungen': 0, 'anzubieten': 0, 'Es': 0, 'besteht': 0, 'grosser': 0, 'Nachholbedarf': 0, '\u2066\u2069': 0}",positive,"[0.1945838, 0.013063446, 0.7923528]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,"""mesvaccins"" - ""meineimpfungen"" gesperrt. Nachdem ich alles eingetragen habe! Nun gehts wieder zurück zum alten internationalen Impfbüchlein. #Digitalisierung der Schweiz im Rückwärtsgang! #EBÖB @BAG_OFSP_UFSP #COVID19  https://t.co/TsgMTp7ZXK @parldigi https://t.co/2B8BIQsSin",mesvaccins meineimpfungen sperren nachdem eintragen gehts zurück alt international impfbüchlein digitalisierung schweiz rückwärtsgang eböb covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'mesvaccins': 0.07, 'meineimpfungen': 0, 'gesperrt': 0, 'Nachdem': 0.02, 'ich': 0.02, 'alles': 0.04, 'eingetragen': 0, 'habe': 0, 'Nun': 0, 'gehts': 0, 'wieder': 0, 'zurück': 0.06, 'zum': 0.045, 'alten': 0.05, 'internationalen': 0.05, 'Impfbüchlein': 0.09, 'Digitalisierung': 0.97, 'der': 0.04, 'Schweiz': 0.21, 'im': 0, 'Rückwärtsgang': 0.57, 'EBÖB': 0, 'COVID19': 0.12}",neutral,"[0.61637235, 0.023785604, 0.35984203]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,14.0,-0.7,negative,"Oh je, wieder ein Flop, weil die Schweiz 🇨🇭 und das @BAG_OFSP_UFSP die Digitalisierung verschlafen! https://t.co/5afZFj5S1w",oh je flop schweiz digitalisierung verschlafen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Oh': 0.08, 'je': 0, 'wieder': 0, 'ein': 0, 'Flop': 0.21, 'weil': 0.29, 'die': 0, 'Schweiz': 0.15, '🇨': 0, '🇭': 0, 'und': 0, 'das': 0, 'Digitalisierung': 0, 'verschlafen': 0}",negative,"[0.0020429608, 0.964664, 0.03329308]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,0.85,neutral,"Guter Schritt vorwärts in die digitale Schweiz 🇨🇭: digit. Geodaten von #swisstopo neu kostenlos, können frei genutzt werden! #Digitalisierung @vbs_ddps⁩ geht voran! ⁦@parldigi⁩ ⁦@hannesgassert⁩ ⁦@swissICT⁩ ⁦⁦@dgt_switzerland⁩  https://t.co/WWZIyGLKmp",gut schritt vorwärts digitale schweiz digit geodaten swisstopo neu kostenlos frei nutzen digitalisierung gehen voran,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Guter': 0, 'Schritt': 0.05, 'vorwärts': 0.05, 'in': 0, 'die': 0, 'digitale': 0.1, 'Schweiz': 0.06, '🇨': 0, '🇭': 0, 'digit': 0, 'Geodaten': 0, 'von': 0, 'swisstopo': 0, 'neu': 0, 'kostenlos': 0, 'können': 0, 'frei': 0, 'genutzt': 0, 'werden': 0, 'Digitalisierung': 0, '\u2069': 0, 'geht': 0, 'voran': 0, '\u2066\u2069': 0, '\u2066\u2066\u2069': 0}",positive,"[0.0015480189, 0.0011176902, 0.99733436]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"⁦@marcelsalathe_d⁩ gründet mit ⁦@hannesgassert⁩ u. weiteren Persönlichkeiten CH++, um #Digitalisierung der Schweiz 🇨🇭 voranzutreiben! Das ist dringend notwendig in der Bundesverwaltung, @EDI_DFI⁩ ⁦@ICTswitzerland⁩ ⁦@parldigi⁩  https://t.co/72g9ho6l25",gründen u weit persönlichkeiten ch digitalisierung schweiz voranzutreiben dringen notwendig bundesverwaltung,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'\u2066\u2069': 0, 'gründet': 0, 'mit': 0, 'u.': 0, 'weiteren': 0, 'Persönlichkeiten': 0, 'CH++': 0, 'um': 0, 'Digitalisierung': 0, 'der': 0, 'Schweiz': 0, '🇨': 0, '🇭': 0, 'voranzutreiben': 0, 'Das': 0, 'ist': 0, 'dringend': 0, 'notwendig': 0, 'in': 0, 'Bundesverwaltung': 0, '\u2069': 0}",positive,"[0.09937264, 0.011944706, 0.88868266]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Beim EDI @EDI_DFI - nicht nur im @BAG_OFSP_UFSP -  gibt es seit Jahren noch viele andere Digitalisierungsrückstände und Optimierungsmöglichkeiten, z.B. bei den AHV-Ausgleichskassen, von denen es immer noch 117 (+ x Unterkassen) gibt. Ich habe in 14  einbezahlt @FelixSchneuwly!",beim edi geben seit jahren digitalisierungsrückstände optimierungsmöglichkeiten z b ahv ausgleichskassen immer x unterkassen geben einbezahlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Beim': 0.08, 'EDI': 0.5, 'nicht': 0.02, 'nur': 0.03, 'im': 0, 'gibt': 0.18, 'es': 0, 'seit': 0, 'Jahren': 0.12, 'noch': 0.12, 'viele': 0, 'andere': 0, 'Digitalisierungsrückstände': 0.29, 'und': 0.05, 'Optimierungsmöglichkeiten': 0.08, 'z.B.': 0, 'bei': 0, 'den': 0.08, 'AHV-Ausgleichskassen': 0.175, 'von': 0, 'denen': 0, 'immer': 0, 'x': 0.08, 'Unterkassen': 0, 'Ich': 0.5, 'habe': 0.06, 'in': 0.99, 'einbezahlt': 0.995}",neutral,"[0.5498141, 0.13994019, 0.31024563]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,#Digitaltag: #Digitalisierung ist für mich eine Chance! Die Schweizer Regierung im Digital-Check https://t.co/j5unSM3kzk via @handelszeitung @parldigi @swissICT,digitaltag digitalisierung chance schweizer regierung digital check via,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Digitaltag': 0.19, 'Digitalisierung': 1.0, 'ist': 0.46, 'für': 0.1, 'mich': 0.11, 'eine': 0, 'Chance': 0, 'Die': 0.07, 'Schweizer': 0.05, 'Regierung': 0.07, 'im': 0, 'Digital-Check': 0, 'via': 0.11}",positive,"[0.014568413, 0.002156447, 0.9832751]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Wunderbare Stimmung und engagierte Ansprache des Bundespräsidenten Ueli Maurer zur Digitalisierung am   Jubiläumsanlass 10 Jahre @parldigi im Erlacherhofer in Bern mit ⁦@EdithGraf⁩ @FranzGrueter, @avongraffenried. Danke ⁦@maemst⁩ fürs Organisieren! https://t.co/hnds5kllD5",wunderbare stimmung engagieren ansprache bundespräsidenten ueli maurer digitalisierung jubiläumsanlass jahre erlacherhofer bern danke fürs organisieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wunderbare': 0.53, 'Stimmung': 0, 'und': 0.09, 'engagierte': 0.18, 'Ansprache': 0, 'des': 0, 'Bundespräsidenten': 0.16499999999999998, 'Ueli': 0.19, 'Maurer': 0.25, 'zur': 0.04, 'Digitalisierung': 0, 'am': 0, 'Jubiläumsanlass': 0.175, 'Jahre': 0, 'im': 0, 'Erlacherhofer': 0.12, 'in': 0.04, 'Bern': 0.03, 'mit': 0.06, '\u2066\u2069': 0, 'Danke': 0, 'fürs': 0, 'Organisieren': 0}",positive,"[0.01425268, 0.0030577688, 0.9826896]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @marcwalder: Starke Rede von BP Leuthard an #digitalCH17 „Staat muss Digitalisierung nutzen bei Mwst, Zuzug und Wegzug und digitaler Ide…",starke rede bp leuthard digitalch17 staat digitalisierung nutzen mwst zuzug wegzug digital ide,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Starke': 0, 'Rede': 0, 'von': 0.06, 'BP': 0.02, 'Leuthard': 0.05, 'an': 0, 'digitalCH17': 0.11, '„': 0, 'Staat': 0, 'muss': 0, 'Digitalisierung': 0, 'nutzen': 0, 'bei': 0, 'Mwst': 0, 'Zuzug': 0, 'und': 0, 'Wegzug': 0, 'digitaler': 0, 'Ide': 0, '…': 0}",neutral,"[0.6146639, 0.03308627, 0.35224986]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Digitaler Tag Kursaal Bern: Denken 4.0 bei @EnergieSchweiz mit Daniel Büchel / Chancen der Digitalisierung @suissedigital mit PierreKohler,digital tag kursaal bern denken daniel büchel chancen digitalisierung pierrekohler,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Digitaler': 0, 'Tag': 0.05, 'Kursaal': 0.17, 'Bern': 0.11, 'Denken': 0, '4.0': 0, 'bei': 0, 'mit': 0.43, 'Daniel': 0.12, 'Büchel': 0, 'Chancen': 0, 'der': 0, 'Digitalisierung': 0, 'PierreKohler': 0.31}",positive,"[0.13527417, 0.019092811, 0.84563303]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Ernst Ulrich von #Weizsäcker am @GDInstitute zum #BGE: Treiber der Digitalisierung dafür. Sozialisierung der Kosten! https://t.co/IbciF1XCgz,ernst ulrich weizsäcker bge treiber digitalisierung dafür sozialisierung kosten,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ernst': 0.1, 'Ulrich': 0.07, 'von': 0.18, 'Weizsäcker': 0.15, 'am': 0, 'zum': 0.28, 'BGE': 0.09, 'Treiber': 0.53, 'der': 0.28, 'Digitalisierung': 0, 'dafür': 0, 'Sozialisierung': 0, 'Kosten': 0}",positive,"[0.15219064, 0.014297031, 0.8335123]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"🇨🇭 Unternehmen sollen auch im Ausland int. Menschenrechts- und Umweltschutzstandards einhalten. Doch mir fehlt das Vertrauen ins Augenmass und den nötigen Sachverstand der Juristen und CH-Gerichte. #UVI ist gut gemeint, aber... ⁦@hospger⁩ hat recht! https://t.co/GRtGBiktEB",unternehmen sollen ausland int menschenrechts umweltschutzstandards einhalten fehlen vertrauen augenmass nötig sachverstand juristen ch gerichte uvi gut recht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'🇨': 0, '🇭': 0, 'Unternehmen': 0, 'sollen': 0, 'auch': 0, 'im': 0, 'Ausland': 0, 'int': 0, 'Menschenrechts-': 0, 'und': 0, 'Umweltschutzstandards': 0, 'einhalten': 0, 'Doch': 0, 'mir': 0, 'fehlt': 0, 'das': 0, 'Vertrauen': 0, 'ins': 0, 'Augenmass': 0, 'den': 0, 'nötigen': 0, 'Sachverstand': 0, 'der': 0, 'Juristen': 0, 'CH-Gerichte': 0, 'UVI': 0, 'ist': 0, 'gut': 0, 'gemeint': 0, 'aber': 0, '...': 0, '\u2066\u2069': 0, 'hat': 0, 'recht': 0}",positive,"[0.065790005, 0.027776387, 0.90643364]",,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"2 x NEIN zu den Agrarinitiativen. Bitte den ganzen „Wunschkatalog“ der Grünen lesen. Nachhaltigkeit, Umweltschutz, Support für die Bauern und angemessene Eigenproduktionen sind bereits in der Verfassung verankert! 😉 https://t.co/PjAUTihAoc",x nein agrarinitiativen bitte ganz wunschkatalog grün lesen nachhaltigkeit umweltschutz support bauern angemessen eigenproduktionen bereits verfassung verankern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'x': 0.03, 'NEIN': 0.05, 'zu': 0.04, 'den': 0.03, 'Agrarinitiativen': 0, 'Bitte': 0, 'ganzen': 0, '„': 0, 'Wunschkatalog': 0, '“': 0, 'der': 0, 'Grünen': 0, 'lesen': 0, 'Nachhaltigkeit': 0, 'Umweltschutz': 0, 'Support': 0, 'für': 0, 'die': 0, 'Bauern': 0, 'und': 0, 'angemessene': 0, 'Eigenproduktionen': 0, 'sind': 0, 'bereits': 0, 'in': 0, 'Verfassung': 0, 'verankert': 0}",positive,"[0.001133625, 0.0011981297, 0.9976682]",,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"China ist heute viel verlässlicher als Trumps USA in Freihandel, Innovation, Weltfrieden, Umweltschutz, #climatechange..... So schnell wandeln sich die Weltmächte! https://t.co/rERXAyc9wv",china heute verlässlicher trumps usa freihandel innovation weltfrieden umweltschutz climatechange schnellen wandeln weltmächte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'China': 0.03, 'ist': 0.03, 'heute': 0.03, 'viel': 0, 'verlässlicher': 0.04, 'als': 0, 'Trumps': 0, 'USA': 0.03, 'in': 0.37, 'Freihandel': 0.045, 'Innovation': 0.13, 'Weltfrieden': 0.14500000000000002, 'Umweltschutz': 0.7849999999999999, 'climatechange': 0, '.....': 0, 'So': 0.04, 'schnell': 0, 'wandeln': 0, 'sich': 0, 'die': 0.03, 'Weltmächte': 0.025}",positive,"[0.000797791, 0.0010927846, 0.99810946]",,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,100.0,86.0,0.5,neutral,Guter Gegenvorschlag in Umweltschutzgesetz wurde von @economiesuisse gebodigt. Nun will Volk mehr! Es wird knapp! https://t.co/NhZqEsoM3l,gut gegenvorschlag umweltschutzgesetz gebodigt volk mehr knapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Guter': 0, 'Gegenvorschlag': 0.095, 'in': 0.1, 'Umweltschutzgesetz': 0.175, 'wurde': 0, 'von': 0, 'gebodigt': 0, 'Nun': 0, 'will': 0, 'Volk': 0.16, 'mehr': 0.15, 'Es': 0, 'wird': 0, 'knapp': 0}",positive,"[0.2239909, 0.22083923, 0.5551699]",,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,positive,"@kinettehuber @Argovius Besser als Titanic wär  #Kinette! Grande Bundesrat Ogi, der Mann der für den EU-Beitritt stimmte, fehlt natürlich 🙈",gut titanic wär kinette grande bundesrat ogi mann eu beitreten stimmen fehlen natürlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Besser': 0.2, 'als': 0, 'Titanic': 0.04, 'wär': 0.045, 'Kinette': 0.03, 'Grande': 0, 'Bundesrat': 0, 'Ogi': 0.08, 'der': 0.13, 'Mann': 0, 'für': 0.08, 'den': 0.13, 'EU-Beitritt': 0.06, 'stimmte': 0, 'fehlt': 1.0, 'natürlich': 0}",negative,"[0.080029294, 0.9114991, 0.008471558]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Congrats, Alexandre Fasel! Aber am drängendsten ist nun für die CH-Wissenschaft ein Vollbeitritt zu #ErasmusPlus und #HorizonEurope! https://t.co/AZcnPiCh69",congrats alexandre fasel drängend ch wissenschaft vollbeitritt erasmusplus horizoneurope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Congrats': 0.21, 'Alexandre': 0.1, 'Fasel': 0.08, 'Aber': 0.14, 'am': 0, 'drängendsten': 0.11499999999999999, 'ist': 0.21, 'nun': 0, 'für': 0.18, 'die': 0.11, 'CH-Wissenschaft': 0.21000000000000002, 'ein': 0, 'Vollbeitritt': 0, 'zu': 0.55, 'ErasmusPlus': 0.56, 'und': 0.51, 'HorizonEurope': 0.43}",positive,"[0.08005535, 0.12192683, 0.79801786]",,,,,,,,,,,,,,,,,,,,,,neutral
