answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3418,absa_sentiment_3418,absa_scores_3418,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3437,absa_sentiment_3437,absa_scores_3437,absa_token_weights_3446,absa_sentiment_3446,absa_scores_3446,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3469,absa_sentiment_3469,absa_scores_3469,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
0.0,0.0,0.0,-1.0,neutral,"RT @RuediNoser: Diese Anklagen seien Teil einer übergeordneten Strategie von NGO, ideologisch gegen die Marktwirtschaft anzukämpfen und gle…",anklagen teil übergeordnet strategie ngo ideologisch marktwirtschaft ankämpfen gle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Diese': 0, 'Anklagen': 0, 'seien': 0, 'Teil': 0.05, 'einer': 0, 'übergeordneten': 0, 'Strategie': 0.33, 'von': 0, 'NGO': 0, 'ideologisch': 0, 'gegen': 0, 'die': 0.32, 'Marktwirtschaft': 0.725, 'anzukämpfen': 0.65, 'und': 0.36, 'gle': 0, '…': 0}",neutral,"[0.6683969, 0.030408813, 0.30119437]",,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"@FranzStirnimann @MathysRoland @RentenVI Zugewanderte welche hier arbeiten bezahlen auch #AHV... 
Die Personenfreizügigkeit ist nicht perfekt. Aber die marktwirtschaftliche Alternative zu planwirtschaftlichen Kontingenten.",zugewandert welch arbeiten bezahlen ahv personenfreizügigkeit perfekt marktwirtschaftliche alternative planwirtschaftlichen kontingenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Zugewanderte': 0.07, 'welche': 0, 'hier': 0.05, 'arbeiten': 0.04, 'bezahlen': 0.05, 'auch': 0.07, 'AHV': 0.03, '...': 0, 'Die': 1.0, 'Personenfreizügigkeit': 0.05, 'ist': 0.13, 'nicht': 0.35, 'perfekt': 0.14, 'Aber': 0.7, 'die': 1.0, 'marktwirtschaftliche': 0.535, 'Alternative': 0.99, 'zu': 0.24, 'planwirtschaftlichen': 0.10500000000000001, 'Kontingenten': 1.0}",positive,"[0.00413817, 0.0021046267, 0.99375725]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"#Begrenzungsinitiative - Die Personenfreizügigkeit ist nicht perfekt. Aber sie ist die marktwirtschaftliche Alternative zu planwirtschaftlichen Kontingenten.

#BGInein",begrenzungsinitiative personenfreizügigkeit perfekt marktwirtschaftliche alternative planwirtschaftlichen kontingenten bginein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Begrenzungsinitiative': 0.21, 'Die': 0.51, 'Personenfreizügigkeit': 0.08499999999999999, 'ist': 0.43, 'nicht': 0.18, 'perfekt': 0.12, 'Aber': 0.16, 'sie': 0, 'die': 0.51, 'marktwirtschaftliche': 0.535, 'Alternative': 1.0, 'zu': 0.85, 'planwirtschaftlichen': 0.44, 'Kontingenten': 0.51, 'BGInein': 0.23}",positive,"[0.00651179, 0.0025963532, 0.9908919]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Die #Swiss verstaatlichen ist Gugus.

Ich fordere: Der Bund soll die Juso übernehmen, geordnet zurückfahren und einen Fonds eröffnen zur Schulung des Personals in #Marktwirtschaft.

#sogehtdas https://t.co/SVOOjboWrL",swiss verstaatlichen gugus fordern bund juso übernehmen ordnen zurückfahren fonds eröffnen schulung personals marktwirtschaft sogehtdas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.1, 'Swiss': 0.05, 'verstaatlichen': 0.11, 'ist': 0.05, 'Gugus': 0, 'Ich': 0.05, 'fordere': 0.09, 'Der': 0.1, 'Bund': 0, 'soll': 0, 'die': 0.1, 'Juso': 0.14, 'übernehmen': 0.04, 'geordnet': 0.09, 'zurückfahren': 0.06, 'und': 0.12, 'einen': 0.06, 'Fonds': 0, 'eröffnen': 0.13, 'zur': 0.16999999999999998, 'Schulung': 0, 'des': 0, 'Personals': 0, 'in': 0.85, 'Marktwirtschaft': 0.97, 'sogehtdas': 0.0575}",neutral,"[0.69615436, 0.033937916, 0.26990774]",,,,,,,,,,,,,,,,neutral
50.0,75.0,71.0,0.2,negative,"Klares Nein zur #eID. Die Schweiz verliert wichtige Zeit bei der Umsetzung der Digitalisierung.
Aber: jedes Nein ist eine Chance für eine andere Lösung. Falls es aber eine rein staatliche sein wird - wo Bund Zugriff auf die Nutzungsdaten hat - werde ich diese klar ablehnen.",klar nein eid schweiz verlieren wichtig zeit umsetzung digitalisierung jed nein chance lösung falls rein staatliche bund zugreifen nutzungsdaten klaren ablehnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Klares': 0.12, 'Nein': 0.03, 'zur': 0.025, 'eID': 0.08, 'Die': 0.03, 'Schweiz': 0.16, 'verliert': 0, 'wichtige': 0.2, 'Zeit': 0.17, 'bei': 0, 'der': 0.03, 'Umsetzung': 0, 'Digitalisierung': 0, 'Aber': 0.02, 'jedes': 0, 'ist': 0.03, 'eine': 0.01, 'Chance': 0, 'für': 0.02, 'andere': 0, 'Lösung': 0.08, 'Falls': 0, 'es': 0.03, 'aber': 0.02, 'rein': 0, 'staatliche': 0.04, 'sein': 0, 'wird': 0.01, 'wo': 0.01, 'Bund': 0, 'Zugriff': 0.03, 'auf': 0, 'die': 0.03, 'Nutzungsdaten': 0.06, 'hat': 0, 'werde': 0, 'ich': 0.01, 'diese': 0, 'klar': 0.12, 'ablehnen': 0}",positive,"[0.25480628, 0.1482715, 0.5969222]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Für alle die wollen, dass es mit #5G und der #Digitalisierung in der #Schweiz vorwärts geht - Petition für 5G-Ausbau: 

https://t.co/AQ9ic2sevB

Mehr Mobilfunkantennen = tiefere Strahlenbelastung der Menschen.

90% der #Strahlenbelastung kommt vom eigenen Handy.",all g digitalisierung schweiz vorwärts gehen petition g ausbau mehr mobilfunkantennen tief strahlenbelastung menschen strahlenbelastung kommen eigen handy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Für': 0.19, 'alle': 0.05, 'die': 0, 'wollen': 0, 'dass': 0, 'es': 0, 'mit': 0, 'G': 0, 'und': 0.06, 'der': 0, 'Digitalisierung': 0, 'in': 0.04, 'Schweiz': 0.06, 'vorwärts': 0.04, 'geht': 0, 'Petition': 0.16, 'für': 0.19, '5G-Ausbau': 0.11499999999999999, 'Mehr': 0.56, 'Mobilfunkantennen': 0.44, 'tiefere': 0, 'Strahlenbelastung': 0.14, 'Menschen': 0.1, 'kommt': 0.11, 'vom': 0.09, 'eigenen': 0.03, 'Handy': 0}",neutral,"[0.4666784, 0.30341762, 0.22990401]",,,,,,,,,,,,,neutral
75.0,75.0,86.0,0.425,negative,"Mein Votum gegen Angst vor Mobilfunk - Wir brauchen mehr Mobilfunkantennen damit Strahlenbelastung sinkt (nicht weniger)!

90% der Strahlung kommt vom eigenen Handy. Bei gutem Empfang schraubt es die Strahlung zurück, um den Akku zu schonen.

#5G #5GForEveryone #Digitalisierung https://t.co/VtX662SW5J",votum angst mobilfunk brauchen mehr mobilfunkantennen strahlenbelastung sinken wenig strahlung kommen eigen handy gut empfang schrauben strahlung zurück akku schonen g 5gforeveryone digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mein': 0.01, 'Votum': 0.04, 'gegen': 0.03, 'Angst': 0, 'vor': 0, 'Mobilfunk': 0, 'Wir': 0.01, 'brauchen': 0.015, 'mehr': 0.01, 'Mobilfunkantennen': 0.02, 'damit': 0.02, 'Strahlenbelastung': 0.02, 'sinkt': 0, 'nicht': 0.01, 'weniger': 0, 'der': 0.02, 'Strahlung': 0.03, 'kommt': 0.01, 'vom': 0.015, 'eigenen': 0.01, 'Handy': 0, 'Bei': 0, 'gutem': 0.01, 'Empfang': 0.02, 'schraubt': 0, 'es': 0.01, 'die': 0.02, 'zurück': 0, 'um': 0, 'den': 0.02, 'Akku': 0.03, 'zu': 0.02, 'schonen': 0.01, 'G': 0, '5GForEveryone': 0.8, 'Digitalisierung': 0}",positive,"[0.46453676, 0.016659806, 0.5188034]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@FluriKurt Unbedingt! #Digitalisierung muss vorwärts gehen Herr Fluri.

#5G bietet Datenverkehr mit tieferer Strahlenbelastung. Und die Hauptstrahlenbelastung geht vom Handy aus, NICHT von der Antennenanlage... 

Dranbleiben! #Danke 👍",unbedingt digitalisierung vorwärts gehen herr fluri g bieten datenverkehr tief strahlenbelastung hauptstrahlenbelastung gehen handy antennenanlage dranbleiben danke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Unbedingt': 0.04, 'Digitalisierung': 0, 'muss': 0, 'vorwärts': 0.05, 'gehen': 0, 'Herr': 0, 'Fluri': 0.03, 'G': 0, 'bietet': 0.35, 'Datenverkehr': 0.31, 'mit': 0.37, 'tieferer': 0, 'Strahlenbelastung': 0.08, 'Und': 0.1, 'die': 0.04, 'Hauptstrahlenbelastung': 0.08, 'geht': 0, 'vom': 0.035, 'Handy': 0, 'aus': 0, 'NICHT': 0.03, 'von': 0.03, 'der': 0.04, 'Antennenanlage': 0, '...': 0, 'Dranbleiben': 0.05, 'Danke': 0.060000000000000005}",positive,"[0.019322079, 0.013788246, 0.9668897]",,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"@HermannGrab Traurig aber wahr. Der Mensch muss oft gezwungen werden, um die Vorteile von etwas zu sehen.

#Digitalisierungsschub",traurig wahren mensch oft zwingen vorteile sehen digitalisierungsschub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Traurig': 0.13, 'aber': 0.07, 'wahr': 0.07, 'Der': 0.11, 'Mensch': 0, 'muss': 0.06, 'oft': 0, 'gezwungen': 0.11, 'werden': 0, 'um': 0, 'die': 0.11, 'Vorteile': 0.26, 'von': 0, 'etwas': 0.1, 'zu': 0.06, 'sehen': 0.06, 'Digitalisierungsschub': 1.0}",positive,"[0.021252278, 0.010047202, 0.96870047]",,,,,,,,,,,,,negative
50.0,25.0,28.0,-0.15,neutral,"Das befürchte ich auch. „#Cash is Trash“, wie Ray Dalio sagte. 

Mein Aktien-Portfolio ist umgeschichtet auf „sichere“ Werte. Die Krise wird der #Digitalisierung einen Schub geben. Schauen Sie sich die #Amazon-Aktie an... https://t.co/Ak9oIHDvuU",befürchten cash is trash ray dalio sagen aktien portfolio umschichten sicher werte krise digitalisierung schub geben schauen amazon aktie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.08, 'befürchte': 0, 'ich': 0.01, 'auch': 0, '„': 0, 'Cash': 0, 'is': 0, 'Trash': 0, '“': 0, 'wie': 0, 'Ray': 0, 'Dalio': 0, 'sagte': 0, 'Mein': 0, 'Aktien-Portfolio': 0, 'ist': 0, 'umgeschichtet': 0, 'auf': 0, 'sichere': 0, 'Werte': 0, 'Die': 0, 'Krise': 0, 'wird': 0, 'der': 0, 'Digitalisierung': 0, 'einen': 0, 'Schub': 0, 'geben': 0, 'Schauen': 0, 'Sie': 0, 'sich': 0, 'die': 0, 'Amazon-Aktie': 0, 'an': 0, '...': 0}",positive,"[0.08792988, 0.022755524, 0.88931465]",,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"@retolipp Alternativen - dieser Begriff lässt Spielraum für (Sozial-)Romantik.

In Wahrheit sieht es wohl eher so aus:

Physisches Treffen - Virtuelles Treffen
Pendeln - Home Office
Einkaufensbummel - Online Shopping

#Digitalisierungsschub",alternativ begriff lässt spielraum sozial romantik wahrheit sehen wohl eher physisch treffen virtuelles treffen pendeln home office einkaufensbummel online shopping digitalisierungsschub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Alternativen': 0.02, 'dieser': 0.04, 'Begriff': 0, 'lässt': 0.04, 'Spielraum': 0, 'für': 0.03, 'Sozial-)Romantik': 0, 'In': 0.03, 'Wahrheit': 0.04, 'sieht': 0, 'es': 0, 'wohl': 0, 'eher': 0, 'so': 0, 'aus': 0, 'Physisches': 0.04, 'Treffen': 0, 'Virtuelles': 0.05, 'Pendeln': 0, 'Home': 0.03, 'Office': 0.04, 'Einkaufensbummel': 0.255, 'Online': 0.24, 'Shopping': 0.38, 'Digitalisierungsschub': 1.0}",positive,"[0.30178696, 0.023261672, 0.6749514]",,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"Eine tolle Initiative!

#Coronavirus ist ein Weckruf. Wir brauchen in Zukunft raschere Methoden zur Erkennung und Bekämpfung von Viren. Die #Digitalisierung wird uns dabei helfen. https://t.co/wBesYMs2OE",toll initiative coronavirus weckruf brauchen zukunft rasch methoden erkennung bekämpfung viren digitalisierung dabei helfen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Eine': 0, 'tolle': 0.1, 'Initiative': 0.07, 'Coronavirus': 0.08, 'ist': 0.03, 'ein': 0, 'Weckruf': 0.035, 'Wir': 0.04, 'brauchen': 0.07, 'in': 0.02, 'Zukunft': 0.04, 'raschere': 0, 'Methoden': 0.06, 'zur': 0.02, 'Erkennung': 0, 'und': 0.03, 'Bekämpfung': 0, 'von': 0, 'Viren': 0.06, 'Die': 0.02, 'Digitalisierung': 0, 'wird': 0.32, 'uns': 0.14, 'dabei': 0, 'helfen': 0.32}",positive,"[0.009082085, 0.0021252742, 0.9887926]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Digitalisierung nutzen - Dä Chäller in Nationalrat, Liste 21 [https://t.co/ZN02na0v9K]
Countdown läuft: Noch 10 Tage 🗳 🇨🇭 https://t.co/Ew8tWBtPKf",digitalisierung nutzen dä chäller nationalrat liste countdown laufen tage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Digitalisierung': 0, 'nutzen': 0, 'Dä': 0.28, 'Chäller': 0, 'in': 0.28, 'Nationalrat': 0, 'Liste': 0, 'Countdown': 0.16, 'läuft': 0.09, 'Noch': 0, 'Tage': 0.07, '🇨': 0, '🇭': 0}",neutral,"[0.57395226, 0.012223165, 0.41382465]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Digitalisierung - Fluch oder Segen? Ich habe eine klare Position zur Digitalisierung. #TeamFDP #gemeinsamweiterkommen #konsequentpositiv #WahlCH19 #WahlenCH19 #Nationalratswahl2019 ⁦@WahlenCH2019⁩ ⁦@wahlch15⁩ https://t.co/WQNcnOYLPS,digitalisierung fluch segen klaren position digitalisierung teamfdp gemeinsamweiterkommen konsequentpositiv wahlch19 wahlench19 nationalratswahl2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Digitalisierung': 0, 'Fluch': 0.31, 'oder': 0.04, 'Segen': 0.42, 'Ich': 0.16, 'habe': 0.19, 'eine': 0, 'klare': 0, 'Position': 1.0, 'zur': 0, 'TeamFDP': 0.1, 'gemeinsamweiterkommen': 0, 'konsequentpositiv': 0, 'WahlCH19': 0, 'WahlenCH19': 0, 'Nationalratswahl2019': 0, '\u2066\u2069': 0}",positive,"[0.10547563, 0.03322046, 0.86130387]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Mit einer digitalisierten Mobilität lässt sich Nettonutzen von einigen duzend Milliarden pro Jahr schaffen - Hier eine Sudie im Auftrag des Bundes [2018] #Mobilitaet #Mobilität #DigitalTransformation #Digitalisierung
 
https://t.co/B0AYD8hXOn",digitalisierten mobilität lässt nettonutzen duzen milliarden pro jahr schaffen sudie auftrag bundes mobilitaet mobilität digitaltransformation digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mit': 0.03, 'einer': 0, 'digitalisierten': 0.07, 'Mobilität': 0.11, 'lässt': 0, 'sich': 0, 'Nettonutzen': 0.04, 'von': 0, 'einigen': 0, 'duzend': 0, 'Milliarden': 0.04, 'pro': 0, 'Jahr': 0.03, 'schaffen': 0, 'Hier': 0.05, 'eine': 0, 'Sudie': 0, 'im': 0, 'Auftrag': 0, 'des': 0, 'Bundes': 0.04, 'Mobilitaet': 0.11, 'DigitalTransformation': 0.74, 'Digitalisierung': 1.0}",neutral,"[0.71179944, 0.014062775, 0.27413777]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,@KennyGubser @eVoteMoratorium Meine Rede: Wahlbeteiligung wird durch #eVoting nicht grösser. Geldverschwendung - Man soll dort in Digitalisierung investieren wo es auch Kostennutzen bringen kann. Z.B. ins elektronische Patientendossier #EPD #DigitalTransformation #Digitalisierung,rede wahlbeteiligung evoting grösser geldverschwendung digitalisierung investieren kostennutzen bringen z b elektronische patientendossier epd digitaltransformation digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Meine': 0.01, 'Rede': 0, 'Wahlbeteiligung': 0.015, 'wird': 0, 'durch': 0, 'eVoting': 0.03, 'nicht': 0.01, 'grösser': 0, 'Geldverschwendung': 0.02, 'Man': 0, 'soll': 0, 'dort': 0, 'in': 0.08, 'Digitalisierung': 1.0, 'investieren': 0.07, 'wo': 0.06, 'es': 0, 'auch': 0.04, 'Kostennutzen': 0.02, 'bringen': 0.03, 'kann': 0.03, 'Z.B.': 0, 'ins': 0, 'elektronische': 0.13, 'Patientendossier': 0.02, 'EPD': 0.07, 'DigitalTransformation': 0.52}",neutral,"[0.7100324, 0.029017078, 0.2609506]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Luzerner Kantonsspital macht bzgl. Elektronischem #Patientendossier (#EPD) mehr als verlangt. Die #Digitalisierung muss genutzt werden um die #Gesunheitskosten zu senken 👍 Aber ob solche Insellösungen das wesentlich dazu beitragen? Möglichst breite Lösungen sind gefragt. https://t.co/hI1gQ3hf6j,luzerner kantonsspital bzgl elektronisch patientendossier epd mehr verlangen digitalisierung nutzen gesunheitskosten senken insellösungen wesentlich beitragen möglichst breit lösungen fragen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Luzerner': 0.02, 'Kantonsspital': 0.02, 'macht': 0, 'bzgl.': 0, 'Elektronischem': 0.06, 'Patientendossier': 0, 'EPD': 0.04, 'mehr': 0.01, 'als': 0, 'verlangt': 0.06, 'Die': 0.03, 'Digitalisierung': 0, 'muss': 0.01, 'genutzt': 0.22, 'werden': 0, 'um': 0.01, 'die': 0.03, 'Gesunheitskosten': 0.02, 'zu': 0.01, 'senken': 0.14, 'Aber': 0.18, 'ob': 0, 'solche': 0.05, 'Insellösungen': 0.04, 'das': 0, 'wesentlich': 0.01, 'dazu': 0.01, 'beitragen': 0, 'Möglichst': 0.04, 'breite': 0, 'Lösungen': 0.04, 'sind': 0.02, 'gefragt': 0}",neutral,"[0.53872025, 0.032053433, 0.42922625]",,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"#FDP Podcast zur #Digitalisierung. Was ich mitnahm?
1) In die Bildung unserer Kinder und der Bevölkerung zu investieren ist so wichtig wie eh und je.
2) #Informatik und #Ethik sind zentrale Pfeiler für eine erfolgreiche Digitalisierung.
Jetzt Reinhören! 😄 https://t.co/4SsJpupMeX",fdp podcast digitalisierung mitnehmen bildung kinder bevölkerung investieren wichtig eh je informatik ethik zentrale pfeiler erfolgreich digitalisierung reinhören,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'FDP': 0.02, 'Podcast': 0.02, 'zur': 0.02, 'Digitalisierung': 0, 'Was': 0, 'ich': 0.01, 'mitnahm': 0, 'In': 0.02, 'die': 0.02, 'Bildung': 0.05, 'unserer': 0.02, 'Kinder': 0.05, 'und': 0.03, 'der': 0.02, 'Bevölkerung': 0.03, 'zu': 0, 'investieren': 0, 'ist': 0.02, 'so': 0, 'wichtig': 0.05, 'wie': 0, 'eh': 0, 'je': 0.02, 'Informatik': 0, 'Ethik': 0.11, 'sind': 0.12, 'zentrale': 0.1, 'Pfeiler': 0, 'für': 0.35, 'eine': 0, 'erfolgreiche': 1.0, 'Jetzt': 0.06, 'Reinhören': 0.1}",positive,"[0.19034429, 0.009444242, 0.8002115]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @retolipp: Die Demografie-Entwicklung entschärft das Digitalisierungsproblem. Laut Google-Chefökonom Hal Varian gehen durch Digitalisier…,demografie entwicklung entschärfen digitalisierungsproblem laut google chefökonom hal varian gehen digitalisier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.36, 'Demografie-Entwicklung': 0.20500000000000002, 'entschärft': 0, 'das': 0, 'Digitalisierungsproblem': 1.0, 'Laut': 0.12000000000000001, 'Google-Chefökonom': 0.16999999999999998, 'Hal': 0, 'Varian': 0.06, 'gehen': 0, 'durch': 0.07, 'Digitalisier': 0, '…': 0}",negative,"[0.2696909, 0.6975264, 0.032782726]",,,,,,,,,,,,,neutral
50.0,75.0,71.0,0.15,neutral,"Umweltschutz in Ehren und Subventionen sind nie zielführend. Aber diese zwei Initiativen schränken unsere Schweizer Landwirtschaft so massiv ein, dass wir um zusätzliche Importe nicht herumkommen. Darum: NEIN. https://t.co/GFWZHHwBib",umweltschutz ehren subventionen nie zielführend zwei initiativen schränken schweizer landwirtschaft massiv zusätzliche importe herumkommen darum nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Umweltschutz': 0.7050000000000001, 'in': 0, 'Ehren': 0, 'und': 0.6, 'Subventionen': 0.39, 'sind': 0.59, 'nie': 0.09, 'zielführend': 0, 'Aber': 0.36, 'diese': 0, 'zwei': 0.07, 'Initiativen': 0.22, 'schränken': 0.25, 'unsere': 0.08, 'Schweizer': 0.1, 'Landwirtschaft': 0.08, 'so': 0.06, 'massiv': 0, 'ein': 0, 'dass': 0.06, 'wir': 0, 'um': 0, 'zusätzliche': 0.07, 'Importe': 0, 'nicht': 0, 'herumkommen': 0, 'Darum': 0.08, 'NEIN': 0.09}",negative,"[0.18320028, 0.57269585, 0.24410385]",,,,,,,"{'Umweltschutz': 0.105, 'in': 0, 'Ehren': 0, 'und': 0.06, 'Subventionen': 0.12, 'sind': 0.08, 'nie': 0.1, 'zielführend': 0, 'Aber': 0.34, 'diese': 0, 'zwei': 0.19, 'Initiativen': 0.85, 'schränken': 1.0, 'unsere': 0.42, 'Schweizer': 0.21, 'Landwirtschaft': 0.55, 'so': 0.32, 'massiv': 0, 'ein': 0, 'dass': 0.11, 'wir': 0, 'um': 0, 'zusätzliche': 0.06, 'Importe': 0, 'nicht': 0, 'herumkommen': 0, 'Darum': 0.14, 'NEIN': 0.1}",negative,"[0.025525266, 0.60612535, 0.36834937]",neutral
0.0,0.0,0.0,-1.0,neutral,"@Marcel_Dobler Das ist jetzt aber ein Witz oder?!

Aus Umweltschutz-Gründen darf man dann als nächstes auch Autobahnen besetzen. Das Parlament stimmt dann ab, ob die Sperre aufgelöst werden soll!",witz umweltschutz gründen dürfen nächst autobahnen besetzen parlament stimmen ab sperren auflösen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.04, 'ist': 0.03, 'jetzt': 0, 'aber': 0.02, 'ein': 0, 'Witz': 0.08, 'oder': 0, 'Aus': 0, 'Umweltschutz-Gründen': 0, 'darf': 0, 'man': 0, 'dann': 0.02, 'als': 0, 'nächstes': 0.05, 'auch': 0, 'Autobahnen': 0, 'besetzen': 0.12, 'Parlament': 0.1, 'stimmt': 0, 'ab': 0, 'ob': 0, 'die': 0.04, 'Sperre': 0.14, 'aufgelöst': 0, 'werden': 0, 'soll': 0}",positive,"[0.16790958, 0.033620737, 0.79846966]",,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"#Bürokratieabbau für die Umwelt, statt immer mehr Abgaben und Vorschriften - FDP Postulat zur Abschaffung der Baubewilligung für Luft-Wasser-Wärmepumpen wurde im Kantonsrat #Schwyz angenommen.

#Umweltschutz #KantonSZ",bürokratieabbau umwelt statt immer mehr abgaben vorschriften fdp postulat abschaffung baubewilligung luft wasser wärmepumpen kantonsrat schwyz annehmen umweltschutz kantonsz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bürokratieabbau': 0.04, 'für': 0.05, 'die': 0.12, 'Umwelt': 0.04, 'statt': 0.04, 'immer': 0, 'mehr': 0.02, 'Abgaben': 0.04, 'und': 0.03, 'Vorschriften': 0.03, 'FDP': 0.1, 'Postulat': 0.11, 'zur': 0.11499999999999999, 'Abschaffung': 0, 'der': 0.12, 'Baubewilligung': 0.055, 'Luft-Wasser-Wärmepumpen': 0.035, 'wurde': 0, 'im': 0, 'Kantonsrat': 0.09, 'Schwyz': 0.27, 'angenommen': 0.16, 'Umweltschutz': 0.79, 'KantonSZ': 0.03}",positive,"[0.14898354, 0.013755662, 0.8372608]",,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"#Tesla sieht im Battery Recycling grosse Kostenersparnis gegenüber Neugewinnung.
@retolipp wann kommt ein Beitrag im #srfeco zu #BatterieRecycling? Würde mich freuen. #Umweltschutz #Elektroauto https://t.co/jzbhXNw0bI",tesla sehen battery recycling grosse kostenersparnis gegenüber neugewinnung wann kommen beitrag srfeco batterierecycling freuen umweltschutz elektroauto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Tesla': 0.1, 'sieht': 0.09, 'im': 0, 'Battery': 0.05, 'Recycling': 0.05, 'grosse': 0, 'Kostenersparnis': 0.05, 'gegenüber': 0.05, 'Neugewinnung': 0.04, 'wann': 0.06, 'kommt': 0, 'ein': 0, 'Beitrag': 0.06, 'srfeco': 0.1, 'zu': 0.05, 'BatterieRecycling': 0.24, 'Würde': 0.06, 'mich': 0, 'freuen': 0.07, 'Umweltschutz': 0.59, 'Elektroauto': 0.175}",positive,"[0.022049168, 0.004928199, 0.97302264]",,,,,,,,,,positive
