answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
0.0,0.0,14.0,-0.7,neutral,"https://t.co/vstLVMStqB Kurze Erinnerung daran, dass wir auch inmitten einer Pandemie nicht einen Moment den Umweltschutz vergessen dürfen, ganz im Gegenteil.",kurze erinnerung daran inmitten pandemie moment umweltschutz vergessen dürfen ganz gegenteil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kurze': 0, 'Erinnerung': 0.06, 'daran': 0, 'dass': 0.04, 'wir': 0, 'auch': 0, 'inmitten': 0.03, 'einer': 0, 'Pandemie': 0.19, 'nicht': 0.08, 'einen': 0.04, 'Moment': 0.12, 'den': 0.03, 'Umweltschutz': 1.0, 'vergessen': 0.28, 'dürfen': 0, 'ganz': 0, 'im': 0, 'Gegenteil': 0}",positive,"[0.06409633, 0.008811691, 0.92709196]",,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,"Es brauchte also ""nur"" monatelang anhaltenden Protest, unter anderem in Form zivilen Ungehorsams um sogar dem Mitte-Rechts dominierten Nationalrat auf die Sprünge zu helfen. Das macht Hoffnung für #NRW19. Vielleicht gibt es tatsächlich mal regelmässig Mehrheiten für Umweltschutz. https://t.co/CINp4avnbJ",brauchen monatelang anhaltend protest form zivil ungehorsams sogar mitte rechts dominieren nationalrat sprünge helfen hoffnung nrw19 vielleicht geben tatsächlich mal regelmässig mehrheiten umweltschutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Es': 0, 'brauchte': 0.03, 'also': 0, 'nur': 0.01, 'monatelang': 0.51, 'anhaltenden': 0, 'Protest': 0, 'unter': 0, 'anderem': 0, 'in': 0, 'Form': 0, 'zivilen': 0.02, 'Ungehorsams': 0.03, 'um': 0.02, 'sogar': 0.02, 'dem': 0.025, 'Mitte-Rechts': 0.01, 'dominierten': 0.02, 'Nationalrat': 0.03, 'auf': 0, 'die': 0.02, 'Sprünge': 0, 'zu': 0.03, 'helfen': 0, 'Das': 0.02, 'macht': 0, 'Hoffnung': 0.09, 'für': 1.0, 'NRW19.': 0, 'Vielleicht': 0.17, 'gibt': 0.16, 'es': 0, 'tatsächlich': 0, 'mal': 0, 'regelmässig': 0, 'Mehrheiten': 0.68, 'Umweltschutz': 0.615}",neutral,"[0.49833485, 0.068096906, 0.43356824]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Gelesen: In der Schweiz wächst nun weisser Trüffel aufgrund der Klimaerwärmung.
Gedacht: Ach deshalb also bekämpft die #FDP so konsequent mehr Umweltschutz.",lesen schweiz wachsen weisser trüffel aufgrund klimaerwärmung gedenken ach deshalb bekämpfen fdp konsequent mehr umweltschutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gelesen': 0.03, 'In': 0.02, 'der': 0.1, 'Schweiz': 0.03, 'wächst': 0, 'nun': 0, 'weisser': 0, 'Trüffel': 0, 'aufgrund': 0, 'Klimaerwärmung': 0.035, 'Gedacht': 0.06, 'Ach': 0, 'deshalb': 0, 'also': 0, 'bekämpft': 0.26, 'die': 0.1, 'FDP': 0.1, 'so': 0.36, 'konsequent': 0, 'mehr': 1.0, 'Umweltschutz': 0.69}",positive,"[0.012562911, 0.010123949, 0.97731316]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Keller-Suter im #EJPD und Parmelin im #WBF. Dürfte interessant werden, hat sich Parmelin im VBS doch ziemlich die Finger vebrannt und Keller-Suter ist Law&amp;Order-Hardlinerin par excellence. Hoffentlich erreicht Sommaruga im #UVEK klare Fortschritte im Umweltschutz.",keller suter ejpd parmelin wbf dürfen interessant parmelin vbs ziemlich finger vebrannt keller suter law amprder hardlinerin par excellence hoffentlich erreichen sommaruga uvek klaren fortschritte umweltschutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Keller-Suter': 0, 'im': 0, 'EJPD': 0.49, 'und': 0.12, 'Parmelin': 0.1, 'WBF': 0.08, 'Dürfte': 0, 'interessant': 0.33, 'werden': 0.06, 'hat': 0, 'sich': 0, 'VBS': 0.03, 'doch': 0, 'ziemlich': 0.025, 'die': 0.03, 'Finger': 0, 'vebrannt': 0, 'ist': 0.12, 'Law&amprder-Hardlinerin': 0, 'par': 0, 'excellence': 0.08, 'Hoffentlich': 0.28, 'erreicht': 0, 'Sommaruga': 0.07, 'UVEK': 0, 'klare': 0, 'Fortschritte': 0.06, 'Umweltschutz': 0.2}",positive,"[0.010469403, 0.009576077, 0.97995454]",,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,8 Milliarden (zur Veranschaulichung: 8'000'000'000 Fr.-) für ein paar neue Flugis? Für den gesamten (!) Umweltschutzbereich gibt die Schweiz ca. 11 Milliarden aus. Erst dem #co2gesetz alle Zähne ziehen und dann auch noch so nen Spass? Sind wir denn in den USA hier?,milliarden veranschaulichung fr paar neue flugis gesamt umweltschutzbereich geben schweiz ca milliarden erst co2gesetz all zähne ziehen nen spass usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'8': 0, 'Milliarden': 0, 'zur': 0.1, 'Veranschaulichung': 0.05, ""8'000'000'000"": 0, 'Fr.-': 0, 'für': 0.04, 'ein': 0, 'paar': 0, 'neue': 0.03, 'Flugis': 0, 'Für': 0.04, 'den': 0.1, 'gesamten': 0.04, 'Umweltschutzbereich': 0.08, 'gibt': 1.0, 'die': 0.1, 'Schweiz': 0.14, 'ca.': 0, '11': 0, 'aus': 0.02, 'Erst': 0.14, 'dem': 0.1, 'co2gesetz': 0, 'alle': 0, 'Zähne': 0.06, 'ziehen': 0, 'und': 0.08, 'dann': 0.11, 'auch': 0, 'noch': 0, 'so': 0, 'nen': 0, 'Spass': 0.11, 'Sind': 1.0, 'wir': 0, 'denn': 0.11, 'in': 0.18, 'USA': 0.37, 'hier': 0.23}",neutral,"[0.7044265, 0.03178183, 0.26379174]",,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,Absolute Mehrheit für #Macron jetzt muss er den grossen Worten um Klima-/Umweltschutz Taten folgen lassen. #Frankreichwahl #ParisAgreement,absolut mehrheit macron grossen worten klima umweltschutz taten folgen lassen frankreichwahl parisagreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Absolute': 0.03, 'Mehrheit': 0.04, 'für': 0.04, 'Macron': 0.12, 'jetzt': 0.02, 'muss': 0.04, 'er': 0, 'den': 0.04, 'grossen': 0, 'Worten': 0.04, 'um': 0, 'Klima-/Umweltschutz': 0.07625, 'Taten': 0.07, 'folgen': 0.05, 'lassen': 0, 'Frankreichwahl': 0.23500000000000001, 'ParisAgreement': 1.0}",positive,"[0.030239934, 0.010779882, 0.95898014]",,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Nicht wundern über Gruppe ""Freie Landschaft Schweiz"". Die haben so viel mit Umweltschutz zu tun wie Frau Martullo mit akzentfreiem Englisch.",wundern gruppe freie landschaft schweiz umweltschutz tun frau martullo akzentfreiem englisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nicht': 0, 'wundern': 0, 'über': 0, 'Gruppe': 0.09, 'Freie': 0.07, 'Landschaft': 0.04, 'Schweiz': 0.04, 'Die': 0.06, 'haben': 0.61, 'so': 0, 'viel': 0, 'mit': 0.04, 'Umweltschutz': 0.37, 'zu': 0.22, 'tun': 0.61, 'wie': 0, 'Frau': 0, 'Martullo': 0.07, 'akzentfreiem': 0, 'Englisch': 0.14}",positive,"[0.18423519, 0.03634323, 0.77942157]",,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,https://t.co/KQyzBNbAru Die Ignoranz der beiden grossen Rechtsparteien scheint keine Grenzen zu kennen. #Umweltschutz #climatechange,ignoranz beid grossen rechtsparteien scheinen grenzen kennen umweltschutz climatechange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.05, 'Ignoranz': 0.09, 'der': 0.05, 'beiden': 0, 'grossen': 0, 'Rechtsparteien': 0.06, 'scheint': 0.11, 'keine': 0, 'Grenzen': 0, 'zu': 0.03, 'kennen': 0.05, 'Umweltschutz': 0.63, 'climatechange': 0}",positive,"[0.009545394, 0.004244876, 0.9862097]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"@bestocker Empfehle die Grünen ;) Was Tier- und Umweltschutz angeht sind sie immer noch Nummer 1! Tierpartei ist nett, aber chancenlos...",empfehlen grün tier umweltschutz angehen immer nummer tierpartei nett chancenlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Empfehle': 0.4, 'die': 0.06, 'Grünen': 0.04, 'Was': 0, 'Tier-': 0, 'und': 1.0, 'Umweltschutz': 0.78, 'angeht': 0, 'sind': 0.06, 'sie': 0, 'immer': 0, 'noch': 0.15, 'Nummer': 0.08, '1': 0, 'Tierpartei': 0.03, 'ist': 0.02, 'nett': 0, 'aber': 0.17, 'chancenlos': 0.06, '...': 0}",positive,"[0.002121858, 0.0031863328, 0.9946918]",,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,positive,"@Schwarzenegger ist viel zu cool um ein Republikaner zu sein. #Homoehe, #Umweltschutz und jetzt auch noch ein Herz für #CecilTheLion!",cool republikaner homoehe umweltschutz herz cecilthelion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'ist': 0.06, 'viel': 0.13, 'zu': 0.05, 'cool': 0.15, 'um': 0.13, 'ein': 0, 'Republikaner': 0.22, 'sein': 0, 'Homoehe': 0.28, 'Umweltschutz': 0.755, 'und': 0.37, 'jetzt': 0.23, 'auch': 0, 'noch': 0, 'Herz': 0.18, 'für': 0.14, 'CecilTheLion': 0.29}",positive,"[0.0008150724, 0.0010956373, 0.99808925]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Die ""Klimaziele"" des #G7Gipfel so zu nennen grenzt an Satire. Dieselben abgedroschenen Phrasen wie vor 20 Jahren. #fail #Umweltschutz",klimaziele g7gipfel nennen grenzen satire abgedroschen phrasen jahren fail umweltschutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.07, 'Klimaziele': 0.09, 'des': 0, 'G7Gipfel': 0, 'so': 0, 'zu': 0.06, 'nennen': 0.06, 'grenzt': 0.1, 'an': 0, 'Satire': 0.15, 'Dieselben': 0.08, 'abgedroschenen': 0, 'Phrasen': 0.23, 'wie': 0, 'vor': 0, '20': 0, 'Jahren': 0.07, 'fail': 1.0, 'Umweltschutz': 0.715}",negative,"[0.008268419, 0.9167724, 0.07495918]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,@TheDudeLebovski Rechte die von Umweltschutz reden sind Heuchler. Das hat nichts mit der eigenen politischen Einstellung zu tun.,rechte umweltschutz reden heuchler eigen politisch einstellung tun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Rechte': 0, 'die': 0, 'von': 0, 'Umweltschutz': 0.635, 'reden': 0, 'sind': 0.22, 'Heuchler': 0, 'Das': 0, 'hat': 0, 'nichts': 0.1, 'mit': 0.04, 'der': 0, 'eigenen': 0.02, 'politischen': 0.06, 'Einstellung': 0, 'zu': 0.02, 'tun': 0.03}",neutral,"[0.45155108, 0.2646444, 0.28380448]",,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,http://t.co/vtGowaSaPo Das Ökosystem unseres Planeten ist unglaublich vielfältig und muss um JEDEN Preis geschützt werden! #Umweltschutz,ökosystem planeten unglaublich vielfältig jed preis schützen umweltschutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0, 'Ökosystem': 0.08, 'unseres': 0, 'Planeten': 0, 'ist': 0.06, 'unglaublich': 0, 'vielfältig': 0.11, 'und': 0.06, 'muss': 0.04, 'um': 0, 'JEDEN': 0, 'Preis': 0, 'geschützt': 0.12, 'werden': 0, 'Umweltschutz': 0.42}",positive,"[0.0013300583, 0.0014281471, 0.99724185]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,positive,http://t.co/MR5hJIC0VN Ausgesprochen erfreuliche Nachrichten! Weiter so Schweiz! #GoGreen #Umweltschutz #climatechange,aussprechen erfreulich nachrichten weit schweiz gogreen umweltschutz climatechange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ausgesprochen': 0, 'erfreuliche': 0, 'Nachrichten': 0, 'Weiter': 0, 'so': 0, 'Schweiz': 0.11, 'GoGreen': 0.18, 'Umweltschutz': 0.13, 'climatechange': 0}",positive,"[0.020914022, 0.007962056, 0.9711239]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,positive,http://t.co/LOrxWMctkH Finde ich gut :) Respekt vor der Natur ist wichtiger denn je! #Umweltschutz #GoGreen,finden gut respekt natur wichtig je umweltschutz gogreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Finde': 0, 'ich': 0.03, 'gut': 0, 'Respekt': 0.05, 'vor': 0, 'der': 0, 'Natur': 0.08, 'ist': 0.03, 'wichtiger': 0.035, 'denn': 0, 'je': 0.03, 'Umweltschutz': 0.13, 'GoGreen': 1.0}",positive,"[0.0016560471, 0.002894531, 0.99544936]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"http://t.co/VqTJiCIFJF Alter Artikel, brandaktuelles Thema! #Klimaschutz #Umweltschutz",altern artikel brandaktuell thema klimaschutz umweltschutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Alter': 0, 'Artikel': 0.21, 'brandaktuelles': 0, 'Thema': 0, 'Klimaschutz': 0.19, 'Umweltschutz': 0.23500000000000001}",positive,"[0.10312441, 0.0061869305, 0.89068866]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @Die_Gruenen: Studie des Umweltbundesamtes: 2/3 der Bevölkerung sind der Meinung, dass die Bundesregierung beim Thema Umweltschutz versa…",studie umweltbundesamtes bevölkerung meinung bundesregierung beim thema umweltschutz versa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Studie': 1.0, 'des': 0, 'Umweltbundesamtes': 0.24, '2': 0, '3': 0, 'der': 0.05, 'Bevölkerung': 0.26, 'sind': 0.35, 'Meinung': 0.15, 'dass': 0.14, 'die': 0.05, 'Bundesregierung': 0.045, 'beim': 0.05, 'Thema': 0, 'Umweltschutz': 0, 'versa': 0.06, '…': 0}",neutral,"[0.80428594, 0.051773988, 0.14394009]",,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,Morgen ist #EarthHour2015! Ich hoffe dass auch in der Schweiz zahlreiche Menschen ein Zeichen für den #Umweltschutz setzen :) #GoGreen,morgen earthhour2015 hoffen schweiz zahlreiche menschen zeichen umweltschutz setzen gogreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Morgen': 0.07, 'ist': 0.05, 'EarthHour2015': 0.34, 'Ich': 0.05, 'hoffe': 0.07, 'dass': 0.07, 'auch': 0.16, 'in': 0.05, 'der': 0, 'Schweiz': 0.21, 'zahlreiche': 0, 'Menschen': 0.08, 'ein': 0, 'Zeichen': 0, 'für': 0.68, 'den': 0, 'Umweltschutz': 0.685, 'setzen': 0.19, 'GoGreen': 0.5}",positive,"[0.05671722, 0.027337968, 0.9159448]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,http://t.co/OBRP7tJ6Tt In Bälde geht's los! Nach dem #Ecoflop wollen wir @jGruene_jVertEs zeigen wie man Umweltschutz-VI richtig macht! ;),bälde gehen s los ecoflop zeigen umweltschutz vi richtig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'In': 0, 'Bälde': 0.13, ""geht's"": 0, 'los': 0.09, 'Nach': 0.3, 'dem': 0.195, 'Ecoflop': 0.26, 'wollen': 0.11, 'wir': 0, 'zeigen': 0.46, 'wie': 0.37, 'man': 0, 'Umweltschutz-VI': 0.76, 'richtig': 0, 'macht': 0}",positive,"[0.0031103382, 0.0018566656, 0.995033]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @WWF_Deutschland: Erfolg in #Bolivien! Aus einem WWF-Projekt wird ein Gesetz und in Schulgärten keimt Hoffnung auf mehr #Umweltschutz: h…,erfolg bolivien wwf projekt gesetz schulgärten keimen hoffnung mehr umweltschutz h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Erfolg': 0.11, 'in': 0.09, 'Bolivien': 0.04, 'Aus': 0, 'einem': 0, 'WWF-Projekt': 0.09, 'wird': 0, 'ein': 0, 'Gesetz': 0.1, 'und': 0.09, 'Schulgärten': 0.07, 'keimt': 0, 'Hoffnung': 1.0, 'auf': 0, 'mehr': 1.0, 'Umweltschutz': 0.54, 'h': 0.02, '…': 0}",positive,"[0.26224917, 0.25994107, 0.47780976]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @gruene_aargau: Gewinne aus eriträischem #Blutgold einziehen und für Flüchtlings- und #Entwicklungshilfe verwenden! https://t.co/ro9ngah…,gewinne eriträischem blutgold einziehen flüchtlings entwicklungshilfe verwenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gewinne': 0.53, 'aus': 0, 'eriträischem': 0, 'Blutgold': 0, 'einziehen': 0.7, 'und': 0.15, 'für': 0.09, 'Flüchtlings-': 0.1, 'Entwicklungshilfe': 0.13, 'verwenden': 0.24}",neutral,"[0.54213506, 0.05943452, 0.39843035]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,RT @suter_gabriela: #Solidarität passt der FDP #Aarau nicht ins Budget: Sie will die Beiträge für Katastrophen- und Entwicklungshilfe strei…,solidarität passt fdp aarau budget beiträge katastrophen entwicklungshilfe strei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Solidarität': 0.61, 'passt': 0, 'der': 0.11, 'FDP': 0.18, 'Aarau': 0.26, 'nicht': 1.0, 'ins': 0, 'Budget': 0.32, 'Sie': 0, 'will': 0, 'die': 0.11, 'Beiträge': 0.11, 'für': 0.09, 'Katastrophen-': 0.09, 'und': 0.06, 'Entwicklungshilfe': 0.08, 'strei': 0, '…': 0}",negative,"[0.15309145, 0.47959578, 0.36731273]",,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @HansruediWidmer: Die deutsche Bundesbildungsministerin Anja #Karliczek möchte, dass die Forschung nur noch Ergebnisse zeitigt, die sie…",deutsch bundesbildungsministerin anja karliczek mögen forschung ergebnisse zeitigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.48, 'deutsche': 0, 'Bundesbildungsministerin': 0.18625000000000003, 'Anja': 0.2, 'Karliczek': 0.56, 'möchte': 0, 'dass': 0.17, 'die': 0.48, 'Forschung': 1.0, 'nur': 0.97, 'noch': 0, 'Ergebnisse': 0.2, 'zeitigt': 0.34, 'sie': 0.35, '…': 0}",neutral,"[0.8546781, 0.0738154, 0.07150652]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,RT @riiitou: Das soll mal einer Herr Wobmann sagen: Der Strassenverkehr kostet uns bedeutend mehr als der Bahnverkehr. http://t.co/0kyUFND6…,mal herr wobmann sagen strassenverkehr kosten bedeuten mehr bahnverkehr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0, 'soll': 0, 'mal': 0, 'einer': 0, 'Herr': 0, 'Wobmann': 0.16, 'sagen': 0.07, 'Der': 0, 'Strassenverkehr': 0.14, 'kostet': 0.76, 'uns': 0.4, 'bedeutend': 0, 'mehr': 0.9, 'als': 0, 'der': 0, 'Bahnverkehr': 0.09}",negative,"[0.14059745, 0.6772831, 0.18211943]",,,,,,,neutral
50.0,75.0,57.0,0.0,negative,RT @KaelinIrene: Über 3/4 der Gesundheits- und Umweltkosten verursacht der ausufernde #Strassenverkehr! Jetzt Trend stoppen! @AargauerZeitu…,gesundheits umweltkosten verursachen ausufernd strassenverkehr trend stoppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Über': 0.05, '3': 0, '4': 0, 'der': 0.05, 'Gesundheits-': 0.07, 'und': 0.06, 'Umweltkosten': 0.08, 'verursacht': 0.3, 'ausufernde': 0, 'Strassenverkehr': 0.8200000000000001, 'Jetzt': 0.06, 'Trend': 0.07, 'stoppen': 0.12, '…': 0}",negative,"[0.0014175067, 0.96579874, 0.032783747]",,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Was man in Deutschland mit den Steuergelder von #CumEx hätte machen können: Fast ein ganzes Jahr lang die Ausgaben für Universitäten und Hochschulen decken, 10 Mal den grössten Solarpark der Welt bauen, das Budget für den gesamten öffentlichen Verkehr um ca. 1/3 erhöhen etc.",deutschland steuergelder cumex fast ganz jahr langen ausgaben universitäten hochschulen decken mal grössten solarpark welt bauen budget gesamt öffentlich verkehr ca erhöhen etc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'man': 0, 'in': 0.07, 'Deutschland': 0.05, 'mit': 0.04, 'den': 0.13, 'Steuergelder': 0.05, 'von': 0.04, 'CumEx': 0.03, 'hätte': 0, 'machen': 0, 'können': 0, 'Fast': 0, 'ein': 0, 'ganzes': 0.09, 'Jahr': 0.16, 'lang': 0, 'die': 0.13, 'Ausgaben': 0, 'für': 0.26, 'Universitäten': 0.06, 'und': 0.08, 'Hochschulen': 0.06, 'decken': 0.17, '10': 0, 'Mal': 0, 'grössten': 0, 'Solarpark': 0, 'der': 0.13, 'Welt': 0.08, 'bauen': 0.12, 'das': 0, 'Budget': 0.34, 'gesamten': 0, 'öffentlichen': 0.18, 'Verkehr': 0, 'um': 0.06, 'ca.': 0, '1': 0, '3': 0, 'erhöhen': 0, 'etc.': 0}",neutral,"[0.5137162, 0.42621198, 0.060071837]",,,,positive
50.0,75.0,57.0,0.0,neutral,RT @retolipp: Das Generalabonnement erzielt 40% des Unsatzes des öffentlichen Verkehrs. Trotzdem werden Inhaber laut @tagesanzeiger schlech…,generalabonnement erzielen unsatzes öffentlich verkehrs trotzdem inhaber laut schlech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.03, 'Generalabonnement': 0, 'erzielt': 0, '40': 0, 'des': 0, 'Unsatzes': 0, 'öffentlichen': 0.02, 'Verkehrs': 0, 'Trotzdem': 0.27, 'werden': 0, 'Inhaber': 0, 'laut': 0, 'schlech': 0.67, '…': 0}",negative,"[0.011201367, 0.9458548, 0.042943873]",,,,neutral
50.0,25.0,28.0,-0.15,neutral,RT @gruene_jugend: 23.928 Arten sind vom Aussterben bedroht! Endlich handeln: Schutzgebiete ausweiten &amp; nachhaltige Landwirtschaft fördern…,arten aussterben bedrohen endlich handeln schutzgebiete ausweiten amp nachhaltig landwirtschaft fördern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'23.928': 0, 'Arten': 0.08, 'sind': 0.03, 'vom': 0, 'Aussterben': 0, 'bedroht': 0, 'Endlich': 0.04, 'handeln': 0.09, 'Schutzgebiete': 0.10500000000000001, 'ausweiten': 0.16, 'amp': 0.12, 'nachhaltige': 1.0, 'Landwirtschaft': 1.0, 'fördern': 0, '…': 0}",positive,"[0.0011529281, 0.0011070902, 0.99774003]",neutral
100.0,100.0,86.0,0.7,negative,Bin gerade bei einer Online-Diskussion über #Landwirtschaft in der Schweiz von einem SVPler unterstützt worden :O Was ist denn hier los?,gerade online diskussion landwirtschaft schweiz svpler unterstützen los,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bin': 0, 'gerade': 0.06, 'bei': 0, 'einer': 0, 'Online-Diskussion': 0.08, 'über': 0, 'Landwirtschaft': 0.07, 'in': 0.05, 'der': 0, 'Schweiz': 0.12, 'von': 0, 'einem': 0, 'SVPler': 0, 'unterstützt': 0, 'worden': 0, 'Was': 0, 'ist': 0.15, 'denn': 0, 'hier': 0.25, 'los': 0}",neutral,"[0.9816859, 0.008884936, 0.00942916]",positive
