answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3476,absa_sentiment_3476,absa_scores_3476,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,RT @bauenschweiz: Unser Präsident zur Abstimmung Vaterschaftsurlaub 27.9: «Certains se prononcent contre le projet pour des raisons sociale…,präsident abstimmung vaterschaftsurlaub certains se prononcent contre le projet pour raisons sociale,,,,,,,"{'Unser': 0, 'Präsident': 0, 'zur': 0.17, 'Abstimmung': 0, 'Vaterschaftsurlaub': 0, '27.9': 0, '«': 0, 'Certains': 0, 'se': 0, 'prononcent': 0, 'contre': 0, 'le': 0, 'projet': 0, 'pour': 0, 'des': 0, 'raisons': 0, 'sociale': 0, '…': 0}",neutral,"[0.7956792, 0.1877622, 0.01655857]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,"RT @phil_liberal: Teuer, bevormundend und nicht zeitgemäss: Lassen wir uns mit dem #Vaterschaftsurlaub nicht für 250 Millionen im Jahr unse…",teuer bevormunden zeitgemäss lassen vaterschaftsurlaub millionen jahr unse,,,,,,,"{'Teuer': 0.08, 'bevormundend': 0.07, 'und': 0.05, 'nicht': 0.33, 'zeitgemäss': 0, 'Lassen': 0.47, 'wir': 0, 'uns': 0.1, 'mit': 0, 'dem': 0.15, 'Vaterschaftsurlaub': 0.47, 'für': 0.13, '250': 0, 'Millionen': 0, 'im': 0, 'Jahr': 0.1, 'unse': 0, '…': 0}",negative,"[0.17836347, 0.6906806, 0.13095592]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @lohnabzuegeNein: Josef Dittli, FDP-Ständerat aus dem Kanton Uri, sagt NEIN zum staatlichen #Vaterschaftsurlaub Vaterschaftsurlaub am 27…",josef dittli fdp ständerat kanton uri sagen nein staatlich vaterschaftsurlaub vaterschaftsurlaub,,,,,,,"{'Josef': 0.11, 'Dittli': 0.09, 'FDP-Ständerat': 0.08, 'aus': 0, 'dem': 0.135, 'Kanton': 0.08, 'Uri': 0, 'sagt': 0.23, 'NEIN': 0.21, 'zum': 0.135, 'staatlichen': 0.47, 'Vaterschaftsurlaub': 0.335, 'am': 0, '27': 0, '…': 0}",neutral,"[0.5011886, 0.009325223, 0.4894862]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @lohnabzuegeNein: Das planen die Befürworter des staatlichen Vaterschaftsurlaubs: Den Griff in Ihr Portemonnaie!
Ihre Antwort dazu am 27…",planen befürworter staatlich vaterschaftsurlaubs griff portemonnaie antwort,,,,,,,"{'Das': 0.3, 'planen': 0.1, 'die': 0.3, 'Befürworter': 0, 'des': 0, 'staatlichen': 0.2, 'Vaterschaftsurlaubs': 0.73, 'Den': 0.3, 'Griff': 0, 'in': 0.1, 'Ihr': 0, 'Portemonnaie': 0.18, 'Ihre': 0.1, 'Antwort': 0, 'dazu': 0.1, 'am': 0, '27': 0, '…': 0}",neutral,"[0.49469766, 0.038638987, 0.4666634]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @lohnabzuegeNein: Rolf Dörig, VR-Präsident Swiss Life, sagt NEIN zum staatlichen Vaterschaftsurlaub am 27. September:

#abst20 #vatersch…",rolf dörig vr präsident swiss life sagen nein staatlich vaterschaftsurlaub september abst20 vatersch,,,,,,,"{'Rolf': 0.07, 'Dörig': 0, 'VR-Präsident': 0.18, 'Swiss': 0.1, 'Life': 0.13, 'sagt': 0.26, 'NEIN': 0.61, 'zum': 0.37, 'staatlichen': 1.0, 'Vaterschaftsurlaub': 0.875, 'am': 0, '27.': 0, 'September': 0.14, 'abst20': 0.14, 'vatersch': 0, '…': 0}",neutral,"[0.9376406, 0.024002818, 0.038356643]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Genau, so ist es. Auch in der @NZZSchweiz ist zu lesen, wie viel uns Ende Monat weniger zum Leben bleibt. Danke @Damian_Mueller_ und willkommen im Co-Präsidium @lohnabzuegeNein! 
Sagen auch Sie am 27.9.20 NEIN zum Ausbau der Sozialwerke und damit zu 2 Wochen Vaterschaftsurlaub. https://t.co/Q47eWTVcXU",genau lesen ende monat wenig leben bleiben danke willkommen co präsidium sagen nein ausbau sozialwerke wochen vaterschaftsurlaub,,,,,,,"{'Genau': 0, 'so': 0, 'ist': 0.02, 'es': 0.02, 'Auch': 0.02, 'in': 0, 'der': 0.05, 'zu': 1.0, 'lesen': 0, 'wie': 0.01, 'viel': 0, 'uns': 0, 'Ende': 0.03, 'Monat': 0.02, 'weniger': 0, 'zum': 0.525, 'Leben': 0, 'bleibt': 0, 'Danke': 0.085, 'und': 0.34, 'willkommen': 0.09, 'im': 0, 'Co-Präsidium': 0, 'Sagen': 0.6, 'auch': 0.02, 'Sie': 0, 'am': 0, '27.9.20': 0, 'NEIN': 0.36, 'Ausbau': 0.2, 'Sozialwerke': 0.04, 'damit': 1.0, '2': 0, 'Wochen': 1.0, 'Vaterschaftsurlaub': 0.34}",neutral,"[0.6697625, 0.17199594, 0.15824158]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,25.0,28.0,-0.175,neutral,"RT @lohnabzuegeNein: Achtung! Bald weniger Geld zum Leben?
NEIN zu höheren Lohnabzügen, NEIN zum staatlichen #Vaterschaftsurlaub am 27. Sep…",achtung bald wenig geld leben nein hoch lohnabzügen nein staatlich vaterschaftsurlaub sep,,,,,,,"{'Achtung': 0, 'Bald': 0, 'weniger': 0, 'Geld': 0.09, 'zum': 0.23, 'Leben': 0, 'NEIN': 0.17, 'zu': 0.28, 'höheren': 0.08, 'Lohnabzügen': 0.14500000000000002, 'staatlichen': 0.54, 'Vaterschaftsurlaub': 0.66, 'am': 0, '27.': 0, 'Sep': 0.1, '…': 0}",neutral,"[0.46827897, 0.3883246, 0.14339642]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @lohnabzuegeNein: Danke für die starke Unterstützung gegen den staatlichen #Vaterschaftsurlaub, @zhk_ch: 💪
""Wollen Väter nach der Geburt…",danke starke unterstützung staatlich vaterschaftsurlaub väter geburt,,,,,,,"{'Danke': 0, 'für': 0.1, 'die': 0.14, 'starke': 0, 'Unterstützung': 0.2, 'gegen': 0.23, 'den': 0.14, 'staatlichen': 0.41, 'Vaterschaftsurlaub': 0.61, 'Wollen': 0.04, 'Väter': 0.06, 'nach': 0, 'der': 0.14, 'Geburt': 0, '…': 0}",positive,"[0.18361983, 0.046053853, 0.7703263]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"RT @lohnabzuegeNein: Mit dem #Vaterschaftsurlaub sollen junge, gesunde, fitte Männer finanziert werden. Wenn wir anfangen, die Jungen und G…",vaterschaftsurlaub sollen junge gesunden fitte männer finanzieren anfangen jung g,,,,,,,"{'Mit': 0.48, 'dem': 0.09, 'Vaterschaftsurlaub': 0.72, 'sollen': 0, 'junge': 0, 'gesunde': 0.11, 'fitte': 0, 'Männer': 0.12, 'finanziert': 0.22, 'werden': 0, 'Wenn': 0.07, 'wir': 0, 'anfangen': 0, 'die': 0.07, 'Jungen': 0.11, 'und': 0.06, 'G': 0.07, '…': 0}",positive,"[0.39023736, 0.03334612, 0.5764165]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @lohnabzuegeNein: Zuwachs im #Vaterschaftsurlaub -Nein-Lager: Der KMU- und Gewerbeverband Kanton Zürich KGV hat die Nein-Parole beschlos…,zuwachs vaterschaftsurlaub nein lager kmu gewerbeverband kanton zürich kgv nein parole beschlos,,,,,,,"{'Zuwachs': 0.23, 'im': 0, 'Vaterschaftsurlaub': 0.31, '-Nein-Lager': 0, 'Der': 0.05, 'KMU-': 0, 'und': 0.06, 'Gewerbeverband': 0.1, 'Kanton': 0.05, 'Zürich': 0, 'KGV': 0.1, 'hat': 0, 'die': 0.05, 'Nein-Parole': 0.095, 'beschlos': 0.05, '…': 0}",positive,"[0.15363705, 0.068252556, 0.77811044]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @lohnabzuegeNein: Der Vaterschaftsurlaub bringt höhere Abgaben für Arbeitnehmer und Arbeitgeber, @gerhardpfister. In Ihrer Kolumne der s…",vaterschaftsurlaub bringen hoch abgaben arbeitnehmer arbeitgeber kolumne s,,,,,,,"{'Der': 0.1, 'Vaterschaftsurlaub': 0.73, 'bringt': 1.0, 'höhere': 1.0, 'Abgaben': 0.61, 'für': 0.35, 'Arbeitnehmer': 0, 'und': 0.16, 'Arbeitgeber': 0, 'In': 0.15, 'Ihrer': 0, 'Kolumne': 0.31, 'der': 0.1, 's': 0.11, '…': 0}",negative,"[0.11041247, 0.70660996, 0.18297762]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @susanne_brunner: Ich danke den @Jungfreisinnige, dass ich heute an Eurem Kongress in Bern das NEIN zum #Vaterschaftsurlaub vertreten du…",danke heute kongress bern nein vaterschaftsurlaub vertreten,,,,,,,"{'Ich': 0.06, 'danke': 0.13, 'den': 0.24, 'dass': 0, 'ich': 0.06, 'heute': 0.18, 'an': 0, 'Eurem': 0, 'Kongress': 0.22, 'in': 0.12, 'Bern': 0.17, 'das': 0, 'NEIN': 0.39, 'zum': 0.575, 'Vaterschaftsurlaub': 0.69, 'vertreten': 0, 'du': 0, '…': 0}",positive,"[0.0123414, 0.0043110563, 0.9833475]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @jfluzern: Am #jfaok20 der @jungfreisinnige in #Bern 💪 
Unsere beschlossenen Parolen:
❌ NEIN #Vaterschaftsurlaub (@lohnabzuegeNein )
✅JA…",jfaok20 bern beschlossen parolen nein vaterschaftsurlaub ja,,,,,,,"{'Am': 0, 'jfaok20': 0.16, 'der': 0, 'in': 0.05, 'Bern': 0.06, 'Unsere': 0.07, 'beschlossenen': 0, 'Parolen': 0.63, 'NEIN': 1.0, 'Vaterschaftsurlaub': 0.61, 'JA': 0, '…': 0}",positive,"[0.4107451, 0.06364822, 0.52560663]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.2333333333333333,neutral,"RT @narimoldi: Mehr Freiheit, weniger Staat! Die @Jungfreisinnige sagen deutlich NEIN zum staatlichen #Vaterschaftsurlaub und unterstützen…",mehr freiheit wenig staat sagen deutlich nein staatlich vaterschaftsurlaub unterstützen,,,,,,,"{'Mehr': 0.05, 'Freiheit': 0.14, 'weniger': 0, 'Staat': 0.6, 'Die': 0.24, 'sagen': 0.21000000000000002, 'deutlich': 0, 'NEIN': 0.25, 'zum': 0.25, 'staatlichen': 0.6, 'Vaterschaftsurlaub': 0.43, 'und': 0.31, 'unterstützen': 0.56, '…': 0}",positive,"[0.036401466, 0.017022181, 0.94657636]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @lohnabzuegeNein: Neue Woche, neue Unterstützer!🤗

Neu im Co-Präsidium gegen den #Vaterschaftsurlaub: Peter Meier, Zentralpräsident AM S…",neue woche neue unterstützer neu co präsidium vaterschaftsurlaub peter meier zentralpräsident s,,,,,,,"{'Neue': 0.07, 'Woche': 0.07, 'neue': 0.07, 'Unterstützer': 0, '🤗': 0, 'Neu': 0, 'im': 0, 'Co-Präsidium': 0, 'gegen': 0, 'den': 0, 'Vaterschaftsurlaub': 0, 'Peter': 0, 'Meier': 0, 'Zentralpräsident': 0, 'AM': 0, 'S': 0, '…': 0}",positive,"[0.42537633, 0.033811998, 0.5408117]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @lohnabzuegeNein: Wir vermelden neue Unterstützer gegen den staatlichen #Vaterschaftsurlaub! 

Die Handelskammer und Arbeitgeberverband…",vermelden neue unterstützer staatlich vaterschaftsurlaub handelskammer arbeitgeberverband,,,,,,,"{'Wir': 0.08, 'vermelden': 0, 'neue': 0.12, 'Unterstützer': 0, 'gegen': 0.37, 'den': 0.1, 'staatlichen': 0.44, 'Vaterschaftsurlaub': 0.63, 'Die': 0.1, 'Handelskammer': 0.0925, 'und': 0.09, 'Arbeitgeberverband': 0.11, '…': 0}",neutral,"[0.55106425, 0.03974314, 0.4091926]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,Gewerbeverband setzt sich gegen den staatlich verordneten Vaterschaftsurlaub ein. Klar: Keine weiteren Eingriffe in den liberalen Arbeitsmarkt und keinen Ausbau bzw. Einführung eines neuen Sozialwerkes. @lohnabzuegeNein https://t.co/gkQCMPVmGk,gewerbeverband setzen staatlich verordnen vaterschaftsurlaub klaren weit eingriffe liberal arbeitsmarkt ausbau bzw einführung neu sozialwerkes,,,,,,,"{'Gewerbeverband': 0.195, 'setzt': 0, 'sich': 0, 'gegen': 1.0, 'den': 0.03, 'staatlich': 0.11, 'verordneten': 0.25, 'Vaterschaftsurlaub': 0.335, 'ein': 0, 'Klar': 0, 'Keine': 0, 'weiteren': 0.04, 'Eingriffe': 0.09, 'in': 0.03, 'liberalen': 0.05, 'Arbeitsmarkt': 0.04, 'und': 0.03, 'keinen': 0, 'Ausbau': 0.03, 'bzw.': 0, 'Einführung': 0.03, 'eines': 0, 'neuen': 0.03, 'Sozialwerkes': 0.02}",positive,"[0.19499552, 0.07057565, 0.7344288]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,71.0,0.15,neutral,"Danke @Urs_Wellauer für eure wertvolle Unterstützung. Hier der Link zum Factsheet, weshalb der Verband Schweizer Bäcker-Confiseure sich GEGEN den staatlich verordneten Vaterschaftsurlaub aussprechen: https://t.co/dieLiOr6pf https://t.co/LEuFUHdWtx",danke wertvolle unterstützung link factsheet weshalb verbinden schweizer bäcker confiseure staatlich verordnen vaterschaftsurlaub aussprechen,,,,,,,"{'Danke': 0.075, 'für': 0.06, 'eure': 0.04, 'wertvolle': 0.06, 'Unterstützung': 0.11, 'Hier': 0.04, 'der': 0.4, 'Link': 0.11, 'zum': 0.22, 'Factsheet': 0.19, 'weshalb': 0.06, 'Verband': 0, 'Schweizer': 0.12, 'Bäcker-Confiseure': 0.2925, 'sich': 0, 'GEGEN': 1.0, 'den': 0.4, 'staatlich': 0.42, 'verordneten': 0.4, 'Vaterschaftsurlaub': 0.505, 'aussprechen': 0}",negative,"[0.36880466, 0.526093, 0.1051023]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @tagblatt_ch: Bahnunternehmer Peter Spuhler bekämpft den Vaterschaftsurlaub aktiv. Das Nein-Komitee verspricht sich viel Strahlkraft dan…,bahnunternehmer peter spuhler bekämpfen vaterschaftsurlaub aktiv nein komitee versprechen strahlkraft dan,,,,,,,"{'Bahnunternehmer': 0, 'Peter': 0.12, 'Spuhler': 0.22, 'bekämpft': 0, 'den': 0.06, 'Vaterschaftsurlaub': 0.41000000000000003, 'aktiv': 0, 'Das': 0.06, 'Nein-Komitee': 0.065, 'verspricht': 0, 'sich': 0, 'viel': 0.025, 'Strahlkraft': 0, 'dan': 0, '…': 0}",positive,"[0.015300379, 0.0024763718, 0.9822233]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Peter Spuhler ist im *Co-Präsidium* gegen den staatlich verordneten Vaterschaftsurlaub. Was für ein gewichtiges Zeichen aus der Wirtschaft! 
Gerne nehmen wir weitere Mitglieder in unserem Komitee auf. Sie können sich auf der Website eintragen! https://t.co/F412aNh5QZ https://t.co/PkSW7ESFoM",peter spuhler co präsidium staatlich verordnen vaterschaftsurlaub gewichtig zeichen wirtschaft gerne nehmen weit mitglieder komitee website eintragen,,,,,,,"{'Peter': 0.12, 'Spuhler': 0.15, 'ist': 0.35, 'im': 0, 'Co-Präsidium': 0, 'gegen': 1.0, 'den': 0.03, 'staatlich': 0.22, 'verordneten': 0, 'Vaterschaftsurlaub': 0.7, 'Was': 0, 'für': 0, 'ein': 0, 'gewichtiges': 0.15, 'Zeichen': 0.11, 'aus': 0, 'der': 0.03, 'Wirtschaft': 0, 'Gerne': 0, 'nehmen': 0.06, 'wir': 0, 'weitere': 0, 'Mitglieder': 0.05, 'in': 0, 'unserem': 0.03, 'Komitee': 0.14, 'auf': 0.03, 'Sie': 0, 'können': 0, 'sich': 0, 'Website': 0.05, 'eintragen': 0}",positive,"[0.023803076, 0.0059477263, 0.97024924]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Es gibt ein Umdenken! Dem Satz, weshalb Sozialversicherungen aufgebaut wurden kommt wieder die richtige Bedeutung zu. Nämlich Schutz vor finanziellen Risiken und Nöten. Darin stecken wir gerade. Der Vaterschaftsurlaub gehört diskussionslos nicht dazu! @lohnabzuegeNein https://t.co/4s33ezWEgw",geben umdenken satz weshalb sozialversicherungen aufbauen kommen richtige bedeutung nämlich schutz finanziell risiken nöten darin stecken gerade vaterschaftsurlaub hören diskussionslos,,,,,,,"{'Es': 0.4, 'gibt': 0, 'ein': 1.0, 'Umdenken': 0, 'Dem': 0.02, 'Satz': 0.03, 'weshalb': 0, 'Sozialversicherungen': 0.01, 'aufgebaut': 0.015, 'wurden': 0, 'kommt': 0, 'wieder': 0.02, 'die': 0.02, 'richtige': 0.51, 'Bedeutung': 0, 'zu': 0, 'Nämlich': 0.06, 'Schutz': 0.07, 'vor': 0, 'finanziellen': 0.02, 'Risiken': 0.02, 'und': 0.02, 'Nöten': 0, 'Darin': 0.02, 'stecken': 0, 'wir': 0, 'gerade': 0, 'Der': 0.02, 'Vaterschaftsurlaub': 0.29000000000000004, 'gehört': 0, 'diskussionslos': 0.38, 'nicht': 1.0, 'dazu': 0}",negative,"[0.27538875, 0.6820069, 0.04260434]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,RT @StefanSchmid78: 2 Wochen Vaterschaftsurlaub: Eine Belastung für die Wirtschaft oder zwingend nötiger gesellschaftlicher Fortschritt? Im…,wochen vaterschaftsurlaub belastung wirtschaft zwingen nötig gesellschaftlich fortschritt,,,,,,,"{'2': 0, 'Wochen': 0.24, 'Vaterschaftsurlaub': 0.33999999999999997, 'Eine': 0, 'Belastung': 0, 'für': 0.41, 'die': 0.39, 'Wirtschaft': 0, 'oder': 0.7, 'zwingend': 0.38, 'nötiger': 0, 'gesellschaftlicher': 0.2, 'Fortschritt': 0.52, 'Im': 0, '…': 0}",neutral,"[0.532952, 0.4143909, 0.052657112]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @rudolf_mohler: Der #Vaterschaftsurlaub ist erst der Anfang. Tritt er in Kraft, sind weitere Begehrlichkeiten zur Verstaatlichung der Fa…",vaterschaftsurlaub erst anfang tritt kraft weit begehrlichkeiten verstaatlichung fa,,,,,,,"{'Der': 0.06, 'Vaterschaftsurlaub': 0.8, 'ist': 0.33, 'erst': 0, 'der': 0.06, 'Anfang': 0.16, 'Tritt': 0, 'er': 0.33, 'in': 0, 'Kraft': 0, 'sind': 0, 'weitere': 0.07, 'Begehrlichkeiten': 0.08, 'zur': 0.05, 'Verstaatlichung': 0, 'Fa': 0.07, '…': 0}",positive,"[0.13645716, 0.021182628, 0.8423602]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @susanne_brunner: Bitte vormerken. Beim staatlichen  Vaterschaftsurlaub argumentieren viele Befürworter genau so - 

Diese merkwürdige A…",bitte vormerken beim staatlich vaterschaftsurlaub argumentieren befürworter genau merkwürdig a,,,,,,,"{'Bitte': 0, 'vormerken': 0, 'Beim': 0.08, 'staatlichen': 0.1, 'Vaterschaftsurlaub': 0.25, 'argumentieren': 0.26, 'viele': 0, 'Befürworter': 0, 'genau': 0, 'so': 0, 'Diese': 0.78, 'merkwürdige': 1.0, 'A': 1.0, '…': 0}",negative,"[0.25801522, 0.41169134, 0.3302934]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Referendum Vaterschaftsurlaub @lohnabzuegeNein #finalcall #endendspurt. Wir sammeln bis zum Schluss, damit das Referendum zustande kommt und das Volk das letzte Wort hat. Meine Erkenntnis nach vielen Sammelstunden - die Skepsis ggü. dem Sozial-Ausbau steigt! https://t.co/aN3qjOuorU",referendum vaterschaftsurlaub finalcall endendspurt sammeln schluss referendum zustande kommen volk letzte wort erkenntnis sammelstunden skepsis ggü sozial ausbau steigen,,,,,,,"{'Referendum': 0.61, 'Vaterschaftsurlaub': 0.81, 'finalcall': 0.35, 'endendspurt': 0, 'Wir': 0.17, 'sammeln': 0.23, 'bis': 0.07, 'zum': 0.07, 'Schluss': 0, 'damit': 0, 'das': 0.06, 'zustande': 0, 'kommt': 0, 'und': 0.08, 'Volk': 0.09, 'letzte': 0.03, 'Wort': 0, 'hat': 0, 'Meine': 0.09, 'Erkenntnis': 0, 'nach': 0.04, 'vielen': 0.05, 'Sammelstunden': 0.15000000000000002, 'die': 0.07, 'Skepsis': 0.13, 'ggü.': 0, 'dem': 0.07, 'Sozial-Ausbau': 0.12, 'steigt': 0.08}",neutral,"[0.8221218, 0.022644628, 0.15523356]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@WillTellerrand @narimoldi @lohnabzuegeNein @susanne_brunner @GBindschedler @Patrick_Eugster @phil_liberal @SVPch @MBourgeoisFDP @fgrueter @BeniFischer 1. Nicht gegen einen eigenverantwortlichen, sondern gegen einen staatlich verordneten Vaterschaftsurlaub. @lohnabzuegeNein 
2. Zuerst Sanierung der bestehenden Sozialwerke.
3. Wir wollen das Volk entscheiden lassen - diese tragen auch die finanziellen Kosten. #direktedemokratie",eigenverantwortlich staatlich verordnen vaterschaftsurlaub zuerst sanierung bestehend sozialwerke volk entscheiden lassen tragen finanziell kosten direktedemokratie,,,,,,,"{'1.': 0, 'Nicht': 0.74, 'gegen': 1.0, 'einen': 0, 'eigenverantwortlichen': 0, 'sondern': 0.77, 'staatlich': 0.39, 'verordneten': 0.55, 'Vaterschaftsurlaub': 0.66, '2.': 0, 'Zuerst': 0.04, 'Sanierung': 0, 'der': 0.03, 'bestehenden': 0.04, 'Sozialwerke': 0.05, '3.': 0, 'Wir': 0.06, 'wollen': 0.1, 'das': 0, 'Volk': 0.04, 'entscheiden': 0.08, 'lassen': 1.0, 'diese': 0, 'tragen': 0, 'auch': 0.04, 'die': 0.03, 'finanziellen': 0.05, 'Kosten': 0.05, 'direktedemokratie': 0.085}",neutral,"[0.7285278, 0.12186633, 0.14960581]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Heute in @stadtamriswil wieder unterwegs fürs Referendum @lohnabzuegeNein #vaterschaftsurlaub 
Bei uns soll das Volk das letzte Wort haben - so wie es sich auch gehört, wenn eine neue Sozialversicherung eingeführt werden soll. 
#nichtdurchshintertürchenbitte https://t.co/xmOU3dPMy0",heute unterwegs fürs referendum vaterschaftsurlaub volk letzte wort hören neue sozialversicherung einführen nichtdurchshintertürchenbitte,,,,,,,"{'Heute': 0.19, 'in': 0.1, 'wieder': 0.1, 'unterwegs': 0.0775, 'fürs': 0.13, 'Referendum': 0.16, 'vaterschaftsurlaub': 1.0, 'Bei': 0, 'uns': 0.66, 'soll': 0, 'das': 0, 'Volk': 0.07, 'letzte': 0.03, 'Wort': 0, 'haben': 0.015, 'so': 0, 'wie': 0, 'es': 0.02, 'sich': 0, 'auch': 0, 'gehört': 0, 'wenn': 0, 'eine': 0, 'neue': 0.03, 'Sozialversicherung': 0.03, 'eingeführt': 0.04, 'werden': 0, 'nichtdurchshintertürchenbitte': 0.03875000000000001}",neutral,"[0.8966646, 0.061915748, 0.041419595]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @tagesanzeiger: 18'000 Unterschriften fehlen: Referendum gegen Vaterschaftsurlaub kommt wohl nicht zustande. (Abo+)
https://t.co/JJ3TZsZ…",unterschriften fehlen referendum vaterschaftsurlaub kommen wohl zustande abo,,,,,,,"{""18'000"": 0, 'Unterschriften': 0.13, 'fehlen': 0, 'Referendum': 0.7, 'gegen': 0.21, 'Vaterschaftsurlaub': 0.67, 'kommt': 0, 'wohl': 0, 'nicht': 1.0, 'zustande': 0, 'Abo+': 0.095}",negative,"[0.09988786, 0.88691485, 0.013197378]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,RT @lohnabzuegeNein: Überall in der Schweiz werden Unterschriften gegen den teuren Vaterschaftsurlaub gesammelt. Hier die SVP Toggenburg im…,überall schweiz unterschriften teuer vaterschaftsurlaub sammeln svp toggenburg,,,,,,,"{'Überall': 0.175, 'in': 0.08, 'der': 0.16, 'Schweiz': 0.16, 'werden': 0, 'Unterschriften': 0.75, 'gegen': 0.85, 'den': 0.16, 'teuren': 1.0, 'Vaterschaftsurlaub': 0.72, 'gesammelt': 0.6, 'Hier': 0.16, 'die': 0.16, 'SVP': 0, 'Toggenburg': 0.28, 'im': 0, '…': 0}",negative,"[0.30106896, 0.4260254, 0.27290565]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @lohnabzuegeNein: In der Schweiz soll ein staatlicher Vaterschaftsurlaub von zwei Wochen eingeführt werden. Was auf dem Papier gut ersch…,schweiz staatlich vaterschaftsurlaub zwei wochen einführen papier gut ersch,,,,,,,"{'In': 0.13, 'der': 0, 'Schweiz': 0.17, 'soll': 0, 'ein': 0, 'staatlicher': 1.0, 'Vaterschaftsurlaub': 0.9199999999999999, 'von': 0, 'zwei': 0.06, 'Wochen': 0.15, 'eingeführt': 0.25, 'werden': 0, 'Was': 0, 'auf': 0.04, 'dem': 0.14, 'Papier': 0.18, 'gut': 0, 'ersch': 0, '…': 0}",neutral,"[0.58140236, 0.014778314, 0.40381926]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
