answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3439,absa_sentiment_3439,absa_scores_3439,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3471,absa_sentiment_3471,absa_scores_3471,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,"@DianaGutjahr1 @lohnabzuegeNein @NZZSchweiz @tagesanzeiger Gehört zusammen, wie bei Mutterschaftsurlaub. Nur erwerbstätige Väter erhalten Vaterschaftsurlaubsentschädigung. Ist wichtig für Unternehmen+ Arbeitnehmer. Ist das bewährte System der Erwerbsersatzordnung für Abwesenheit bei Mutterschaft und Militärdienst, neu Vaterschaftsurlaub!",hören zusammen mutterschaftsurlaub erwerbstätige väter erhalten vaterschaftsurlaubsentschädigung wichtig unternehmen arbeitnehmer bewähren system erwerbsersatzordnung abwesenheit mutterschaft militärdienst neu vaterschaftsurlaub,,,,,,,,,,"{'Gehört': 0, 'zusammen': 0.47, 'wie': 0, 'bei': 0, 'Mutterschaftsurlaub': 0.04, 'Nur': 0, 'erwerbstätige': 0, 'Väter': 0.05, 'erhalten': 0.14, 'Vaterschaftsurlaubsentschädigung': 0.065, 'Ist': 0.09, 'wichtig': 0.08, 'für': 0.02, 'Unternehmen+': 0.05, 'Arbeitnehmer': 0, 'das': 0, 'bewährte': 0, 'System': 0.12, 'der': 0.04, 'Erwerbsersatzordnung': 0.045, 'Abwesenheit': 0, 'Mutterschaft': 0.02, 'und': 0.02, 'Militärdienst': 0.02, 'neu': 0, 'Vaterschaftsurlaub': 0.05}",neutral,"[0.52265877, 0.2878746, 0.18946663]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@DianaGutjahr1 @lohnabzuegeNein Die🇨🇭ist das einzige Land in Europa, das weder einen #Vaterschaftsurlaub noch eine #Elternzeit kennt. Nach Gesetz sollen Väter nach der Geburt wieder arbeiten, das Ja-Komitee aus SVP-Vertretenden bis links wollen das ändern und sind für Kompromiss von 2 Wochen. Darum geht's!",einzig land europa weder vaterschaftsurlaub elternzeit kennen gesetz sollen väter geburt arbeiten ja komitee svp vertretend links ändern kompromiss wochen darum gehen s,,,,,,,,,,"{'Die': 0.01, '🇨': 0, '🇭': 0, 'ist': 0, 'das': 0, 'einzige': 0, 'Land': 0, 'in': 0, 'Europa': 0, 'weder': 0, 'einen': 0, 'Vaterschaftsurlaub': 0, 'noch': 0, 'eine': 0, 'Elternzeit': 0, 'kennt': 0, 'Nach': 0, 'Gesetz': 0, 'sollen': 0, 'Väter': 0, 'nach': 0, 'der': 0, 'Geburt': 0, 'wieder': 0, 'arbeiten': 0, 'Ja-Komitee': 0, 'aus': 0, 'SVP-Vertretenden': 0, 'bis': 0, 'links': 0, 'wollen': 0, 'ändern': 0, 'und': 0, 'sind': 0, 'für': 0, 'Kompromiss': 0, 'von': 0, '2': 0, 'Wochen': 0, 'Darum': 0, ""geht's"": 0}",neutral,"[0.59903884, 0.099805355, 0.30115584]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @ArnoKerstSyna: #Raketenstart: 2/3 sagen (eher) Ja zum #Vaterschaftsurlaub. Das freut. Doch gewonnen wird die Abstimmung an der Urne 🗳.…,raketenstart sagen eher ja vaterschaftsurlaub freuen gewinnen abstimmung urne,,,,,,,,,,"{'Raketenstart': 0, '2': 0, '3': 0, 'sagen': 0.28500000000000003, 'eher': 0, 'Ja': 0, 'zum': 0.255, 'Vaterschaftsurlaub': 0.76, 'Das': 0.05, 'freut': 0.08, 'Doch': 0.12, 'gewonnen': 0.07, 'wird': 0, 'die': 0.05, 'Abstimmung': 0, 'an': 0, 'der': 0.05, 'Urne': 0.15, '…': 0}",positive,"[0.0012046725, 0.0011048067, 0.99769056]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"""Empirische"" Nahrung von Expertinnen und Experten für die politische #Vaterschaftsurlaub-Diskussion ist hoch willkommen! @papizeit https://t.co/dl1nKkFlfP",empirische nahrung expertinnen experten politische vaterschaftsurlaub diskussion hoch willkommen,,,,,,,,,,"{'Empirische': 0.09, 'Nahrung': 0.13, 'von': 0.14, 'Expertinnen': 0.15, 'und': 0, 'Experten': 0.15, 'für': 0.42, 'die': 0.32, 'politische': 0.73, 'Vaterschaftsurlaub-Diskussion': 0.7275, 'ist': 0.38, 'hoch': 0, 'willkommen': 0.26}",positive,"[0.012396291, 0.0019630913, 0.98564065]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"@gewerbeverband Werte SGV-Kollegen: Ihr vergesst, dass mit der Armeereform die Diensttage von 260 auf 245 Diensttage sank, die Wirtschaft folglich von indirekten Kosten von 15 Tagen entlastet wurde. Lassen wir also die wirre Diskussion über die indirekten Kosten beim #vaterschaftsurlaub Mal weg.",werte sgv kollegen vergesst armeereform diensttage diensttage sinken wirtschaft folglich indirekt kosten tagen entlasten lassen wirr diskussion indirekt kosten beim vaterschaftsurlaub mal,,,,,,,,,,"{'Werte': 0, 'SGV-Kollegen': 0.055, 'Ihr': 0, 'vergesst': 0, 'dass': 0.03, 'mit': 0.01, 'der': 0.13, 'Armeereform': 0.03, 'die': 0.13, 'Diensttage': 0.025, 'von': 0.02, '260': 0, 'auf': 0, '245': 0, 'sank': 0, 'Wirtschaft': 0, 'folglich': 0.03, 'indirekten': 0.17, 'Kosten': 0.18, '15': 0, 'Tagen': 0.02, 'entlastet': 0.02, 'wurde': 0, 'Lassen': 0.52, 'wir': 0, 'also': 0, 'wirre': 0.12, 'Diskussion': 0.08, 'über': 0, 'beim': 0.13, 'vaterschaftsurlaub': 0.52, 'Mal': 0, 'weg': 0}",neutral,"[0.42293975, 0.4133517, 0.1637086]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,Auch der #Bundesrat unterstützt die zwei Wochen #Vaterschaftsurlaub! Ja am 27. September! @papizeit https://t.co/b4PU3zZYjh,bundesrat unterstützen zwei wochen vaterschaftsurlaub ja september,,,,,,,,,,"{'Auch': 0.17, 'der': 0.23, 'Bundesrat': 0, 'unterstützt': 0.72, 'die': 0.23, 'zwei': 0.23, 'Wochen': 0.43, 'Vaterschaftsurlaub': 0.75, 'Ja': 0, 'am': 0, '27.': 0, 'September': 0.12}",positive,"[0.042083662, 0.004018601, 0.9538977]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"@alain_berset Danke für die Unterstützung! Die pragmatische Vorlage mit zwei Wochen Vaterschaftsurlaub geniesst einen breiten Rückhalt von links bis rechts, jung und alt, von Arbeitgeber und Arbeitnehmenden. Wichtig für die Familien! Am 27.9.: Vaterschaftsurlaub jetzt! @papizeit",danke unterstützung pragmatische vorlage zwei wochen vaterschaftsurlaub geniesst breit rückhalt links rechts jung alt arbeitgeber arbeitnehmenden wichtig familien vaterschaftsurlaub,,,,,,,,,,"{'Danke': 0, 'für': 0.06, 'die': 0.05, 'Unterstützung': 0.16, 'Die': 0.05, 'pragmatische': 0.1, 'Vorlage': 0.05, 'mit': 0.02, 'zwei': 0.01, 'Wochen': 0.06, 'Vaterschaftsurlaub': 1.0, 'geniesst': 0, 'einen': 0, 'breiten': 0.09, 'Rückhalt': 0, 'von': 0.04, 'links': 0, 'bis': 0, 'rechts': 0.05, 'jung': 0, 'und': 0.03, 'alt': 0, 'Arbeitgeber': 0, 'Arbeitnehmenden': 0.09, 'Wichtig': 0.07, 'Familien': 0, 'Am': 0, '27.9.': 0, 'jetzt': 0.78}",positive,"[0.006635541, 0.0019108462, 0.99145365]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,#Bundesrat @alain_berset bestätigt heute: Bei Ja am 27.09.20 erhalten alle #Väter in der #Schweiz bereits ab dem 1. Januar 2021 zwei Wochen #Vaterschaftsurlaub! Das Warten hoffentlich bald ein Ende - Vaterschaftsurlaub jetzt! @papizeit @TravailsuisseCH @syna_ch @transfairTweets,bundesrat bestätigen heute ja erhalten all väter schweiz bereits ab januar zwei wochen vaterschaftsurlaub warten hoffentlich bald ende vaterschaftsurlaub,,,,,,,,,,"{'Bundesrat': 0, 'bestätigt': 0, 'heute': 0.07, 'Bei': 0, 'Ja': 0, 'am': 0, '27.09.20': 0, 'erhalten': 1.0, 'alle': 0, 'Väter': 0.19, 'in': 0.09, 'der': 0.11, 'Schweiz': 0.19, 'bereits': 0, 'ab': 0, 'dem': 0.11, '1.': 0, 'Januar': 0.03, '2021': 0, 'zwei': 0.27, 'Wochen': 0.4, 'Vaterschaftsurlaub': 0.245, 'Das': 0.11, 'Warten': 0.12, 'hoffentlich': 0.41, 'bald': 0, 'ein': 0, 'Ende': 0, 'jetzt': 0.31}",neutral,"[0.57967716, 0.058115426, 0.36220738]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,negative,@susanne_brunner @JulianPerrenoud @lohnabzuegeNein Es wird nicht wegen dem #Vaterschaftsurlaub sein (darum umso deutlicher Nein zur #Begrenzungsinitiative). Ohne Vaterschaftsurlaub erschweren wir das Leben der Familien unnötig. Vaterschaftsurlaub ist ein sinnvolle Investition in die Familien! Vaterschaftsurlaub jetzt!,wegen vaterschaftsurlaub darum umso deutlich nein begrenzungsinitiative vaterschaftsurlaub erschweren leben familien unnötig vaterschaftsurlaub sinnvoll investition familien vaterschaftsurlaub,,,,,,,,,,"{'Es': 0.09, 'wird': 0.08, 'nicht': 0.06, 'wegen': 0.06, 'dem': 0.035, 'Vaterschaftsurlaub': 0.14, 'sein': 0, 'darum': 0.04, 'umso': 0.04, 'deutlicher': 0.05, 'Nein': 0.1, 'zur': 0.035, 'Begrenzungsinitiative': 0.08, 'Ohne': 1.0, 'erschweren': 0.14250000000000002, 'wir': 0, 'das': 0, 'Leben': 0.14, 'der': 0.03, 'Familien': 0, 'unnötig': 0, 'ist': 0.09, 'ein': 0, 'sinnvolle': 0, 'Investition': 0.1, 'in': 0.05, 'die': 0.03, 'jetzt': 0.32}",positive,"[0.012524794, 0.003137549, 0.9843376]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,negative,"RT @papizeit: Wir haben einen #Witz über den #Vaterschaftsurlaub, aber der dauert 1 ganzen Tag....",witz vaterschaftsurlaub dauern ganz tag,,,,,,,,,,"{'Wir': 0.27, 'haben': 0.43, 'einen': 0.51, 'Witz': 1.0, 'über': 0, 'den': 0.3, 'Vaterschaftsurlaub': 0.67, 'aber': 0.37, 'der': 0.3, 'dauert': 0, '1': 0, 'ganzen': 0, 'Tag': 0, '....': 0}",negative,"[0.14784113, 0.728713, 0.123445906]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"Mache ja selten Werbung für einen Arbeitgeberverband, aber für den @BaumeisterCH gerne - er empfiehlt ein JA zum #Vaterschaftsurlaub am 27. September👍Gemeinsam für die #Zukunft der 🇨🇭 @papizeit @TravailsuisseCH https://t.co/n2bTiDsTqH",ja selten werbung arbeitgeberverband gerne empfehlen ja vaterschaftsurlaub septembergemeinsam zukunft,,,,,,,,,,"{'Mache': 0, 'ja': 0, 'selten': 0, 'Werbung': 0, 'für': 0.1, 'einen': 0.22, 'Arbeitgeberverband': 0.09, 'aber': 0.05, 'den': 0.07, 'gerne': 0.06, 'er': 0, 'empfiehlt': 0.33, 'ein': 0, 'JA': 0, 'zum': 0.43000000000000005, 'Vaterschaftsurlaub': 0.44, 'am': 0, '27.': 0, 'SeptemberGemeinsam': 0.195, 'die': 0.07, 'Zukunft': 0.1, 'der': 0.07, '🇨': 0, '🇭': 0}",positive,"[0.04217139, 0.0042329472, 0.9535957]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.3333333333333333,neutral,"#vaterschaftsurlaub kostet weniger als Bundesrat sagt - umso mehr: Ja am 27. September, damit die Familien nach einer Geburt gut starten können! @papizeit https://t.co/9wTNnMDeNQ",vaterschaftsurlaub kosten wenig bundesrat sagen umso mehr ja september familien geburt gut starten,,,,,,,,,,"{'vaterschaftsurlaub': 0.45, 'kostet': 0.44, 'weniger': 0, 'als': 0, 'Bundesrat': 0.08, 'sagt': 0.12, 'umso': 0.09, 'mehr': 0.1, 'Ja': 0, 'am': 0, '27.': 0, 'September': 0.05, 'damit': 0, 'die': 0.08, 'Familien': 0, 'nach': 0.03, 'einer': 0, 'Geburt': 0.07, 'gut': 0, 'starten': 0.02, 'können': 0}",positive,"[0.1092021, 0.02561407, 0.86518383]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.7749999999999999,neutral,"@themattmueller_ @Jungfreisinnige @lohnabzuegeNein @sicherheit_ja Ganz ideologiefrei, aber wissenschaftlich bestätigt: Der #Vaterschaftsurlaub hilft für einen guten Start ins Familienleben. 🇨🇭ist einziges Land in Europa ohne. Den 54 Jungfreisinnigen, die zum bescheidenen, pragmatischen Kompromiss für 2 Wochen sagten, danke ich!",ganz ideologiefrei wissenschaftlich bestätigen vaterschaftsurlaub helfen gut start familienleben einzig land europa jungfreisinnigen bescheiden pragmatisch kompromiss wochen sagen danke,,,,,,,,,,"{'Ganz': 0, 'ideologiefrei': 0.08, 'aber': 0.07, 'wissenschaftlich': 0, 'bestätigt': 0.22, 'Der': 0.04, 'Vaterschaftsurlaub': 0.57, 'hilft': 0.85, 'für': 0, 'einen': 0.03, 'guten': 0.04, 'Start': 0.05, 'ins': 0, 'Familienleben': 0.055, '🇨': 0, '🇭': 0, 'ist': 0, 'einziges': 0, 'Land': 0, 'in': 0, 'Europa': 0, 'ohne': 0, 'Den': 0, '54': 0, 'Jungfreisinnigen': 0, 'die': 0, 'zum': 0, 'bescheidenen': 0, 'pragmatischen': 0, 'Kompromiss': 0, '2': 0, 'Wochen': 0, 'sagten': 0, 'danke': 0, 'ich': 0}",positive,"[0.0017433359, 0.0014919017, 0.9967648]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.7749999999999999,neutral,"@narimoldi @YannickBerner @Jungfreisinnige @papizeit @themattmueller_ @tobias_fhr @JFAargau @JungfreisinnBE @LorisSteffen @TschankMichel Ganz ideologiefrei, aber wissenschaftlich bestätigt: Der #Vaterschaftsurlaub hilft für einen guten Start ins Familienleben. 🇨🇭ist einziges Land in Europa ohne. 54 Jungfreisinnige sagen Ja zum bescheidenen, pragmatischen Kompromiss für 2 Wochen! Danke!",ganz ideologiefrei wissenschaftlich bestätigen vaterschaftsurlaub helfen gut start familienleben einzig land europa jungfreisinnige sagen ja bescheiden pragmatisch kompromiss wochen danke,,,,,,,,,,"{'Ganz': 0, 'ideologiefrei': 0.07, 'aber': 0.08, 'wissenschaftlich': 0, 'bestätigt': 0.2, 'Der': 0.04, 'Vaterschaftsurlaub': 0.49, 'hilft': 0.72, 'für': 0, 'einen': 0.03, 'guten': 0.04, 'Start': 0.05, 'ins': 0, 'Familienleben': 0.05, '🇨': 0, '🇭': 0, 'ist': 0, 'einziges': 0, 'Land': 0, 'in': 0, 'Europa': 0, 'ohne': 0, '54': 0, 'Jungfreisinnige': 0, 'sagen': 0, 'Ja': 0, 'zum': 0, 'bescheidenen': 0, 'pragmatischen': 0, 'Kompromiss': 0, '2': 0, 'Wochen': 0, 'Danke': 0}",positive,"[0.0016907386, 0.0013497528, 0.99695957]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @BruWeGo: 11 Gründe für den #Vaterschaftsurlaub

Grund 11: Eine Gesellschaft ist auf funktionierende Familien angewiesen - das hat Coron…",gründe vaterschaftsurlaub grund gesellschaft funktionierend familien anweisen coron,,,,,,,,,,"{'11': 0, 'Gründe': 0.19, 'für': 0, 'den': 0, 'Vaterschaftsurlaub': 0.61, 'Grund': 0, 'Eine': 0, 'Gesellschaft': 0.1, 'ist': 0, 'auf': 0.05, 'funktionierende': 0, 'Familien': 0, 'angewiesen': 0, 'das': 0.06, 'hat': 0, 'Coron': 0, '…': 0}",positive,"[0.20392688, 0.028730864, 0.7673422]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @BruWeGo: 11 Gründe für den #Vaterschaftsurlaub

Grund 10: Vaterschaftsurlaub als Recht für alle Arbeitnehmer

@transfairTweets @papizei…",gründe vaterschaftsurlaub grund vaterschaftsurlaub recht all arbeitnehmer,,,,,,,,,,"{'11': 0, 'Gründe': 0.19, 'für': 0.53, 'den': 0, 'Vaterschaftsurlaub': 0.28, 'Grund': 0, '10': 0, 'als': 0.28, 'Recht': 0, 'alle': 0, 'Arbeitnehmer': 0.38, '…': 0}",positive,"[0.14148746, 0.027750248, 0.83076227]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @BruWeGo: 11 Gründe für den #Vaterschaftsurlaub

Grund 9: Vaterschaftsurlaub nützt den Babys

@claufriedl @idamicha @SchneeDani67 @Franz…",gründe vaterschaftsurlaub grund vaterschaftsurlaub nützen babys,,,,,,,,,,"{'11': 0, 'Gründe': 0.11, 'für': 1.0, 'den': 0, 'Vaterschaftsurlaub': 0.69, 'Grund': 0, '9': 0, 'nützt': 0, 'Babys': 0, '…': 0}",positive,"[0.011326468, 0.0030147969, 0.9856587]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,@hans_denkt @papizeit 2 Wochen sind bescheiden und können dank weniger Militärdiensttagen locker finanziert werden. #Vaterschaftsurlaub ja!,wochen bescheiden danken wenig militärdiensttagen lockern finanzieren vaterschaftsurlaub ja,,,,,,,,,,"{'2': 0, 'Wochen': 0.06, 'sind': 0.06, 'bescheiden': 0.06, 'und': 0.06, 'können': 0.03, 'dank': 0.08, 'weniger': 0.07, 'Militärdiensttagen': 0.10750000000000001, 'locker': 0, 'finanziert': 0.1, 'werden': 0, 'Vaterschaftsurlaub': 0.5, 'ja': 0.06}",positive,"[0.0015363761, 0.0013102341, 0.9971534]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"@hans_denkt @bianca_is_a_b @papizeit Ist aber schon bemerkenswert, dass alle Länder in Europa eine gesetzliche Regelung für Elternzeit/Vaterschaftsurlaub haben, nur die🇨🇭nicht. Dies zeigt, dass die🇨🇭diese gesellschaftliche Entwicklung politisch nicht nachvollzogen hat. Wir haben auch eine der tiefsten Geburtenraten.",schon bemerkenswert all länder europa gesetzliche regelung elternzeit vaterschaftsurlaub zeigen gesellschaftliche entwicklung politisch nachvollziehen tief geburtenraten,,,,,,,,,,"{'Ist': 0.02, 'aber': 0.04, 'schon': 0, 'bemerkenswert': 0.13, 'dass': 0, 'alle': 0, 'Länder': 0.04, 'in': 0.03, 'Europa': 0.05, 'eine': 0, 'gesetzliche': 0, 'Regelung': 0.37, 'für': 0.26, 'Elternzeit': 0.43000000000000005, 'Vaterschaftsurlaub': 0.69, 'haben': 0, 'nur': 0.45, 'die': 0, '🇨': 0, '🇭': 0, 'nicht': 0, 'Dies': 0, 'zeigt': 0, 'diese': 0, 'gesellschaftliche': 0, 'Entwicklung': 0, 'politisch': 0, 'nachvollzogen': 0, 'hat': 0, 'Wir': 0, 'auch': 0, 'der': 0, 'tiefsten': 0, 'Geburtenraten': 0}",neutral,"[0.7587067, 0.09703555, 0.14425777]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"@schmidand @papizeit Wir stimmen über die Vorlage mit zwei Wochen Vaterschaftsurlaub ab, die vom Parlament mit 2/3-Mehrheit verabschiedet wurde. Um das geht es, ja oder nein. Ich sage ja, weil Väter heute präsente Väter sein wollen und Mütter entlasten können. Ein gut schweizerischer Kompromiss.",stimmen vorlage zwei wochen vaterschaftsurlaub ab parlament mehrheit verabschieden gehen ja nein sage ja väter heute präsente väter mütter entlasten gut schweizerisch kompromiss,,,,,,,,,,"{'Wir': 0.11, 'stimmen': 0, 'über': 0, 'die': 0.21, 'Vorlage': 0, 'mit': 0.09, 'zwei': 0.14, 'Wochen': 0.58, 'Vaterschaftsurlaub': 0.62, 'ab': 0, 'vom': 0.21, 'Parlament': 0.06, '2': 0, '3-Mehrheit': 0.030000000000000002, 'verabschiedet': 0, 'wurde': 0, 'Um': 0, 'das': 0.03, 'geht': 0, 'es': 0, 'ja': 0.01, 'oder': 0.02, 'nein': 0.02, 'Ich': 0.02, 'sage': 0, 'weil': 0.02, 'Väter': 0.01, 'heute': 0.02, 'präsente': 0.01, 'sein': 0, 'wollen': 0.02, 'und': 0.01, 'Mütter': 0.01, 'entlasten': 0.02, 'können': 0.01, 'Ein': 0.02, 'gut': 0, 'schweizerischer': 0.01, 'Kompromiss': 0.05}",neutral,"[0.96644276, 0.008758996, 0.024798233]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"@hans_denkt @papizeit Wie kann man im Jahr 2020 eine solche Aussage machen, wenn es um 2 Wochen geht und der Schnitt aller OECD-Länder bei 32 Wochen (!) liegt? Die heutigen Väter wollen Mütter unterstützen. Es ist eine bescheidene und pragmatische 🇨🇭 Lösung. Es braucht den #Vaterschaftsurlaub jetzt!",jahr aussagen wochen gehen schneiden all oecd länder wochen liegen heutig väter mütter unterstützen bescheidene pragmatische lösung brauchen vaterschaftsurlaub,,,,,,,,,,"{'Wie': 0, 'kann': 0.03, 'man': 0, 'im': 0, 'Jahr': 0, '2020': 0, 'eine': 0, 'solche': 0.04, 'Aussage': 0.05, 'machen': 0, 'wenn': 0, 'es': 0.04, 'um': 0.05, '2': 0, 'Wochen': 0.04, 'geht': 0, 'und': 0.07, 'der': 0.41, 'Schnitt': 0, 'aller': 0, 'OECD-Länder': 0.060000000000000005, 'bei': 0, '32': 0, 'liegt': 0, 'Die': 0.41, 'heutigen': 0.09, 'Väter': 0.05, 'wollen': 0.03, 'Mütter': 0.06, 'unterstützen': 0.13, 'Es': 0, 'ist': 0.04, 'bescheidene': 0.15, 'pragmatische': 0.17, '🇨': 0, '🇭': 0, 'Lösung': 0, 'braucht': 0, 'den': 0, 'Vaterschaftsurlaub': 0, 'jetzt': 0}",positive,"[0.028097687, 0.0069579626, 0.96494436]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"@momue01 @papizeit Weil dieser im Parlament abgelehnt wurde. Die Anträge wurden gestellt. Am 27. September stimmen wir darüber ab, ob es 2 Wochen #Vaterschaftsurlaub gibt oder ob wir weiterhin keinen haben. Als einziges Land in Europa haben wir keinen. Gibt es ein Nein, gibt es über Jahre nichts...",parlament ablehnen anträge stellen september stimmen darüber ab wochen vaterschaftsurlaub geben weiterhin einzig land europa geben nein geben jahre,,,,,,,,,,"{'Weil': 0.02, 'dieser': 0.02, 'im': 0, 'Parlament': 0.08, 'abgelehnt': 0, 'wurde': 0, 'Die': 0.02, 'Anträge': 0, 'wurden': 0, 'gestellt': 0, 'Am': 0, '27.': 0, 'September': 0.03, 'stimmen': 0, 'wir': 0, 'darüber': 0, 'ab': 0, 'ob': 0, 'es': 0.02, '2': 0, 'Wochen': 0.19, 'Vaterschaftsurlaub': 0.7, 'gibt': 0.02, 'oder': 0.1, 'weiterhin': 0, 'keinen': 0.08, 'haben': 0.02, 'Als': 0, 'einziges': 0.025, 'Land': 0, 'in': 0.02, 'Europa': 0.07, 'Gibt': 0.02, 'ein': 0.03, 'Nein': 0.02, 'über': 0, 'Jahre': 0.04, 'nichts': 0.03, '...': 0}",neutral,"[0.53758556, 0.4383171, 0.02409729]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,Die #Schweiz ist reif für den #vaterschaftsurlaub - mit der Vorlage erhalten alle arbeitstätigen Väter egal bei welchem Arbeitgeber sie arbeiten. Auch wichtig für #KMU! Ja am 27. September! @papizeit #srfarena,schweiz reif vaterschaftsurlaub vorlage erhalten all arbeitstätigen väter egal welch arbeitgeber arbeiten wichtig kmu ja september srfarena,,,,,,,,,,"{'Die': 0, 'Schweiz': 0.15, 'ist': 0.16, 'reif': 0.32, 'für': 0.04, 'den': 0, 'vaterschaftsurlaub': 0.81, 'mit': 0, 'der': 0, 'Vorlage': 0.2, 'erhalten': 0.13, 'alle': 0, 'arbeitstätigen': 0.13, 'Väter': 0.13, 'egal': 0, 'bei': 0, 'welchem': 0.06, 'Arbeitgeber': 0.08, 'sie': 0, 'arbeiten': 0.08, 'Auch': 0.05, 'wichtig': 0.12, 'KMU': 0, 'Ja': 0, 'am': 0, '27.': 0, 'September': 0.05, 'srfarena': 0.16}",positive,"[0.006141296, 0.0028932425, 0.9909655]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @BruWeGo: 11 Gründe für den #Vaterschaftsurlaub

Grund 7: 
Der Vaterschaftsurlaub ist ein kleiner Schritt zur Gleichstellung

@nmasshard…",gründe vaterschaftsurlaub grund vaterschaftsurlaub klein schritt gleichstellung,,,,,,,,,,"{'11': 0, 'Gründe': 0.18, 'für': 0, 'den': 0, 'Vaterschaftsurlaub': 0.145, 'Grund': 0, '7': 0, 'Der': 0, 'ist': 0.1, 'ein': 0, 'kleiner': 0, 'Schritt': 0.09, 'zur': 0.16, 'Gleichstellung': 0.15, '…': 0}",positive,"[0.30415374, 0.099954486, 0.5958918]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
