answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,negative,Lohngleichheit. Immer noch keine Realität. @appel_egalite #buergerlichevernunft https://t.co/zpRifU1MYy,lohngleichheit immer realität buergerlichevernunft,,,,,,,,,,,,,,,,,,,"{'Lohngleichheit': 0.42, 'Immer': 0, 'noch': 1.0, 'keine': 0, 'Realität': 0.93, 'buergerlichevernunft': 0}",negative,"[0.059169743, 0.9269506, 0.013879755]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @nr_mayagraf: Nationalrat streicht Botschaft für Lohngleichheit aus dem #Legislaturprogramm mit 91 zu 89 Stimmen. Ohrfeige für jede erwe…,nationalrat streichen botschaft lohngleichheit legislaturprogramm stimmen ohrfeigen jed erwe,,,,,,,,,,,,,,,,,,,"{'Nationalrat': 0.23500000000000001, 'streicht': 0, 'Botschaft': 0, 'für': 0.18, 'Lohngleichheit': 0.73, 'aus': 0, 'dem': 0.045, 'Legislaturprogramm': 0, 'mit': 0.14, 'zu': 0.06, 'Stimmen': 0, 'Ohrfeige': 0.2, 'jede': 0, 'erwe': 0, '…': 0}",positive,"[0.036409024, 0.0039227805, 0.95966816]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @FrickerJonas: Aufruf für Lohngleichheit (seit 1981 in Bundesverfass.) - Jetzt unterschreiben: https://t.co/i1GPQ6Z78U  @Hoeuzli @connie…,aufruf lohngleichheit seit bundesverfass unterschreiben,,,,,,,,,,,,,,,,,,,"{'Aufruf': 1.0, 'für': 1.0, 'Lohngleichheit': 0.71, 'seit': 0.17, 'in': 0.1, 'Bundesverfass': 0.195, 'Jetzt': 0.27, 'unterschreiben': 0.54, '…': 0}",positive,"[0.17406671, 0.0039274967, 0.8220058]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @beatflach: Überparteiliches Männerkomitee lanciert Petition für Lohngleichheit! Jetzt unterzeichnen https://t.co/VFp8vRDNb3 https://t.c…,überparteilich männerkomitee lanciert petition lohngleichheit unterzeichnen,,,,,,,,,,,,,,,,,,,"{'Überparteiliches': 0, 'Männerkomitee': 0.37, 'lanciert': 0, 'Petition': 1.0, 'für': 0.95, 'Lohngleichheit': 0.7949999999999999, 'Jetzt': 0.14, 'unterzeichnen': 0.46}",positive,"[0.05568576, 0.0028701415, 0.94144416]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,Jetzt unterschreiben: Aufruf für Lohngleichheit https://t.co/dCQvttwWGC #AufrufLohngleichheit #HeForShe,unterschreiben aufruf lohngleichheit aufruflohngleichheit heforshe,,,,,,,,,,,,,,,,,,,"{'Jetzt': 0.13, 'unterschreiben': 0.22, 'Aufruf': 1.0, 'für': 1.0, 'Lohngleichheit': 0.755, 'AufrufLohngleichheit': 0.755, 'HeForShe': 0.16}",positive,"[0.03116374, 0.002202983, 0.96663326]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.3333333333333333,neutral,Aktive Sterbehilfe für eine untaugliche Initiative und leider kein klares Bekenntnis zu steuerlicher Konformität. https://t.co/KnOiRkhjBc https://t.co/cBAPOJ1STh,aktive sterbehilfe untauglich initiative leider klar bekenntnis steuerlich konformität,,,,,,,,,,,,,,,,,,,,,,"{'Aktive': 1.0, 'Sterbehilfe': 1.0, 'für': 0.38, 'eine': 0, 'untaugliche': 0, 'Initiative': 0.27, 'und': 0.28, 'leider': 0.24, 'kein': 0.3, 'klares': 0.06, 'Bekenntnis': 0, 'zu': 0.06, 'steuerlicher': 0.11, 'Konformität': 0}",positive,"[0.023531606, 0.40322363, 0.5732448]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @asba_j: #srfarena Nicht Kündigungsschutz, lineare BVG-Beiträge helfen den #ü50",srfarena kündigungsschutz lineare bvg beiträge helfen ü50,,,,,,,,,,,,,,,,,,,,,,,,,"{'srfarena': 0.58, 'Nicht': 0, 'Kündigungsschutz': 0.365, 'lineare': 0.06, 'BVG-Beiträge': 0.11, 'helfen': 0.21, 'den': 0.07, 'ü50': 0}",negative,"[0.0108626075, 0.978199, 0.010938406]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,RT @BDPSchweiz: .@BernhardGuhl setzt sich für eine bessere Integration von erneuerbaren Energien in unsere Stromnetze ein. Nur so kann die…,setzen gut integration erneuerbaren energien stromnetze,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'setzt': 0, 'sich': 0, 'für': 0, 'eine': 0, 'bessere': 0.16, 'Integration': 0.21, 'von': 0, 'erneuerbaren': 0.17, 'Energien': 0.08, 'in': 0, 'unsere': 0.13, 'Stromnetze': 0.105, 'ein': 0, 'Nur': 0, 'so': 0, 'kann': 0, 'die': 0.23, '…': 0}",positive,"[0.0018270895, 0.0012321327, 0.9969408]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,Erneuerbare sind schon 2020 die billigste Form der Energieerzeugung - https://t.co/Fz1u7spID2 via @watson_news,erneuerbare schon billig form energieerzeugung via,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Erneuerbare': 0, 'sind': 0, 'schon': 0, 'die': 0.14, 'billigste': 0.25, 'Form': 0.12, 'der': 0.14, 'Energieerzeugung': 0.25, 'via': 0.09}",positive,"[0.0020892182, 0.001306958, 0.99660385]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @BDPSchweiz: JA am 21. Mai zum geordneten Atomausstieg und zur Förderung der erneuerbaren Energien @ES2050_JA #ES2050 #abst17 @LandoltMa…,ja mai geordnet atomausstieg förderung erneuerbaren energien es2050 abst17,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'JA': 0.38, 'am': 0, '21.': 0, 'Mai': 0.09, 'zum': 0.34500000000000003, 'geordneten': 0.23, 'Atomausstieg': 0.22, 'und': 0.38, 'zur': 0.34500000000000003, 'Förderung': 0, 'der': 0.52, 'erneuerbaren': 0.95, 'Energien': 0.6, 'ES2050': 0.43, 'abst17': 0.28, '…': 0}",positive,"[0.016898653, 0.0042552217, 0.9788462]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @BDPSchweiz: Mit der Förderung einheimischer, erneuerbarer Energien kann die Auslandabhängigkeit gesenkt werden #ES2050 @ES2050_JA #abst…",förderung einheimisch erneuerbarer energien auslandabhängigkeit senken es2050 abst,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mit': 0.13, 'der': 0.12, 'Förderung': 0, 'einheimischer': 0, 'erneuerbarer': 1.0, 'Energien': 0.33, 'kann': 0.08, 'die': 0.12, 'Auslandabhängigkeit': 0.08, 'gesenkt': 0, 'werden': 0, 'ES2050': 0.06, 'abst': 0.04, '…': 0}",positive,"[0.007731725, 0.0034796246, 0.98878866]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Umstieg auf erneuerbare Energien volkswirtschaftlich, betriebswirtschaftlich, ökologisch sinnvoll.  http://t.co/IY9fvdFoxZ via @watson_newsn",umsteigen erneuerbare energien volkswirtschaftlich betriebswirtschaftlich ökologisch sinnvoll via,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Umstieg': 0, 'auf': 0, 'erneuerbare': 0.77, 'Energien': 0.51, 'volkswirtschaftlich': 0, 'betriebswirtschaftlich': 0, 'ökologisch': 0, 'sinnvoll': 0, 'via': 0.29}",positive,"[0.006441142, 0.0018813186, 0.9916775]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"...dass die Gegner von E-Voting ausgerechnet über eine digitale Plattform Unterschriften sammeln, hat einen Hauch von Satire... https://t.co/XB1g8EfTNV",gegner e voting ausrechnen digitale plattform unterschriften sammeln hauch satire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'...': 0, 'dass': 0.17, 'die': 0.12, 'Gegner': 0, 'von': 0, 'E-Voting': 0, 'ausgerechnet': 0.2925, 'über': 0, 'eine': 0, 'digitale': 0.48, 'Plattform': 0.52, 'Unterschriften': 0.49, 'sammeln': 0.27, 'hat': 0, 'einen': 0.45, 'Hauch': 0, 'Satire': 1.0}",negative,"[0.24793029, 0.6300332, 0.12203647]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @KantonGL: Einführung E-Voting und diverse Landratsvorlagen verabschiedet, Wahltermine 2018 + Sitzverteilung Landrat festgelegt https://…",einführung e voting divers landratsvorlagen verabschieden wahltermine sitzverteilung landrat festlegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Einführung': 0.18, 'E-Voting': 0, 'und': 0.08, 'diverse': 0, 'Landratsvorlagen': 0.135, 'verabschiedet': 0.12, 'Wahltermine': 0.16499999999999998, 'Sitzverteilung': 0.8525, 'Landrat': 0.1, 'festgelegt': 0}",neutral,"[0.85495937, 0.03410885, 0.110931754]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Innovativ und fortschrittlich: Der Kanton Glarus bringt E-Voting! #Glarnerland https://t.co/oAzK2WLsPh,innovativ fortschrittlich kanton glarus bringen e voting glarnerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Innovativ': 0.13, 'und': 0.09, 'fortschrittlich': 0.12, 'Der': 0.11, 'Kanton': 0.11, 'Glarus': 0.17, 'bringt': 0.17, 'E-Voting': 0, 'Glarnerland': 1.0}",positive,"[0.051756114, 0.040359903, 0.90788394]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,Atomausstieg ja oder nein? - Hier geht's zum Online-Voting: http://t.co/x2GegtM180 http://t.co/UQXrzQp75L,atomausstieg ja nein gehen s online voting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Atomausstieg': 0.17, 'ja': 0, 'oder': 0.12, 'nein': 0.11, 'Hier': 0.2, ""geht's"": 0, 'zum': 0.37, 'Online-Voting': 0}",neutral,"[0.8594375, 0.062378984, 0.07818349]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,"RT @spreiter: Breaking News: Initianten ziehen Kriegsmaterial-Initiative zurück. Nationalrat hat den ind. Gegenvorschlag verschärft, wie zu…",breaking news initianten ziehen kriegsmaterial initiative zurück nationalrat ind gegenvorschlag verschärfen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Breaking': 0.09, 'News': 0.13, 'Initianten': 0.2, 'ziehen': 0, 'Kriegsmaterial-Initiative': 0.22999999999999998, 'zurück': 0, 'Nationalrat': 0.11000000000000001, 'hat': 0, 'den': 0.23, 'ind': 0.09, 'Gegenvorschlag': 0, 'verschärft': 0.51, 'wie': 0.64, 'zu': 0.83, '…': 0}",neutral,"[0.94309074, 0.016517444, 0.040391855]",,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @BDPSchweiz: Die BDP-Motion (18.3394) verlangt, dass die Bewilligungskriterien für #Waffenexporte ins Kriegsmaterialgesetz aufgenommen w…",bdp motion verlangen bewilligungskriterien waffenexporte kriegsmaterialgesetz aufnehmen w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.28, 'BDP-Motion': 0, '18.3394': 0, 'verlangt': 0, 'dass': 0.24, 'die': 0.28, 'Bewilligungskriterien': 0.38, 'für': 0.18, 'Waffenexporte': 0.25, 'ins': 0, 'Kriegsmaterialgesetz': 0.75, 'aufgenommen': 0, 'w': 0, '…': 0}",neutral,"[0.9370607, 0.008815854, 0.05412345]",,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Unser Bundesrat will Waffen in Bürgerkriegsgebiete liefern und schreibt feierlich: ""Es besteht keine Kausalität zwischen Schweizer Kriegsmaterialausfuhren und dem Migrationsdruck auf die Schweiz."" https://t.co/1blyJ1oXRn #vorwärts @BDPSchweiz https://t.co/fRK2jt0dSf",bundesrat waffen bürgerkriegsgebiete liefern schreiben feierlich bestehen kausalität schweizer kriegsmaterialausfuhren migrationsdruck schweiz vorwärts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Unser': 0.05, 'Bundesrat': 0.08499999999999999, 'will': 0, 'Waffen': 0.19, 'in': 0, 'Bürgerkriegsgebiete': 0.2075, 'liefern': 0.09, 'und': 0.45, 'schreibt': 0.1, 'feierlich': 0.05, 'Es': 0.14, 'besteht': 0, 'keine': 0, 'Kausalität': 0.37, 'zwischen': 0.39, 'Schweizer': 0.42, 'Kriegsmaterialausfuhren': 0.875, 'dem': 0.16, 'Migrationsdruck': 0, 'auf': 0.19, 'die': 0.25, 'Schweiz': 0.23, 'vorwärts': 0.09}",neutral,"[0.878534, 0.09919111, 0.022274904]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,RT @Blickch: Widerstand gegen Kriegsmaterial-Exporte wächst: Front gegen Bundesrat wird grösser https://t.co/f4ydJAepcR https://t.co/erKnuP…,widerstehen kriegsmaterial exporte wachsen front bundesrat grösser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Widerstand': 0.54, 'gegen': 0.07, 'Kriegsmaterial-Exporte': 0.18, 'wächst': 0, 'Front': 0.08, 'Bundesrat': 0.07, 'wird': 0, 'grösser': 0}",positive,"[0.11176571, 0.058307346, 0.82992697]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Die @BDPSchweiz verlangt mehr Demokratie bei den Bewilligungskriterien für Kriegsmaterialexporte. Damit müssten Änderungen der Kriterien künftig vom Parlament beschlossen werden und allenfalls auch vom Volk, sofern das Referendum ergriffen würde. https://t.co/XZ5PwjbJ8r via @nzz",verlangen mehr demokratie bewilligungskriterien kriegsmaterialexporte müssten änderungen kriterien künftig parlament beschließen allenfalls volk sofern referendum ergreifen via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.03, 'verlangt': 0, 'mehr': 0.1, 'Demokratie': 0.19, 'bei': 0, 'den': 0.03, 'Bewilligungskriterien': 0.16, 'für': 0.33, 'Kriegsmaterialexporte': 0.855, 'Damit': 0.02, 'müssten': 0.025, 'Änderungen': 0.11, 'der': 0.03, 'Kriterien': 0.08, 'künftig': 0.03, 'vom': 0.03, 'Parlament': 0.07, 'beschlossen': 0.04, 'werden': 0, 'und': 0.03, 'allenfalls': 0, 'auch': 0.01, 'Volk': 0.04, 'sofern': 0, 'das': 0.08, 'Referendum': 0.11, 'ergriffen': 0, 'würde': 0.04, 'via': 0.03}",neutral,"[0.75408846, 0.035803623, 0.21010786]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Der Bundesrat stochert beim Kriegsmaterial im Ungefähren https://t.co/MtvnVI4FVc via @nzz,bundesrat stochern beim kriegsmaterial ungefähr via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.18, 'Bundesrat': 0.23, 'stochert': 0, 'beim': 0.18, 'Kriegsmaterial': 0.76, 'im': 0, 'Ungefähren': 0, 'via': 0.48}",neutral,"[0.9850986, 0.001559122, 0.013342245]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Am Donnerstag Abend ""on air"" in der Sendung ""Forum"" von @SRF - Thema: Lockerung der Kriegsmaterialverordnung #srf https://t.co/u8Vm425U88",donnerstag abend on air sendung forum thema lockerung kriegsmaterialverordnung srf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Am': 0, 'Donnerstag': 0.08, 'Abend': 0, 'on': 0.08, 'air': 0.14, 'in': 0.06, 'der': 0.35, 'Sendung': 0, 'Forum': 0.18, 'von': 0, 'Thema': 0, 'Lockerung': 0, 'Kriegsmaterialverordnung': 0.595, 'srf': 0.23}",positive,"[0.0070275846, 0.002137243, 0.9908352]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @BDPSchweiz: Einstimmiges Nein zur #Begrenzungsinitiative und deutliches Ja zur Beschaffung neuer Kampfflugzeuge @kuendigung_nein @siche…,einstimmig nein begrenzungsinitiative deutlich ja beschaffung neu kampfflugzeuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Einstimmiges': 0.18, 'Nein': 0.15, 'zur': 0.125, 'Begrenzungsinitiative': 0.05, 'und': 0.12, 'deutliches': 0.12, 'Ja': 0.12, 'Beschaffung': 0.28, 'neuer': 0, 'Kampfflugzeuge': 0, '…': 0}",positive,"[0.16280761, 0.027863085, 0.8093293]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @BDPSchweiz: Die #BDP ermöglicht die Volksabstimmung über die Beschaffung von Kampfflugzeugen: https://t.co/Zx5KlwsmjC #vorwärts #Luftwa…,bdp ermöglichen volksabstimmung beschaffung kampfflugzeugen vorwärts luftwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.1, 'BDP': 0.19, 'ermöglicht': 0.41, 'die': 0.1, 'Volksabstimmung': 0.22, 'über': 0, 'Beschaffung': 0.2, 'von': 0, 'Kampfflugzeugen': 0, 'vorwärts': 0.44, 'Luftwa': 0, '…': 0}",neutral,"[0.81710213, 0.023101827, 0.15979609]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"Typisch! Kaum war dieser Trump hier, verschwinden Geheimakten... Und unsere Kampfflugzeuge sind auch defekt... via @Blickch https://t.co/x0zuoyqDVC",typisch kaum trump verschwinden geheimakten kampfflugzeuge defekt via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Typisch': 0.1, 'Kaum': 0, 'war': 0, 'dieser': 0.06, 'Trump': 0.18, 'hier': 0.05, 'verschwinden': 0.28, 'Geheimakten': 0.26, '...': 0, 'Und': 0.15, 'unsere': 0.2, 'Kampfflugzeuge': 0, 'sind': 0.52, 'auch': 0.92, 'defekt': 0, 'via': 0.36}",negative,"[0.0055300444, 0.9904636, 0.0040062964]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Blockieren und verhindern, statt gestalten. Erneute Arbeitsverweigerung der konservativen Mehrheit. @BDPSchweiz und @grunliberale verteidigen als einzige bürgerliche Parteien die soziale Marktwirtschaft.  https://t.co/dlGh2hhkIS via @NZZ",blockieren verhindern statt gestalten erneute arbeitsverweigerung konservativ mehrheit verteidigen einzig bürgerliche parteien soziale marktwirtschaft via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Blockieren': 0.09000000000000001, 'und': 0.05, 'verhindern': 0, 'statt': 0.025, 'gestalten': 0, 'Erneute': 0, 'Arbeitsverweigerung': 0.08, 'der': 1.0, 'konservativen': 0.08, 'Mehrheit': 0.05, 'verteidigen': 0.84, 'als': 0, 'einzige': 0.12, 'bürgerliche': 0.22, 'Parteien': 0.18, 'die': 1.0, 'soziale': 0.26, 'Marktwirtschaft': 0.705, 'via': 0.14}",positive,"[0.022854745, 0.008227537, 0.9689178]",,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Bürgerlich ist, wer auf dem Boden der Verfassung und der sozialen Marktwirtschaft steht...  https://t.co/ujTYkPLtP7",bürgerlich wer boden verfassung sozial marktwirtschaft stehen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Bürgerlich': 0, 'ist': 0.05, 'wer': 0.05, 'auf': 0, 'dem': 0.21, 'Boden': 0, 'der': 0.21, 'Verfassung': 0.29, 'und': 0.13, 'sozialen': 1.0, 'Marktwirtschaft': 0.735, 'steht': 0.07, '...': 0}",positive,"[0.011265894, 0.0034699494, 0.9852642]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @BDPSchweiz: „Digitalisierung ist nicht in erster Linie Sache der Politik. Die Politik soll die Wirtschaft arbeiten lassen und nur dort…,digitalisierung erst linie sache politik politik wirtschaft arbeiten lassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'„': 0, 'Digitalisierung': 0, 'ist': 0, 'nicht': 0, 'in': 0, 'erster': 0, 'Linie': 0, 'Sache': 0, 'der': 0, 'Politik': 0, 'Die': 0, 'soll': 0, 'die': 0, 'Wirtschaft': 0, 'arbeiten': 0, 'lassen': 0, 'und': 0, 'nur': 0, 'dort': 0, '…': 0}",neutral,"[0.9084638, 0.018224556, 0.07331161]",,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,"RT @LaeriPatrizia: Gabriela Manser am #kmutag: Bildung hinkt wirtschaftlicher Realität hinterher, KV-Ausbildung verschläft Digitalisierung.",gabriela manser kmutag bildung hinken wirtschaftlich realität hinterher kv ausbildung verschlafen digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gabriela': 0.04, 'Manser': 0.05, 'am': 0, 'kmutag': 0.07, 'Bildung': 0.05, 'hinkt': 0, 'wirtschaftlicher': 0, 'Realität': 0.04, 'hinterher': 0, 'KV-Ausbildung': 0.115, 'verschläft': 0, 'Digitalisierung': 0}",negative,"[0.005153409, 0.98531187, 0.009534803]",,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,Die Digitalisierung wird in den kommenden Jahren die Agenda beherrschen. https://t.co/r3yyEfJSR2,digitalisierung kommend jahren agenda beherrschen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.07, 'Digitalisierung': 0, 'wird': 0.51, 'in': 0.21, 'den': 0.07, 'kommenden': 0, 'Jahren': 0.22, 'die': 0.07, 'Agenda': 0.74, 'beherrschen': 1.0}",positive,"[0.0013711117, 0.0009834961, 0.99764544]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @GlarnerKB: Banker des Jahres gesucht 👔🏆- jetzt abstimmen bei @cashch
https://t.co/u55zVYQVeO
 
#Fintech #Digitalisierung #GLKB https://…",banker jahres suchen abstimmen fintech digitalisierung glkb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Banker': 0.05, 'des': 0, 'Jahres': 0.05, 'gesucht': 0, 'jetzt': 0.13, 'abstimmen': 0.22, 'bei': 0.18, 'Fintech': 0.36, 'Digitalisierung': 0, 'GLKB': 0.23}",positive,"[0.35109827, 0.026094377, 0.6228073]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @BdpBaselland: Der Ruf nach #Umweltschutz und Massnahmen gegen den Klimawandel schallt in Hinblick auf die #Nationalratswahlen im Oktobe…,ruf umweltschutz massnahmen klimawandel schallen hinblick nationalratswahlen oktobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.1, 'Ruf': 0.79, 'nach': 0, 'Umweltschutz': 0.7849999999999999, 'und': 0.49, 'Massnahmen': 0.41, 'gegen': 0.22, 'den': 0.1, 'Klimawandel': 0.16499999999999998, 'schallt': 0.84, 'in': 0.09, 'Hinblick': 0, 'auf': 0, 'die': 0.1, 'Nationalratswahlen': 0.12, 'im': 0, 'Oktobe': 0.07, '…': 0}",positive,"[0.09702102, 0.01995584, 0.8830231]",,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"RT @BDPSchweiz: Milchkuh-Initiative schadet dem ÖV,der Landesverteidigung,der Landwirtschaft und der Bildung https://t.co/ZoSBlP4DyN https:…",milchkuh initiative schaden öv landesverteidigung landwirtschaft bildung https,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Milchkuh-Initiative': 0.4775, 'schadet': 1.0, 'dem': 0, 'ÖV': 0, 'der': 0, 'Landesverteidigung': 0.18, 'Landwirtschaft': 0.17, 'und': 0.13, 'Bildung': 0.22, 'https': 0.33, '…': 0}",positive,"[0.022974586, 0.006159188, 0.97086614]",,,,"{'Milchkuh-Initiative': 0.46499999999999997, 'schadet': 1.0, 'dem': 0, 'ÖV': 0, 'der': 0, 'Landesverteidigung': 0.16, 'Landwirtschaft': 0.17, 'und': 0.13, 'Bildung': 0.21, 'https': 0.31, '…': 0}",positive,"[0.04325026, 0.014070612, 0.9426791]",negative
100.0,100.0,100.0,1.0,neutral,"""Die Politik muss sich im Klaren sein, was Bildung, Forschung und Innovation einer Gesellschaft zurückgeben.""  https://t.co/FDXdj8JhM2",politik klar bildung forschung innovation gesellschaft zurückgeben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0, 'Politik': 0, 'muss': 0.16, 'sich': 0, 'im': 0, 'Klaren': 0.22, 'sein': 0, 'was': 0, 'Bildung': 1.0, 'Forschung': 0.37, 'und': 0.38, 'Innovation': 0.54, 'einer': 0, 'Gesellschaft': 0.09, 'zurückgeben': 0.19}",positive,"[0.33092335, 0.02923412, 0.6398425]",,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @BDPSchweiz: BDP gegen Sparwut auf Kosten der Bildung und Forschung
https://t.co/9J1GY0kMcJ",bdp sparwut kosten bildung forschung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'BDP': 0.19, 'gegen': 0.29, 'Sparwut': 0, 'auf': 0, 'Kosten': 0, 'der': 0.25, 'Bildung': 0.56, 'und': 0.17, 'Forschung': 0.44}",neutral,"[0.55755156, 0.09896893, 0.3434795]",,,,neutral
